age_CE,HHCLW01A_raw,HHCLW02A_raw,HHCLW03B_raw,HHCLW04B_raw,HHCLW05A_raw,HHCLW06A_raw,HHCLW07A_raw,HHCLW08A_raw,HHCLW09B_raw,HHCLW10B_raw,HHCLW11B_raw,HHCLW12B_raw,HHCLW13A_raw,HHCLW14B_raw,HHCLW15A_raw,HHCLW16B_raw,HHCLW17A_raw,HHCLW18A_raw,HHCLW19A_raw,HHCLW20A_raw,HHCLW01A_raw_outlier_flag,HHCLW02A_raw_outlier_flag,HHCLW03B_raw_outlier_flag,HHCLW04B_raw_outlier_flag,HHCLW05A_raw_outlier_flag,HHCLW06A_raw_outlier_flag,HHCLW07A_raw_outlier_flag,HHCLW08A_raw_outlier_flag,HHCLW09B_raw_outlier_flag,HHCLW10B_raw_outlier_flag,HHCLW11B_raw_outlier_flag,HHCLW12B_raw_outlier_flag,HHCLW13A_raw_outlier_flag,HHCLW14B_raw_outlier_flag,HHCLW15A_raw_outlier_flag,HHCLW16B_raw_outlier_flag,HHCLW17A_raw_outlier_flag,HHCLW18A_raw_outlier_flag,HHCLW19A_raw_outlier_flag,HHCLW20A_raw_outlier_flag
1858,1.94,0.86,0.81,1.78,0.56,1.28,0.94,1.1,1.67,0.79,1.52,0.94,2.08,1.06,1.28,1.42,1.62,1.58,1.58,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1859,1.68,0.79,1.01,1.23,0.77,1.45,0.74,0.97,1.62,0.69,1.43,1.1,1.33,0.77,0.82,1.15,1.37,1.19,1.08,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1860,2.01,0.66,1.03,1.43,0.72,1.66,0.67,1.08,1.79,0.77,1.64,1.36,1.9,0.87,0.89,1.65,1.83,1.65,1.32,1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,1.83,0.56,0.7,1.07,0.75,1.06,0.72,0.79,1.22,0.39,1.62,0.8,1.73,0.64,0.92,0.96,1.53,1.6,1.17,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,1.25,0.54,0.41,1.02,1,0.59,0.49,0.56,0.83,0.24,1.46,0.43,1.3,0.41,0.79,0.49,0.82,0.63,0.52,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,2.42,1.06,1.13,1.82,1.59,1.13,1.07,1.23,1.83,1.18,2.68,2.11,3.65,1.48,1.2,1.86,1.98,0.82,2.46,1.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1864,2.27,0.65,0.74,1.94,1.17,0.8,0.86,0.97,1.8,0.63,1.98,2.03,3.2,0.79,0.79,1.56,1.98,0.7,1.81,1.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,2.27,0.79,0.79,1.53,0.88,0.72,0.86,0.85,1.73,0.55,1.76,1.4,3.18,0.89,1.13,1.7,2.45,0.8,1.59,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1866,2.01,0.5,0.35,0.97,0.67,0.46,0.68,0.5,0.92,0.33,1.18,1.01,1.86,0.8,0.85,0.55,2.06,0.72,1.14,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,2.35,0.77,0.81,1.56,0.84,0.56,1.1,0.69,1.49,0.6,1.78,1.06,2.41,0.72,0.91,1,2.61,0.69,1.4,1.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1868,2.62,0.55,0.87,1.59,0.59,0.54,0.84,0.79,1.04,0.52,2.35,1.14,2.31,0.91,0.9,0.82,2.36,0.88,1.2,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1869,2.45,0.61,0.84,1.38,0.53,0.91,0.96,1.16,1.99,0.56,1.84,1.04,2.89,0.97,1,1.51,1.83,0.88,1.2,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,2.02,0.75,0.82,1.35,0.51,0.69,0.8,0.91,1.5,0.48,1.34,0.86,2.36,0.96,0.79,1.5,1.66,0.8,1.04,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,1.53,0.89,0.77,1.35,0.46,0.64,1.15,0.81,1.71,0.56,1.11,0.87,1.85,0.83,0.85,1.22,1.79,0.78,0.9,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,1.92,0.92,0.71,1.53,0.52,0.82,0.96,0.81,1.85,0.55,1.35,1.07,1.63,0.86,0.73,1.41,1.73,0.82,0.98,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,2.02,0.93,0.66,1.41,0.58,1.04,0.87,0.83,2.39,0.52,1.74,1.15,1.75,0.95,0.71,1.41,1.64,0.74,0.94,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,2.4,0.91,0.86,1.37,0.46,1.33,1.15,1.42,2.8,0.68,1.65,1.15,2.07,0.95,1.04,1.74,1.91,1.12,0.99,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,2.37,0.94,0.79,1.45,0.55,1.47,1.03,1.51,2.74,0.74,1.98,1.11,2.35,1.1,1.06,1.95,2.33,1.39,1.04,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1876,1.36,0.59,0.41,0.98,0.53,0.82,0.65,0.72,1.71,0.32,0.98,0.66,1.43,0.36,0.71,0.91,1.27,0.44,0.69,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,2.47,0.97,0.89,1.97,0.97,1.53,1.07,1.33,3.27,0.8,1.83,1.3,3.31,0.91,1,1.97,2.14,1.5,1.3,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,2.22,0.91,0.69,1.72,0.87,1,0.95,0.99,1.87,0.69,1.57,0.96,2.43,0.75,0.88,1.78,1.88,1.67,1.14,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,2.15,0.94,0.77,1.79,0.89,0.92,1.06,1.11,1.99,0.72,2.23,1.13,2.72,0.94,1.08,1.51,1.61,1.59,1.17,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,1.39,0.78,0.51,1.05,0.79,1,0.94,0.55,0.93,0.41,1.04,0.59,1.45,0.66,0.87,1,1.27,1.25,0.78,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,2.1,1.14,0.77,2.07,1.57,1.26,0.92,0.78,1.5,0.67,1.53,0.99,2.28,1.09,1.09,1.29,1.21,1.72,1.54,1.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,1.26,0.84,0.59,0.7,1.07,0.73,0.58,0.45,0.87,0.37,1.12,0.94,1.67,0.81,1.07,0.8,1.42,0.91,1.05,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,1.97,0.88,0.47,0.59,0.81,1.09,0.57,0.64,1.25,0.41,1.61,1,1.89,0.63,1,0.79,1.79,1.12,1.17,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,1.84,0.85,0.37,1.04,1.24,0.94,0.67,0.66,0.99,0.4,1.35,0.95,2.09,0.63,1.09,1.2,1.54,1.06,1.4,1.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,2.08,1.09,0.56,1.45,1.38,1.08,0.53,0.59,1.36,0.63,1.55,0.95,2.23,1.05,1.46,1.58,1.69,1.35,1.63,1.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,1.91,0.86,0.67,1.24,0.84,0.68,0.52,0.56,1.4,0.56,1.31,0.83,2.18,0.96,1.05,1.27,1.3,1.11,1.26,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,2.08,0.94,0.51,1.11,0.65,0.69,0.53,0.44,1.52,0.54,1.39,1.01,1.95,0.8,0.96,0.82,1.39,0.82,0.87,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,2.43,1.25,0.75,1.57,0.76,0.96,0.71,0.69,2.18,0.72,1.69,1.38,2.79,1.22,1.14,1.57,1.42,1.1,1.38,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,2.6,1.08,0.9,1.33,0.71,0.76,0.62,0.77,2.05,0.72,2.05,1.11,2.49,0.96,0.98,1.52,1.11,0.94,1.1,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,1.91,0.87,0.71,1,0.79,0.66,0.59,0.6,1.28,0.76,1.33,0.97,1.74,0.94,0.79,1.16,0.93,0.91,0.83,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,1.97,0.87,0.71,1.38,0.93,0.85,0.74,0.64,1.63,0.76,1.6,1.07,1.99,0.96,0.84,1.34,1.01,1.02,1.01,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,1.67,0.75,0.72,1.28,1.06,1.06,0.86,0.7,1.33,0.85,1.38,1.2,2.05,0.87,0.81,1.14,0.82,1.23,1.01,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,1.54,0.7,0.55,1.14,0.87,0.84,0.83,0.69,1.13,0.69,1.27,0.95,1.68,0.86,0.73,0.97,0.81,1.12,0.94,1.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,1.42,0.63,0.53,1.1,1.35,0.81,0.97,0.41,0.88,0.53,0.48,0.68,1.45,0.61,0.75,0.63,0.59,0.91,0.74,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,2.05,1.01,0.91,1.57,1.14,1.23,1.55,1.12,1.64,0.9,1.74,1.25,2.25,1.17,1.17,1.45,1.73,1.48,1.25,1.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,1.25,0.54,0.54,0.75,0.62,0.66,1.07,0.78,1.02,0.37,1.1,0.67,0.96,0.54,0.82,0.87,1.02,0.88,1.02,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,1.85,0.68,0.65,1.17,1.37,0.96,1.38,0.95,1.36,0.84,1.14,1.06,1.74,0.98,0.98,1.44,1.33,1.35,1.57,1.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,1.78,0.64,0.77,1.31,1.37,0.99,1.12,0.96,1.52,0.75,1.47,0.88,2.12,1.12,1.2,1.72,1.39,1.35,1.49,1.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.76,0.27,0.32,0.66,1.05,0.43,0.45,0.26,0.6,0.29,0.59,0.35,0.58,0.37,0.69,0.39,0.62,0.46,0.51,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,2.02,0.78,0.74,1.57,1.59,1.07,1.16,0.94,1.54,1.05,1.38,0.85,2.41,1.21,1.1,1.37,1.36,1.2,1.37,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,2.2,0.75,0.63,1.4,1.47,1.06,1.03,0.89,1.38,1.14,1.48,1.23,2.15,1.14,1.14,1.56,1.47,1.23,1.13,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,1.94,0.49,0.71,1.23,1.24,1.09,0.86,0.87,1.63,1.13,1.9,1.04,2.29,1.08,0.92,1.45,1.12,1.5,1.04,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,2,0.52,0.58,1.43,0.97,1.21,1.08,0.75,1.53,1.27,2.24,1.03,2.22,1.23,0.86,1.23,1.2,1.25,1.32,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,1.96,0.64,0.72,1.79,1.93,1.01,1.35,0.69,1.69,1.23,2.9,1.18,2.59,1.37,1.3,1.51,1.26,1.44,1.37,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,2.12,0.73,0.8,1.62,1.34,1.66,1.32,0.96,2.19,1.36,2.7,1.23,2.74,1.25,1.43,1.82,1.21,1.58,1.44,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,2.19,0.5,0.57,1.1,0.92,1.12,1.09,0.75,1.54,1.03,1.58,0.94,2.13,0.87,0.93,1.5,1.07,0.99,1.04,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,1.98,0.54,0.62,1.2,1.06,1.14,0.97,0.61,1.54,0.98,1.17,0.79,1.69,0.72,0.89,1.2,1,1.15,1.04,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,1.78,0.75,0.75,0.96,1.09,1,1.13,0.88,2.01,1.21,1.22,1.01,2.31,1.01,0.78,1.79,1.16,1.27,1.07,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,1.63,0.47,0.54,0.95,1.13,1.03,1.2,0.87,1.44,1.31,1.02,0.75,1.86,0.72,0.9,1.21,0.94,1.17,1,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,2.17,0.54,0.84,1.32,1.18,1.27,1.76,1.15,2.57,1.49,1.45,1.27,2.71,1.01,0.99,1.7,1.38,1.19,1.55,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,1.64,0.43,0.77,0.91,1.19,0.86,1.17,1.08,1.84,1.18,1.15,1.01,2.25,0.66,0.9,1.36,1.04,1.02,0.95,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,1.64,0.52,0.76,0.91,0.83,1.03,1.39,0.74,1.58,0.98,1.25,1,1.83,0.83,0.8,1.12,1.08,0.99,1.03,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,1.6,0.66,0.96,1.06,1.05,1.33,1.62,0.87,1.5,1.31,1.69,0.99,2.1,0.98,0.95,1.24,1.4,1.28,1.29,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,2.19,0.86,1,1.36,1.16,1.95,1.87,1.21,2.03,1.58,1.94,1.18,2.51,1.12,1.15,1.56,1.57,1.92,1.63,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,2.24,0.73,0.88,1.31,1.23,1.91,1.44,0.98,2,1.42,1.43,1.12,2.38,0.81,1.06,1.15,1.31,1.59,1.36,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,1.3,0.36,0.32,0.76,0.79,1.12,0.81,0.36,0.69,0.66,0.75,0.44,1.07,0.23,0.8,0.37,1.07,1.13,0.71,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,1.67,0.71,0.76,0.76,0.66,1.2,1.37,0.69,1.85,1.12,1.08,1.02,1.4,0.72,0.89,0.84,1.19,1.25,0.95,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,1.56,0.62,0.71,0.65,0.6,1.03,1.01,0.81,1.77,0.76,0.89,0.65,1.21,0.55,0.75,1,0.66,0.86,0.93,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,1.7,0.59,0.85,0.76,0.69,0.94,1,0.68,1.63,0.84,1.19,0.83,1.38,0.64,0.75,0.91,0.88,1.02,1.06,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,1.73,0.64,0.74,0.74,0.87,1.01,1.24,0.71,1.49,0.86,1.37,0.83,1.31,0.66,0.79,1.15,0.95,1.3,1,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,1.75,0.61,0.64,0.68,0.8,0.86,1.16,0.44,1.37,0.74,1.23,0.96,1.21,0.75,0.72,0.8,0.83,1.24,0.76,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,1.53,0.84,0.82,0.91,0.8,1,1.32,0.77,1.79,1.12,1.28,1.07,1.47,1.1,0.87,1.2,0.94,1.23,1,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,1.52,0.76,0.81,0.83,0.98,1.03,1.05,0.73,1.42,1.02,1.4,0.93,1.29,0.78,0.67,1.26,0.76,1.05,1.07,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,1.88,0.83,0.97,1.03,0.91,1.46,1.1,0.83,1.88,1.44,1.63,1.18,1.72,0.89,0.88,1.53,0.91,1.31,1.29,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,1.87,0.72,0.73,0.59,0.61,1,0.9,0.57,1.69,1.03,1.82,0.74,1.34,0.71,0.83,1.28,0.89,1.12,0.87,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,2.11,0.66,0.94,1.09,1.04,1.8,0.93,0.75,1.84,1.3,1.52,0.93,1.74,0.91,0.96,1.59,0.89,1.56,1.29,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,1.13,0.45,0.67,0.62,0.61,1.01,0.97,0.64,1.45,1,1.21,0.64,1.24,0.53,0.78,1.07,0.81,0.92,0.99,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,1.36,0.54,0.87,0.72,0.7,1.45,1.27,0.7,1.62,1.07,1.33,0.81,1.51,0.7,0.87,1.2,0.76,1.13,1.21,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,1.23,0.6,0.93,0.78,0.7,1.6,1.15,0.86,1.84,1.02,1.5,0.78,1.5,0.61,0.76,1.2,0.79,1.05,1.12,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,1.41,0.58,0.84,0.87,0.73,1.69,0.98,0.71,1.88,1.19,1.39,0.9,1.53,0.7,0.76,1.14,0.84,0.82,1.19,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
