age_CE,RMP011_raw,RMP012_raw,RMP021_raw,RMP022_raw,RMP031_raw,RMP032_raw,RMP042_raw,RMP051_raw,RMP052_raw,RMP061_raw,RMP062_raw,RMP071_raw,RMP072_raw,RMP081_raw,RMP091_raw,RMP092_raw,RMP101_raw,RMP102_raw,RMP111_raw,RMP112_raw,RMP131_raw,RMP132_raw,RMP141_raw,RMP142_raw,RMP151_raw,RMP152_raw,RMP011_raw_outlier_flag,RMP012_raw_outlier_flag,RMP021_raw_outlier_flag,RMP022_raw_outlier_flag,RMP031_raw_outlier_flag,RMP032_raw_outlier_flag,RMP042_raw_outlier_flag,RMP051_raw_outlier_flag,RMP052_raw_outlier_flag,RMP061_raw_outlier_flag,RMP062_raw_outlier_flag,RMP071_raw_outlier_flag,RMP072_raw_outlier_flag,RMP081_raw_outlier_flag,RMP091_raw_outlier_flag,RMP092_raw_outlier_flag,RMP101_raw_outlier_flag,RMP102_raw_outlier_flag,RMP111_raw_outlier_flag,RMP112_raw_outlier_flag,RMP131_raw_outlier_flag,RMP132_raw_outlier_flag,RMP141_raw_outlier_flag,RMP142_raw_outlier_flag,RMP151_raw_outlier_flag,RMP152_raw_outlier_flag
1864,0.24,0.94,0.22,0.22,0.01,0,0,0.13,0.06,0.08,0.11,0,0,0.1,0.1,0.28,0,0,0,0.31,0,0,0,0,0.25,0.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,0.7,1.29,0.58,0.54,0.47,0.44,0.5,0.24,0.27,0.72,0.67,0.61,0.5,0.42,0.5,0.61,0.67,0.66,0.42,0.62,0.38,0.32,0.3,0.31,0.64,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.92,2.01,1.01,0.36,0.77,0.62,0.57,0.59,0.47,1.07,0.78,0.5,0.32,0.63,0.85,1.07,0.75,0.84,0.89,1.11,0.55,0.68,0.56,0.74,0.77,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,1.07,1.33,0.75,0.55,0.6,0.63,0.8,0.45,0.46,1.1,0.86,0.49,0.37,0.51,0.6,0.76,0.61,0.73,0.82,1.06,0.43,0.43,0.41,0.64,0.8,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,1.79,2.33,1.18,0.62,0.87,1.14,1.29,0.56,0.62,1.55,1.25,0.7,0.79,0.97,1.26,1.32,0.99,1.02,1.31,1.66,0.86,0.9,0.46,0.9,1.61,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,0.95,1.21,0.49,0.45,0.47,0.39,0.73,0.44,0.63,0.49,0.6,0.52,0.42,0.43,0.42,0.61,0.22,0.26,0.91,1.31,0.18,0.3,0.16,0.27,0.71,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,0.97,1.6,0.86,0.63,0.4,0.43,1.21,0.19,0.47,0.85,1,0.6,0.63,0.69,0.76,0.94,0.41,0.47,0.94,1.73,0.46,0.49,0.36,0.68,0.98,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,0.29,0.6,0.39,0.35,0.02,0.12,0.85,0.27,0.38,0.24,0.23,0.18,0.24,0.27,0.24,0.36,0.01,0,0.39,0.64,0.03,0.04,0,0.3,0.57,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,0.58,4.01,0.59,0.63,0.34,0.35,0.74,0.17,0.42,0.5,0.47,0.35,0.49,0.7,0.47,0.65,0.4,0.51,0.54,1,0.32,0.19,0.3,0.39,0.91,0.54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,0.62,0.55,0.38,0.31,0.27,0.23,0.82,0.28,0.43,0.21,0.3,0.31,0.4,0.27,0.36,0.56,0.22,0.31,0.41,1,0.19,0.18,0.15,0.19,0.89,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,1.01,1.23,0.72,0.8,0.31,0.44,1.32,0.42,0.59,0.52,0.43,0.84,0.65,0.62,0.75,1.09,0.67,0.77,0.81,1.6,0.52,0.51,0.38,0.71,0.87,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,0.9,0.87,0.49,0.47,0.34,0.31,1.32,0.55,0.56,0.43,0.56,0.41,0.4,0.26,0.49,0.67,0.38,0.54,0.53,0.85,0.44,0.43,0.31,0.41,1.21,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,0.7,1.01,0.5,0.47,0.23,0.28,0.86,0.35,0.46,0.28,0.45,0.43,0.46,0.37,0.52,0.55,0.2,0.2,0.51,0.68,0.15,0.24,0.2,0.32,0.91,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,0.48,0.71,0.24,0.22,0.06,0.11,0.62,0.26,0.3,0.28,0.27,0.23,0.25,0.38,0.36,0.21,0.02,0,0.38,0.38,0.04,0.05,0.01,0.12,0.51,0.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,0.46,0.84,0.56,0.58,0.22,0.19,0.75,0.2,0.31,0.37,0.56,0.42,0.53,0.49,0.36,0.44,0.47,0.36,0.53,0.74,0.22,0.05,0.32,0.32,0.6,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,0.23,0.37,0.17,0.18,0.09,0.07,0.48,0.18,0.18,0.01,0.07,0.15,0.12,0.16,0.15,0.09,0,0,0.11,0.27,0.02,0,0.02,0.02,0.25,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.15,0.43,0.16,0.11,0,0.02,0.45,0.1,0.11,0.35,0.25,0.17,0.22,0.22,0.2,0.31,0.04,0.06,0.27,0.29,0.11,0,0.02,0.09,0.38,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,0.31,0.57,0.33,0.37,0,0.01,0.64,0.21,0.2,0.23,0.22,0.18,0.28,0.26,0.26,0.3,0.21,0.06,0.23,0.35,0.16,0.06,0.14,0.03,0.46,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,0.76,1.06,0.54,0.69,0.3,0.39,1,0.28,0.31,0.31,0.25,0.48,0.58,0.43,0.56,0.57,0.55,0.56,0.5,0.77,0.26,0.17,0.36,0.26,0.75,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,0.85,1.56,0.67,0.78,0.29,0.29,1.09,0.35,0.35,0.42,0.39,0.35,0.66,0.21,0.53,0.65,0.48,0.46,0.7,0.83,0.42,0.23,0.26,0.27,1.07,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,0.97,1.56,0.61,0.93,0.44,0.43,1.5,0.45,0.48,0.42,0.53,0.45,0.46,0.47,0.59,0.79,0.82,0.73,0.65,0.91,0.45,0.4,0.41,0.4,1.4,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,1.25,1.31,0.84,0.84,0.39,0.53,1.72,0.34,0.57,0.48,0.42,0.46,0.44,0.48,0.6,0.57,0.6,0.75,0.66,0.97,0.42,0.34,0.26,0.24,1.62,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,0.76,0.61,0.42,0.43,0.43,0.39,1.13,0.36,0.38,0.4,0.34,0.3,0.31,0.46,0.46,0.56,0.45,0.48,0.64,0.68,0.2,0.2,0.35,0.25,1.01,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,1.06,0.97,0.81,0.82,0.45,0.45,1.41,0.43,0.54,0.42,0.44,0.33,0.41,0.31,0.43,0.55,0.44,0.53,0.8,0.72,0.2,0.18,0.3,0.27,0.6,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,0.93,1.13,0.94,1.17,0.74,0.53,1.39,0.66,0.59,0.59,0.64,0.56,0.34,0.62,0.67,0.57,0.83,0.87,0.71,0.99,0.5,0.35,0.36,0.42,1.09,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,1.54,1.44,0.96,1.57,0.94,0.56,1.62,0.63,0.81,0.88,0.41,0.56,0.55,0.95,0.67,0.86,0.83,0.74,1.13,1.34,0.48,0.47,0.25,0.43,1.12,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,1.93,1.38,0.89,2.01,1.01,0.66,1.23,0.69,0.69,0.92,0.7,0.74,0.39,0.84,0.57,0.71,0.98,0.87,0.97,1.61,0.39,0.42,0.3,0.41,1.07,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,2.24,1.7,1.04,1.99,1.18,0.89,1.35,0.74,0.81,0.92,0.84,0.83,0.65,1.13,0.73,0.77,1.23,1.56,0.99,1.32,0.76,0.92,0.43,0.48,1.3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,2.3,1.65,0.67,1.58,1.07,0.8,0.97,0.6,0.84,0.64,0.82,0.65,0.5,0.65,0.73,0.64,0.83,0.82,0.61,0.95,0.62,0.86,0.28,0.33,1.61,1.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,1.71,1.11,0.61,0.75,0.7,0.32,0.63,0.36,0.77,0.42,0.33,0.4,0.23,0.38,0.29,0.3,0.21,0.13,0.38,0.39,0.15,0.21,0.02,0.13,0.83,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,2.06,1.56,0.74,1.33,1.09,0.73,1.11,0.33,0.98,0.87,0.69,0.86,0.99,0.82,0.7,0.77,0.78,0.7,0.85,1.15,0.26,0.42,0.47,0.41,1.04,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,1.49,1.07,0.57,0.78,1.01,0.6,0.72,0.4,1.12,0.67,0.5,0.36,0.42,0.6,0.45,0.46,0.61,0.63,0.65,0.65,0.33,0.39,0.28,0.34,0.82,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,0.83,0.73,0.28,0.7,0.16,0.31,0.35,0.24,0.93,0.16,0.04,0.12,0.24,0.16,0.13,0.21,0,0.02,0.18,0.33,0,0,0,0,0.44,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,0.92,1.1,0.58,0.86,0.74,0.54,0.84,0.36,0.92,0.46,0.44,0.44,0.59,0.64,0.43,0.7,0.8,0.86,0.6,0.63,0.34,0.5,0.5,0.49,0.67,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,1.17,0.98,0.63,0.8,0.68,0.46,0.62,0.35,1.04,0.58,0.52,0.42,0.41,0.49,0.59,0.57,0.6,0.53,0.52,0.65,0.44,0.5,0.33,0.38,0.71,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.57,0.66,0.38,0.51,0.11,0.23,0.41,0.24,0.63,0.33,0.26,0.37,0.39,0.37,0.23,0.22,0.14,0,0.27,0.51,0,0,0,0,0.5,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,0.47,0.45,0.22,0.22,0.24,0.22,0,0,0.45,0.21,0.24,0.3,0.33,0.37,0.25,0.22,0.17,0.2,0.21,0.35,0,0.18,0.26,0.19,0.23,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,0.42,0.52,0.31,0.35,0.25,0.16,0.3,0.09,0.33,0.32,0.34,0.23,0.19,0.42,0.34,0.35,0.29,0.15,0.27,0.47,0.13,0.21,0.2,0.26,0.45,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,0.02,0.07,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.01,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,0.97,0.7,0.5,0.74,0.5,0.44,0.72,0.25,0.55,0.5,0.52,0.45,0.72,0.62,0.62,0.71,0.74,0.72,0.45,0.76,0.39,0.32,0.43,0.56,0.8,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,0.68,0.73,0.06,0.28,0,0,0,0,0,0,0,0.11,0.17,0,0,0,0,0,0,0.1,0,0,0,0,0.24,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,1.31,1.12,0.69,0.92,0.5,0.59,0.78,0.37,0.7,0.53,0.52,0.33,0.54,0.54,0.56,0.69,0.6,0.64,0.67,0.78,0.28,0.41,0.38,0.47,0.91,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,1.56,1.29,0.81,0.94,0.5,0.31,0.51,0.32,0.71,0.59,0.59,0.38,0.56,0.33,0.54,0.59,0.57,0.43,0.61,0.98,0.46,0.67,0.35,0.5,0.97,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,2.77,2.28,1.12,1.19,0.84,0.77,0.71,0.54,1.39,0.8,0.77,0.66,0.97,0.45,0.61,0.96,0.7,0.69,1,1.05,0.54,0.78,0.48,1.06,1.46,1.13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,2.35,2.43,1.12,1.43,1.21,1.27,1.28,0.58,1.39,0.7,0.82,0.9,1.12,0.58,0.59,1.08,0.77,0.81,1.06,1.86,0.64,0.78,0.49,1.03,1.48,1.19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,3.28,2.66,1.41,1.48,1.15,1.26,1.41,0.73,1.58,0.8,0.74,0.92,0.82,0.37,0.51,0.81,0.67,0.75,1.23,1.15,0.85,0.95,0.5,0.73,1.91,1.45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,2.76,2.12,0.93,1.34,1.33,0.98,1.66,0.56,1.17,0.6,0.84,0.94,0.87,0.33,0.4,0.64,0.83,0.73,1.09,1.35,0.82,0.54,0.49,0.85,1.7,1.12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,2.45,2.36,1.11,1.27,1.29,1.4,1.51,0.56,1.24,0.83,0.8,2,1.53,0.74,0.69,0.78,0.76,1.01,1.14,1.69,0.73,0.6,0.62,0.99,1.64,1.01,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,2.27,1.84,0.93,1.26,1.1,1.06,1.53,0.65,1.11,0.58,0.72,1.72,1.37,0.53,0.38,0.57,0.64,0.65,0.96,1.49,0.76,0.83,0.59,0.64,1.43,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,1.29,1.26,0.57,0.66,0.33,0.3,0.76,0.32,0.52,0.21,0.18,0.76,0.51,0.34,0.17,0.23,0.21,0.08,0.39,0.6,0.31,0.38,0.18,0.29,0.71,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,1.38,1.42,0.6,0.87,0.33,0.59,1.48,0.24,0.5,0.36,0.5,0.99,1.21,0.49,0.3,0.45,0.37,0.25,0.76,1.09,0.27,0.54,0.17,0.28,0.77,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,1.5,1.31,1.11,1.21,0.63,0.76,1.75,0.54,1.14,0.68,0.76,1.88,1.55,0.48,0.54,0.73,0.88,1.08,0.99,1.18,0.62,0.66,0.68,0.62,1.32,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,1.99,1.67,1.4,1.46,0.75,0.62,0.93,0.57,0.94,0.51,0.39,1.29,1.16,0.37,0.4,0.5,0.7,0.73,0.85,0.67,0.71,0.83,0.49,0.51,1.23,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,2.06,1.56,1.17,1.3,1.02,1.19,1.64,0.57,1.29,0.92,0.88,1.95,1.71,0.53,0.61,0.78,0.95,0.97,1.13,1.36,0.5,0.65,0.68,0.85,1.45,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,2.06,1.79,0.81,1.04,0.77,0.7,1.47,0.42,1.14,0.72,0.75,1.08,1.5,0.4,0.38,0.54,0.57,0.61,1.29,1.04,0.31,0.43,0.45,0.66,1.3,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,1.37,1.31,0.82,1.02,1.24,0.88,1.26,0.61,0.74,0.95,1.19,2.43,1.63,0.76,0.62,0.72,0.96,0.89,1.39,0.99,0.62,0.41,0.85,0.77,0.88,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,1.54,1.19,1.36,1.16,1.14,0.76,1,0.53,0.81,0.86,0.88,0.89,1.44,0.8,0.56,0.54,0.9,0.78,1.27,0.67,0.82,0.54,0.58,0.58,1.02,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
