Doi,Author,Pub_year,Case,id_site,Country,Lat,Long,Temp,Prec,Species,Mix_pure,Broad_conif,Un_evenaged,Age,BA,Number,Last_cut,Observ_treat,MS,Clim_assoc,Year,Resist_qual,Resil_qual,Recov_qual,Resist_quant,Resil_quant,Recov_quant
10.1007/s004680050110,Orwig,1997,Orwig Quercus_alba,site_34,USA,38° 12',-77° 36',13,1020,Quercus_alba,Mixed,Broadleaf,Even,100,23,20,NA,Observ,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Quercus_velutina,site_34,USA,38° 12',-77° 36',13,1020,Quercus_velutina,Mixed,Broadleaf,Even,100,31.5,15,NA,Observ,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1111/avsc.12056,Erickson,2014,Erick Pinus_ponderosa 2000_2000,site_94,USA,36° 24',-113° 19',25.9,451,Pinus_ponderosa,Pure,Conifer,Uneven,223,9.1,34,1998,Treatm,NA,NA,2000,NA,NA,NA,0.45,0.91,2.04
10.1111/avsc.12056,Erickson,2014,Erick Pinus_ponderosa 2002_2002,site_94,USA,36° 24',-113° 19',24,359,Pinus_ponderosa,Pure,Conifer,Uneven,255,22.5,81,1998,Treatm,NA,NA,2000,NA,NA,NA,0.43,0.86,2.00
10.1111/avsc.12056,Erickson,2014,Erick Pinus_ponderosa 2006_2006,site_94,USA,36° 24',-113° 19',25.9,451,Pinus_ponderosa,Pure,Conifer,Uneven,223,9.1,34,1998,Treatm,NA,NA,2002,NA,NA,NA,0.57,1.17,2.06
10.1111/avsc.12056,Erickson,2014,Erick Pinus_ponderosa 2000_2000,site_94,USA,36° 24',-113° 19',24,359,Pinus_ponderosa,Pure,Conifer,Uneven,255,22.5,81,1998,Treatm,NA,NA,2002,NA,NA,NA,0.33,1.24,3.72
10.1111/avsc.12056,Erickson,2014,Erick Pinus_ponderosa 2002_2002,site_94,USA,36° 24',-113° 19',25.9,451,Pinus_ponderosa,Pure,Conifer,Uneven,223,9.1,34,1998,Treatm,NA,NA,2006,NA,NA,NA,0.67,1.19,1.78
10.1111/avsc.12056,Erickson,2014,Erick Pinus_ponderosa 2006_2006,site_94,USA,36° 24',-113° 19',24,359,Pinus_ponderosa,Pure,Conifer,Uneven,255,22.5,81,1998,Treatm,NA,Neg,2006,NA,NA,NA,0.60,1.10,1.83
10.1111/1365-2664.12139,Kerhoulas,2013,Kerho Pinus_ponderosa,site_39,USA,36° 15',-113° 42',NA,NA,Pinus_ponderosa,Pure,Conifer,Uneven,219,38.2,14,1999,Treatm,NA,NA,2000,Neg,NA,NA,NA,NA,NA
10.1111/1365-2664.12139,Kerhoulas,2013,Kerho Pinus_ponderosa,site_39,USA,36° 15',-113° 42',NA,NA,Pinus_ponderosa,Pure,Conifer,Uneven,219,22.4,14,1999,Treatm,NA,NA,2000,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12139,Kerhoulas,2013,Kerho Pinus_ponderosa,site_39,USA,36° 15',-113° 42',NA,NA,Pinus_ponderosa,Pure,Conifer,Uneven,219,18.1,14,1999,Treatm,NA,NA,2000,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12139,Kerhoulas,2013,Kerho Pinus_ponderosa,site_39,USA,36° 15',-113° 42',NA,NA,Pinus_ponderosa,Pure,Conifer,Uneven,219,15.8,14,1999,Treatm,NA,NA,2000,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12139,Kerhoulas,2013,Kerho Pinus_ponderosa,site_39,USA,36° 15',-113° 42',NA,NA,Pinus_ponderosa,Pure,Conifer,Uneven,219,38.2,14,1999,Treatm,NA,NA,2002,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12139,Kerhoulas,2013,Kerho Pinus_ponderosa,site_39,USA,36° 15',-113° 42',NA,NA,Pinus_ponderosa,Pure,Conifer,Uneven,219,22.4,14,1999,Treatm,NA,NA,2002,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12139,Kerhoulas,2013,Kerho Pinus_ponderosa,site_39,USA,36° 15',-113° 42',NA,NA,Pinus_ponderosa,Pure,Conifer,Uneven,219,18.1,14,1999,Treatm,NA,NA,2002,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12139,Kerhoulas,2013,Kerho Pinus_ponderosa,site_39,USA,36° 15',-113° 42',NA,NA,Pinus_ponderosa,Pure,Conifer,Uneven,219,15.8,14,1999,Treatm,NA,NA,2002,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12139,Kerhoulas,2013,Kerho Pinus_ponderosa,site_39,USA,36° 15',-113° 42',NA,NA,Pinus_ponderosa,Pure,Conifer,Uneven,219,38.2,14,1999,Treatm,NA,NA,2003,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12139,Kerhoulas,2013,Kerho Pinus_ponderosa,site_39,USA,36° 15',-113° 42',NA,NA,Pinus_ponderosa,Pure,Conifer,Uneven,219,22.4,14,1999,Treatm,NA,NA,2003,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12139,Kerhoulas,2013,Kerho Pinus_ponderosa,site_39,USA,36° 15',-113° 42',NA,NA,Pinus_ponderosa,Pure,Conifer,Uneven,219,18.1,14,1999,Treatm,NA,NA,2003,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12139,Kerhoulas,2013,Kerho Pinus_ponderosa,site_39,USA,36° 15',-113° 42',NA,NA,Pinus_ponderosa,Pure,Conifer,Uneven,219,15.8,14,1999,Treatm,NA,NA,2003,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12139,Kerhoulas,2013,Kerho Pinus_ponderosa,site_39,USA,36° 15',-113° 42',NA,NA,Pinus_ponderosa,Pure,Conifer,Uneven,219,38.2,14,1999,Treatm,NA,NA,2006,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12139,Kerhoulas,2013,Kerho Pinus_ponderosa,site_39,USA,36° 15',-113° 42',NA,NA,Pinus_ponderosa,Pure,Conifer,Uneven,219,22.4,14,1999,Treatm,NA,NA,2006,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12139,Kerhoulas,2013,Kerho Pinus_ponderosa,site_39,USA,36° 15',-113° 42',NA,NA,Pinus_ponderosa,Pure,Conifer,Uneven,219,18.1,14,1999,Treatm,NA,NA,2006,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12139,Kerhoulas,2013,Kerho Pinus_ponderosa,site_39,USA,36° 15',-113° 42',NA,NA,Pinus_ponderosa,Pure,Conifer,Uneven,219,15.8,14,1999,Treatm,NA,NA,2006,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12139,Kerhoulas,2013,Kerho Pinus_ponderosa,site_39,USA,36° 15',-113° 42',NA,NA,Pinus_ponderosa,Pure,Conifer,Uneven,219,38.2,14,1999,Treatm,NA,NA,2007,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12139,Kerhoulas,2013,Kerho Pinus_ponderosa,site_39,USA,36° 15',-113° 42',NA,NA,Pinus_ponderosa,Pure,Conifer,Uneven,219,22.4,14,1999,Treatm,NA,NA,2007,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12139,Kerhoulas,2013,Kerho Pinus_ponderosa,site_39,USA,36° 15',-113° 42',NA,NA,Pinus_ponderosa,Pure,Conifer,Uneven,219,18.1,14,1999,Treatm,NA,NA,2007,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12139,Kerhoulas,2013,Kerho Pinus_ponderosa,site_39,USA,36° 15',-113° 42',NA,NA,Pinus_ponderosa,Pure,Conifer,Uneven,219,15.8,14,1999,Treatm,NA,NA,2007,NA,NA,NA,NA,NA,NA
10.1016/j.foreco.2018.03.043,Vernon,2018,Verno Pinus_ponderosa 2014_2014,site_103,USA,40° 38',-122° 33',14.4,1520,Pinus_ponderosa,Mixed,Conifer,Even,102,28.9,72,2010,Treatm,NA,NA,2014,NA,NA,NA,0.87,NA,NA
10.1016/j.foreco.2018.03.043,Vernon,2018,Verno Pinus_ponderosa 2014_2014,site_103,USA,40° 38',-122° 33',14.4,1520,Pseudotsuga_menziesii,Mixed,Conifer,Even,68,28.9,79,2010,Treatm,NA,NA,2014,NA,NA,NA,0.72,NA,NA
10.1016/j.foreco.2018.03.043,Vernon,2018,Verno Pseudotsuga_menziesii 2014_2014,site_103,USA,40° 38',-122° 33',14.4,1520,Pinus_ponderosa,Mixed,Conifer,Even,102,50.4,74,2010,Treatm,NA,NA,2014,NA,NA,NA,0.72,NA,NA
10.1016/j.foreco.2018.03.043,Vernon,2018,Verno Pseudotsuga_menziesii 2014_2014,site_103,USA,40° 38',-122° 33',14.4,1520,Pseudotsuga_menziesii,Mixed,Conifer,Even,68,50.4,74,2010,Treatm,NA,NA,2014,NA,NA,NA,0.60,NA,NA
10.1890/1051-0761(2006)016[1164:HMOPPG]2.0.CO;2,McDowell,2006,McDow Pinus_ponderosa 1996_1996,site_5,USA,35° 16',-111° 44',6,564,Pinus_ponderosa,Pure,Conifer,Even,84,7,11,1992,Treatm,NA,Pos,1996,NA,NA,NA,0.71,0.83,1.18
10.1890/1051-0761(2006)016[1164:HMOPPG]2.0.CO;2,McDowell,2006,McDow Pinus_ponderosa 1996_1996,site_5,USA,35° 16',-111° 44',6,564,Pinus_ponderosa,Pure,Conifer,Even,84,14,11,1992,Treatm,NA,NA,1996,NA,NA,NA,0.62,0.95,1.53
10.1890/1051-0761(2006)016[1164:HMOPPG]2.0.CO;2,McDowell,2006,McDow Pinus_ponderosa 1996_1996,site_5,USA,35° 16',-111° 44',6,564,Pinus_ponderosa,Pure,Conifer,Even,84,18,11,1992,Treatm,NA,NA,1996,NA,NA,NA,0.63,1.04,1.66
10.1890/1051-0761(2006)016[1164:HMOPPG]2.0.CO;2,McDowell,2006,McDow Pinus_ponderosa 1996_1996,site_5,USA,35° 16',-111° 44',6,564,Pinus_ponderosa,Pure,Conifer,Even,84,23,11,1992,Treatm,NA,NA,1996,NA,NA,NA,0.63,0.87,1.38
10.1890/1051-0761(2006)016[1164:HMOPPG]2.0.CO;2,McDowell,2006,McDow Pinus_ponderosa 1996_1996,site_5,USA,35° 16',-111° 44',6,564,Pinus_ponderosa,Pure,Conifer,Even,84,28,11,1992,Treatm,NA,NA,1996,NA,NA,NA,0.58,0.93,1.59
10.1890/1051-0761(2006)016[1164:HMOPPG]2.0.CO;2,McDowell,2006,McDow Pinus_ponderosa 1996_1996,site_5,USA,35° 16',-111° 44',6,564,Pinus_ponderosa,Pure,Conifer,Even,84,34,11,1992,Treatm,NA,NA,1996,NA,NA,NA,NA,NA,NA
10.1890/1051-0761(2006)016[1164:HMOPPG]2.0.CO;2,McDowell,2006,McDow Pinus_ponderosa 1996_1996,site_5,USA,35° 16',-111° 44',6,564,Pinus_ponderosa,Pure,Conifer,Even,84,45,11,1992,Treatm,NA,NA,1996,NA,NA,NA,NA,NA,NA
10.5849/forsci.13-085,Thomas,2015,Thoma Pinus_ponderosa 2002_2002,site_98,USA,36° 51',-104° 48',NA,NA,Pinus_ponderosa,Pure,Conifer,Uneven,110,14.6,288,1999,Treatm,NA,NA,2002,NA,NA,NA,0.63,1.20,1.90
10.5849/forsci.13-085,Thomas,2015,Thoma Pinus_ponderosa 2002_2002,site_98,USA,36° 51',-104° 48',NA,NA,Pinus_ponderosa,Pure,Conifer,Uneven,110,26.3,192,1999,Treatm,NA,NA,2002,NA,NA,NA,0.38,0.74,1.95
10.1300/J091v26n01_02,Fecko,2008,Fecko Pinus_jeffreyi 2001_2001,site_92,USA,39° 25',-120° 08',12,690,Pinus_jeffreyi,Pure,Conifer,Uneven,105,15.3,10,2000,Treatm,NA,NA,2001,NA,NA,NA,0.77,NA,NA
10.1300/J091v26n01_02,Fecko,2008,Fecko Pinus_jeffreyi 2001_2001,site_92,USA,39° 25',-120° 08',12,690,Pinus_jeffreyi,Pure,Conifer,Uneven,105,15.1,10,2000,Treatm,NA,NA,2001,NA,NA,NA,0.96,NA,NA
10.1300/J091v26n01_02,Fecko,2008,Fecko Pinus_jeffreyi 2001_2001,site_92,USA,39° 25',-120° 08',12,690,Pinus_jeffreyi,Pure,Conifer,Uneven,105,21.7,10,2000,Treatm,NA,NA,2001,NA,NA,NA,0.47,NA,NA
10.1002/ecs2.2462,Wright,2018,Wrigh Picea_glauca,site_86,USA,59° 30',-155° 00',3,415,Picea_glauca,Pure,Conifer,Uneven,NA,17,836,NA,Observ,NA,Neg,NA,NA,NA,NA,NA,NA,NA
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Col Pseudotsuga_menziesii 1988_1989,site_108,Canada,52° 00',-122° 05',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,100,17.6,20,1975,Treatm,NA,NA,1988,NA,NA,NA,0.56,1.31,2.34
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Col Pseudotsuga_menziesii 1988_1989,site_108,Canada,52° 00',-122° 05',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,100,29.2,20,1975,Treatm,NA,NA,1988,NA,NA,NA,0.52,1.37,2.63
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Col Pseudotsuga_menziesii 1988_1989,site_108,Canada,52° 00',-122° 05',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,97,56.4,20,1975,Treatm,NA,NA,1988,NA,NA,NA,0.34,1.21,3.56
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Sti Pseudotsuga_menziesii 1988_1989,site_87,Canada,51° 40',-122° 10',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,131,16,20,1975,Treatm,NA,NA,1988,NA,NA,NA,0.46,1.16,2.52
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Sti Pseudotsuga_menziesii 1988_1989,site_87,Canada,51° 40',-122° 10',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,103,33.2,20,1975,Treatm,NA,NA,1988,NA,NA,NA,0.39,1.31,3.36
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Sti Pseudotsuga_menziesii 1988_1989,site_87,Canada,51° 40',-122° 10',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,109,48.8,20,1975,Treatm,NA,NA,1988,NA,NA,NA,0.32,1.54,4.81
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Ver Pseudotsuga_menziesii 1988_1989,site_99,Canada,51° 42',-122° 12',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,101,17.2,20,1979,Treatm,NA,NA,1988,NA,NA,NA,0.60,1.22,2.03
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Ver Pseudotsuga_menziesii 1988_1989,site_99,Canada,51° 42',-122° 12',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,97,28.7,20,1979,Treatm,NA,NA,1988,NA,NA,NA,0.53,1.44,2.72
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Ver Pseudotsuga_menziesii 1988_1989,site_99,Canada,51° 42',-122° 12',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,102,46.4,20,1979,Treatm,NA,NA,1988,NA,NA,NA,0.40,1.29,3.23
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Col Pseudotsuga_menziesii 1988_1989,site_108,Canada,52° 00',-122° 05',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,100,17.6,20,1975,Treatm,NA,NA,1989,NA,NA,NA,NA,NA,NA
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Col Pseudotsuga_menziesii 1988_1989,site_108,Canada,52° 00',-122° 05',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,100,29.2,20,1975,Treatm,NA,NA,1989,NA,NA,NA,NA,NA,NA
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Col Pseudotsuga_menziesii 1988_1989,site_108,Canada,52° 00',-122° 05',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,97,56.4,20,1975,Treatm,NA,NA,1989,NA,NA,NA,NA,NA,NA
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Sti Pseudotsuga_menziesii 1988_1989,site_87,Canada,51° 40',-122° 10',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,131,16,20,1975,Treatm,NA,NA,1989,NA,NA,NA,NA,NA,NA
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Sti Pseudotsuga_menziesii 1988_1989,site_87,Canada,51° 40',-122° 10',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,103,33.2,20,1975,Treatm,NA,NA,1989,NA,NA,NA,NA,NA,NA
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Sti Pseudotsuga_menziesii 1988_1989,site_87,Canada,51° 40',-122° 10',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,109,48.8,20,1975,Treatm,NA,NA,1989,NA,NA,NA,NA,NA,NA
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Ver Pseudotsuga_menziesii 1988_1989,site_99,Canada,51° 42',-122° 12',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,101,17.2,20,1979,Treatm,NA,NA,1989,NA,NA,NA,NA,NA,NA
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Ver Pseudotsuga_menziesii 1988_1989,site_99,Canada,51° 42',-122° 12',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,97,28.7,20,1979,Treatm,NA,NA,1989,NA,NA,NA,NA,NA,NA
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Ver Pseudotsuga_menziesii 1988_1989,site_99,Canada,51° 42',-122° 12',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,102,46.4,20,1979,Treatm,NA,NA,1989,NA,NA,NA,NA,NA,NA
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Col Pseudotsuga_menziesii 1995_1995,site_108,Canada,52° 00',-122° 05',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,106,17.6,20,1975,Treatm,NA,NA,1995,NA,NA,NA,0.64,1.00,1.56
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Col Pseudotsuga_menziesii 1995_1995,site_108,Canada,52° 00',-122° 05',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,106,29.2,20,1975,Treatm,NA,NA,1995,NA,NA,NA,0.72,1.04,1.44
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Col Pseudotsuga_menziesii 1995_1995,site_108,Canada,52° 00',-122° 05',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,103,56.4,20,1975,Treatm,NA,NA,1995,NA,NA,NA,0.52,0.90,1.73
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Sti Pseudotsuga_menziesii 1995_1995,site_87,Canada,51° 40',-122° 10',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,137,16,20,1975,Treatm,NA,NA,1995,NA,NA,NA,0.35,0.70,2.00
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Sti Pseudotsuga_menziesii 1995_1995,site_87,Canada,51° 40',-122° 10',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,109,33.2,20,1975,Treatm,NA,NA,1995,NA,NA,NA,0.34,0.74,2.18
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Sti Pseudotsuga_menziesii 1995_1995,site_87,Canada,51° 40',-122° 10',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,115,48.8,20,1975,Treatm,NA,NA,1995,NA,NA,NA,0.34,0.77,2.26
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Ver Pseudotsuga_menziesii 1995_1995,site_99,Canada,51° 42',-122° 12',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,107,17.2,20,1979,Treatm,NA,NA,1995,NA,NA,NA,0.50,0.83,1.66
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Ver Pseudotsuga_menziesii 1995_1995,site_99,Canada,51° 42',-122° 12',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,103,28.7,20,1979,Treatm,NA,NA,1995,NA,NA,NA,0.54,0.84,1.56
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Ver Pseudotsuga_menziesii 1995_1995,site_99,Canada,51° 42',-122° 12',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,108,46.4,20,1979,Treatm,NA,NA,1995,NA,NA,NA,0.46,0.73,1.59
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Col Pseudotsuga_menziesii 2010_2010,site_108,Canada,52° 00',-122° 05',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,121,17.6,20,1975,Treatm,NA,Neg,2010,NA,NA,NA,0.94,1.17,1.24
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Col Pseudotsuga_menziesii 2010_2010,site_108,Canada,52° 00',-122° 05',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,121,29.2,20,1975,Treatm,NA,NA,2010,NA,NA,NA,0.88,1.12,1.27
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Col Pseudotsuga_menziesii 2010_2010,site_108,Canada,52° 00',-122° 05',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,118,56.4,20,1975,Treatm,NA,NA,2010,NA,NA,NA,0.71,1.09,1.54
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Sti Pseudotsuga_menziesii 2010_2010,site_87,Canada,51° 40',-122° 10',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,152,16,20,1975,Treatm,NA,Neut,2010,NA,NA,NA,0.39,0.91,2.33
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Sti Pseudotsuga_menziesii 2010_2010,site_87,Canada,51° 40',-122° 10',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,124,33.2,20,1975,Treatm,NA,NA,2010,NA,NA,NA,0.38,0.98,2.58
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Sti Pseudotsuga_menziesii 2010_2010,site_87,Canada,51° 40',-122° 10',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,130,48.8,20,1975,Treatm,NA,NA,2010,NA,NA,NA,0.33,1.01,3.06
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Ver Pseudotsuga_menziesii 2010_2010,site_99,Canada,51° 42',-122° 12',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,122,17.2,20,1979,Treatm,NA,Neut,2010,NA,NA,NA,0.45,0.86,1.91
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Ver Pseudotsuga_menziesii 2010_2010,site_99,Canada,51° 42',-122° 12',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,118,28.7,20,1979,Treatm,NA,NA,2010,NA,NA,NA,0.47,1.00,2.13
10.1139/cjfr-2018-0007,Thompson,2018,Thomp_Ver Pseudotsuga_menziesii 2010_2010,site_99,Canada,51° 42',-122° 12',4,489,Pseudotsuga_menziesii,Pure,Conifer,Uneven,123,46.4,20,1979,Treatm,NA,NA,2010,NA,NA,NA,0.40,0.90,2.25
10.2989/20702620.2013.820442,Crous,2013,Crous Eucalyptus_spp 2010_2010,site_47,South_Africa,-30° 13',30° 16',15.5,886,Eucalyptus_spp,Pure,Broadleaf,Even,10,18.9,330,2001,Treatm,NA,NA,2010,NA,NA,NA,0.97,0.93,0.96
10.2989/20702620.2013.820442,Crous,2013,Crous Eucalyptus_spp 2010_2010,site_47,South_Africa,-30° 13',30° 16',15.5,886,Eucalyptus_spp,Pure,Broadleaf,Even,10,17.2,180,2001,Treatm,NA,NA,2010,NA,NA,NA,1.00,0.97,0.97
10.2989/20702620.2013.820442,Crous,2013,Crous Eucalyptus_spp 2010_2010,site_47,South_Africa,-30° 13',30° 16',15.5,886,Eucalyptus_spp,Pure,Broadleaf,Even,10,13.0,303,2001,Treatm,NA,NA,2010,NA,NA,NA,1.01,0.99,0.98
10.1163/22941932-20150111,Dié,2015,Dié Tectona_grandis,site_43,Ivory_Coast,6° 13',-5° 55',26.4,1296,Tectona_grandis,Pure,Broadleaf,Even,49,NA,18,NA,Treatm,Pos,Neut,NA,NA,NA,NA,NA,NA,NA
10.1163/22941932-20150111,Dié,2015,Dié Tectona_grandis,site_83,Ivory_Coast,5° 57',-4° 11',26.1,1298,Tectona_grandis,Pure,Broadleaf,Even,44,NA,16,NA,Treatm,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3390/f2030777,Linares,2011,Linar Abies_pinsapo 1995_1995,site_14,Morocco,33° 24',-5° 05',11.5,900,Cedrus_atlantica,Mixed,Conifer,Uneven,158,42.9,10,NA,Observ,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3390/f2030777,Linares,2011,Linar Abies_pinsapo 1995_1995,site_14,Morocco,33° 24',-5° 05',11.5,900,Cedrus_atlantica,Mixed,Conifer,Uneven,226,30,5,NA,Observ,NA,Neg,NA,NA,NA,NA,NA,NA,NA
10.3390/f2030777,Linares,2011,Linar Abies_pinsapo 1995_1995,site_14,Morocco,33° 24',-5° 05',11.5,900,Cedrus_atlantica,Mixed,Conifer,Uneven,84,41.2,9,NA,Observ,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3390/f2030777,Linares,2011,Linar Abies_pinsapo 1995_1995,site_14,Morocco,33° 24',-5° 05',11.5,900,Cedrus_atlantica,Mixed,Conifer,Uneven,108,61.9,8,NA,Observ,NA,Neut,NA,NA,NA,NA,NA,NA,NA
10.5424/fs/2112211-12586,Fernandez,2012,Ferna Pinus_ponderosa 2008_2008,site_4,Argentina,-41° 13',-71° 11',16,803,Pinus_ponderosa,Pure,Conifer,Even,25,38.1,10,1983,Treatm,NA,NA,2008,NA,NA,NA,0.70,NA,NA
10.5424/fs/2112211-12586,Fernandez,2012,Ferna Pinus_ponderosa 2008_2008,site_4,Argentina,-41° 13',-71° 11',16,803,Pinus_ponderosa,Pure,Conifer,Even,25,79.7,10,1983,Treatm,NA,NA,2008,NA,NA,NA,0.40,NA,NA
10.1111/nph.15860,Gavinet,2019,Gavinet Quercus_ilex,site_115,France,43° 44',3° 35',13.2,910,Quercus_ilex,Pure,Broadleaf,Even,80,30,700,1942,Treatm,NA,Neg,NA,NA,NA,NA,NA,NA,NA
10.1016/j.dendro.2019.04.001,Scharnweber,2019,Scharn Quercus_robur,site_116,Germany,53° 31',12° 16',NA,NA,Quercus_robur,NA,Broadleaf,NA,120,NA,77,NA,Observ,Pos,Pos,NA,NA,NA,NA,NA,NA,NA
10.3390/f10050381,Gedalof,2019,Gedalof Pseudotsuga_menziesii,site_117,Canada,48° 37',-123° 42',9.3,1505,Pseudotsuga_menziesii,Mixed,Conifer,Uneven,100,NA,33,NA,Observ,Neg,Neut,NA,NA,NA,NA,NA,NA,NA
10.3390/f10050381,Gedalof,2019,Gedalof Quercus_garryana,site_117,Canada,48° 37',-123° 42',9.3,1505,Quercus_garryana,Mixed,Broadleaf,Uneven,116,NA,90,NA,Observ,Pos,Neg,NA,NA,NA,NA,NA,NA,NA
10.3390/f10060477,Finley,2019,Finley Pinus_ponderosa,site_118,USA,39° 27',-122° 42',13.2,1072,Pinus_ponderosa,Pure,Conifer,Even,61,NA,190,1970,Treatm,NA,Neg,NA,NA,NA,NA,NA,NA,NA
10.1016/j.dendro.2019.125623,Jones,2019,Jones Pinus_resinosa 1956,site_119,USA,47° 33',-94° 05',NA,NA,Pinus_resinosa,Pure,Conifer,Even,160,NA,372,2010,Treatm,Neut,NA,1956,Neg,Neg,NA,NA,NA,NA
10.1016/j.dendro.2019.125623,Jones,2019,Jones Pinus_resinosa 1961,site_119,USA,47° 33',-94° 05',NA,NA,Pinus_resinosa,Pure,Conifer,Even,160,NA,372,2010,Treatm,NA,NA,1961,Neg,Neg,NA,NA,NA,NA
