age_CE,JOF01A_raw,JOF01B_raw,JOF02A_raw,JOF02B_raw,JOF03A_raw,JOF03B_raw,JOF04A_raw,JOF04B_raw,JOF05A_raw,JOF05B_raw,JOF06A_raw,JOF06B_raw,JOF07A_raw,JOF07B_raw,JOF08A_raw,JOF08B_raw,JOF09A_raw,JOF11B_raw,JOF11C_raw,JOF01A_raw_outlier_flag,JOF01B_raw_outlier_flag,JOF02A_raw_outlier_flag,JOF02B_raw_outlier_flag,JOF03A_raw_outlier_flag,JOF03B_raw_outlier_flag,JOF04A_raw_outlier_flag,JOF04B_raw_outlier_flag,JOF05A_raw_outlier_flag,JOF05B_raw_outlier_flag,JOF06A_raw_outlier_flag,JOF06B_raw_outlier_flag,JOF07A_raw_outlier_flag,JOF07B_raw_outlier_flag,JOF08A_raw_outlier_flag,JOF08B_raw_outlier_flag,JOF09A_raw_outlier_flag,JOF11B_raw_outlier_flag,JOF11C_raw_outlier_flag
1948,0.875,1.666,1.248,0.975,0.592,0.457,0.895,0.895,1.02,2.82,0.9,0.959,1.001,1.27,0.75,0.828,0.059,0.741,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1949,0.863,1.136,0.925,0.733,0.482,0.448,0.568,0.568,0.6,0.59,0.641,0.668,0.791,0.93,0.6,0.587,0.043,0.5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1950,0.867,1.132,1.011,0.761,0.237,0.196,0.431,0.431,0.93,1.11,0.599,0.621,0.603,0.68,0.691,0.472,0.027,0.465,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1951,0.91,1.246,0.736,0.672,0.346,0.488,0.641,0.641,0.68,0.7,0.679,0.749,0.592,0.51,0.712,0.525,0.034,0.452,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1952,0.855,1.195,0.737,0.664,0.335,0.419,0.585,0.585,0.68,0.93,0.738,0.714,0.528,0.51,0.654,0.636,0.042,0.541,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1953,0.864,1.153,0.852,0.776,0.351,0.413,0.61,0.61,0.93,0.85,0.627,0.75,0.786,0.6,0.504,0.554,0.042,0.575,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1954,0.892,1.031,0.642,0.529,0.33,0.368,0.412,0.412,0.68,0.59,0.398,0.551,0.657,0.6,0.353,0.451,0.043,0.512,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1955,1.018,1.04,0.762,0.593,0.372,0.334,0.615,0.615,0.85,0.6,0.446,0.581,0.801,0.68,0.379,0.472,0.042,0.575,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1956,1.003,0.914,0.492,0.438,0.091,0.16,0.285,0.285,0.52,0.43,0.451,0.537,0.618,0.6,0.344,0.351,0.025,0.106,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1957,0.736,0.861,0.753,0.577,0.672,0.591,0.535,0.535,0.68,0.85,0.652,0.734,0.71,0.68,0.461,0.49,0.052,0.428,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1958,1.448,1.586,0.988,0.71,0.738,0.5,0.957,0.957,0.93,0.85,0.608,0.634,0.869,0.68,0.542,0.657,0.034,0.608,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1959,1.384,1.767,0.847,0.604,0.608,0.363,1.054,1.054,0.78,1.02,0.575,0.851,0.952,0.59,0.471,0.559,0.051,0.565,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1960,1.657,1.808,0.744,0.569,0.527,0.406,1.068,1.068,0.68,0.68,0.471,0.663,0.912,0.51,0.439,0.565,0.034,0.596,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1961,1.008,1.306,0.679,0.485,0.54,0.35,0.764,0.764,0.59,0.68,0.552,0.814,0.637,0.51,0.409,0.52,0.027,0.554,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1962,0.689,1.317,0.693,0.412,0.441,0.352,0.523,0.523,0.51,0.51,0.363,0.72,0.368,0.51,0.393,0.344,0.017,0.457,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1963,0.608,1.441,0.825,0.539,0.525,0.312,0.788,0.788,0.51,0.77,0.567,0.759,0.512,0.59,0.403,0.31,0.025,0.489,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1964,0.703,1.604,0.901,0.627,0.59,0.358,1.16,1.16,0.59,0.85,0.604,0.543,0.796,0.77,0.499,0.418,0.035,0.527,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1965,0.751,1.392,0.932,0.602,0.615,0.416,1.155,1.155,0.59,0.85,0.284,0.225,0.828,0.76,0.465,0.451,0.034,0.522,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1966,0.848,1.421,1.125,0.481,0.569,0.417,1.18,1.18,0.51,1.1,0.247,0.203,0.855,1.18,0.446,0.349,0.034,0.575,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1967,0.863,1.271,1.162,0.631,0.634,0.419,1.414,1.414,0.51,1.02,0.21,0.304,0.701,0.85,0.507,0.341,0.06,0.572,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1968,0.917,0.94,1.075,0.487,0.525,0.339,0.937,0.937,0.6,0.77,0.264,0.305,0.596,0.93,0.588,0.346,0.027,0.424,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1969,0.547,0.608,0.748,0.368,0.183,0.233,0.479,0.479,0.35,0.43,0.145,0.24,0.359,0.51,0.347,0.216,0.017,0.236,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1970,0.65,0.815,0.695,0.478,0.516,0.554,0.636,0.636,0.43,0.52,0.17,0.173,0.548,0.77,0.48,0.297,0.027,0.487,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1971,0.661,1.128,0.765,0.269,0.288,0.387,0.502,0.502,0.43,0.62,0.129,0.186,0.446,0.51,0.359,0.205,0.012,0.354,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1972,0.607,0.982,0.744,0.319,0.351,0.377,0.626,0.626,0.42,0.6,0.124,0.242,0.496,0.51,0.464,0.269,0.025,0.312,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1973,0.762,0.963,0.769,0.421,0.393,0.373,1.042,1.042,0.51,0.68,0.175,0.314,0.568,0.76,0.524,0.346,0.025,0.261,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1974,0.545,0.712,0.573,0.242,0.254,0.243,0.815,0.815,0.34,0.52,0.012,0.255,0.401,0.51,0.458,0.262,0.017,0.224,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1975,0.699,0.732,0.639,0.453,0.429,0.336,1.219,1.219,0.51,0.76,0.438,0.616,0.599,0.52,0.45,0.364,0.025,0.328,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1976,0.926,1.061,0.6,0.354,0.292,0.306,0.928,0.928,0.43,0.85,0.335,0.521,0.644,0.85,0.416,0.311,0.025,0.24,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1977,1.395,1.604,0.81,0.548,0.479,0.478,1.415,1.415,0.51,1.44,0.482,0.539,1.054,1.27,0.607,0.502,0.017,0.341,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1978,0.864,1.051,0.846,0.459,0.462,0.398,1.205,1.205,0.51,1.02,0.488,0.508,0.779,1.02,0.494,0.503,0.019,0.338,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1979,0.664,1.027,0.681,0.246,0.274,0.341,0.966,0.966,0.51,0.68,0.342,0.403,0.434,0.76,0.379,0.427,0.025,0.263,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1980,0.8,1.195,0.782,0.308,0.447,0.452,1.072,1.072,0.51,0.68,0.395,0.592,0.749,0.93,0.459,0.384,0.043,0.406,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1981,1.325,1.684,0.275,0.443,0.497,0.411,1.128,1.128,0.76,0.85,0.401,0.588,0.781,0.85,0.586,0.574,0.035,0.395,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1982,0.789,0.911,0.986,0.337,0.384,0.359,0.8,0.8,0.52,0.76,0.325,0.511,0.496,0.59,0.425,0.363,0.035,0.402,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1983,1.086,1.295,1.164,0.318,0.419,0.387,0.795,0.795,0.51,0.85,0.347,0.588,0.63,0.77,0.509,0.377,0.025,0.417,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1984,1.294,1.529,1.289,0.468,0.496,0.595,1.412,1.412,0.59,1.1,0.589,0.69,0.866,0.93,0.759,0.587,0.051,0.519,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1985,0.851,0.989,1.025,0.408,0.456,0.442,1.244,1.244,0.51,1.1,0.398,0.563,0.668,0.68,0.513,0.36,0.042,0.372,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1986,1.158,0.937,0.77,0.467,0.521,0.499,0.856,0.856,0.54,0.76,0.458,0.615,0.585,0.76,0.473,0.456,0.034,0.327,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1987,1.245,1.047,0.922,0.517,0.593,0.51,0.932,0.932,0.62,0.86,0.525,0.761,0.692,1.02,0.544,0.494,0.043,0.391,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1988,1.062,1.171,0.865,0.392,0.522,0.505,1.156,1.156,0.62,0.93,0.448,0.649,0.597,0.85,0.526,0.424,0.042,0.346,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1989,0.827,1.016,0.78,0.382,0.352,0.386,0.955,0.955,0.43,0.59,0.329,0.515,0.475,0.51,0.407,0.293,0.034,0.176,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1990,1.25,1.542,1.066,0.591,0.5,0.703,1.132,1.132,0.68,0.76,0.546,0.59,0.757,1.02,0.449,0.312,0.051,0.327,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1991,0.671,0.815,0.576,0.364,0.201,0.421,0.749,0.749,0.35,0.25,0.192,0.284,0.265,0.51,0.206,0.246,0.019,0.196,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1992,1.525,2.005,1.016,0.858,0.688,0.958,1.652,1.652,0.51,0.85,0.498,0.602,0.743,1.18,0.645,0.583,0.06,0.493,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1993,1.044,1.554,0.784,0.649,0.729,0.834,1.421,1.421,0.51,0.59,0.344,0.404,0.593,0.85,0.528,0.475,0.042,0.381,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1994,1.558,1.754,1.042,0.822,0.841,0.816,2.195,2.195,0.68,1.03,0.494,0.585,0.851,1.19,0.567,0.466,0.068,0.593,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1995,1.362,1.443,0.87,0.644,0.773,0.673,1.844,1.844,0.51,0.77,0.613,0.715,0.788,0.76,0.472,0.287,0.034,0.456,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1996,1.461,1.482,0.73,0.607,0.769,0.704,1.535,1.535,0.68,0.77,0.674,0.689,0.762,0.85,0.574,0.451,0.035,0.497,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1997,0.941,0.947,0.529,0.367,0.186,0.65,0.842,0.842,0.68,0.43,0.574,0.608,0.498,0.52,0.403,0.24,0.043,0.309,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1998,1.071,1.453,0.69,0.63,0.739,0.799,1.563,1.563,0.6,0.86,0.79,0.868,0.678,0.85,0.591,0.445,0.051,0.501,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1999,0.759,1.425,0.653,0.517,0.707,0.727,1.581,1.581,0.68,0.68,0.8,1.253,0.64,0.59,0.54,0.549,0.059,0.502,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2000,1.067,1.612,0.733,0.562,0.661,0.654,1.517,1.517,0.77,0.85,0.741,1.209,0.759,1.1,0.506,0.476,0.06,0.472,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2001,0.87,1.318,0.81,0.59,0.608,0.581,1.399,1.399,0.59,0.77,0.489,0.761,0.818,0.76,0.506,0.473,0.042,0.478,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2002,0.791,1.126,0.702,0.431,0.675,0.58,1.174,1.174,0.7,0.93,0.541,0.799,0.635,0.68,NA,0.337,0.052,0.471,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
2003,0.641,0.849,0.53,0.254,0.557,0.483,1.03,1.03,0.6,0.68,0.551,0.794,0.541,0.6,NA,0.28,0.035,0.438,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
2004,0.946,1.451,0.603,0.362,0.476,0.492,0.976,0.976,0.68,0.7,0.474,0.737,0.629,0.68,NA,0.276,0.034,0.401,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
2005,0.852,1.417,0.544,0.268,0.452,0.511,0.868,0.868,0.6,0.85,0.618,1.041,0.57,0.77,NA,0.322,0.035,0.39,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
2006,0.978,1.124,0.583,0.268,0.677,0.662,1.212,1.212,0.51,0.76,0.716,0.879,0.624,0.93,NA,0.317,0.042,0.481,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
2007,0.744,0.911,0.43,0.18,0.529,0.553,0.917,0.917,0.68,0.59,0.518,0.736,0.491,0.62,NA,0.226,0.035,0.324,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
2008,0.865,0.771,0.375,0.311,0.458,0.462,1.072,1.072,0.85,0.52,0.553,0.714,0.565,0.68,NA,0.21,0.052,0.399,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
2009,0.885,1.164,0.441,0.477,0.526,0.668,1.598,1.598,0.93,0.68,0.505,0.752,0.565,1.02,NA,0.241,0.052,0.419,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
2010,0.88,1.07,0.494,0.423,0.565,0.595,1.367,1.367,0.85,0.85,0.532,0.814,0.44,0.85,NA,0.22,0.042,0.427,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
2011,0.875,0.915,0.311,0.227,0.443,0.51,0.986,0.986,0.77,1.1,0.363,0.624,0.508,0.76,NA,0.171,0.034,0.356,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
2012,1.062,1.112,0.595,0.457,0.753,0.713,1.479,1.479,0.93,1.27,0.388,0.752,0.686,0.85,NA,0.313,0.042,0.471,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
2013,0.868,0.905,0.543,0.279,0.798,0.572,1.555,1.555,0.85,0.85,0.684,0.913,0.724,0.85,NA,0.239,0.042,0.471,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
2014,0.892,0.993,0.795,0.339,0.726,0.57,1.552,1.552,0.7,0.78,0.639,0.825,0.577,0.6,NA,0.199,0.051,0.452,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
2015,1.006,0.975,0.66,0.236,0.66,0.568,1.424,1.424,0.6,0.51,0.511,0.778,0.565,0.68,NA,0.299,0.034,0.433,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
2016,0.948,0.795,0.576,0.289,0.492,0.476,1.655,1.655,0.38,0.6,0.403,0.88,0.6,0.76,NA,0.209,0.042,0.473,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
2017,1.285,1.146,0.642,0.305,0.582,0.605,1.802,1.802,0.68,0.68,0.404,0.749,0.689,0.59,NA,0.219,0.034,0.471,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
2018,1.197,0.764,0.512,0.349,0.582,0.612,1.69,1.69,0.68,0.6,0.568,0.978,0.64,0.68,NA,0.215,0.052,0.521,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
