ID,SPECIES,TYPE,INNER_YR,PITH,OUTER_YR,AGE,EVENT,RATING,LAB_NOTES,RESPONSE_1,RESPONSE_2,RESPONSE_3,RESPONSE_4,MEASURED_RING_WIDTH,FIELD_NOTES,UTM_E,UTM_N,ZONE,DBH,HEIGHT,STATUS,COUNTY
BGL_11A,PIEN,TRANSPORTED,1901,Y,2019,118,1944,2,RW multiple years with growth suppression on opposite side of tree,RW,GS,NA,NA,N,NO DATA,402892,4378979,13,24,11,LIVE,Summit
BGL_11A,PIEN,TRANSPORTED,1901,Y,2019,118,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,402892,4378979,13,24,11,LIVE,Summit
BGL_11B,PIEN,TRANSPORTED,1924,Y,2019,95,1937,6,Frost ring (cellular disruption in earlywood) / Bark fully intact; visually dated; 2019 EW,FR,NA,NA,NA,N,NO DATA,402892,4378979,13,24,11,LIVE,Summit
BGL_11B,PIEN,TRANSPORTED,1924,Y,2019,95,1944,1,Scar (~1/4 circumference of tree) with associated RW and TRDs for multple years,SCAR,RW,TRDs,NA,N,NO DATA,402892,4378979,13,24,11,LIVE,Summit
BGL_11B,PIEN,TRANSPORTED,1924,Y,2019,95,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,402892,4378979,13,24,11,LIVE,Summit
BGL_12A,PIEN,TRANSPORTED,1654,N,2019,365,2019,1,EW death date / Bark fully intact; large sample with no signal; inner center filled with rot - undatable past 1654; Good x-dating; visually dated; 2019 EW,OBSV_DD,NA,NA,NA,N,2.5 meters of bike broken off right at ground level. Skiers right side of path right along trimline. Some small aspen nearby,402887,4379041,13,33,2.5,LIVE,Summit
BGL_12B,PIEN,TRANSPORTED,1715,Y,NO DATA,NO DATA,1742,1,Scar with associated TRDs / Bark fully intact; measured; cannot determine outer date (extreme suppression),SCAR,TRDs,NA,NA,N,2.5 meters of bike broken off right at ground level. Skiers right side of path right along trimline. Some small aspen nearby,402887,4379041,13,33,2.5,LIVE,Summit
BGL_12C,PIEN,TRANSPORTED,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NA,Sample cannot be dated (extreme growth suppressions),NA,NA,NA,NA,N,2.5 meters of bike broken off right at ground level. Skiers right side of path right along trimline. Some small aspen nearby,402887,4379041,13,33,2.5,LIVE,Summit
BGL_13A,ABLA,TRANSPORTED,1813,Y,2019,206,1820,5,RW 1 year / Bark fully intact; large sample with minimal signal; visually dated; 2019 EW,RW,NA,NA,NA,N,Butt end of bole picked up against power pole at toe of slide.,402854,4379052,13,34,2.5,LIVE,Summit
BGL_13A,ABLA,TRANSPORTED,1813,Y,2019,206,1900,2,RW multiple years,RW,NA,NA,NA,N,Butt end of bole picked up against power pole at toe of slide.,402854,4379052,13,34,2.5,LIVE,Summit
BGL_13A,ABLA,TRANSPORTED,1813,Y,2019,206,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,Butt end of bole picked up against power pole at toe of slide.,402854,4379052,13,34,2.5,LIVE,Summit
BGL_13B,ABLA,TRANSPORTED,1795,Y,2019,224,1802,6,Frost ring (cellular disruption in earlywood) / Bark fully intact; large sample with minimal signal; visually dated; 2019 EW,FR,NA,NA,NA,N,Butt end of bole picked up against power pole at toe of slide.,402854,4379052,13,34,2.5,LIVE,Summit
BGL_13B,ABLA,TRANSPORTED,1795,Y,2019,224,1812,5,RW 1 year,RW,NA,NA,NA,N,Butt end of bole picked up against power pole at toe of slide.,402854,4379052,13,34,2.5,LIVE,Summit
BGL_13B,ABLA,TRANSPORTED,1795,Y,2019,224,1820,5,RW 1 year,RW,NA,NA,NA,N,Butt end of bole picked up against power pole at toe of slide.,402854,4379052,13,34,2.5,LIVE,Summit
BGL_13B,ABLA,TRANSPORTED,1795,Y,2019,224,1899,2,RW multiple years,RW,NA,NA,NA,N,Butt end of bole picked up against power pole at toe of slide.,402854,4379052,13,34,2.5,LIVE,Summit
BGL_13B,ABLA,TRANSPORTED,1795,Y,2019,224,1973,2,Unusual cambial damage (~5 cm) with localized TRDs and growth suppression for multiple years,CD,TRDs,GS,NA,N,Butt end of bole picked up against power pole at toe of slide.,402854,4379052,13,34,2.5,LIVE,Summit
BGL_13B,ABLA,TRANSPORTED,1795,Y,2019,224,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,Butt end of bole picked up against power pole at toe of slide.,402854,4379052,13,34,2.5,LIVE,Summit
BGL_14A,PIEN,TRANSPORTED,1893,Y,2019,126,1895,6,Frost ring (cellular disruption in earlywood) / Bark fully intact; large visible scar; visually dated; 2019 EW,FR,NA,NA,NA,N,Broken off butt. Bole laying downhill of bikepath with tip in creek. Able to measure 11m but probably closer to 14m. Probably moved or altered by machinery when clearing the bike path,402836,4379073,13,44,11,LIVE,Summit
BGL_14A,PIEN,TRANSPORTED,1893,Y,2019,126,1899,4,RW 1 year (pronounced),RW,NA,NA,NA,N,Broken off butt. Bole laying downhill of bikepath with tip in creek. Able to measure 11m but probably closer to 14m. Probably moved or altered by machinery when clearing the bike path,402836,4379073,13,44,11,LIVE,Summit
BGL_14A,PIEN,TRANSPORTED,1893,Y,2019,126,1991,1,Large scar (~3.5 in) with RW and TRDs,SCAR,RW,TRDs,NA,N,Broken off butt. Bole laying downhill of bikepath with tip in creek. Able to measure 11m but probably closer to 14m. Probably moved or altered by machinery when clearing the bike path,402836,4379073,13,44,11,LIVE,Summit
BGL_14A,PIEN,TRANSPORTED,1893,Y,2019,126,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,Broken off butt. Bole laying downhill of bikepath with tip in creek. Able to measure 11m but probably closer to 14m. Probably moved or altered by machinery when clearing the bike path,402836,4379073,13,44,11,LIVE,Summit
BGL_14B,PIEN,TRANSPORTED,1900,Y,2019,119,1919,6,Frost ring (cellular disruption in earlywood) / Bark fully intact; two large impact scars; visually dated; 2019 EW,FR,NA,NA,NA,N,Broken off butt. Bole laying downhill of bikepath with tip in creek. Able to measure 11m but probably closer to 14m. Probably moved or altered by machinery when clearing the bike path,402836,4379073,13,44,11,LIVE,Summit
BGL_14B,PIEN,TRANSPORTED,1900,Y,2019,119,1944,1,Impact scar (~2 in) with localized TRDs and RW,SCAR,TRDs,RW,NA,N,Broken off butt. Bole laying downhill of bikepath with tip in creek. Able to measure 11m but probably closer to 14m. Probably moved or altered by machinery when clearing the bike path,402836,4379073,13,44,11,LIVE,Summit
BGL_14B,PIEN,TRANSPORTED,1900,Y,2019,119,1991,1,Large impact scar (~9 in) and smaller adjacent scar (~3 in) with localized TRDs and RW,SCAR,TRDs,RW,NA,N,Broken off butt. Bole laying downhill of bikepath with tip in creek. Able to measure 11m but probably closer to 14m. Probably moved or altered by machinery when clearing the bike path,402836,4379073,13,44,11,LIVE,Summit
BGL_14B,PIEN,TRANSPORTED,1900,Y,2019,119,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,Broken off butt. Bole laying downhill of bikepath with tip in creek. Able to measure 11m but probably closer to 14m. Probably moved or altered by machinery when clearing the bike path,402836,4379073,13,44,11,LIVE,Summit
BGL_16A,PIEN,TRANSPORTED,1906,Y,2019,113,1918,3,RW 3 years / Bark fully intact; very large sample with minimal signal; visually dated; 2019 EW,RW,NA,NA,NA,N,Sitting just upslope of the creek against two smaller trees. We think we found hole left by rootball 30 to 35 meters upslope,402806,4379021,13,67,4,LIVE,Summit
BGL_16A,PIEN,TRANSPORTED,1906,Y,2019,113,1944,5,RW 1 year,RW,NA,NA,NA,N,Sitting just upslope of the creek against two smaller trees. We think we found hole left by rootball 30 to 35 meters upslope,402806,4379021,13,67,4,LIVE,Summit
BGL_16A,PIEN,TRANSPORTED,1906,Y,2019,113,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,Sitting just upslope of the creek against two smaller trees. We think we found hole left by rootball 30 to 35 meters upslope,402806,4379021,13,67,4,LIVE,Summit
BGL_17A,PICO,TRANSPORTED,1837,Y,2019,182,1867,2,Isolated unusual cambial damage with localized TRDs / Bark fully intact; very large sample with minimal signal; visually dated; 2019 EW,CD,TRDs,NA,NA,N,Laying parallel to and just uphill if the bike path.,402813,4379000,13,34,5.5,LIVE,Summit
BGL_17A,PICO,TRANSPORTED,1837,Y,2019,182,1901,1,Scar (~1 in) with localized RW and TRDs,SCAR,RW,TRDs,NA,N,Laying parallel to and just uphill if the bike path.,402813,4379000,13,34,5.5,LIVE,Summit
BGL_17A,PICO,TRANSPORTED,1837,Y,2019,182,1909,2,Isolated unusual cambial damage with localized TRDs,CD,TRDs,NA,NA,N,Laying parallel to and just uphill if the bike path.,402813,4379000,13,34,5.5,LIVE,Summit
BGL_17A,PICO,TRANSPORTED,1837,Y,2019,182,1944,2,Isolated unusual cambial damage with localized TRDs,CD,TRDs,NA,NA,N,Laying parallel to and just uphill if the bike path.,402813,4379000,13,34,5.5,LIVE,Summit
BGL_17A,PICO,TRANSPORTED,1837,Y,2019,182,1995,1,Scar (~1 in) with localized RW and TRDs,SCAR,RW,TRDs,NA,N,Laying parallel to and just uphill if the bike path.,402813,4379000,13,34,5.5,LIVE,Summit
BGL_17A,PICO,TRANSPORTED,1837,Y,2019,182,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,Laying parallel to and just uphill if the bike path.,402813,4379000,13,34,5.5,LIVE,Summit
BGL_17B,PICO,TRANSPORTED,1871,Y,2019,148,1970,3,Localized growth suppression with TRDs / Bark fully intact; visually dated; 2019 EW,GS,TRDs,NA,NA,N,Laying parallel to and just uphill if the bike path.,402813,4379000,13,34,5.5,LIVE,Summit
BGL_17B,PICO,TRANSPORTED,1871,Y,2019,148,2016,2,Unusual cambial damage (~2 cm) with associated TRDs and localized RW,CD,TRDs,RW,NA,N,Laying parallel to and just uphill if the bike path.,402813,4379000,13,34,5.5,LIVE,Summit
BGL_17B,PICO,TRANSPORTED,1871,Y,2019,148,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,Laying parallel to and just uphill if the bike path.,402813,4379000,13,34,5.5,LIVE,Summit
BGL_18A,PIEN,TRANSPORTED,1930,Y,2019,89,1950,2,RW multiple years / Bark fully intact; visually dated; 2019 EW,RW,NA,NA,NA,N,Stripped broken bike. Rootball attached,402831,4379001,13,24,4.7,LIVE,Summit
BGL_18A,PIEN,TRANSPORTED,1930,Y,2019,89,1970,2,RW multiple years,RW,NA,NA,NA,N,Stripped broken bike. Rootball attached,402831,4379001,13,24,4.7,LIVE,Summit
BGL_18A,PIEN,TRANSPORTED,1930,Y,2019,89,1993,3,RW 4 years (inconsistent),RW,NA,NA,NA,N,Stripped broken bike. Rootball attached,402831,4379001,13,24,4.7,LIVE,Summit
BGL_18A,PIEN,TRANSPORTED,1930,Y,2019,89,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,Stripped broken bike. Rootball attached,402831,4379001,13,24,4.7,LIVE,Summit
BGL_18B,PIEN,TRANSPORTED,1959,Y,2019,60,1962,5,RW 1 year (small tree),RW,NA,NA,NA,N,Stripped broken bike. Rootball attached,402831,4379001,13,24,4.7,LIVE,Summit
BGL_18B,PIEN,TRANSPORTED,1959,Y,2019,60,1965,5,RW 1 year (small tree),RW,NA,NA,NA,N,Stripped broken bike. Rootball attached,402831,4379001,13,24,4.7,LIVE,Summit
BGL_18B,PIEN,TRANSPORTED,1959,Y,2019,60,1969,6,Frost ring (cellular disruption in earlywood),FR,NA,NA,NA,N,Stripped broken bike. Rootball attached,402831,4379001,13,24,4.7,LIVE,Summit
BGL_18B,PIEN,TRANSPORTED,1959,Y,2019,60,1970,2,RW multiple years,RW,NA,NA,NA,N,Stripped broken bike. Rootball attached,402831,4379001,13,24,4.7,LIVE,Summit
BGL_18B,PIEN,TRANSPORTED,1959,Y,2019,60,1973,6,Frost ring (cellular disruption in earlywood),FR,NA,NA,NA,N,Stripped broken bike. Rootball attached,402831,4379001,13,24,4.7,LIVE,Summit
BGL_18B,PIEN,TRANSPORTED,1959,Y,2019,60,1978,3,RW 3 years (pronounced),RW,NA,NA,NA,N,Stripped broken bike. Rootball attached,402831,4379001,13,24,4.7,LIVE,Summit
BGL_18B,PIEN,TRANSPORTED,1959,Y,2019,60,1982,5,RW 1 year,RW,NA,NA,NA,N,Stripped broken bike. Rootball attached,402831,4379001,13,24,4.7,LIVE,Summit
BGL_18B,PIEN,TRANSPORTED,1959,Y,2019,60,1984,5,RW 1 year (pronounced),RW,NA,NA,NA,N,Stripped broken bike. Rootball attached,402831,4379001,13,24,4.7,LIVE,Summit
BGL_18B,PIEN,TRANSPORTED,1959,Y,2019,60,1986,3,RW 2 years (pronounced),RW,NA,NA,NA,N,Stripped broken bike. Rootball attached,402831,4379001,13,24,4.7,LIVE,Summit
BGL_18B,PIEN,TRANSPORTED,1959,Y,2019,60,1993,5,RW 1 year (poorly defined),RW,NA,NA,NA,N,Stripped broken bike. Rootball attached,402831,4379001,13,24,4.7,LIVE,Summit
BGL_18B,PIEN,TRANSPORTED,1959,Y,2019,60,1996,3,RW 2 years (pronounced),RW,NA,NA,NA,N,Stripped broken bike. Rootball attached,402831,4379001,13,24,4.7,LIVE,Summit
BGL_18B,PIEN,TRANSPORTED,1959,Y,2019,60,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,Stripped broken bike. Rootball attached,402831,4379001,13,24,4.7,LIVE,Summit
BGL_19A,PIEN,TRANSPORTED,1922,Y,2019,97,1926,6,Frost ring (cellular disruption in earlywood) / Bark mostly intact; visually dated; 2019 EW,FR,NA,NA,NA,N,NO DATA,402816,4378953,13,28,4.4,LIVE,Summit
BGL_19A,PIEN,TRANSPORTED,1922,Y,2019,97,1928,6,Frost ring (cellular disruption in earlywood),FR,NA,NA,NA,N,NO DATA,402816,4378953,13,28,4.4,LIVE,Summit
BGL_19A,PIEN,TRANSPORTED,1922,Y,2019,97,1939,6,Frost ring (cellular disruption in earlywood),FR,NA,NA,NA,N,NO DATA,402816,4378953,13,28,4.4,LIVE,Summit
BGL_19A,PIEN,TRANSPORTED,1922,Y,2019,97,1941,5,RW 1 year,RW,NA,NA,NA,N,NO DATA,402816,4378953,13,28,4.4,LIVE,Summit
BGL_19A,PIEN,TRANSPORTED,1922,Y,2019,97,1944,2,RW multiple years,RW,NA,NA,NA,N,NO DATA,402816,4378953,13,28,4.4,LIVE,Summit
BGL_19A,PIEN,TRANSPORTED,1922,Y,2019,97,1957,3,RW 1 year (pronounced),RW,NA,NA,NA,N,NO DATA,402816,4378953,13,28,4.4,LIVE,Summit
BGL_19A,PIEN,TRANSPORTED,1922,Y,2019,97,1973,2,RW multiple years,RW,NA,NA,NA,N,NO DATA,402816,4378953,13,28,4.4,LIVE,Summit
BGL_19A,PIEN,TRANSPORTED,1922,Y,2019,97,1984,2,RW multiple years,RW,NA,NA,NA,N,NO DATA,402816,4378953,13,28,4.4,LIVE,Summit
BGL_19A,PIEN,TRANSPORTED,1922,Y,2019,97,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,402816,4378953,13,28,4.4,LIVE,Summit
BGL_19B,PIEN,TRANSPORTED,1923,Y,2019,96,1944,4,RW 3 years (poorly defined),RW,NA,NA,NA,N,NO DATA,402816,4378953,13,28,4.4,LIVE,Summit
BGL_19B,PIEN,TRANSPORTED,1923,Y,2019,96,1952,2,Isolated unusual cambial damage with associated TRDs and localized RW,CD,TRDs,RW,NA,N,NO DATA,402816,4378953,13,28,4.4,LIVE,Summit
BGL_19B,PIEN,TRANSPORTED,1923,Y,2019,96,1973,2,RW multiple years,RW,NA,NA,NA,N,NO DATA,402816,4378953,13,28,4.4,LIVE,Summit
BGL_19B,PIEN,TRANSPORTED,1923,Y,2019,96,1984,2,RW mutiple years,RW,NA,NA,NA,N,NO DATA,402816,4378953,13,28,4.4,LIVE,Summit
BGL_19B,PIEN,TRANSPORTED,1923,Y,2019,96,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,402816,4378953,13,28,4.4,LIVE,Summit
BGL_19C,PIEN,TRANSPORTED,1942,Y,2019,77,1973,1,Scar (~1/10th circumference of tree) with associated RW (pronounced) and TRDs / Bark fully intact; visually dated; 2019 EW,SCAR,RW,TRDs,NA,N,NO DATA,402816,4378953,13,28,4.4,LIVE,Summit
BGL_19C,PIEN,TRANSPORTED,1942,Y,2019,77,1984,2,RW multiple years,RW,NA,NA,NA,N,NO DATA,402816,4378953,13,28,4.4,LIVE,Summit
BGL_19C,PIEN,TRANSPORTED,1942,Y,2019,77,2003,4,RW 1 year (pronounced),RW,NA,NA,NA,N,NO DATA,402816,4378953,13,28,4.4,LIVE,Summit
BGL_40A,ABLA,TRANSPORTED,1956,Y,2019,63,1984,5,RW 1 year (poorly defined) / Bark fully intact; medium-sized sample with minimal signal; wide complacent rings; visually dated; 2019 EW,RW,NA,NA,NA,N,NO DATA,402866,4378926,13,31,13,LIVE,Summit
BGL_40A,ABLA,TRANSPORTED,1956,Y,2019,63,1993,3,RW multiple years (inconsistent; poorly defined),RW,NA,NA,NA,N,NO DATA,402866,4378926,13,31,13,LIVE,Summit
BGL_40A,ABLA,TRANSPORTED,1956,Y,2019,63,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,402866,4378926,13,31,13,LIVE,Summit
BGL_41A,PIEN,TRANSPORTED,1960,Y,2019,59,1973,6,Frost ring (cellular disruption in earlywood) / Bark fully intact; visually dated; 2019 EW,FR,NA,NA,NA,N,Rootball uphill. Laying right next to BGL40 in center of path.,402869,4378922,13,23,12.3,LIVE,Summit
BGL_41A,PIEN,TRANSPORTED,1960,Y,2019,59,1984,2,RW multiple years,RW,NA,NA,NA,N,Rootball uphill. Laying right next to BGL40 in center of path.,402869,4378922,13,23,12.3,LIVE,Summit
BGL_41A,PIEN,TRANSPORTED,1960,Y,2019,59,1993,3,RW 3 years,RW,NA,NA,NA,N,Rootball uphill. Laying right next to BGL40 in center of path.,402869,4378922,13,23,12.3,LIVE,Summit
BGL_41A,PIEN,TRANSPORTED,1960,Y,2019,59,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,Rootball uphill. Laying right next to BGL40 in center of path.,402869,4378922,13,23,12.3,LIVE,Summit
BGL_42A,PIEN,TRANSPORTED,1764,Y,2019,255,1791,2,RW multiple years / Bark fully intact; large sample with minimal signal; visually dated; 2019 EW,RW,NA,NA,NA,N,Center of path,402861,4378937,13,27,4.5,LIVE,Summit
BGL_42A,PIEN,TRANSPORTED,1764,Y,2019,255,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,Center of path,402861,4378937,13,27,4.5,LIVE,Summit
BGL_42B,PIEN,TRANSPORTED,1784,Y,2019,235,1791,2,RW multiple years with frost ring (cellular disruption in earlywood) on opposite side of tree / Bark fully intact; large sample with minimal signal; visually dated; 2019 EW,RW,FR,NA,NA,N,Center of path,402861,4378937,13,27,4.5,LIVE,Summit
BGL_42B,PIEN,TRANSPORTED,1784,Y,2019,235,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,Center of path,402861,4378937,13,27,4.5,LIVE,Summit
BTI_02A,PIEN,TRANSPORTED,1912,Y,2019,107,1924,2,Small unusual cambial damage with localized TRDs / Bark fully intact; visually dated; 2019 EW,CD,TRDs,NA,NA,N,NO DATA,402254,4377748,13,25,2.5,LIVE,Summit
BTI_02A,PIEN,TRANSPORTED,1912,Y,2019,107,1938,4,RW 2 years,RW,NA,NA,NA,N,NO DATA,402254,4377748,13,25,2.5,LIVE,Summit
BTI_02A,PIEN,TRANSPORTED,1912,Y,2019,107,1940,4,RW 2 years (directional shift),RW,NA,NA,NA,N,NO DATA,402254,4377748,13,25,2.5,LIVE,Summit
BTI_02A,PIEN,TRANSPORTED,1912,Y,2019,107,1943,4,RW 2 years,RW,NA,NA,NA,N,NO DATA,402254,4377748,13,25,2.5,LIVE,Summit
BTI_02A,PIEN,TRANSPORTED,1912,Y,2019,107,1947,2,RW multiple years,RW,NA,NA,NA,N,NO DATA,402254,4377748,13,25,2.5,LIVE,Summit
