age_CE,HLLM01A_raw,HLLM02A_raw,HLLM06A_raw,HLLM07A_raw,HLLM08A_raw,HLLM10A_raw,HLLM11A_raw,HLLM13A_raw,HLLM14A_raw,HLLM15A_raw,HLLM16A_raw,HLLM17A_raw,HLLM18A_raw,HLLM19A_raw,HLLM20A_raw,HLLM01A_raw_outlier_flag,HLLM02A_raw_outlier_flag,HLLM06A_raw_outlier_flag,HLLM07A_raw_outlier_flag,HLLM08A_raw_outlier_flag,HLLM10A_raw_outlier_flag,HLLM11A_raw_outlier_flag,HLLM13A_raw_outlier_flag,HLLM14A_raw_outlier_flag,HLLM15A_raw_outlier_flag,HLLM16A_raw_outlier_flag,HLLM17A_raw_outlier_flag,HLLM18A_raw_outlier_flag,HLLM19A_raw_outlier_flag,HLLM20A_raw_outlier_flag
1952,0.4,0.57,0.89,0.61,0.36,0.77,0.79,1.62,0.73,1.39,0.42,0.98,0.48,0.36,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,0.39,0.48,0.44,0.67,0.23,0.8,0.83,1.22,0.64,1.32,0.24,0.73,0.51,0.3,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,0.22,0.37,0.41,0.57,0.21,0.66,0.63,0.69,0.68,1.07,0.12,0.54,0.53,0.15,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,0.39,0.45,0.51,0.61,0.23,0.55,0.88,1.13,0.85,1.23,0.21,0.79,0.49,0.26,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,0.35,0.52,0.64,0.43,0.31,0.3,0.44,0.95,0.72,0.83,0.26,0.64,0.31,0.62,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,0.36,0.61,0.77,0.53,0.56,1.05,1.04,1.22,0.72,1.4,0.54,0.99,0.42,1.42,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,0.43,0.6,0.83,0.74,0.56,1.15,1.08,1.21,0.96,1.18,0.6,0.97,0.69,1.63,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1959,0.41,0.52,0.73,0.61,0.58,0.46,0.87,0.99,0.7,0.97,0.39,0.66,0.51,0.62,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,0.52,0.65,0.42,0.64,0.93,1.76,1.05,1.31,0.93,0.87,0.54,0.65,0.9,0.45,1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,0.44,0.55,0.59,0.56,0.81,1.12,0.95,1.22,0.92,0.97,0.37,0.75,0.84,0.54,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,0.45,0.53,0.82,0.52,0.71,1.08,1.02,1.06,0.77,1.06,0.54,0.71,0.76,0.28,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,0.34,0.43,0.49,0.55,0.57,0.87,1.37,0.88,0.81,0.95,0.34,0.66,0.53,0.25,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,0.45,0.53,0.45,0.6,0.58,0.99,0.99,1,0.84,0.79,0.2,0.77,0.57,0.13,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,0.58,0.62,0.59,0.74,0.8,0.92,1.25,1.24,0.81,1.09,0.62,1.01,0.6,0.36,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,0.49,0.8,0.77,0.81,0.9,1.06,1.34,1.56,0.87,1.41,0.6,0.93,0.67,0.28,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,0.45,0.73,0.61,0.75,0.94,1.04,1.27,1.49,1.17,1.48,0.88,1.08,0.8,0.17,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,0.46,0.81,0.77,0.74,1,0.9,1.16,1.61,0.98,1.31,0.74,1.12,0.74,0.19,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,0.41,0.69,0.48,0.55,0.91,0.81,1.08,1.09,0.85,1.11,0.68,1.01,0.55,0.14,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,0.47,0.8,0.53,0.7,0.86,1.16,0.94,1.12,1.21,1.12,0.79,1.03,0.59,0.17,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,0.47,0.78,0.47,0.72,0.78,1.12,0.72,1.04,1.05,1.01,0.58,0.94,0.62,0.16,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,0.52,0.73,0.24,0.68,0.86,1.21,0.78,0.92,1.04,1.06,0.62,0.94,0.79,0.12,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,0.47,0.7,0.26,0.74,1.17,1.12,1.21,1.4,1.01,1.01,0.84,1.24,0.68,0.27,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,0.34,0.36,0.1,0.52,0.34,0.93,0.57,0.76,0.85,0.8,0.26,0.55,0.62,0.2,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,0.46,0.65,0.21,0.62,0.74,1.18,0.92,1.02,0.76,0.89,0.55,0.88,0.76,0.25,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,0.39,0.76,0.19,0.6,0.69,1.27,1.01,1.03,0.79,0.99,0.54,0.93,0.66,0.22,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1977,0.42,0.7,0.28,0.73,0.91,1.58,1.33,1.48,0.96,1.07,0.84,0.89,0.65,0.26,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1978,0.6,0.77,0.26,0.73,0.77,1.09,1.39,1.13,1.08,1.36,0.73,0.88,0.64,0.32,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,0.55,0.62,0.41,0.74,0.78,1.14,1.03,1.07,0.89,2.27,0.79,0.92,0.6,0.32,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1980,0.51,0.72,0.33,0.85,0.88,1.33,1.07,1.27,0.94,2.64,0.36,1.07,0.74,0.25,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1981,0.58,0.84,0.24,0.74,0.65,1.37,1.05,1.19,0.93,2.98,0.88,1.07,0.78,0.25,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1982,0.5,0.76,0.34,0.53,0.59,1.07,0.91,0.97,0.74,1.65,0.65,0.96,0.78,0.29,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1983,0.5,0.64,0.53,0.61,0.62,1.28,1.33,1.27,0.96,1.98,1,1.16,0.78,0.36,1.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,0.47,0.86,0.49,0.85,0.7,1.03,0.97,1.3,0.87,1.74,0.9,1.09,0.66,0.32,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,0.45,0.64,0.42,0.64,0.54,0.95,0.89,1.29,0.79,1.65,0.68,0.9,0.66,0.31,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1986,0.48,0.47,0.47,0.46,0.49,0.8,0.84,1.19,0.82,1.5,0.52,0.79,0.52,0.28,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1987,0.56,0.54,0.71,0.61,0.74,1.2,0.83,1.15,0.84,1.5,0.63,0.88,0.69,0.37,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1988,0.57,0.5,0.76,0.59,0.63,1.28,0.79,1.1,0.77,1.28,0.45,1.03,0.72,0.37,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1989,0.39,0.59,0.75,0.46,0.51,1.31,0.84,0.99,0.79,1.18,0.41,0.79,0.75,0.38,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1990,0.49,0.56,0.55,0.62,0.59,1.36,0.86,0.98,0.68,1.33,0.49,1.14,0.8,0.32,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1991,0.38,0.38,0.26,0.36,0.25,0.95,0.48,0.56,0.67,0.86,0.23,0.89,0.38,0.34,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1992,0.45,0.64,0.44,0.55,0.38,1.06,0.81,0.73,0.76,0.4,0.64,1.15,0.73,0.44,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
