age_CE,LSG01A_raw,LSG01B_raw,LSG03A_raw,LSG03B_raw,LSG04A_raw,LSG04B1_raw,LSG04B2_raw,LSG06A_raw,LSG06B_raw,LSG07A1_raw,LSG07A2_raw,LSG09A_raw,LSG09B_raw,LSG13A1_raw,LSG13A2_raw,LSG14A_raw,LSG14B_raw,LSG01A_raw_outlier_flag,LSG01B_raw_outlier_flag,LSG03A_raw_outlier_flag,LSG03B_raw_outlier_flag,LSG04A_raw_outlier_flag,LSG04B1_raw_outlier_flag,LSG04B2_raw_outlier_flag,LSG06A_raw_outlier_flag,LSG06B_raw_outlier_flag,LSG07A1_raw_outlier_flag,LSG07A2_raw_outlier_flag,LSG09A_raw_outlier_flag,LSG09B_raw_outlier_flag,LSG13A1_raw_outlier_flag,LSG13A2_raw_outlier_flag,LSG14A_raw_outlier_flag,LSG14B_raw_outlier_flag
1697,0.53,1.16,0.99,1.03,1.07,2,NA,0.99,NA,0.75,NA,0.47,0.37,0.73,NA,0.58,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1698,0.56,0.99,0.93,1.21,0.95,2.26,NA,1.05,NA,0.44,NA,0.46,0.39,0.75,NA,0.74,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1699,0.38,1.23,0.79,1.15,1.06,1.68,NA,1.1,NA,0.63,NA,0.52,0.12,0.71,NA,0.57,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1700,0.28,1.18,0.92,1.05,1.02,1.45,NA,0.87,NA,0.44,NA,0.51,0.37,0.74,NA,0.54,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1701,0.11,1.22,0.8,0.93,0.99,1.57,NA,1.06,NA,NA,NA,0.3,0.24,0.64,NA,0.54,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1702,0.28,0.97,0.75,1.07,1,1.31,NA,0.86,NA,NA,NA,0.46,0.28,0.87,NA,0.45,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1703,0,0.56,0.89,1.54,0.73,1.27,NA,0.83,NA,NA,NA,0.19,0,0.72,NA,0.41,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1704,0.2,0.62,0.79,1.28,0.95,1.5,NA,1.05,NA,NA,NA,0.32,0.13,0.74,NA,0.48,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1705,0.44,0.73,0.93,1.33,0.92,1.36,NA,1.06,NA,NA,0.39,0.36,0.38,0.91,NA,0.74,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1706,0.53,0.55,0.7,1.23,0.91,1.12,NA,0.86,NA,NA,0.44,0.53,0.37,0.86,NA,0.65,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1707,0.66,0.6,0.75,1.49,0.98,1.21,NA,0.99,NA,NA,0.38,0.44,0.16,0.89,NA,0.75,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1708,0.56,0.62,0.82,1.62,1.06,1.23,NA,1.19,NA,NA,0.52,0.64,0.24,0.81,NA,0.79,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1709,0.59,0.94,0.81,1.36,1.23,1.23,NA,1.71,NA,NA,0.43,0.82,0.55,1.2,NA,0.86,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1710,0.47,0.92,0.86,1.09,1.05,0.9,NA,1.52,NA,NA,0.43,0.85,0.45,0.89,NA,0.71,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1711,0.5,1.09,0.76,0.72,0.98,0.97,NA,1.09,NA,NA,0.31,0.85,0.41,0.77,NA,0.54,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1712,0.48,1.01,0.8,0.84,0.96,0.92,NA,1.52,NA,NA,0.43,0.77,0.42,0.71,NA,0.76,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1713,0.61,1.07,0.79,0.75,1.13,1.03,NA,1.32,NA,NA,0.36,0.64,0.42,1.03,NA,0.87,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1714,0.57,1.09,0.69,1.05,0.84,1.04,NA,1.25,NA,NA,0.61,0.71,0.48,1.11,NA,0.65,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1715,0.77,1.03,0.92,1.16,0.87,0.89,NA,1.18,NA,NA,0.4,0.64,0.41,1.31,NA,0.98,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1716,0.78,1,0.88,1.13,1.01,0.89,NA,1.29,NA,NA,0.62,0.55,0.42,0.9,NA,0.96,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1717,0.76,1.24,0.95,1.03,1.03,0.93,NA,1.33,NA,NA,0.46,0.57,0.53,1.05,NA,1.16,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1718,0.8,1.03,0.88,0.97,0.89,1.21,NA,1.4,NA,NA,0.64,0.48,0.38,0.85,NA,1.13,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1719,0.82,0.82,0.7,1.22,0.84,0.97,NA,1.04,NA,NA,0.34,0.44,0.3,0.9,NA,0.9,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1720,0.61,1.14,0.61,1.12,0.82,1.02,NA,1.16,NA,NA,0.61,0.58,0.34,0.86,NA,1.12,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1721,0.82,1.36,0.92,0.87,0.93,1.06,NA,1.09,NA,NA,0.41,0.39,0.36,0.64,NA,0.9,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1722,0.93,1.36,0.77,0.89,0.95,1.44,NA,1.09,NA,NA,0.78,0.48,0.54,0.9,NA,0.89,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1723,0.86,1.12,0.99,0.89,1.02,1.44,NA,0.86,NA,NA,0.56,0.51,0.59,0.91,NA,0.91,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1724,0.95,1.18,1,1.04,1.25,1.43,NA,1.15,NA,NA,0.77,0.36,0.53,0.92,NA,1.03,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1725,0.83,1,1.18,0.89,1.58,1.83,NA,1.43,NA,NA,0.54,0.4,0.56,1.1,NA,0.84,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1726,0.8,1.28,1.35,0.95,1.88,1.69,NA,2.33,NA,NA,0.69,0.55,0.61,1.16,NA,0.86,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1727,0.74,1.29,1.13,0.96,2,1.79,NA,2.09,NA,NA,0.58,0.39,0.65,1.09,NA,1.17,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1728,0.5,1.53,1.02,0.89,2.36,2.04,NA,1.79,NA,NA,0.63,0.07,0.8,0.7,NA,1.2,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1729,0.12,1.08,0.73,0.63,1.37,1.47,NA,1.4,NA,NA,0.47,0,0.67,1.12,NA,1.08,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1730,0.19,1.27,1,0.63,1.45,1.7,NA,1.83,NA,NA,0.79,0.66,0.96,1.05,NA,1.47,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA
1731,0.32,1.06,0.73,0.83,1.49,1.49,NA,1.82,NA,NA,0.48,0.44,0.64,0.96,NA,1.34,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1732,0.41,1.16,0.68,0.74,1.06,1.25,NA,1.59,NA,NA,0.67,0.35,0.76,0.8,NA,1.39,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1733,0.11,1.42,0.65,0.73,0.92,1.01,NA,1.33,NA,NA,0.48,0.27,0.73,0.69,NA,1.21,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1734,0.27,1.44,0.65,0.83,0.91,1.22,NA,1.74,NA,NA,0.82,0.54,0.87,0.9,NA,1.11,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1735,0.24,1.43,0.74,0.98,0.97,1.3,NA,1.68,NA,NA,0.79,0.6,0.67,0.83,NA,1.39,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1736,0.34,1.23,0.72,1.31,1.04,1.25,NA,1.34,NA,NA,0.63,0.65,0.62,0.7,NA,1.24,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1737,0.32,1.52,0.85,1.37,1.16,1.14,NA,1.4,NA,NA,0.68,0.71,0.86,0.71,NA,1.32,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1738,0.58,1.59,0.81,1.61,1.19,1.29,NA,1.31,NA,NA,0.61,0.65,0.86,0.71,NA,1.23,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1739,0.48,1.21,0.5,1.24,1.15,0.8,NA,0.94,NA,NA,0.65,0.63,0.69,0.64,NA,0.78,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1740,0.65,1.35,0.7,1.68,1.22,0.86,NA,1.11,NA,NA,0.55,0.62,0.56,0.51,NA,0.9,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1741,0.82,1.41,0.89,1.29,1.02,0.82,NA,1.06,NA,NA,0.75,0.53,0.88,0.51,NA,0.75,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1742,0.84,1.12,0.83,1.26,1.1,0.6,NA,1.14,NA,NA,0.61,0.53,0.79,0.53,NA,0.76,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1743,0.79,1.15,0.83,1.08,1.03,0.68,NA,1.02,NA,NA,0.85,0.37,0.83,0.39,NA,0.85,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1744,0.89,1.12,0.88,1.11,1.25,0.88,NA,1.11,NA,NA,0.66,0.37,0.88,0.4,NA,0.72,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1745,1.03,1.46,0.89,1.06,1.5,1.01,NA,1.37,NA,NA,0.93,0.25,0.96,0.37,NA,0.85,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1746,0.93,1.26,0.94,0.9,1.45,1.01,NA,1.46,NA,NA,0.64,0.37,0.85,0.48,NA,0.86,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1747,1.11,1.49,1,0.98,1.32,1.07,NA,1.7,NA,NA,0.91,0.37,1.15,0.3,NA,0.95,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1748,0.91,1.21,1.08,1.05,1.3,1.03,NA,1.09,NA,NA,0.79,0.31,0.76,0.41,NA,0.95,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1749,0.87,1.27,1,0.86,1.44,1.18,NA,1.31,NA,NA,0.86,0.27,0.85,0.79,NA,0.82,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1750,0.99,1.18,0.89,1.01,1.28,1.2,NA,1.08,NA,NA,0.78,0.4,0.63,0.85,NA,0.72,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1751,0.95,1.05,0.88,0.97,1.12,1.12,NA,1,NA,NA,0.37,0.22,0.7,0.71,NA,0.83,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1752,0.93,1.21,1.17,1.02,2.04,1.21,NA,1.41,1.71,NA,0.27,0.35,0.84,0.91,NA,0.99,1.68,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE
1753,0.92,1.15,1.48,1.03,1.89,1.34,NA,1.4,1.46,NA,0.42,0.48,0.7,0.75,NA,0.93,1.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE
1754,0.77,0.99,1.08,1.24,1.51,1.23,NA,1.18,0,NA,0.51,0.65,0.58,0.72,NA,0.78,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1755,0.68,1.01,1.2,1.5,1.38,1.36,NA,1.2,1.33,NA,0.6,0.67,0.59,0.47,NA,0.85,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1756,0.56,0.9,1.09,1.22,1.34,1.41,NA,1.21,1.67,NA,0.79,0.64,0.56,0.57,NA,0.75,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1757,0.69,0.85,1.04,1.3,1.41,1.27,NA,1.34,1.83,NA,0.62,0.63,0.62,0.5,NA,0.87,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1758,0.73,1.02,1.3,1.04,1.47,1.29,NA,1.38,1.58,NA,0.86,0.55,0.62,0.7,NA,0.84,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1759,0.75,0.89,1.27,0.94,1.37,1.29,NA,1.13,1.48,NA,0.69,0.63,0.58,0.57,NA,0.71,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1760,0.92,0.9,1.42,0.99,1.3,1.25,NA,1.14,1.53,NA,0.87,0.68,0.6,0.7,NA,0.63,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1761,0.69,0.92,1.79,0.94,1.49,1.92,NA,1.22,2.15,NA,0.73,0.63,0.78,0.5,NA,0.81,0.47,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1762,0.9,0.74,1.46,1.47,1.13,1.5,NA,0.93,1.57,NA,0.84,0.53,0.69,0.7,NA,0.71,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1763,0.87,0.88,1.55,1.22,1.19,1.58,NA,1.12,1.97,NA,0.63,0.59,0.58,0.5,NA,0.86,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1764,0.77,0.91,1.32,0.85,1.23,1.6,NA,1.27,1.75,NA,0.7,0.55,0.52,0.64,NA,0.68,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1765,0.81,0.89,1.13,1,1.25,1.45,NA,1.24,1.88,NA,0.56,0.48,0.56,0.42,NA,0.67,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1766,0.97,0.93,1.1,0.93,1.38,1.46,NA,1.38,1.84,NA,0.87,0.61,0.72,0.76,NA,0.81,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1767,0.94,1.01,1.13,0.99,1.17,1.32,NA,1.25,1.92,NA,0.72,0.52,0.49,0.48,NA,0.79,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1768,0.98,0.92,1.01,1.02,1.28,1.29,NA,1.17,1.54,NA,0.93,0.49,0.62,0.68,NA,0.79,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1769,0.93,0.93,0.93,1.01,1,1.28,NA,1.18,1.58,NA,0.68,0.37,0.49,0.36,NA,0.67,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1770,0.98,0.97,1.09,0.95,1.18,1.42,NA,1.15,1.78,NA,0.84,0.47,0.66,0.67,NA,0.87,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1771,0.71,0.78,0.85,0.87,1.04,1.45,NA,1.07,1.2,NA,0.68,0.48,0.56,0.37,NA,1,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1772,0.84,0.94,1.01,0.94,1.23,1.59,NA,1.27,1.46,NA,0.83,0.46,0.63,0.72,NA,1.03,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1773,0.64,0.96,1.05,1.05,1.2,1.67,NA,1.14,1.52,NA,0.7,0.42,0.49,0.39,NA,0.82,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1774,0.86,1.11,0.85,0.89,1.31,1.59,NA,1.24,1.6,NA,0.81,0.42,0.61,0.77,NA,0.99,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1775,0.67,0.96,0.85,0.82,1.1,1.31,NA,1.83,1.85,NA,0.31,0.64,0.63,0.56,NA,0.62,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1776,0.61,1.5,0.88,0.89,1.25,1.24,NA,3.13,1.86,NA,0.6,0.59,0.49,0.43,NA,0.94,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1777,0.49,1.63,0.87,0.7,1.07,1.06,NA,2.21,1.61,NA,0.59,0.32,0.31,0.23,NA,0.64,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1778,0.56,1.47,0.75,0.89,1.08,1.37,NA,1.94,1.6,NA,0.82,0.55,0.42,0.23,NA,0.69,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1779,0.82,1.22,0.83,0.79,1.18,1.43,NA,2.16,1.97,NA,0.73,0.58,0.67,0.5,NA,0.92,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1780,0.77,1.53,0.91,0.84,1.12,1.33,NA,1.79,2.28,NA,0.72,0.74,0.52,0.46,NA,0.87,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1781,0.68,1.52,0.79,0.79,0.92,1.03,NA,1.66,1.76,NA,0.76,0.5,0.61,0.63,NA,0.65,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1782,0.89,1.45,0.96,1.19,1.27,1.36,NA,1.68,2.02,NA,0.83,0.59,0.51,0.33,NA,0.81,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1783,0.74,1.38,0.93,0.88,1.17,1.43,NA,1.38,1.53,NA,0.83,0.45,0.6,0.46,NA,0.89,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1784,0.87,1.39,0.9,1.23,1.22,1.65,NA,1.84,1.58,NA,0.9,0.6,0.61,0.46,NA,0.98,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1785,0.88,1.43,0.74,0.73,1.07,1.14,NA,1.61,1.49,NA,0.82,0.4,0.6,0.6,NA,1.07,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1786,0.74,1.5,0.73,1.05,0.94,0.88,NA,1.35,1.4,NA,0.83,0.47,0.51,0.45,NA,0.77,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1787,0.74,1.1,0.59,0.87,0.82,0.75,NA,1.12,1.42,NA,0.58,0.59,0.63,0.59,NA,0.55,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1788,0.54,1.35,0.42,0.86,0.88,0.8,NA,1.18,1.65,NA,0.7,0.45,0.42,0.56,NA,0.59,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1789,0.72,1.35,0.73,1.09,1.19,1.08,NA,1.36,2.21,NA,0.66,0.55,0.49,0.48,NA,0.61,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1790,0.66,1.95,0.79,1.14,1.1,0.87,NA,1.72,2.46,NA,0.53,0.92,0.42,0.82,NA,0.64,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
