age_CE,COT01A_raw,COT02A_raw,COT03A_raw,COT03B_raw,COT05A_raw,COT05B_raw,COT07A_raw,COT09A_raw,COT10A_raw,COT11A_raw,COT12A_raw,COT12B_raw,COT13A_raw,COT14A_raw,COT15A_raw,COT17A_raw,COT19A_raw,COT01A_raw_outlier_flag,COT02A_raw_outlier_flag,COT03A_raw_outlier_flag,COT03B_raw_outlier_flag,COT05A_raw_outlier_flag,COT05B_raw_outlier_flag,COT07A_raw_outlier_flag,COT09A_raw_outlier_flag,COT10A_raw_outlier_flag,COT11A_raw_outlier_flag,COT12A_raw_outlier_flag,COT12B_raw_outlier_flag,COT13A_raw_outlier_flag,COT14A_raw_outlier_flag,COT15A_raw_outlier_flag,COT17A_raw_outlier_flag,COT19A_raw_outlier_flag
1971,0.652,NA,0.504,0.598,0.731,0.777,0.867,0.424,0.751,0.743,0.444,0.361,NA,0.371,NA,0.264,0.309,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1972,0.456,NA,0.24,0.234,0.473,0.533,0.597,0.239,0.587,0.614,0.365,0.412,NA,0.278,NA,0.348,0.388,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1973,0.569,NA,0.495,0.576,0.919,0.942,0.772,0.412,0.813,0.584,0.447,0.44,NA,0.412,NA,0.389,0.566,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1974,0.674,NA,0.468,0.506,0.929,0.906,0.978,0.354,1.076,0.601,0.404,0.412,NA,0.32,NA,0.34,0.497,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1975,0.541,NA,0.437,0.284,0.703,0.652,0.897,0.353,1,0.654,0.472,0.3,NA,0.306,NA,0.246,0.435,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1976,0.313,NA,0.25,0.24,0.417,0.434,0.515,0.194,0.578,0.311,0.288,0.322,NA,0.235,NA,0.166,0.461,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1977,0.218,NA,0.068,0.224,0.322,0.296,0.316,0.148,0.459,0.267,0.179,0.12,NA,0.172,NA,0.17,0.295,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1978,0.595,NA,0.553,0.344,0.673,0.417,0.94,0.307,1.066,0.517,0.356,0.408,NA,0.229,NA,0.328,0.374,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1979,0.638,NA,0.472,0.374,0.787,0.526,1.187,0.48,1.007,0.677,0.539,0.449,NA,0.326,NA,0.358,0.502,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1980,0.444,NA,0.402,0.379,0.673,0.553,0.794,0.55,0.995,0.767,0.366,0.317,NA,0.292,NA,0.284,0.477,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1981,0.517,NA,0.419,0.432,0.651,0.576,1.004,0.548,0.928,0.881,0.427,0.384,NA,0.218,NA,0.254,0.457,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1982,0.478,NA,0.433,0.355,0.764,0.692,0.862,0.424,1.027,0.739,0.429,0.357,NA,0.226,NA,0.344,0.479,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1983,0.653,NA,0.476,0.497,0.949,0.914,1.073,0.685,1.391,1.118,0.583,0.462,NA,0.231,NA,0.311,0.672,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1984,0.56,NA,0.513,0.444,0.773,0.809,1.053,0.664,1.312,1.254,0.617,0.503,NA,0.315,NA,0.346,0.55,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1985,0.402,NA,0.39,0.343,0.529,0.526,0.715,0.399,0.853,0.663,0.388,0.385,NA,0.207,NA,0.226,0.461,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1986,0.544,NA,0.577,0.547,0.71,0.672,0.962,0.373,0.693,1.185,0.416,0.546,NA,0.334,NA,0.284,0.775,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1987,0.297,NA,0.245,0.214,0.453,0.383,0.621,0.345,0.589,0.61,0.283,0.373,NA,0.232,NA,0.24,0.47,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1988,0.41,NA,0.481,0.312,0.604,0.455,0.479,0.237,0.541,0.619,0.259,0.253,NA,0.17,NA,0.244,0.426,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1989,0.472,NA,0.257,0.254,0.593,0.469,0.534,0.215,0.681,0.711,0.359,0.328,NA,0.303,NA,0.243,0.342,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1990,0.352,NA,0.229,0.265,0.48,0.494,0.611,0.221,0.574,0.736,0.351,0.513,NA,0.215,NA,0.239,0.364,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1991,0.322,NA,0.217,0.293,0.697,0.628,0.526,0.201,0.63,0.967,0.503,0.484,NA,0.213,NA,0.199,0.323,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1992,0.272,NA,NA,0.233,0.656,0.503,0.653,0.251,0.687,0.925,0.276,0.266,NA,0.25,NA,0.208,0.281,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1993,0.463,NA,NA,0.452,0.949,0.981,1.31,0.307,1.313,1.576,0.394,0.375,NA,0.296,NA,0.246,0.419,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1994,0.239,NA,NA,0.127,0.468,0.526,0.667,0.224,0.675,0.812,0.462,0.379,NA,0.2,NA,0.196,0.375,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1995,0.194,NA,NA,0.2,0.641,0.583,1.34,0.299,1.063,0.863,0.447,0.351,NA,0.366,NA,0.25,0.346,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1996,0.285,NA,NA,0.322,0.743,0.703,1.388,0.291,1.081,1.111,0.401,0.409,NA,0.232,NA,0.192,0.523,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1997,0.249,NA,NA,0.212,0.548,0.661,1.139,0.282,0.832,1.086,0.416,0.411,NA,0.242,NA,0.177,0.444,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1998,0.609,NA,NA,0.463,0.984,1.085,1.356,0.51,1.4,1.665,0.559,0.47,NA,0.268,NA,0.368,0.478,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1999,0.197,NA,NA,0.355,0.724,0.72,1.291,0.378,0.696,1.123,0.407,0.321,NA,0.26,NA,0.326,0.346,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
2000,0.446,NA,NA,0.372,0.734,0.775,1.532,0.52,1.028,1.138,0.433,0.361,NA,0.254,NA,0.332,0.558,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
2001,0.292,NA,NA,0.284,0.617,0.535,0.828,0.288,0.634,0.677,0.425,0.407,NA,0.089,NA,0.236,0.395,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
2002,0.347,NA,NA,0.334,0.496,0.61,1.002,0.254,0.67,0.694,0.182,0.289,NA,0.152,NA,0.237,0.372,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
2003,0.32,NA,NA,0.434,0.685,0.88,0.896,0.308,0.734,0.68,0.249,0.358,NA,0.265,NA,0.282,0.522,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
2004,0.301,NA,NA,0.314,0.748,0.88,0.693,0.26,0.835,0.376,0.423,0.277,NA,0.166,NA,0.306,0.361,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
