age_CE,HLMH01B_raw,HLMH02B_raw,HLMH03B_raw,HLMH04A_raw,HLMH05B_raw,HLMH06B_raw,HLMH07A_raw,HLMH08B_raw,HLMH09B_raw,HLMH10A_raw,HLMH11B_raw,HLMH13A_raw,HLMH14A_raw,HLMH15B_raw,HLMH16B_raw,HLMH17A_raw,HLMH18B_raw,HLMH19A_raw,HLMH20B_raw,HLMH01B_raw_outlier_flag,HLMH02B_raw_outlier_flag,HLMH03B_raw_outlier_flag,HLMH04A_raw_outlier_flag,HLMH05B_raw_outlier_flag,HLMH06B_raw_outlier_flag,HLMH07A_raw_outlier_flag,HLMH08B_raw_outlier_flag,HLMH09B_raw_outlier_flag,HLMH10A_raw_outlier_flag,HLMH11B_raw_outlier_flag,HLMH13A_raw_outlier_flag,HLMH14A_raw_outlier_flag,HLMH15B_raw_outlier_flag,HLMH16B_raw_outlier_flag,HLMH17A_raw_outlier_flag,HLMH18B_raw_outlier_flag,HLMH19A_raw_outlier_flag,HLMH20B_raw_outlier_flag
1961,1.09,1.3,0.97,0.63,0.96,0.71,0.85,0.44,0.58,0.28,0.12,0.59,0.46,0.63,0.84,0.52,0.91,0.54,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,1.12,1.1,1.21,0.73,0.94,0.68,0.98,0.65,0.8,0.27,0.1,0.8,0.34,0.73,0.83,0.35,0.8,0.62,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,1.05,0.83,1.09,0.78,0.91,0.66,1.24,0.61,0.6,0.26,0.14,0.73,0.28,0.61,0.86,0.38,0.58,0.9,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,1.1,1.15,1.12,0.85,1.01,0.78,1.12,0.68,0.63,0.33,0.38,0.89,0.36,0.59,0.82,0.39,0.69,0.66,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,1.31,1.24,1.15,0.94,1.09,1.13,1.27,0.76,0.72,0.42,0.32,1.02,0.53,0.92,1.33,0.3,0.96,1.13,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,1.35,1.29,0.97,1.15,1.01,1.01,1.26,0.95,0.79,0.35,0.41,1.09,0.58,1.24,1.43,0.52,0.75,1.1,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,1.03,1.17,0.89,0.78,0.86,0.77,0.57,0.73,0.76,0.53,0.36,1.03,0.55,0.97,0.9,0.39,0.57,0.83,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,0.9,0.9,0.72,0.3,0.65,0.49,0.29,0.29,0.49,0.25,0.19,0.63,0.15,0.39,0.72,0.1,0.37,0.53,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,1.15,0.92,1.39,0.59,0.84,0.62,0.48,0.72,0.61,0.27,0.2,0.74,0.32,0.36,0.7,0.23,0.47,0.42,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,1.04,1.16,1.15,0.69,0.77,0.62,0.53,0.97,0.46,0.44,0.28,0.86,0.32,0.46,0.78,0.29,0.53,0.6,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,0.86,0.94,0.78,0.42,0.25,0.62,0.48,0.83,0.59,0.42,0.19,0.78,0.24,0.35,0.72,0.23,0.34,0.4,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,0.81,0.91,0.68,1.02,0.27,0.6,0.38,0.68,0.56,0.27,0.21,0.73,0.28,0.59,0.6,0.21,0.36,0.34,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,1.07,0.72,0.69,1.18,0.52,0.68,0.33,0.72,0.79,0.44,0.18,0.75,0.29,0.57,0.57,0.36,0.37,0.55,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,0.92,0.97,0.8,0.82,0.52,0.61,0.49,0.64,0.57,0.42,0.21,0.66,0.38,0.54,0.65,0.45,0.34,0.55,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,1.15,1.18,1.03,0.88,0.55,0.6,0.7,0.83,0.98,0.53,0.42,1.44,0.49,0.72,0.97,0.38,0.41,0.64,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,1,1,0.87,0.66,0.6,0.49,0.58,0.94,0.93,0.4,0.31,1.39,0.38,0.95,0.86,0.42,0.35,0.77,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1977,1.02,1.08,0.76,0.51,0.48,0.42,0.49,1.41,0.75,0.34,0.3,1.12,0.31,1.02,0.79,0.43,0.38,0.69,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1978,0.82,1.54,0.72,0.68,0.48,0.42,0.71,1.53,0.48,0.26,0.3,0.65,0.29,0.56,0.75,0.21,0.35,0.59,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,0.81,0.97,0.95,0.77,0.43,0.54,0.81,1.27,0.6,0.34,0.3,0.63,0.36,0.46,0.73,0.28,0.42,0.86,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1980,1.08,1.36,0.99,0.72,0.5,0.68,1.16,1.08,0.74,0.4,0.49,0.74,0.48,0.8,0.84,0.42,0.65,0.81,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1981,1.05,1.37,0.84,0.56,0.42,0.55,0.85,1.91,0.48,0.41,0.37,0.83,0.42,1,0.78,0.46,0.49,1.1,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1982,0.81,1.07,0.96,0.4,0.4,0.48,0.55,1.33,0.67,0.34,0.32,0.21,0.22,0.6,0.56,0.25,0.41,1.48,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1983,0.76,1.13,0.83,0.46,0.42,0.29,0.62,1.37,0.71,0.19,0.16,0.18,0.31,0.4,0.47,0.34,0.4,1.31,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,1.23,1.1,0.87,0.87,0.65,0.54,0.68,1.21,0.78,0.4,0.52,0.29,0.42,0.33,0.78,0.27,0.86,0.94,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,1.36,1.45,1.08,0.8,0.39,0.57,0.49,0.79,1.02,0.42,0.39,0.45,0.37,0.37,1.27,0.22,0.65,0.79,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1986,1.11,1.07,0.84,0.93,0.61,0.42,0.43,0.93,0.63,0.3,0.25,0.46,0.51,0.34,0.6,0.3,0.57,0.51,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1987,1.16,1.13,1.09,0.68,0.66,0.51,0.83,1.31,0.78,0.39,0.25,0.53,0.32,0.43,1,0.54,0.63,0.72,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1988,1.41,1.31,0.77,0.81,0.73,0.38,1.02,1.22,0.8,0.42,0.22,0.63,0.22,0.58,1.12,0.42,0.45,0.59,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1989,1.41,0.76,0.47,0.72,0.66,0.21,0.57,1.02,0.89,0.32,0.14,0.56,0.17,0.47,0.54,0.12,0.17,0.49,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1990,1.11,1.18,0.72,0.72,0.83,0.28,0.63,2.04,1.41,0.54,0.26,0.74,0.12,0.73,0.68,0.23,0.25,0.63,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1991,0.53,0.4,0.6,0.4,0.38,0.18,0.39,0.96,0.49,0.35,0.22,0.39,0.06,0.38,0.35,0.07,0.14,0.21,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1992,0.73,0.65,1.05,0.66,0.49,0.17,0.63,1.42,0.27,0.58,0.23,0.69,0.15,0.54,0.69,0.15,0.2,0.53,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
