"","years","Tag","Ring_width(mm)","Lat","Long","speciesfull","species"
"359",1994,"113C65",1.88,38.5,-106.3,"Populus tremuloides","POTR"
"360",1994,"113M43",2.26,48.3,-113.4,"Populus tremuloides","POTR"
"361",1994,"114C83",2.21,38.8,-106.4,"Populus tremuloides","POTR"
"362",1994,"114M115",1.18,44.8,-111.2,"Populus tremuloides","POTR"
"363",1994,"115C62",2.46,38.5,-106.3,"Populus tremuloides","POTR"
"364",1994,"115C84",3.44,38.8,-106.4,"Populus tremuloides","POTR"
"365",1994,"115W23",2.86,44.8,-107.5,"Populus tremuloides","POTR"
"366",1994,"116W25",1.88,44.8,-107.5,"Populus tremuloides","POTR"
"367",1994,"21C165",3.03,40.6,-105.5,"Populus tremuloides","POTR"
"368",1994,"21M74",1.77,45.7,-114,"Populus tremuloides","POTR"
"369",1994,"21W51",2.19,42.7,-108.9,"Populus tremuloides","POTR"
"370",1994,"22C43",2.86,38.4,-105.4,"Populus tremuloides","POTR"
"371",1994,"22M101",2.27,45.4,-111.2,"Populus tremuloides","POTR"
"372",1994,"22W43",1.48,41.7,-108.9,"Populus tremuloides","POTR"
"373",1994,"23C153",3.34,40.4,-106.1,"Populus tremuloides","POTR"
"374",1994,"23M24",2.21,46.8,-110.7,"Populus tremuloides","POTR"
"375",1994,"23M53",2.26,48.3,-113.4,"Populus tremuloides","POTR"
"376",1994,"23M75",1.68,45.7,-114,"Populus tremuloides","POTR"
"377",1994,"23W33",2.49,42.7,-108.9,"Populus tremuloides","POTR"
"378",1994,"24C15",2.51,40.6,-105.4,"Populus tremuloides","POTR"
"379",1994,"24C103",3.21,39.4,-106.3,"Populus tremuloides","POTR"
"380",1994,"24C55",2.18,38.5,-105.4,"Populus tremuloides","POTR"
"381",1994,"24M105",2.75,45.4,-111.2,"Populus tremuloides","POTR"
"382",1994,"24M123",2.62,44.9,-111.4,"Populus tremuloides","POTR"
"383",1994,"24M31",3.6,47,-110.8,"Populus tremuloides","POTR"
"384",1994,"24M51",2.17,48.3,-113.4,"Populus tremuloides","POTR"
"385",1994,"24M91",2.34,45.7,-113.9,"Populus tremuloides","POTR"
"386",1994,"24M92",0.74,45.7,-113.9,"Populus tremuloides","POTR"
"387",1994,"25C12",1.67,40.6,-105.4,"Populus tremuloides","POTR"
"388",1994,"25C113",2.37,39.4,-106.3,"Populus tremuloides","POTR"
"389",1994,"25C83",1.86,38.8,-106.4,"Populus tremuloides","POTR"
"390",1994,"26C123",2.44,39.5,-106.4,"Populus tremuloides","POTR"
"391",1994,"26C23",1.81,40.6,-105.5,"Populus tremuloides","POTR"
"392",1994,"27C42",2.8,38.4,-105.4,"Populus tremuloides","POTR"
"393",1994,"27M11",2.35,46.8,-110.8,"Populus tremuloides","POTR"
"394",1994,"27M33",1.59,47,-110.8,"Populus tremuloides","POTR"
"395",1994,"27W44",2.44,41.7,-108.9,"Populus tremuloides","POTR"
"396",1994,"28C145",3.18,40.4,-106.1,"Populus tremuloides","POTR"
"397",1994,"28M64",1.8,46.7,-114.5,"Populus tremuloides","POTR"
"398",1994,"28M92",1.5,45.7,-113.9,"Populus tremuloides","POTR"
"399",1994,"28W11",1.63,44.8,-107.4,"Populus tremuloides","POTR"
"400",1994,"28W25",1.79,44.8,-107.5,"Populus tremuloides","POTR"
"401",1994,"29M34",2.16,47,-110.8,"Populus tremuloides","POTR"
"402",1994,"210C23",1.43,40.6,-105.5,"Populus tremuloides","POTR"
"403",1994,"211C125",2.06,39.5,-106.4,"Populus tremuloides","POTR"
"404",1994,"211C154",1.79,40.4,-106.1,"Populus tremuloides","POTR"
"405",1994,"211W5A2",2.5,42.6,-108.8,"Populus tremuloides","POTR"
"406",1994,"212C92",2.28,38.8,-106.4,"Populus tremuloides","POTR"
"407",1994,"212M14",1.82,46.8,-110.8,"Populus tremuloides","POTR"
"408",1994,"213C112",2,39.4,-106.3,"Populus tremuloides","POTR"
"409",1994,"213M44",2.39,48.3,-113.4,"Populus tremuloides","POTR"
"410",1994,"213M84",1.55,45.7,-114,"Populus tremuloides","POTR"
"411",1994,"213W34",1.84,42.7,-108.9,"Populus tremuloides","POTR"
"412",1994,"215C103",3.04,39.4,-106.3,"Populus tremuloides","POTR"
"413",1994,"215C134",3.24,40.3,-106.1,"Populus tremuloides","POTR"
"414",1994,"215C54",3.04,38.5,-105.4,"Populus tremuloides","POTR"
"415",1994,"215M31",2.24,47,-110.8,"Populus tremuloides","POTR"
"416",1994,"215M62",2.02,46.7,-114.5,"Populus tremuloides","POTR"
"417",1994,"215W11",2.05,44.8,-107.4,"Populus tremuloides","POTR"
"418",1994,"216C112",1.74,39.4,-106.3,"Populus tremuloides","POTR"
"419",1994,"216C131",2.41,40.3,-106.1,"Populus tremuloides","POTR"
"420",1994,"216C84",2.2,38.8,-106.4,"Populus tremuloides","POTR"
"421",1994,"216M112",2.02,44.8,-111.2,"Populus tremuloides","POTR"
"422",1994,"216M24",1.44,46.8,-110.7,"Populus tremuloides","POTR"
"423",1994,"216M41",1.68,48.3,-113.4,"Populus tremuloides","POTR"
"424",1994,"216M82",2.46,45.7,-114,"Populus tremuloides","POTR"
"425",1994,"31C92",2.82,38.8,-106.4,"Populus tremuloides","POTR"
"426",1994,"32C11",2.27,40.6,-105.4,"Populus tremuloides","POTR"
"427",1994,"32C143",2.5,40.4,-106.1,"Populus tremuloides","POTR"
"428",1994,"32C22",2.48,40.6,-105.5,"Populus tremuloides","POTR"
"429",1994,"32W45",2.89,41.7,-108.9,"Populus tremuloides","POTR"
"430",1994,"33M111",1.67,44.8,-111.2,"Populus tremuloides","POTR"
"431",1994,"34C145",2.31,40.4,-106.1,"Populus tremuloides","POTR"
"432",1994,"34C151",2.01,40.4,-106.1,"Populus tremuloides","POTR"
"433",1994,"34M83",1.69,45.7,-114,"Populus tremuloides","POTR"
"434",1994,"35C111",1.75,39.4,-106.3,"Populus tremuloides","POTR"
"435",1994,"35C42",4.19,38.4,-105.4,"Populus tremuloides","POTR"
"436",1994,"35C81",1.27,38.8,-106.4,"Populus tremuloides","POTR"
"437",1994,"35M12",2.32,46.8,-110.8,"Populus tremuloides","POTR"
"438",1994,"35M22",1.76,46.8,-110.7,"Populus tremuloides","POTR"
"439",1994,"35M45",2.29,48.3,-113.4,"Populus tremuloides","POTR"
"440",1994,"35W42",2.91,41.7,-108.9,"Populus tremuloides","POTR"
"441",1994,"36M12",2.14,46.8,-110.8,"Populus tremuloides","POTR"
"442",1994,"36M105",2.19,45.4,-111.2,"Populus tremuloides","POTR"
"443",1994,"36M22",2.39,46.8,-110.7,"Populus tremuloides","POTR"
"444",1994,"36M52",2.6,48.3,-113.4,"Populus tremuloides","POTR"
"445",1994,"36M71",2.1,45.7,-114,"Populus tremuloides","POTR"
"446",1994,"36M73",2.13,45.7,-114,"Populus tremuloides","POTR"
"447",1994,"36W5A1",2.2,42.6,-108.8,"Populus tremuloides","POTR"
"448",1994,"37C113",2.41,39.4,-106.3,"Populus tremuloides","POTR"
"449",1994,"38C25",3.46,40.6,-105.5,"Populus tremuloides","POTR"
"450",1994,"38C43",2.09,38.4,-105.4,"Populus tremuloides","POTR"
"451",1994,"38M115",2.59,44.8,-111.2,"Populus tremuloides","POTR"
"452",1994,"38M75",2.28,45.7,-114,"Populus tremuloides","POTR"
"453",1994,"39C34",2.32,37.6,-105.2,"Populus tremuloides","POTR"
"454",1994,"39M122",1.91,44.9,-111.4,"Populus tremuloides","POTR"
"455",1994,"39M31",1.44,47,-110.8,"Populus tremuloides","POTR"
"456",1994,"39M91",2.27,45.7,-113.9,"Populus tremuloides","POTR"
"457",1994,"310C122",2.41,39.5,-106.4,"Populus tremuloides","POTR"
"458",1994,"310C32",1.95,37.6,-105.2,"Populus tremuloides","POTR"
"459",1994,"310W31",1.78,42.7,-108.9,"Populus tremuloides","POTR"
"460",1994,"311C123",1.72,39.5,-106.4,"Populus tremuloides","POTR"
"461",1994,"311C134",2.05,40.3,-106.1,"Populus tremuloides","POTR"
"462",1994,"311C83",1.93,38.8,-106.4,"Populus tremuloides","POTR"
"463",1994,"311W41",1.74,41.7,-108.9,"Populus tremuloides","POTR"
"464",1994,"31212W21",1.93,44.8,-107.5,"Populus tremuloides","POTR"
"465",1994,"3123W21",2.77,44.8,-107.5,"Populus tremuloides","POTR"
"466",1994,"312C103",2.73,39.4,-106.3,"Populus tremuloides","POTR"
"467",1994,"312C63",2.08,38.5,-106.3,"Populus tremuloides","POTR"
"468",1994,"312C73",1.99,38.8,-106.3,"Populus tremuloides","POTR"
"469",1994,"312M41",1.43,48.3,-113.4,"Populus tremuloides","POTR"
"470",1994,"312W51",2.46,42.7,-108.9,"Populus tremuloides","POTR"
"471",1994,"313C152",3.15,40.4,-106.1,"Populus tremuloides","POTR"
"472",1994,"313C92",2.33,38.8,-106.4,"Populus tremuloides","POTR"
"473",1994,"313M64",2.04,46.7,-114.5,"Populus tremuloides","POTR"
"474",1994,"314C131",1.65,40.3,-106.1,"Populus tremuloides","POTR"
"475",1994,"314C161",2.75,40.6,-105.5,"Populus tremuloides","POTR"
"476",1994,"314C72",2.08,38.8,-106.3,"Populus tremuloides","POTR"
"477",1994,"314M61",2.67,46.7,-114.5,"Populus tremuloides","POTR"
"478",1994,"314W31",1.5,42.7,-108.9,"Populus tremuloides","POTR"
"479",1994,"315M23",3.39,46.8,-110.7,"Populus tremuloides","POTR"
"480",1994,"315W5A3",2.37,42.6,-108.8,"Populus tremuloides","POTR"
"481",1995,"11C103",1.89,39.4,-106.3,"Populus tremuloides","POTR"
"482",1995,"11C123",2.32,39.5,-106.4,"Populus tremuloides","POTR"
"483",1995,"11C135",4.3,40.3,-106.1,"Populus tremuloides","POTR"
"484",1995,"11C142",2.55,40.4,-106.1,"Populus tremuloides","POTR"
"485",1995,"11C34",2.5,37.6,-105.2,"Populus tremuloides","POTR"
"486",1995,"11C55",2.24,38.5,-105.4,"Populus tremuloides","POTR"
"487",1995,"11M45",3.47,48.3,-113.4,"Populus tremuloides","POTR"
"488",1995,"11M52",1.31,48.3,-113.4,"Populus tremuloides","POTR"
"489",1995,"11M73",1.53,45.7,-114,"Populus tremuloides","POTR"
"490",1995,"11M84",2.94,45.7,-114,"Populus tremuloides","POTR"
"491",1995,"12C22",3.09,40.6,-105.5,"Populus tremuloides","POTR"
"492",1995,"12C73",2.41,38.8,-106.3,"Populus tremuloides","POTR"
"493",1995,"12W51",2.24,42.7,-108.9,"Populus tremuloides","POTR"
"494",1995,"13C154",2.69,40.4,-106.1,"Populus tremuloides","POTR"
"495",1995,"14M91",3.33,45.7,-113.9,"Populus tremuloides","POTR"
"496",1995,"15C165",2.97,40.6,-105.5,"Populus tremuloides","POTR"
"497",1995,"15C34",2.69,37.6,-105.2,"Populus tremuloides","POTR"
"498",1995,"15M113",2.88,44.8,-111.2,"Populus tremuloides","POTR"
"499",1995,"15M73",2.61,45.7,-114,"Populus tremuloides","POTR"
"500",1995,"16M62",3.22,46.7,-114.5,"Populus tremuloides","POTR"
"501",1995,"17W44",2.41,41.7,-108.9,"Populus tremuloides","POTR"
"502",1995,"18C101",3.04,39.4,-106.3,"Populus tremuloides","POTR"
"503",1995,"18C153",3.09,40.4,-106.1,"Populus tremuloides","POTR"
"504",1995,"18M11",1.57,46.8,-110.8,"Populus tremuloides","POTR"
"505",1995,"18M122",2.94,44.9,-111.4,"Populus tremuloides","POTR"
"506",1995,"19C11",2,40.6,-105.4,"Populus tremuloides","POTR"
"507",1995,"19C111",4,39.4,-106.3,"Populus tremuloides","POTR"
"508",1995,"19C74",0.89,38.8,-106.3,"Populus tremuloides","POTR"
"509",1995,"110M55",2.32,48.3,-113.4,"Populus tremuloides","POTR"
"510",1995,"110C22",2.65,40.6,-105.5,"Populus tremuloides","POTR"
"511",1995,"110M91",0.45,45.7,-113.9,"Populus tremuloides","POTR"
"512",1995,"111M14",2,46.8,-110.8,"Populus tremuloides","POTR"
"513",1995,"111M23",3.89,46.8,-110.7,"Populus tremuloides","POTR"
"514",1995,"111M34",3.05,47,-110.8,"Populus tremuloides","POTR"
"515",1995,"112C115",3.54,39.4,-106.3,"Populus tremuloides","POTR"
"516",1995,"112C92",3.3,38.8,-106.4,"Populus tremuloides","POTR"
"517",1995,"112M121",2.29,44.9,-111.4,"Populus tremuloides","POTR"
"518",1995,"112M85",2.63,45.7,-114,"Populus tremuloides","POTR"
"519",1995,"113C65",2.43,38.5,-106.3,"Populus tremuloides","POTR"
"520",1995,"113M43",2.43,48.3,-113.4,"Populus tremuloides","POTR"
"521",1995,"114C83",3.5,38.8,-106.4,"Populus tremuloides","POTR"
"522",1995,"114M115",1.7,44.8,-111.2,"Populus tremuloides","POTR"
"523",1995,"115C62",3.21,38.5,-106.3,"Populus tremuloides","POTR"
"524",1995,"115C84",4.15,38.8,-106.4,"Populus tremuloides","POTR"
"525",1995,"115W23",3.13,44.8,-107.5,"Populus tremuloides","POTR"
"526",1995,"116W25",2.67,44.8,-107.5,"Populus tremuloides","POTR"
"527",1995,"21C165",2.92,40.6,-105.5,"Populus tremuloides","POTR"
"528",1995,"21M74",2.49,45.7,-114,"Populus tremuloides","POTR"
"529",1995,"21W51",2.19,42.7,-108.9,"Populus tremuloides","POTR"
"530",1995,"22C43",3.13,38.4,-105.4,"Populus tremuloides","POTR"
"531",1995,"22M101",3.09,45.4,-111.2,"Populus tremuloides","POTR"
"532",1995,"22W43",2.27,41.7,-108.9,"Populus tremuloides","POTR"
"533",1995,"23C153",3.67,40.4,-106.1,"Populus tremuloides","POTR"
"534",1995,"23M24",2.45,46.8,-110.7,"Populus tremuloides","POTR"
"535",1995,"23M53",2.05,48.3,-113.4,"Populus tremuloides","POTR"
"536",1995,"23M75",2.42,45.7,-114,"Populus tremuloides","POTR"
"537",1995,"23W33",2.61,42.7,-108.9,"Populus tremuloides","POTR"
"538",1995,"24C15",2.51,40.6,-105.4,"Populus tremuloides","POTR"
"539",1995,"24C103",3.15,39.4,-106.3,"Populus tremuloides","POTR"
"540",1995,"24C55",2.48,38.5,-105.4,"Populus tremuloides","POTR"
"541",1995,"24M105",4.51,45.4,-111.2,"Populus tremuloides","POTR"
"542",1995,"24M123",2.2,44.9,-111.4,"Populus tremuloides","POTR"
"543",1995,"24M31",3.13,47,-110.8,"Populus tremuloides","POTR"
"544",1995,"24M51",3.27,48.3,-113.4,"Populus tremuloides","POTR"
"545",1995,"24M91",2.49,45.7,-113.9,"Populus tremuloides","POTR"
"546",1995,"24M92",2.88,45.7,-113.9,"Populus tremuloides","POTR"
"547",1995,"25C12",3.01,40.6,-105.4,"Populus tremuloides","POTR"
"548",1995,"25C113",2.16,39.4,-106.3,"Populus tremuloides","POTR"
"549",1995,"25C83",2.29,38.8,-106.4,"Populus tremuloides","POTR"
"550",1995,"26C123",2.67,39.5,-106.4,"Populus tremuloides","POTR"
"551",1995,"26C23",2.38,40.6,-105.5,"Populus tremuloides","POTR"
"552",1995,"27C42",2.54,38.4,-105.4,"Populus tremuloides","POTR"
"553",1995,"27M11",2.5,46.8,-110.8,"Populus tremuloides","POTR"
"554",1995,"27M33",2.14,47,-110.8,"Populus tremuloides","POTR"
"555",1995,"27W44",2.71,41.7,-108.9,"Populus tremuloides","POTR"
"556",1995,"28C145",3.34,40.4,-106.1,"Populus tremuloides","POTR"
"557",1995,"28M64",2.5,46.7,-114.5,"Populus tremuloides","POTR"
"558",1995,"28M92",2.08,45.7,-113.9,"Populus tremuloides","POTR"
"559",1995,"28W11",2.44,44.8,-107.4,"Populus tremuloides","POTR"
"560",1995,"28W25",2.03,44.8,-107.5,"Populus tremuloides","POTR"
"561",1995,"29M34",3.11,47,-110.8,"Populus tremuloides","POTR"
"562",1995,"210C23",2.28,40.6,-105.5,"Populus tremuloides","POTR"
"563",1995,"211C125",2.32,39.5,-106.4,"Populus tremuloides","POTR"
"564",1995,"211C154",2.54,40.4,-106.1,"Populus tremuloides","POTR"
"565",1995,"211W5A2",2.73,42.6,-108.8,"Populus tremuloides","POTR"
"566",1995,"212C92",3.23,38.8,-106.4,"Populus tremuloides","POTR"
"567",1995,"212M14",2.57,46.8,-110.8,"Populus tremuloides","POTR"
"568",1995,"213C112",1.98,39.4,-106.3,"Populus tremuloides","POTR"
"569",1995,"213M44",2.84,48.3,-113.4,"Populus tremuloides","POTR"
"570",1995,"213M84",2.36,45.7,-114,"Populus tremuloides","POTR"
"571",1995,"213W34",2.78,42.7,-108.9,"Populus tremuloides","POTR"
"572",1995,"215C103",3.84,39.4,-106.3,"Populus tremuloides","POTR"
"573",1995,"215C134",3.33,40.3,-106.1,"Populus tremuloides","POTR"
"574",1995,"215C54",3.09,38.5,-105.4,"Populus tremuloides","POTR"
"575",1995,"215M31",1.91,47,-110.8,"Populus tremuloides","POTR"
"576",1995,"215M62",2.71,46.7,-114.5,"Populus tremuloides","POTR"
"577",1995,"215W11",2.37,44.8,-107.4,"Populus tremuloides","POTR"
"578",1995,"216C112",2.12,39.4,-106.3,"Populus tremuloides","POTR"
"579",1995,"216C131",2.9,40.3,-106.1,"Populus tremuloides","POTR"
"580",1995,"216C84",2.58,38.8,-106.4,"Populus tremuloides","POTR"
"581",1995,"216M112",2.55,44.8,-111.2,"Populus tremuloides","POTR"
"582",1995,"216M24",2.02,46.8,-110.7,"Populus tremuloides","POTR"
"583",1995,"216M41",2.28,48.3,-113.4,"Populus tremuloides","POTR"
"584",1995,"216M82",3.37,45.7,-114,"Populus tremuloides","POTR"
"585",1995,"31C92",2.64,38.8,-106.4,"Populus tremuloides","POTR"
"586",1995,"32C11",2.62,40.6,-105.4,"Populus tremuloides","POTR"
"587",1995,"32C143",2.94,40.4,-106.1,"Populus tremuloides","POTR"
"588",1995,"32C22",2.84,40.6,-105.5,"Populus tremuloides","POTR"
"589",1995,"32W45",2.83,41.7,-108.9,"Populus tremuloides","POTR"
"590",1995,"33M111",2.24,44.8,-111.2,"Populus tremuloides","POTR"
"591",1995,"34C145",2.21,40.4,-106.1,"Populus tremuloides","POTR"
"592",1995,"34C151",2.35,40.4,-106.1,"Populus tremuloides","POTR"
"593",1995,"34M83",1.76,45.7,-114,"Populus tremuloides","POTR"
"594",1995,"35C111",1.74,39.4,-106.3,"Populus tremuloides","POTR"
"595",1995,"35C42",4.81,38.4,-105.4,"Populus tremuloides","POTR"
"596",1995,"35C81",1.58,38.8,-106.4,"Populus tremuloides","POTR"
"597",1995,"35M12",2.25,46.8,-110.8,"Populus tremuloides","POTR"
"598",1995,"35M22",2.33,46.8,-110.7,"Populus tremuloides","POTR"
"599",1995,"35M45",2.73,48.3,-113.4,"Populus tremuloides","POTR"
"600",1995,"35W42",3.24,41.7,-108.9,"Populus tremuloides","POTR"
"601",1995,"36M12",2.94,46.8,-110.8,"Populus tremuloides","POTR"
"602",1995,"36M105",2.43,45.4,-111.2,"Populus tremuloides","POTR"
"603",1995,"36M22",2.48,46.8,-110.7,"Populus tremuloides","POTR"
"604",1995,"36M52",2.74,48.3,-113.4,"Populus tremuloides","POTR"
"605",1995,"36M71",2.37,45.7,-114,"Populus tremuloides","POTR"
"606",1995,"36M73",2.56,45.7,-114,"Populus tremuloides","POTR"
"607",1995,"36W5A1",2.97,42.6,-108.8,"Populus tremuloides","POTR"
"608",1995,"37C113",3.48,39.4,-106.3,"Populus tremuloides","POTR"
"609",1995,"38C25",3.73,40.6,-105.5,"Populus tremuloides","POTR"
"610",1995,"38C43",2.03,38.4,-105.4,"Populus tremuloides","POTR"
"611",1995,"38M115",2.85,44.8,-111.2,"Populus tremuloides","POTR"
"612",1995,"38M75",2.53,45.7,-114,"Populus tremuloides","POTR"
"613",1995,"39C34",2.2,37.6,-105.2,"Populus tremuloides","POTR"
"614",1995,"39M122",2.41,44.9,-111.4,"Populus tremuloides","POTR"
"615",1995,"39M31",1.75,47,-110.8,"Populus tremuloides","POTR"
"616",1995,"39M91",2.82,45.7,-113.9,"Populus tremuloides","POTR"
"617",1995,"310C122",2.56,39.5,-106.4,"Populus tremuloides","POTR"
"618",1995,"310C32",2.12,37.6,-105.2,"Populus tremuloides","POTR"
"619",1995,"310W31",2.63,42.7,-108.9,"Populus tremuloides","POTR"
"620",1995,"311C123",1.83,39.5,-106.4,"Populus tremuloides","POTR"
"621",1995,"311C134",2.64,40.3,-106.1,"Populus tremuloides","POTR"
"622",1995,"311C83",1.96,38.8,-106.4,"Populus tremuloides","POTR"
"623",1995,"311W41",2.06,41.7,-108.9,"Populus tremuloides","POTR"
"624",1995,"31212W21",2.02,44.8,-107.5,"Populus tremuloides","POTR"
"625",1995,"3123W21",2.92,44.8,-107.5,"Populus tremuloides","POTR"
"626",1995,"312C103",3.07,39.4,-106.3,"Populus tremuloides","POTR"
"627",1995,"312C63",1.91,38.5,-106.3,"Populus tremuloides","POTR"
"628",1995,"312C73",2.8,38.8,-106.3,"Populus tremuloides","POTR"
"629",1995,"312M41",3.4,48.3,-113.4,"Populus tremuloides","POTR"
"630",1995,"312W51",2.97,42.7,-108.9,"Populus tremuloides","POTR"
"631",1995,"313C152",2.52,40.4,-106.1,"Populus tremuloides","POTR"
"632",1995,"313C92",2.54,38.8,-106.4,"Populus tremuloides","POTR"
"633",1995,"313M64",2.67,46.7,-114.5,"Populus tremuloides","POTR"
"634",1995,"314C131",1.59,40.3,-106.1,"Populus tremuloides","POTR"
"635",1995,"314C161",2.44,40.6,-105.5,"Populus tremuloides","POTR"
"636",1995,"314C72",2.21,38.8,-106.3,"Populus tremuloides","POTR"
"637",1995,"314M61",3.77,46.7,-114.5,"Populus tremuloides","POTR"
"638",1995,"314W31",1.48,42.7,-108.9,"Populus tremuloides","POTR"
"639",1995,"315M23",3.79,46.8,-110.7,"Populus tremuloides","POTR"
"640",1995,"315W5A3",2.08,42.6,-108.8,"Populus tremuloides","POTR"
"641",1996,"11C103",1.87,39.4,-106.3,"Populus tremuloides","POTR"
"642",1996,"11C123",2.39,39.5,-106.4,"Populus tremuloides","POTR"
"643",1996,"11C135",3.41,40.3,-106.1,"Populus tremuloides","POTR"
"644",1996,"11C142",2.69,40.4,-106.1,"Populus tremuloides","POTR"
"645",1996,"11C34",2.23,37.6,-105.2,"Populus tremuloides","POTR"
"646",1996,"11C55",2.18,38.5,-105.4,"Populus tremuloides","POTR"
"647",1996,"11M45",2.4,48.3,-113.4,"Populus tremuloides","POTR"
"648",1996,"11M52",1.74,48.3,-113.4,"Populus tremuloides","POTR"
"649",1996,"11M73",1.73,45.7,-114,"Populus tremuloides","POTR"
"650",1996,"11M84",2.6,45.7,-114,"Populus tremuloides","POTR"
"651",1996,"12C22",2.46,40.6,-105.5,"Populus tremuloides","POTR"
"652",1996,"12C73",1.88,38.8,-106.3,"Populus tremuloides","POTR"
"653",1996,"12W51",2.37,42.7,-108.9,"Populus tremuloides","POTR"
"654",1996,"13C154",2.73,40.4,-106.1,"Populus tremuloides","POTR"
"655",1996,"14M91",2.75,45.7,-113.9,"Populus tremuloides","POTR"
"656",1996,"15C165",2.46,40.6,-105.5,"Populus tremuloides","POTR"
"657",1996,"15C34",2.71,37.6,-105.2,"Populus tremuloides","POTR"
"658",1996,"15M113",3.01,44.8,-111.2,"Populus tremuloides","POTR"
"659",1996,"15M73",2.41,45.7,-114,"Populus tremuloides","POTR"
"660",1996,"16M62",1.51,46.7,-114.5,"Populus tremuloides","POTR"
"661",1996,"17W44",2.24,41.7,-108.9,"Populus tremuloides","POTR"
"662",1996,"18C101",3.01,39.4,-106.3,"Populus tremuloides","POTR"
"663",1996,"18C153",3.01,40.4,-106.1,"Populus tremuloides","POTR"
"664",1996,"18M11",1.97,46.8,-110.8,"Populus tremuloides","POTR"
"665",1996,"18M122",3.43,44.9,-111.4,"Populus tremuloides","POTR"
"666",1996,"19C11",2.2,40.6,-105.4,"Populus tremuloides","POTR"
"667",1996,"19C111",2.2,39.4,-106.3,"Populus tremuloides","POTR"
"668",1996,"19C74",0.91,38.8,-106.3,"Populus tremuloides","POTR"
"669",1996,"110M55",2.55,48.3,-113.4,"Populus tremuloides","POTR"
"670",1996,"110C22",1.72,40.6,-105.5,"Populus tremuloides","POTR"
"671",1996,"110M91",0.53,45.7,-113.9,"Populus tremuloides","POTR"
"672",1996,"111M14",1.66,46.8,-110.8,"Populus tremuloides","POTR"
"673",1996,"111M23",2.56,46.8,-110.7,"Populus tremuloides","POTR"
"674",1996,"111M34",2.69,47,-110.8,"Populus tremuloides","POTR"
"675",1996,"112C115",3.9,39.4,-106.3,"Populus tremuloides","POTR"
"676",1996,"112C92",2.96,38.8,-106.4,"Populus tremuloides","POTR"
"677",1996,"112M121",2.61,44.9,-111.4,"Populus tremuloides","POTR"
"678",1996,"112M85",2.35,45.7,-114,"Populus tremuloides","POTR"
"679",1996,"113C65",2.16,38.5,-106.3,"Populus tremuloides","POTR"
