"","lag","propsign","propsign_neg","propsign_pos","SiteID","clim_var","season","spline","nr_evnts","N_series","N_series_analysed","clim_var_long"
"6645",2,0.27906976744186,0.27906976744186,0,"bt002","VPD","Wet season",20,7,43,44,"Vapor Pressure Deficit"
"6646",0,0.2,0.15,0.05,"bt003","VPD","Wet season",20,7,22,21,"Vapor Pressure Deficit"
"6647",1,0.05,0,0.05,"bt003","VPD","Wet season",20,7,22,21,"Vapor Pressure Deficit"
"6648",2,0.3,0.3,0,"bt003","VPD","Wet season",20,7,22,21,"Vapor Pressure Deficit"
"6649",0,0.0625,0,0.0625,"bt004","VPD","Wet season",20,7,20,17,"Vapor Pressure Deficit"
"6650",1,0.0625,0,0.0625,"bt004","VPD","Wet season",20,7,20,17,"Vapor Pressure Deficit"
"6651",2,0.125,0,0.125,"bt004","VPD","Wet season",20,7,20,17,"Vapor Pressure Deficit"
"6652",0,0.2,0.1,0.1,"bt005","VPD","Wet season",20,7,13,11,"Vapor Pressure Deficit"
"6653",1,0,0,0,"bt005","VPD","Wet season",20,7,13,11,"Vapor Pressure Deficit"
"6654",2,0.1,0,0.1,"bt005","VPD","Wet season",20,7,13,11,"Vapor Pressure Deficit"
"6655",0,0,0,0,"bt006","VPD","Wet season",20,7,17,15,"Vapor Pressure Deficit"
"6656",1,0,0,0,"bt006","VPD","Wet season",20,7,17,15,"Vapor Pressure Deficit"
"6657",2,0.0714285714285714,0,0.0714285714285714,"bt006","VPD","Wet season",20,7,17,15,"Vapor Pressure Deficit"
"6658",0,0.0666666666666667,0.0666666666666667,0,"bt007","VPD","Wet season",20,7,15,16,"Vapor Pressure Deficit"
"6659",1,0.0666666666666667,0,0.0666666666666667,"bt007","VPD","Wet season",20,7,15,16,"Vapor Pressure Deficit"
"6660",2,0,0,0,"bt007","VPD","Wet season",20,7,15,16,"Vapor Pressure Deficit"
"6661",0,0.0555555555555556,0.0277777777777778,0.0277777777777778,"bt008","VPD","Wet season",20,7,44,37,"Vapor Pressure Deficit"
"6662",1,0.0833333333333333,0.0277777777777778,0.0555555555555556,"bt008","VPD","Wet season",20,7,44,37,"Vapor Pressure Deficit"
"6663",2,0.111111111111111,0,0.111111111111111,"bt008","VPD","Wet season",20,7,44,37,"Vapor Pressure Deficit"
"6664",0,0.0555555555555556,0.0555555555555556,0,"bt009","VPD","Wet season",20,7,19,19,"Vapor Pressure Deficit"
"6665",1,0.0555555555555556,0.0555555555555556,0,"bt009","VPD","Wet season",20,7,19,19,"Vapor Pressure Deficit"
"6666",2,0.444444444444444,0.444444444444444,0,"bt009","VPD","Wet season",20,7,19,19,"Vapor Pressure Deficit"
"6667",0,0.0714285714285714,0,0.0714285714285714,"bt010","VPD","Wet season",20,7,17,15,"Vapor Pressure Deficit"
"6668",1,0.0714285714285714,0.0714285714285714,0,"bt010","VPD","Wet season",20,7,17,15,"Vapor Pressure Deficit"
"6669",2,0.142857142857143,0.0714285714285714,0.0714285714285714,"bt010","VPD","Wet season",20,7,17,15,"Vapor Pressure Deficit"
"6670",0,0,0,0,"bt011","VPD","Wet season",20,7,13,7,"Vapor Pressure Deficit"
"6671",1,0.333333333333333,0.333333333333333,0,"bt011","VPD","Wet season",20,7,13,7,"Vapor Pressure Deficit"
"6672",2,0,0,0,"bt011","VPD","Wet season",20,7,13,7,"Vapor Pressure Deficit"
"6673",0,0.138888888888889,0.111111111111111,0.0277777777777778,"bt012","VPD","Wet season",20,7,37,37,"Vapor Pressure Deficit"
"6674",1,0.388888888888889,0.333333333333333,0.0555555555555556,"bt012","VPD","Wet season",20,7,37,37,"Vapor Pressure Deficit"
"6675",2,0.0555555555555556,0.0277777777777778,0.0277777777777778,"bt012","VPD","Wet season",20,7,37,37,"Vapor Pressure Deficit"
"6676",0,0.25,0,0.25,"bt013","VPD","Wet season",20,7,12,13,"Vapor Pressure Deficit"
"6677",1,0.25,0.0833333333333333,0.166666666666667,"bt013","VPD","Wet season",20,7,12,13,"Vapor Pressure Deficit"
"6678",2,0.25,0,0.25,"bt013","VPD","Wet season",20,7,12,13,"Vapor Pressure Deficit"
"6679",0,0.192307692307692,0.192307692307692,0,"bt014","VPD","Wet season",20,7,47,27,"Vapor Pressure Deficit"
"6680",1,0.307692307692308,0.269230769230769,0.0384615384615385,"bt014","VPD","Wet season",20,7,47,27,"Vapor Pressure Deficit"
"6681",2,0.384615384615385,0.307692307692308,0.0769230769230769,"bt014","VPD","Wet season",20,7,47,27,"Vapor Pressure Deficit"
"6682",0,0.391304347826087,0.304347826086957,0.0869565217391304,"bt015","VPD","Wet season",20,7,30,24,"Vapor Pressure Deficit"
"6683",1,0.0434782608695652,0.0434782608695652,0,"bt015","VPD","Wet season",20,7,30,24,"Vapor Pressure Deficit"
"6684",2,0.130434782608696,0.0434782608695652,0.0869565217391304,"bt015","VPD","Wet season",20,7,30,24,"Vapor Pressure Deficit"
"6685",0,0.35,0,0.35,"bt016","VPD","Wet season",20,7,21,21,"Vapor Pressure Deficit"
"6686",1,0.05,0,0.05,"bt016","VPD","Wet season",20,7,21,21,"Vapor Pressure Deficit"
"6687",2,0.25,0,0.25,"bt016","VPD","Wet season",20,7,21,21,"Vapor Pressure Deficit"
"6688",0,0.173913043478261,0.173913043478261,0,"bt017","VPD","Wet season",20,7,25,24,"Vapor Pressure Deficit"
"6689",1,0.173913043478261,0.173913043478261,0,"bt017","VPD","Wet season",20,7,25,24,"Vapor Pressure Deficit"
"6690",2,0.0869565217391304,0.0434782608695652,0.0434782608695652,"bt017","VPD","Wet season",20,7,25,24,"Vapor Pressure Deficit"
"6691",0,0.476190476190476,0,0.476190476190476,"bt018","VPD","Wet season",20,7,23,22,"Vapor Pressure Deficit"
"6692",1,0.380952380952381,0,0.380952380952381,"bt018","VPD","Wet season",20,7,23,22,"Vapor Pressure Deficit"
"6693",2,0.142857142857143,0,0.142857142857143,"bt018","VPD","Wet season",20,7,23,22,"Vapor Pressure Deficit"
"6694",0,0.142857142857143,0.0714285714285714,0.0714285714285714,"bt019","VPD","Wet season",20,7,15,15,"Vapor Pressure Deficit"
"6695",1,0.214285714285714,0.0714285714285714,0.142857142857143,"bt019","VPD","Wet season",20,7,15,15,"Vapor Pressure Deficit"
"6696",2,0.0714285714285714,0.0714285714285714,0,"bt019","VPD","Wet season",20,7,15,15,"Vapor Pressure Deficit"
"6697",0,0.363636363636364,0.272727272727273,0.0909090909090909,"bt020","VPD","Wet season",20,7,16,12,"Vapor Pressure Deficit"
"6698",1,0.454545454545455,0.454545454545455,0,"bt020","VPD","Wet season",20,7,16,12,"Vapor Pressure Deficit"
"6699",2,0.272727272727273,0.181818181818182,0.0909090909090909,"bt020","VPD","Wet season",20,7,16,12,"Vapor Pressure Deficit"
"6700",0,0.138461538461538,0.123076923076923,0.0153846153846154,"bt021","VPD","Wet season",20,8,77,66,"Vapor Pressure Deficit"
"6701",1,0.138461538461538,0.0923076923076923,0.0461538461538462,"bt021","VPD","Wet season",20,8,77,66,"Vapor Pressure Deficit"
"6702",2,0.369230769230769,0.369230769230769,0,"bt021","VPD","Wet season",20,8,77,66,"Vapor Pressure Deficit"
"6703",0,0.0769230769230769,0.0769230769230769,0,"BUAFR_NAM_01","VPD","Wet season",20,6,15,14,"Vapor Pressure Deficit"
"6704",1,0.153846153846154,0.0769230769230769,0.0769230769230769,"BUAFR_NAM_01","VPD","Wet season",20,6,15,14,"Vapor Pressure Deficit"
"6705",2,0.307692307692308,0.153846153846154,0.153846153846154,"BUAFR_NAM_01","VPD","Wet season",20,6,15,14,"Vapor Pressure Deficit"
"6706",0,0.326530612244898,0.0204081632653061,0.306122448979592,"BUGRA_ECU_01","VPD","Wet season",20,8,51,50,"Vapor Pressure Deficit"
"6707",1,0.306122448979592,0,0.306122448979592,"BUGRA_ECU_01","VPD","Wet season",20,8,51,50,"Vapor Pressure Deficit"
"6708",2,0.102040816326531,0.0816326530612245,0.0204081632653061,"BUGRA_ECU_01","VPD","Wet season",20,8,51,50,"Vapor Pressure Deficit"
"6709",0,0.428571428571429,0.428571428571429,0,"CAODO_COL_01","VPD","Wet season",20,5,45,8,"Vapor Pressure Deficit"
"6710",1,0,0,0,"CAODO_COL_01","VPD","Wet season",20,5,45,8,"Vapor Pressure Deficit"
"6711",2,0.285714285714286,0,0.285714285714286,"CAODO_COL_01","VPD","Wet season",20,5,45,8,"Vapor Pressure Deficit"
"6712",0,0.258064516129032,0.258064516129032,0,"CAPLU_BOL_01","VPD","Wet season",20,8,31,32,"Vapor Pressure Deficit"
"6713",1,0.161290322580645,0,0.161290322580645,"CAPLU_BOL_01","VPD","Wet season",20,8,31,32,"Vapor Pressure Deficit"
"6714",2,0.0967741935483871,0.0645161290322581,0.032258064516129,"CAPLU_BOL_01","VPD","Wet season",20,8,31,32,"Vapor Pressure Deficit"
"6715",0,0.15625,0.125,0.03125,"CAPYR_COL_01","VPD","Wet season",20,8,32,33,"Vapor Pressure Deficit"
"6716",1,0.15625,0.125,0.03125,"CAPYR_COL_01","VPD","Wet season",20,8,32,33,"Vapor Pressure Deficit"
"6717",2,0.1875,0.03125,0.15625,"CAPYR_COL_01","VPD","Wet season",20,8,32,33,"Vapor Pressure Deficit"
"6718",0,0.285714285714286,0.0952380952380952,0.19047619047619,"CEANG_ARG_01","VPD","Wet season",20,7,24,22,"Vapor Pressure Deficit"
"6719",1,0.0476190476190476,0.0476190476190476,0,"CEANG_ARG_01","VPD","Wet season",20,7,24,22,"Vapor Pressure Deficit"
"6720",2,0.0952380952380952,0.0952380952380952,0,"CEANG_ARG_01","VPD","Wet season",20,7,24,22,"Vapor Pressure Deficit"
"6721",0,0.130434782608696,0.0434782608695652,0.0869565217391304,"CEANG_ARG_02","VPD","Wet season",20,7,32,24,"Vapor Pressure Deficit"
"6722",1,0.0869565217391304,0.0434782608695652,0.0434782608695652,"CEANG_ARG_02","VPD","Wet season",20,7,32,24,"Vapor Pressure Deficit"
"6723",2,0.173913043478261,0.0869565217391304,0.0869565217391304,"CEANG_ARG_02","VPD","Wet season",20,7,32,24,"Vapor Pressure Deficit"
"6724",0,0.0909090909090909,0.0454545454545455,0.0454545454545455,"CEANG_ARG_03","VPD","Wet season",20,6,24,23,"Vapor Pressure Deficit"
"6725",1,0,0,0,"CEANG_ARG_03","VPD","Wet season",20,6,24,23,"Vapor Pressure Deficit"
"6726",2,0.0909090909090909,0.0454545454545455,0.0454545454545455,"CEANG_ARG_03","VPD","Wet season",20,6,24,23,"Vapor Pressure Deficit"
"6727",0,0.227272727272727,0,0.227272727272727,"CEANG_ARG_04","VPD","Wet season",20,5,24,23,"Vapor Pressure Deficit"
"6728",1,0.0909090909090909,0,0.0909090909090909,"CEANG_ARG_04","VPD","Wet season",20,5,24,23,"Vapor Pressure Deficit"
"6729",2,0,0,0,"CEANG_ARG_04","VPD","Wet season",20,5,24,23,"Vapor Pressure Deficit"
"6730",0,0.136363636363636,0,0.136363636363636,"CECAT_BOL_01","VPD","Wet season",20,7,22,23,"Vapor Pressure Deficit"
"6731",1,0.0454545454545455,0,0.0454545454545455,"CECAT_BOL_01","VPD","Wet season",20,7,22,23,"Vapor Pressure Deficit"
"6732",2,0.227272727272727,0.0909090909090909,0.136363636363636,"CECAT_BOL_01","VPD","Wet season",20,7,22,23,"Vapor Pressure Deficit"
"6733",0,0.142857142857143,0.0714285714285714,0.0714285714285714,"CEFIS_BRA_01","VPD","Wet season",20,7,16,15,"Vapor Pressure Deficit"
"6734",1,0.142857142857143,0.0714285714285714,0.0714285714285714,"CEFIS_BRA_01","VPD","Wet season",20,7,16,15,"Vapor Pressure Deficit"
"6735",2,0.0714285714285714,0.0714285714285714,0,"CEFIS_BRA_01","VPD","Wet season",20,7,16,15,"Vapor Pressure Deficit"
"6736",0,0.157894736842105,0.0526315789473684,0.105263157894737,"CEFIS_BRA_02","VPD","Wet season",20,7,21,20,"Vapor Pressure Deficit"
"6737",1,0.0526315789473684,0,0.0526315789473684,"CEFIS_BRA_02","VPD","Wet season",20,7,21,20,"Vapor Pressure Deficit"
"6738",2,0.263157894736842,0,0.263157894736842,"CEFIS_BRA_02","VPD","Wet season",20,7,21,20,"Vapor Pressure Deficit"
"6739",0,0.333333333333333,0.333333333333333,0,"CEFIS_BRA_03","VPD","Wet season",20,7,10,10,"Vapor Pressure Deficit"
"6740",1,0,0,0,"CEFIS_BRA_03","VPD","Wet season",20,7,10,10,"Vapor Pressure Deficit"
"6741",2,0,0,0,"CEFIS_BRA_03","VPD","Wet season",20,7,10,10,"Vapor Pressure Deficit"
"6742",0,0.127272727272727,0.0727272727272727,0.0545454545454545,"CEFIS_BRA_05","VPD","Wet season",20,8,62,56,"Vapor Pressure Deficit"
"6743",1,0.0909090909090909,0,0.0909090909090909,"CEFIS_BRA_05","VPD","Wet season",20,8,62,56,"Vapor Pressure Deficit"
"6744",2,0.127272727272727,0.109090909090909,0.0181818181818182,"CEFIS_BRA_05","VPD","Wet season",20,8,62,56,"Vapor Pressure Deficit"
"6745",0,0.266666666666667,0.133333333333333,0.133333333333333,"CEFIS_BRA_06","VPD","Wet season",20,8,35,31,"Vapor Pressure Deficit"
"6746",1,0.266666666666667,0.0333333333333333,0.233333333333333,"CEFIS_BRA_06","VPD","Wet season",20,8,35,31,"Vapor Pressure Deficit"
"6747",2,0.233333333333333,0,0.233333333333333,"CEFIS_BRA_06","VPD","Wet season",20,8,35,31,"Vapor Pressure Deficit"
"6748",0,0.115384615384615,0.0769230769230769,0.0384615384615385,"CEMIC_BOL_01","VPD","Wet season",20,7,26,27,"Vapor Pressure Deficit"
"6749",1,0.0384615384615385,0,0.0384615384615385,"CEMIC_BOL_01","VPD","Wet season",20,7,26,27,"Vapor Pressure Deficit"
"6750",2,0.269230769230769,0.230769230769231,0.0384615384615385,"CEMIC_BOL_01","VPD","Wet season",20,7,26,27,"Vapor Pressure Deficit"
"6751",0,0.0612244897959184,0,0.0612244897959184,"CEMIC_BOL_02","VPD","Wet season",20,7,49,50,"Vapor Pressure Deficit"
"6752",1,0.0612244897959184,0.0408163265306122,0.0204081632653061,"CEMIC_BOL_02","VPD","Wet season",20,7,49,50,"Vapor Pressure Deficit"
"6753",2,0.0612244897959184,0.0204081632653061,0.0408163265306122,"CEMIC_BOL_02","VPD","Wet season",20,7,49,50,"Vapor Pressure Deficit"
"6754",0,0.105263157894737,0.0526315789473684,0.0526315789473684,"CEMIC_BOL_03","VPD","Wet season",20,7,38,39,"Vapor Pressure Deficit"
"6755",1,0.157894736842105,0,0.157894736842105,"CEMIC_BOL_03","VPD","Wet season",20,7,38,39,"Vapor Pressure Deficit"
"6756",2,0.105263157894737,0.0789473684210526,0.0263157894736842,"CEMIC_BOL_03","VPD","Wet season",20,7,38,39,"Vapor Pressure Deficit"
"6757",0,0.115384615384615,0,0.115384615384615,"CEMIC_BOL_04","VPD","Wet season",20,8,26,27,"Vapor Pressure Deficit"
"6758",1,0,0,0,"CEMIC_BOL_04","VPD","Wet season",20,8,26,27,"Vapor Pressure Deficit"
"6759",2,0.115384615384615,0.115384615384615,0,"CEMIC_BOL_04","VPD","Wet season",20,8,26,27,"Vapor Pressure Deficit"
"6760",0,0.0588235294117647,0,0.0588235294117647,"CEMIC_BOL_05","VPD","Wet season",20,7,22,18,"Vapor Pressure Deficit"
"6761",1,0.0588235294117647,0.0588235294117647,0,"CEMIC_BOL_05","VPD","Wet season",20,7,22,18,"Vapor Pressure Deficit"
"6762",2,0.235294117647059,0.117647058823529,0.117647058823529,"CEMIC_BOL_05","VPD","Wet season",20,7,22,18,"Vapor Pressure Deficit"
"6763",0,0.111111111111111,0.0277777777777778,0.0833333333333333,"CEMIC_BOL_06","VPD","Wet season",20,7,36,37,"Vapor Pressure Deficit"
"6764",1,0.194444444444444,0.0277777777777778,0.166666666666667,"CEMIC_BOL_06","VPD","Wet season",20,7,36,37,"Vapor Pressure Deficit"
"6765",2,0.0833333333333333,0.0833333333333333,0,"CEMIC_BOL_06","VPD","Wet season",20,7,36,37,"Vapor Pressure Deficit"
"6766",0,0,0,0,"CEMIC_BOL_07","VPD","Wet season",20,7,23,24,"Vapor Pressure Deficit"
"6767",1,0.0434782608695652,0.0434782608695652,0,"CEMIC_BOL_07","VPD","Wet season",20,7,23,24,"Vapor Pressure Deficit"
"6768",2,0.0434782608695652,0.0434782608695652,0,"CEMIC_BOL_07","VPD","Wet season",20,7,23,24,"Vapor Pressure Deficit"
"6769",0,0.0714285714285714,0.0476190476190476,0.0238095238095238,"CEMIC_BOL_08","VPD","Wet season",20,8,42,43,"Vapor Pressure Deficit"
"6770",1,0,0,0,"CEMIC_BOL_08","VPD","Wet season",20,8,42,43,"Vapor Pressure Deficit"
"6771",2,0.142857142857143,0.142857142857143,0,"CEMIC_BOL_08","VPD","Wet season",20,8,42,43,"Vapor Pressure Deficit"
"6772",0,0.277777777777778,0.222222222222222,0.0555555555555556,"CEMON_ECU_01","VPD","Wet season",20,6,40,37,"Vapor Pressure Deficit"
"6773",1,0.305555555555556,0,0.305555555555556,"CEMON_ECU_01","VPD","Wet season",20,6,40,37,"Vapor Pressure Deficit"
"6774",2,0.305555555555556,0.138888888888889,0.166666666666667,"CEMON_ECU_01","VPD","Wet season",20,6,40,37,"Vapor Pressure Deficit"
"6775",0,0.227272727272727,0.0909090909090909,0.136363636363636,"CENEB_PER_01","VPD","Wet season",20,8,22,23,"Vapor Pressure Deficit"
"6776",1,0.0909090909090909,0.0454545454545455,0.0454545454545455,"CENEB_PER_01","VPD","Wet season",20,8,22,23,"Vapor Pressure Deficit"
"6777",2,0,0,0,"CENEB_PER_01","VPD","Wet season",20,8,22,23,"Vapor Pressure Deficit"
"6778",0,0.15,0.0666666666666667,0.0833333333333333,"CEODO_BOL_01","VPD","Wet season",20,7,63,61,"Vapor Pressure Deficit"
"6779",1,0.25,0.0166666666666667,0.233333333333333,"CEODO_BOL_01","VPD","Wet season",20,7,63,61,"Vapor Pressure Deficit"
"6780",2,0.25,0.25,0,"CEODO_BOL_01","VPD","Wet season",20,7,63,61,"Vapor Pressure Deficit"
"6781",0,0.454545454545455,0.363636363636364,0.0909090909090909,"CEODO_BRA_01","VPD","Wet season",20,6,19,12,"Vapor Pressure Deficit"
"6782",1,0.363636363636364,0.272727272727273,0.0909090909090909,"CEODO_BRA_01","VPD","Wet season",20,6,19,12,"Vapor Pressure Deficit"
"6783",2,0.363636363636364,0.181818181818182,0.181818181818182,"CEODO_BRA_01","VPD","Wet season",20,6,19,12,"Vapor Pressure Deficit"
"6784",0,0.565217391304348,0.0434782608695652,0.521739130434783,"CEODO_BRA_02","VPD","Wet season",20,7,29,24,"Vapor Pressure Deficit"
"6785",1,0.0869565217391304,0,0.0869565217391304,"CEODO_BRA_02","VPD","Wet season",20,7,29,24,"Vapor Pressure Deficit"
"6786",2,0.260869565217391,0.173913043478261,0.0869565217391304,"CEODO_BRA_02","VPD","Wet season",20,7,29,24,"Vapor Pressure Deficit"
"6787",0,0.15,0.05,0.1,"CEODO_BRA_03","VPD","Wet season",20,8,24,21,"Vapor Pressure Deficit"
"6788",1,0.4,0.2,0.2,"CEODO_BRA_03","VPD","Wet season",20,8,24,21,"Vapor Pressure Deficit"
"6789",2,0.45,0.45,0,"CEODO_BRA_03","VPD","Wet season",20,8,24,21,"Vapor Pressure Deficit"
"6790",0,0.183673469387755,0.0408163265306122,0.142857142857143,"CEODO_BRA_06","VPD","Wet season",20,7,51,50,"Vapor Pressure Deficit"
"6791",1,0.122448979591837,0.0204081632653061,0.102040816326531,"CEODO_BRA_06","VPD","Wet season",20,7,51,50,"Vapor Pressure Deficit"
"6792",2,0.142857142857143,0.0204081632653061,0.122448979591837,"CEODO_BRA_06","VPD","Wet season",20,7,51,50,"Vapor Pressure Deficit"
"6793",0,0.0980392156862745,0.0784313725490196,0.0196078431372549,"CEODO_BRA_07","VPD","Wet season",20,8,56,52,"Vapor Pressure Deficit"
"6794",1,0.352941176470588,0.313725490196078,0.0392156862745098,"CEODO_BRA_07","VPD","Wet season",20,8,56,52,"Vapor Pressure Deficit"
"6795",2,0.156862745098039,0.0392156862745098,0.117647058823529,"CEODO_BRA_07","VPD","Wet season",20,8,56,52,"Vapor Pressure Deficit"
"6796",0,0.08,0.06,0.02,"CEODO_BRA_10","VPD","Wet season",20,9,58,51,"Vapor Pressure Deficit"
"6797",1,0.24,0.12,0.12,"CEODO_BRA_10","VPD","Wet season",20,9,58,51,"Vapor Pressure Deficit"
"6798",2,0.22,0.08,0.14,"CEODO_BRA_10","VPD","Wet season",20,9,58,51,"Vapor Pressure Deficit"
"6799",0,0.548387096774194,0.548387096774194,0,"CEODO_BRA_11","VPD","Wet season",20,6,31,32,"Vapor Pressure Deficit"
"6800",1,0,0,0,"CEODO_BRA_11","VPD","Wet season",20,6,31,32,"Vapor Pressure Deficit"
"6801",2,0.225806451612903,0,0.225806451612903,"CEODO_BRA_11","VPD","Wet season",20,6,31,32,"Vapor Pressure Deficit"
"6802",0,0.266666666666667,0.0666666666666667,0.2,"CEODO_PER_05","VPD","Wet season",20,8,47,46,"Vapor Pressure Deficit"
"6803",1,0.177777777777778,0.0444444444444444,0.133333333333333,"CEODO_PER_05","VPD","Wet season",20,8,47,46,"Vapor Pressure Deficit"
"6804",2,0.222222222222222,0.111111111111111,0.111111111111111,"CEODO_PER_05","VPD","Wet season",20,8,47,46,"Vapor Pressure Deficit"
"6805",0,0.125,0.0535714285714286,0.0714285714285714,"CEODO_PER_09","VPD","Wet season",20,8,122,113,"Vapor Pressure Deficit"
"6806",1,0.0803571428571429,0.0267857142857143,0.0535714285714286,"CEODO_PER_09","VPD","Wet season",20,8,122,113,"Vapor Pressure Deficit"
"6807",2,0.196428571428571,0.0178571428571429,0.178571428571429,"CEODO_PER_09","VPD","Wet season",20,8,122,113,"Vapor Pressure Deficit"
"6808",0,0.0769230769230769,0.0769230769230769,0,"CESAL_MEX_01","VPD","Wet season",20,7,39,40,"Vapor Pressure Deficit"
"6809",1,0.256410256410256,0.179487179487179,0.0769230769230769,"CESAL_MEX_01","VPD","Wet season",20,7,39,40,"Vapor Pressure Deficit"
"6810",2,0.461538461538462,0.435897435897436,0.0256410256410256,"CESAL_MEX_01","VPD","Wet season",20,7,39,40,"Vapor Pressure Deficit"
"6811",0,0.138297872340426,0.0425531914893617,0.0957446808510638,"CHAXI_THA_01","VPD","Wet season",20,8,100,95,"Vapor Pressure Deficit"
"6812",1,0.117021276595745,0.0319148936170213,0.0851063829787234,"CHAXI_THA_01","VPD","Wet season",20,8,100,95,"Vapor Pressure Deficit"
"6813",2,0.212765957446809,0.0957446808510638,0.117021276595745,"CHAXI_THA_01","VPD","Wet season",20,8,100,95,"Vapor Pressure Deficit"
"6814",0,0.4,0.4,0,"chin017","VPD","Wet season",20,7,43,31,"Vapor Pressure Deficit"
"6815",1,0.266666666666667,0.166666666666667,0.1,"chin017","VPD","Wet season",20,7,43,31,"Vapor Pressure Deficit"
"6816",2,0.0666666666666667,0,0.0666666666666667,"chin017","VPD","Wet season",20,7,43,31,"Vapor Pressure Deficit"
"6817",0,0.155172413793103,0.137931034482759,0.0172413793103448,"chin018","VPD","Wet season",20,7,61,59,"Vapor Pressure Deficit"
"6818",1,0.362068965517241,0.327586206896552,0.0344827586206897,"chin018","VPD","Wet season",20,7,61,59,"Vapor Pressure Deficit"
"6819",2,0.155172413793103,0.0344827586206897,0.120689655172414,"chin018","VPD","Wet season",20,7,61,59,"Vapor Pressure Deficit"
"6820",0,0.166666666666667,0.166666666666667,0,"chin019","VPD","Wet season",20,7,56,49,"Vapor Pressure Deficit"
"6821",1,0.104166666666667,0.104166666666667,0,"chin019","VPD","Wet season",20,7,56,49,"Vapor Pressure Deficit"
"6822",2,0.125,0.125,0,"chin019","VPD","Wet season",20,7,56,49,"Vapor Pressure Deficit"
"6823",0,0.3125,0.25,0.0625,"chin021","VPD","Wet season",20,7,48,49,"Vapor Pressure Deficit"
"6824",1,0.3125,0.291666666666667,0.0208333333333333,"chin021","VPD","Wet season",20,7,48,49,"Vapor Pressure Deficit"
"6825",2,0.354166666666667,0.333333333333333,0.0208333333333333,"chin021","VPD","Wet season",20,7,48,49,"Vapor Pressure Deficit"
"6826",0,0.106382978723404,0.106382978723404,0,"chin023","VPD","Wet season",20,7,48,48,"Vapor Pressure Deficit"
