age_CE,DLK02B_raw,DLK05A_raw,DLK05B_raw,DLK05C_raw,DLK06A_raw,DLK06B_raw,DLK06C_raw,DLK07A_raw,DLK07B_raw,DLK07C_raw,DLK08A_raw,DLK08B_raw,DLK09A_raw,DLK09B_raw,DLK10A_raw,DLK10B_raw,DLK11A_raw,DLK11B_raw,DLK12A_raw,DLK12B_raw,DLK02B_raw_outlier_flag,DLK05A_raw_outlier_flag,DLK05B_raw_outlier_flag,DLK05C_raw_outlier_flag,DLK06A_raw_outlier_flag,DLK06B_raw_outlier_flag,DLK06C_raw_outlier_flag,DLK07A_raw_outlier_flag,DLK07B_raw_outlier_flag,DLK07C_raw_outlier_flag,DLK08A_raw_outlier_flag,DLK08B_raw_outlier_flag,DLK09A_raw_outlier_flag,DLK09B_raw_outlier_flag,DLK10A_raw_outlier_flag,DLK10B_raw_outlier_flag,DLK11A_raw_outlier_flag,DLK11B_raw_outlier_flag,DLK12A_raw_outlier_flag,DLK12B_raw_outlier_flag
1907,1.36,0.53,0.56,0.47,1.31,1.18,2,0.41,0.84,0.55,0.73,0.78,0.99,1.11,0.63,1,0.61,0.37,1.12,1.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,1.74,0.71,0.67,0.55,1.2,0.97,1.85,0.47,0.76,0.78,0.79,0.75,1.02,1.01,0.54,0.78,0.51,0.52,1.04,1.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,1.55,0.56,0.62,0.56,1.27,1.08,1.57,0.55,1,0.75,0.91,0.87,0.85,1.42,0.68,0.75,0.66,0.5,1.34,1.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,1.26,0.5,0.5,0.47,1.14,0.96,1.56,0.61,0.88,0.68,0.88,0.99,0.86,1.16,0.47,0.63,0.46,0.43,1.13,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,1.58,0.59,0.48,0.62,0.8,0.69,1.32,0.37,0.8,0.82,0.56,0.92,0.94,1.23,0.65,0.81,0.57,0.32,1.19,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,1.74,0.61,0.77,0.69,1.3,1.07,1.7,0.46,0.73,0.72,0.86,1.03,0.82,1,0.75,0.83,0.47,0.35,1.23,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,1.86,0.64,0.78,0.49,1.32,1.43,2.04,0.59,0.91,0.75,0.92,0.9,1.18,1.53,0.52,0.92,0.56,0.4,1.19,1.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,2.05,0.5,0.6,0.52,1.43,1.22,1.72,0.66,0.94,0.91,0.97,0.9,1.13,1.32,0.41,0.66,0.49,0.44,0.98,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,2.1,0.53,0.7,0.46,1.07,1.17,1.48,0.52,1.04,1.04,1.04,0.96,1.16,1.17,0.64,0.63,0.47,0.45,1.09,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,1.1,0.42,0.39,0.48,1.21,1.25,1.48,0.49,0.68,0.67,0.58,0.97,0.85,1.08,0.51,0.7,0.45,0.29,0.86,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,1.52,0.48,0.64,0.38,1.09,1.03,1.31,0.49,0.8,0.66,0.76,0.68,1,1.06,0.63,0.7,0.44,0.36,0.88,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,1.43,0.47,0.53,0.46,1.27,1.06,1.43,0.55,0.78,0.72,0.78,1.04,1.13,0.97,0.54,0.47,0.61,0.44,0.8,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,1.49,0.51,0.46,0.65,1.07,1.07,1.28,0.56,0.81,0.82,0.93,1.04,0.87,1.18,0.61,0.72,0.64,0.39,0.75,1.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,1.54,0.53,0.58,0.61,1.25,0.9,1.73,0.42,0.79,0.8,0.77,0.85,0.92,0.97,0.69,0.66,0.43,0.39,0.69,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,1.47,0.44,0.55,0.49,1.5,0.87,1.78,0.6,0.96,0.99,0.95,1,1.24,1.24,0.65,0.91,0.52,0.54,0.74,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,0.99,0.33,0.53,0.45,0.89,0.9,0.92,0.56,0.87,0.73,0.58,0.9,0.96,0.81,0.39,0.52,0.42,0.34,0.53,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,1.32,0.46,0.74,0.47,1.06,1,1.29,0.5,0.69,0.77,0.76,0.83,0.92,0.86,0.57,0.73,0.45,0.39,0.7,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,1.2,0.44,0.52,0.49,0.9,0.86,1.36,0.41,0.81,0.67,0.6,0.73,0.83,0.62,0.47,0.74,0.35,0.32,0.51,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,0.98,0.55,0.6,0.48,0.9,0.74,0.83,0.38,0.78,0.68,0.55,0.6,0.81,0.57,0.44,0.76,0.48,0.39,0.58,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,1.14,0.59,0.61,0.53,1.08,1.26,1.14,0.56,1.05,0.93,0.74,0.89,0.98,0.59,0.51,0.55,0.57,0.46,0.67,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,1.41,0.55,0.55,0.57,0.95,1.1,1.16,0.41,0.61,0.66,0.62,0.72,0.98,0.61,0.4,0.92,0.28,0.32,0.57,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,0.56,0.38,0.39,0.46,1.15,1.11,1.24,0.39,0.72,0.59,0.58,0.61,0.98,0.5,0.4,0.64,0.43,0.35,0.6,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,1.17,0.57,0.3,0.43,1.22,0.73,1.22,0.55,0.86,0.64,0.76,0.62,0.95,0.61,0.48,0.77,0.39,0.28,0.68,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,1,0.48,0.48,0.48,1.45,1.01,0.89,0.43,0.75,0.78,0.72,0.72,0.79,0.47,0.63,0.77,0.41,0.46,0.53,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,0.86,0.51,0.36,0.47,0.89,0.91,1.26,0.55,0.79,0.75,0.74,0.48,0.93,0.37,0.32,0.81,0.35,0.35,0.62,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,0.83,0.4,0.27,0.38,0.86,0.53,0.85,0.41,0.56,0.51,0.35,0.45,0.83,0.4,0.47,0.63,0.47,0.43,0.44,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.66,0.52,0.32,0.33,0.68,0.53,0.79,0.4,0.54,0.39,0.61,0.38,0.75,0.32,0.55,0.64,0.46,0.38,0.26,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,1.1,0.43,0.36,0.27,1.18,0.72,0.95,0.45,0.65,0.49,0.74,0.52,0.82,0.39,0.5,0.6,0.35,0.41,0.48,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,0.93,0.41,0.36,0.38,0.56,0.42,0.76,0.46,0.55,0.49,0.52,0.45,0.69,0.55,0.41,0.52,0.3,0.2,0.44,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,0.46,0.3,0.27,0.31,0.64,0.41,0.42,0.37,0.63,0.49,0.54,0.46,0.66,0.56,0.25,0.46,0.34,0.31,0.24,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,0.78,0.59,0.3,0.38,0.8,0.52,0.68,0.39,0.61,0.51,0.47,0.5,0.56,0.6,0.39,0.68,0.3,0.29,0.37,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,0.79,0.6,0.52,0.49,0.84,0.73,0.93,0.45,0.64,0.49,0.55,0.61,0.53,0.93,0.62,0.63,0.43,0.38,0.42,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,0.83,0.46,0.47,0.44,0.8,0.53,0.89,0.42,0.81,0.57,0.56,0.62,0.65,0.9,0.66,0.69,0.42,0.36,0.39,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,0.63,0.27,0.45,0.32,0.77,0.88,0.72,0.43,0.53,0.54,0.63,0.41,0.9,0.84,0.45,0.79,0.35,0.36,0.26,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,0.83,0.45,0.65,0.45,0.75,0.87,0.96,0.4,0.68,0.68,0.4,0.23,0.75,0.86,0.6,0.98,0.42,0.54,0.3,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,0.92,0.46,0.59,0.36,1.04,0.88,0.9,0.36,0.69,0.73,0.44,0.21,0.73,0.89,0.53,0.66,0.53,0.58,0.36,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,1.1,0.51,0.45,0.36,1,0.83,0.64,0.37,0.57,0.68,0.53,0.19,0.96,0.83,0.68,0.88,0.59,0.56,0.36,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,0.86,0.45,0.4,0.26,0.84,0.86,1.14,0.34,0.48,0.73,0.44,0.23,0.83,0.83,0.69,1.06,0.41,0.43,0.39,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,0.67,0.45,0.45,0.39,1.04,0.89,1,0.38,0.5,0.72,0.47,0.24,0.85,0.86,0.5,0.91,0.57,0.44,0.38,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,0.96,0.33,0.38,0.36,1.01,0.81,0.54,0.4,0.72,0.59,0.56,0.16,0.74,0.84,0.68,0.69,0.61,0.47,0.29,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,0.97,0.21,0.47,0.38,0.77,0.94,0.78,0.41,0.66,0.65,0.6,0.2,0.92,0.68,0.77,0.89,0.59,0.59,0.41,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,0.82,0.28,0.37,0.29,1.04,0.65,0.72,0.38,0.41,0.64,0.56,0.15,0.76,0.51,0.58,0.85,0.48,0.31,0.23,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,0.54,0.22,0.31,0.24,1.16,0.59,0.64,0.31,0.54,0.43,0.52,0.11,0.72,0.41,0.56,0.53,0.46,0.52,0.25,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,0.76,0.33,0.22,0.2,0.94,0.57,0.39,0.31,0.5,0.4,0.52,0.27,0.5,0.42,0.62,0.47,0.3,0.21,0.23,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,0.74,0.32,0.25,0.26,0.65,0.67,0.59,0.38,0.51,0.5,0.71,0.33,0.51,0.29,0.53,0.68,0.41,0.4,0.25,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,1.04,0.29,0.32,0.39,0.76,0.66,0.77,0.33,0.38,0.58,0.43,0.27,0.49,0.26,0.57,0.63,0.32,0.38,0.28,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,0.76,0.3,0.48,0.52,0.72,0.79,0.74,0.4,0.53,0.6,0.76,0.28,0.46,0.4,0.63,0.86,0.52,0.43,0.27,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,0.59,0.52,0.34,0.5,0.82,0.61,0.82,0.41,0.57,0.5,0.73,0.37,0.59,0.39,0.35,0.63,0.45,0.41,0.33,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,0.9,0.58,0.45,0.56,0.68,0.59,0.66,0.44,0.43,0.58,0.54,0.46,0.64,0.48,0.49,0.59,0.43,0.27,0.25,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,0.81,0.52,0.5,0.51,0.72,0.63,0.6,0.32,0.4,0.67,0.62,0.41,0.5,0.48,0.52,0.71,0.38,0.24,0.32,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,0.69,0.59,0.51,0.52,0.66,0.67,0.72,0.35,0.57,0.71,0.69,0.35,0.58,0.52,0.55,0.76,0.41,0.39,0.32,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,0.54,0.51,0.59,0.56,0.89,0.64,0.76,0.42,0.56,0.58,0.56,0.48,0.61,0.57,0.5,0.59,0.41,0.44,0.4,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,0.79,0.71,0.58,0.58,0.74,0.71,0.8,0.41,0.51,0.67,0.57,0.29,0.63,0.39,0.48,0.89,0.39,0.3,0.49,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,0.72,0.57,0.48,0.5,0.85,0.68,0.84,0.49,0.54,0.56,0.62,0.46,0.62,0.51,0.47,0.69,0.51,0.34,0.47,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,0.82,0.54,0.59,0.59,0.73,0.68,0.77,0.37,0.55,0.65,0.64,0.46,0.84,0.6,0.63,0.86,0.41,0.26,0.66,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,0.62,0.3,0.44,0.49,0.74,0.66,1,0.36,0.54,0.8,0.44,0.35,0.67,0.57,0.53,0.48,0.49,0.46,0.62,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,0.67,0.64,0.42,0.6,0.78,0.63,1.02,0.45,0.48,0.59,0.64,0.37,0.64,0.85,0.49,0.55,0.51,0.38,0.71,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,0.77,0.58,0.45,0.71,0.76,0.62,0.91,0.36,0.37,0.41,0.62,0.27,0.62,0.75,0.54,0.65,0.36,0.3,0.7,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,0.67,0.44,0.48,0.44,0.75,0.7,0.67,0.31,0.28,0.27,0.51,0.33,0.67,0.79,0.53,0.57,0.47,0.31,0.56,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,0.62,0.52,0.52,0.67,0.53,0.58,0.79,0.31,0.4,0.32,0.59,0.63,0.71,0.74,0.38,0.67,0.39,0.44,0.63,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,0.65,0.76,0.49,0.66,0.71,0.65,0.6,0.29,0.45,0.41,0.56,0.32,0.63,0.7,0.59,0.76,0.51,0.37,0.65,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,0.64,0.7,0.54,0.65,0.77,0.78,0.86,0.33,0.65,0.41,0.67,0.42,0.55,0.51,0.61,0.75,0.54,0.29,0.71,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,0.68,0.44,0.48,0.6,0.57,0.63,0.81,0.34,0.72,0.41,0.6,0.48,0.8,0.56,0.46,0.57,0.5,0.46,0.57,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,0.82,0.49,0.43,0.6,0.54,0.66,0.69,0.39,0.79,0.48,0.49,0.47,0.71,0.51,0.44,0.69,0.47,0.32,0.57,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,0.45,0.45,0.37,0.59,0.43,0.59,0.67,0.23,0.51,0.29,0.64,0.56,0.55,0.45,0.39,0.64,0.59,0.43,0.59,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,0.5,0.41,0.18,0.4,0.54,0.49,0.67,0.16,0.53,0.25,0.51,0.69,0.71,0.38,0.31,0.62,0.44,0.47,0.62,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,0.53,0.58,0.25,0.52,0.41,0.48,0.52,0.19,0.46,0.2,0.62,0.49,0.64,0.38,0.31,0.56,0.34,0.35,0.41,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,0.47,0.5,0.36,0.61,0.55,0.5,0.65,0.23,0.53,0.22,0.6,0.53,0.56,0.41,0.39,0.57,0.35,0.45,0.56,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,0.52,0.46,0.35,0.52,0.47,0.53,0.62,0.28,0.48,0.25,0.76,0.66,0.65,0.48,0.38,0.48,0.53,0.35,0.59,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,0.52,0.54,0.34,0.51,0.59,0.57,0.68,0.38,0.5,0.35,0.69,0.54,0.6,0.4,0.43,0.5,0.42,0.45,0.57,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1977,0.5,0.47,0.27,0.51,0.72,0.51,0.64,0.36,0.46,0.22,0.47,0.57,0.47,0.26,0.27,0.54,0.49,0.26,0.44,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1978,0.43,0.51,0.24,0.7,0.62,0.66,0.62,0.42,0.53,0.27,0.66,0.66,0.45,0.33,0.45,0.51,0.67,0.4,0.68,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,0.73,0.7,0.36,0.39,0.71,0.65,0.76,0.41,0.48,0.3,0.72,0.81,0.58,0.32,0.55,0.56,0.52,0.39,0.7,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
