age_CE,SCG02A_raw,SCG02B1_raw,SCG02B2_raw,SCG02B3_raw,SCG03A1_raw,SCG03A2_raw,SCG03AA_raw,SCG04A_raw,SCG04B_raw,SCG05A_raw,SCG06A_raw,SCG06B_raw,SCG08A_raw,SCG08B1_raw,SCG09A_raw,SCG09B_raw,SCG10A_raw,SCG10B_raw,SCG11A1_raw,SCG11A2_raw,SCG11B_raw,SCG11C_raw,SCG12A1_raw,SCG12A2_raw,SCG12B_raw,SCG13A_raw,SCG14A_raw,SCG14B1_raw,SCG02A_raw_outlier_flag,SCG02B1_raw_outlier_flag,SCG02B2_raw_outlier_flag,SCG02B3_raw_outlier_flag,SCG03A1_raw_outlier_flag,SCG03A2_raw_outlier_flag,SCG03AA_raw_outlier_flag,SCG04A_raw_outlier_flag,SCG04B_raw_outlier_flag,SCG05A_raw_outlier_flag,SCG06A_raw_outlier_flag,SCG06B_raw_outlier_flag,SCG08A_raw_outlier_flag,SCG08B1_raw_outlier_flag,SCG09A_raw_outlier_flag,SCG09B_raw_outlier_flag,SCG10A_raw_outlier_flag,SCG10B_raw_outlier_flag,SCG11A1_raw_outlier_flag,SCG11A2_raw_outlier_flag,SCG11B_raw_outlier_flag,SCG11C_raw_outlier_flag,SCG12A1_raw_outlier_flag,SCG12A2_raw_outlier_flag,SCG12B_raw_outlier_flag,SCG13A_raw_outlier_flag,SCG14A_raw_outlier_flag,SCG14B1_raw_outlier_flag
1760,0.88,NA,NA,0.39,NA,0.78,NA,0.9,0.79,NA,1.01,1.64,1,1.32,0.77,0.7,0.72,0.84,NA,NA,0.63,0.6,1.21,NA,NA,NA,1.46,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1761,1.03,NA,NA,0.36,NA,0.67,NA,0.95,1.17,NA,1.57,2.06,1.05,1.45,0.97,0.9,0.84,0.93,NA,NA,0.67,0.59,1.91,NA,NA,NA,1.68,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1762,0.99,NA,NA,0.32,NA,0.6,NA,0.83,0.97,NA,1.28,1.54,1.03,1.14,0.79,0.63,0.75,0.87,NA,NA,0.59,0.64,1.71,NA,NA,NA,1.31,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1763,0.98,NA,NA,0.3,NA,0.56,NA,1.32,1.02,NA,1.23,1.42,1.08,1.11,0.76,0.78,0.73,0.79,NA,NA,0.66,0.64,1.55,NA,NA,NA,1.25,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1764,0.96,NA,NA,0.3,NA,0.39,NA,1.44,1,NA,1.25,1.34,1.06,1.04,0.82,0.61,0.71,0.77,NA,NA,0.67,0.61,1.4,NA,NA,NA,1.33,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1765,0.92,NA,NA,0.32,NA,0.62,NA,1.42,0.92,NA,1.21,1.33,1.09,0.97,0.69,0.58,0.61,0.63,NA,NA,0.67,0.55,1.05,NA,NA,NA,1.11,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1766,1.16,NA,NA,0.36,NA,0.75,NA,1.62,1.21,NA,1.14,1.44,1.29,1.21,0.9,0.83,0.77,0.73,NA,NA,0.71,0.72,1.29,NA,NA,NA,1.25,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1767,1.17,NA,NA,0.38,NA,0.65,NA,1.19,1.2,NA,1.17,1.54,1.53,0.98,0.91,1.03,0.84,0.69,NA,NA,0.63,0.69,1.39,NA,NA,NA,1.46,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1768,1.21,NA,NA,0.33,NA,0.86,NA,1.36,1.23,NA,1.39,1.9,1.85,1.38,0.96,0.92,0.9,0.76,NA,NA,0.69,0.74,1.39,NA,NA,NA,1.56,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1769,1.02,NA,NA,0.36,NA,0.79,NA,0.84,1.13,NA,1.19,1.62,1.47,1.02,0.86,0.94,0.74,0.76,NA,NA,0.59,0.76,1.17,NA,NA,NA,1.09,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1770,0.92,NA,NA,0.33,NA,0.81,NA,1.18,1.26,NA,1.22,1.41,1.51,1.03,0.61,0.65,0.68,0.52,NA,NA,0.56,0.77,0.88,NA,NA,NA,1.12,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1771,0.87,NA,NA,0.29,NA,0.84,NA,0.91,1.06,NA,0.91,1.3,1.02,0.72,0.68,0.71,0.76,0.54,NA,NA,0.52,0.62,0.95,NA,NA,NA,0.37,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1772,1.04,NA,NA,0.26,NA,0.85,NA,0.8,1.38,NA,1.26,1.82,0.99,0.66,1,0.96,0.97,0.76,NA,NA,0.65,0.81,1.38,NA,NA,NA,1.01,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1773,1.04,NA,NA,0.27,NA,0.81,NA,1.3,1.46,NA,1.36,1.93,0.8,0.73,0.9,1.01,0.97,0.73,NA,NA,0.62,0.84,1.25,NA,NA,NA,1.26,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1774,1.1,NA,NA,0.3,NA,0.92,NA,1.4,1.74,NA,1.66,1.84,0.94,0.8,1.03,1.01,1.09,0.96,NA,NA,0.7,0.78,1.41,NA,NA,NA,1.5,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1775,1.16,NA,NA,0.38,NA,0.8,NA,1.29,1.54,NA,1.29,1.65,1.03,0.87,1.04,1.03,0.97,0.81,NA,NA,0.66,0.8,1.27,NA,NA,NA,1.69,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1776,1,NA,NA,0.33,NA,0.67,NA,1.46,1.46,NA,1.44,1.62,0.88,0.63,0.69,0.59,0.78,0.72,NA,NA,0.57,0.75,0.68,NA,NA,NA,1.34,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1777,0.7,NA,NA,0.13,NA,0.72,NA,1.36,1.18,NA,0.78,1.04,0.84,0.74,0.3,0.24,0.4,0.25,NA,NA,0.41,0.64,0.13,NA,NA,NA,0.87,NA,FALSE,NA,NA,TRUE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,NA
1778,0.79,NA,NA,0.27,NA,0.58,NA,0.99,1,NA,0.67,1.09,0.66,0.61,0.67,0.67,0.77,0.59,NA,NA,0.62,0.75,0.74,NA,NA,NA,1.22,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1779,0.94,NA,NA,0.43,NA,0.74,NA,1.39,1.48,NA,1.29,1.86,0.89,0.81,1.09,1.09,1,0.82,NA,NA,0.69,0.81,1.24,NA,NA,NA,1.56,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1780,0.96,NA,NA,0.43,NA,0.84,NA,1.42,1.43,NA,1.52,2.07,0.76,0.8,1.04,1.02,1.03,0.97,NA,NA,0.7,0.76,1.24,NA,NA,NA,1.56,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1781,1.09,NA,NA,0.41,NA,0.7,NA,1.15,1.08,NA,1.23,1.94,0.82,0.72,0.82,0.82,0.89,0.79,NA,NA,0.68,0.69,0.93,NA,NA,NA,1.19,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1782,1.11,NA,NA,0.38,NA,0.72,NA,1.59,1.25,NA,1.25,1.42,0.66,0.63,0.83,0.71,0.84,0.66,NA,NA,0.65,0.74,0.61,NA,NA,NA,0.76,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1783,0.92,NA,NA,0.38,NA,0.59,NA,1.47,1.56,NA,1.04,1.29,0.7,0.83,0.83,0.86,0.83,0.55,NA,NA,0.69,0.63,0.78,NA,NA,NA,0.36,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1784,1.01,NA,NA,0.5,NA,0.94,NA,1.6,1.68,NA,0.84,1.3,0.8,0.89,1.04,0.83,1.12,0.72,NA,NA,0.78,0.86,1.24,NA,NA,NA,0.65,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1785,1.01,NA,NA,0.51,NA,0.86,NA,1.44,1.33,NA,0.95,1.45,0.68,0.85,0.95,0.82,1.08,0.77,NA,NA,0.91,0.93,1.42,NA,NA,NA,1.27,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1786,0.97,NA,NA,0.47,NA,1.06,NA,1.31,1.21,NA,0.93,1.26,0.78,0.82,0.96,0.64,1.08,0.8,NA,NA,0.83,0.86,1.65,NA,NA,NA,1.49,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1787,0.98,NA,NA,0.59,NA,1.02,NA,1.24,0.99,NA,0.89,1.2,0.62,0.86,0.97,0.73,1,0.81,NA,NA,0.88,0.78,1.61,NA,NA,NA,1.47,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1788,0.81,NA,NA,0.49,NA,0.81,NA,1,0.99,NA,0.83,1.18,0.78,0.67,0.78,0.55,0.84,0.77,NA,NA,0.79,0.81,1.28,NA,NA,NA,1.4,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1789,0.86,NA,NA,0.48,NA,0.88,NA,1.03,1.38,NA,0.78,1.11,0.41,0.64,0.89,0.68,0.9,0.66,NA,NA,0.73,0.72,1.34,NA,NA,NA,1.58,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1790,0.78,NA,NA,0.53,NA,0.88,NA,0.96,1.76,NA,0.78,1.14,0.69,0.66,0.99,0.6,1.11,0.72,NA,NA,0.85,0.65,1.2,NA,NA,NA,1.67,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1791,0.86,NA,NA,0.51,NA,0.64,NA,0.57,1.32,NA,0.5,1.12,0.5,0.69,0.87,0.72,1.1,0.84,NA,NA,0.91,0.69,1.55,NA,NA,NA,1.49,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1792,0.77,NA,NA,0.53,NA,0.76,NA,0.81,1.36,NA,0.97,1.53,0.61,0.58,0.97,0.6,0.99,0.75,NA,NA,0.86,0.64,1.23,NA,NA,NA,1.38,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1793,0.79,NA,NA,0.61,NA,0.76,NA,0.67,1.2,NA,0.83,1.4,0.57,0.73,0.93,0.76,0.98,0.65,NA,NA,0.77,0.57,1.43,NA,NA,NA,1.38,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1794,0.83,NA,NA,0.53,NA,0.52,NA,0.85,1.11,NA,0.78,1.28,0.67,0.6,0.85,0.57,0.95,0.71,NA,NA,0.71,0.52,1.27,NA,NA,NA,1.45,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1795,0.56,NA,NA,0.47,NA,0.68,NA,0.64,1.15,NA,0.68,1.08,0.44,0.68,0.61,0.42,0.7,0.38,NA,NA,0.72,0.47,0.5,NA,NA,NA,1.23,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1796,0.87,NA,NA,0.53,NA,0.67,NA,0.89,1.2,NA,0.77,1.07,0.64,0.63,0.89,0.71,0.92,0.6,NA,NA,0.75,0.78,0.8,NA,NA,NA,1.35,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1797,1.05,NA,NA,0.61,NA,0.76,NA,1.04,1.43,NA,1.05,1.4,0.7,0.65,1.26,1.03,1.01,0.86,NA,NA,0.77,0.74,1.48,NA,NA,NA,1.76,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1798,1.11,NA,NA,0.6,NA,0.71,NA,0.97,1.23,NA,1.01,1.5,0.78,0.59,1.21,0.85,1.04,0.8,NA,NA,0.71,0.79,1.36,NA,NA,NA,1.37,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1799,0.95,NA,NA,0.69,NA,0.62,NA,0.71,0.87,NA,0.75,1,0.69,0.71,1.09,0.84,0.83,0.72,NA,NA,0.79,0.73,1.43,NA,NA,NA,1.41,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1800,1.01,NA,NA,0.53,NA,0.51,NA,1.03,0.8,NA,1.08,1.1,0.72,0.42,1.25,0.85,1.27,0.76,NA,NA,0.69,0.71,1.28,NA,NA,NA,1.51,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1801,0.93,NA,NA,0.58,NA,0.66,NA,0.99,0.68,NA,1.11,1.13,0.71,NA,1.29,1.05,1.4,0.8,NA,NA,0.79,0.72,1.85,NA,NA,NA,1.31,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1802,1.02,NA,NA,0.65,NA,0.65,NA,1.42,0.85,NA,1,1.22,0.83,NA,1.27,0.96,1.24,0.86,NA,NA,0.76,0.74,1.62,NA,NA,NA,1.42,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1803,1,NA,NA,0.59,NA,0.59,NA,0.97,0.57,NA,0.93,1.1,0.65,NA,1,0.93,1.2,0.74,NA,NA,0.71,0.68,1.57,NA,NA,NA,1.28,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1804,0.87,NA,NA,0.51,NA,0.67,NA,0.96,0.62,NA,0.91,1.11,0.65,NA,0.83,0.78,1.14,0.68,NA,NA,0.61,0.63,1.28,NA,NA,NA,1.3,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1805,0.81,NA,NA,0.55,NA,0.5,NA,0.74,0.6,NA,1.08,1.28,0.57,NA,0.85,0.89,1.14,0.75,NA,NA,0.59,0.59,1.43,NA,NA,NA,1.49,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1806,0.84,NA,NA,0.52,NA,0.67,NA,0.75,0.63,NA,0.88,1.07,0.53,NA,0.67,0.68,1.04,0.66,NA,NA,0.62,0.63,1.19,NA,NA,NA,1.16,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1807,0.85,NA,NA,0.54,NA,0.48,NA,0.57,0.47,NA,0.81,1.13,0.52,NA,0.8,0.88,1.04,0.72,NA,NA,0.6,0.63,1.5,NA,NA,NA,0.88,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1808,0.77,NA,NA,0.41,NA,0.76,NA,0.49,0.44,NA,1.11,1.19,0.53,NA,0.82,0.79,1.05,0.67,NA,NA,0.72,0.77,1.08,NA,NA,NA,1.24,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1809,1.05,NA,NA,0.52,NA,0.87,NA,0.86,0.56,NA,1.3,1.63,0.63,NA,0.95,1,1.21,0.75,NA,NA,0.73,0.75,1.37,NA,NA,NA,1.27,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1810,1.01,NA,NA,0.52,NA,0.83,NA,0.83,0.66,NA,1.41,1.73,0.66,NA,0.86,0.83,1.15,0.72,NA,NA,0.71,0.75,1.25,NA,NA,NA,1.25,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA
1811,1.09,NA,NA,0.59,NA,0.88,NA,0.65,0.67,NA,1.47,1.77,0.7,NA,0.91,1,1.32,0.69,NA,NA,0.68,0.73,1.42,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
1812,0.87,NA,NA,0.42,NA,0.7,NA,0.54,0.36,NA,1.06,1.21,0.6,NA,0.67,0.72,1.01,0.56,NA,NA,0.67,0.7,0.99,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
1813,0.9,NA,NA,0.54,NA,0.64,NA,0.57,0.29,NA,1.26,1.18,0.52,NA,0.93,0.8,0.74,0.57,NA,NA,0.76,0.73,1.31,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
1814,0.96,NA,NA,0.57,NA,0.91,NA,0.61,0.62,NA,1.63,1.69,0.59,NA,1.05,0.87,1.47,0.87,NA,NA,0.74,0.8,1.19,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
1815,0.95,NA,NA,0.47,NA,0.78,NA,0.76,0.47,NA,1.62,1.45,0.65,NA,0.89,0.81,1.07,1,NA,NA,0.7,0.66,1.31,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
1816,0.91,NA,NA,0.52,NA,0.57,NA,0.67,0.56,NA,1.43,1.47,0.43,NA,0.97,0.77,1.1,0.76,NA,NA,0.7,0.68,1.06,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
1817,0.96,NA,NA,0.63,NA,0.82,NA,0.7,0.28,NA,1.26,0.98,0.53,NA,0.52,0.58,0.84,0.74,NA,NA,0.62,0.55,1.05,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
1818,0.78,NA,NA,0.47,NA,0.68,NA,0.4,0.36,NA,1.01,1,0.33,NA,0.77,0.64,0.93,0.72,NA,NA,0.58,0.44,0.97,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
1819,0.74,NA,NA,0.55,NA,0.62,NA,0.66,0.28,NA,1.1,1.03,0.44,NA,0.74,0.51,0.79,0.65,NA,NA,0.56,0.47,0.58,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
