age_CE,HL14a_raw,HL20b_raw,HL21a_raw,HL10a_raw,HL11b_raw,HL12b_raw,HL04b_raw,HL01a_raw,HL07b_raw,HL18b_raw,HL13a_raw,HL16b_raw,HL02b_raw,HL09b_raw,HL08b_raw,HL17b_raw,HL06_raw,HL14a_raw_outlier_flag,HL20b_raw_outlier_flag,HL21a_raw_outlier_flag,HL10a_raw_outlier_flag,HL11b_raw_outlier_flag,HL12b_raw_outlier_flag,HL04b_raw_outlier_flag,HL01a_raw_outlier_flag,HL07b_raw_outlier_flag,HL18b_raw_outlier_flag,HL13a_raw_outlier_flag,HL16b_raw_outlier_flag,HL02b_raw_outlier_flag,HL09b_raw_outlier_flag,HL08b_raw_outlier_flag,HL17b_raw_outlier_flag,HL06_raw_outlier_flag
1782,0.773,0.772,0.619,0.55,0.328,0.699,0.464,0.48,0.001,0.309,0.489,0.001,0.234,0.001,0.393,0.241,0.245,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1783,0.951,0.908,0.839,0.6,0.558,0.961,0.781,0.552,0.369,0.594,0.512,1.116,0.673,0.513,0.437,0.384,0.327,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1784,0.847,0.809,0.749,0.608,0.404,0.64,0.669,0.647,0.723,0.403,0.579,1.001,0.35,0.548,0.531,0.393,0.314,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1785,0.806,0.742,0.784,0.718,0.715,0.82,0.694,1.132,0.473,0.423,0.422,0.731,0.676,0.739,0.288,0.379,0.334,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1786,0.656,0.55,0.758,0.688,0.249,0.57,0.28,0.763,0.001,0.313,0.34,0.491,0.311,0.353,0.001,0.205,0.369,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1787,0.572,1.043,0.941,0.728,0.802,0.61,0.444,0.683,0.624,0.356,0.471,0.517,0.656,0.52,0.375,0.266,0.443,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1788,0.875,0.746,1.232,1.037,0.788,0.896,0.579,0.789,0.437,0.525,0.6,0.85,0.446,0.462,0.298,0.43,0.281,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1789,0.942,0.426,1.254,0.809,0.512,0.962,0.451,0.765,0.54,0.339,0.462,0.985,0.664,0.369,0.375,0.282,0.647,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1790,1.218,0.97,1.067,0.738,0.494,0.856,0.893,1.031,0.386,0.585,0.451,1.429,0.669,0.533,0.49,0.37,0.285,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1791,1.316,0.697,1.246,0.975,0.505,1.114,0.767,1.196,0.435,0.6,0.714,1.636,0.727,0.245,0.287,0.318,0.505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1792,1.361,0.732,1.163,0.993,0.702,0.925,1.559,0.988,0.506,0.644,0.621,1.525,0.934,0.491,0.234,0.545,0.615,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1793,1.127,0.778,0.927,0.773,0.748,1.116,0.825,0.799,0.775,0.561,0.84,1.328,0.945,0.567,0.219,0.437,0.349,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1794,1.294,0.962,1.023,1.091,0.888,0.899,0.466,0.915,0.742,0.747,0.919,1.105,0.918,0.586,0.276,0.59,0.426,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1795,1.088,0.811,0.813,1.062,0.541,0.804,0.67,0.831,0.662,0.494,0.698,0.852,0.609,0.509,0.213,0.484,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1796,1.156,0.543,0.707,0.891,0.521,0.645,0.639,1.022,0.681,0.444,0.783,1.047,0.384,0.472,0.191,0.499,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1797,0.922,0.746,0.674,0.927,0.626,0.882,1.165,0.956,0.564,0.663,0.721,1.627,0.63,0.54,0.244,0.74,0.468,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1798,0.815,0.766,0.867,0.806,0.474,1.036,1.601,0.933,0.452,0.983,0.57,1.533,0.601,0.413,0.239,0.994,0.499,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1799,1.013,0.484,0.812,0.833,0.496,0.933,1.006,0.843,0.356,0.932,0.488,1.082,0.843,0.211,0.323,0.798,0.478,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1800,1.279,0.439,0.74,0.825,0.522,0.837,1.024,0.779,0.594,0.682,0.596,1.153,0.987,0.413,0.173,0.473,0.339,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1801,1.155,0.464,0.737,0.762,0.863,0.712,0.577,0.775,0.593,0.664,0.529,0.82,0.764,0.522,0.224,0.508,0.213,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1802,0.875,0.592,0.563,0.612,0.527,0.513,0.204,0.447,0.593,0.555,0.208,0.517,0.696,0.394,0.163,0.371,0.362,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1803,1.149,0.496,0.696,0.623,0.71,0.697,0.694,0.539,0.69,0.779,0.44,0.788,0.871,0.57,0.318,0.444,0.369,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1804,1.107,0.711,0.732,0.776,0.724,0.838,0.756,0.692,0.75,0.718,0.529,0.595,0.779,0.509,0.255,0.503,0.291,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1805,1.072,0.648,0.773,0.796,0.758,0.946,0.706,0.793,0.733,0.693,0.603,0.638,1.01,0.455,0.426,0.474,0.297,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1806,0.967,0.576,0.774,0.535,0.609,0.489,0.553,0.797,0.649,0.286,0.471,0.443,0.821,0.396,0.256,0.233,0.427,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1807,0.627,0.437,1.014,0.641,0.601,0.575,0.318,0.66,0.45,0.604,0.563,0.725,0.944,0.335,0.173,0.381,0.518,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1808,0.584,0.422,0.909,0.51,0.606,0.554,0.311,0.521,0.533,0.277,0.428,0.58,0.569,0.385,0.22,0.304,0.423,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1809,0.788,0.324,0.879,0.544,0.854,0.748,0.359,0.536,0.455,0.302,0.804,0.781,0.616,0.208,0.134,0.238,0.446,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1810,0.427,0.001,0.313,0.001,0.624,0.314,0.001,0.38,0.395,0.366,0.44,0.437,0.614,0.257,0.126,0.202,0.001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1811,0.547,0.001,0.594,0.473,0.679,0.558,0.323,0.464,0.372,0.326,0.544,0.715,0.428,0.194,0.15,0.229,0.001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1812,0.644,0.367,0.489,0.472,0.741,0.42,0.332,0.399,0.406,0.367,0.38,0.771,0.491,0.243,0.241,0.371,0.337,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1813,0.682,0.25,0.552,0.503,0.949,0.75,0.28,0.542,0.612,0.534,0.427,0.793,0.543,0.361,0.258,0.327,0.442,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1814,0.707,0.222,0.513,0.549,0.825,0.95,0.512,0.64,0.589,0.467,0.43,0.904,0.743,0.344,0.274,0.421,0.286,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1815,0.71,0.307,0.598,0.54,0.807,0.915,0.514,0.676,0.579,0.515,0.573,0.815,0.701,0.27,0.232,0.431,0.704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1816,0.809,0.311,0.863,0.669,0.915,1.127,0.524,0.799,0.718,0.532,0.607,0.878,0.762,0.252,0.584,0.507,0.536,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1817,0.65,0.3,0.912,1.266,0.733,1.199,0.724,0.993,1.037,0.524,0.588,0.902,0.785,0.405,0.344,0.425,0.263,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1818,0.695,0.434,1.008,0.708,0.955,1.416,0.631,0.959,1.019,0.517,0.572,0.795,0.728,0.501,0.4,0.411,0.463,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1819,0.623,0.213,0.647,0.585,0.919,0.821,0.304,1.003,0.992,0.455,0.516,0.454,0.652,0.428,0.34,0.436,0.464,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1820,0.507,0.001,0.409,0.682,0.682,0.892,0.212,0.932,0.516,0.428,0.386,0.484,0.334,0.405,0.316,0.336,0.001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1821,0.424,0.559,0.834,0.929,0.768,0.817,0.731,0.833,0.778,0.561,0.772,0.621,0.937,0.346,0.391,0.498,0.427,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1822,0.69,0.455,0.679,0.857,0.653,0.88,0.63,0.822,0.98,0.539,0.568,0.607,0.676,0.299,0.433,0.68,0.671,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1823,0.784,0.671,0.909,0.805,0.729,1.196,0.662,0.996,0.718,0.687,0.639,0.697,0.787,0.436,0.43,0.756,0.676,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1824,0.721,0.763,0.844,0.797,0.642,0.697,0.717,1.136,0.973,0.46,0.542,0.675,0.759,0.489,0.376,0.613,0.735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1825,0.787,1.292,0.9,0.785,0.796,1.204,0.866,0.885,0.865,0.624,0.547,0.75,0.874,0.411,0.385,0.804,0.462,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1826,0.767,1.187,0.762,0.768,0.659,1.086,0.873,1.179,0.945,0.543,0.444,0.809,0.778,0.416,0.457,0.653,0.537,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1827,0.545,1.241,0.899,0.682,0.62,1.29,0.678,1.142,0.578,0.628,0.6,0.316,0.743,0.431,0.417,0.64,0.284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1828,0.37,0.907,0.719,0.415,0.462,0.946,0.639,0.929,0.697,0.53,0.3,0.789,0.625,0.473,0.391,0.714,0.288,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1829,0.872,0.868,0.775,0.717,0.615,1.239,0.414,0.961,0.734,0.504,0.528,0.752,0.973,0.349,0.358,0.702,0.469,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1830,0.718,0.865,0.756,0.512,0.422,0.497,0.552,0.919,0.662,0.496,0.478,0.762,0.746,0.491,0.407,0.535,0.314,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1831,0.78,0.892,0.858,0.592,0.472,0.955,0.705,0.872,0.506,0.392,0.443,0.652,0.733,0.319,0.478,0.581,0.557,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1832,0.391,0.54,0.332,0.537,0.509,0.613,0.443,0.708,0.001,0.334,0.307,0.297,0.256,0.001,0.2,0.293,0.549,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1833,0.712,0.648,0.888,0.61,0.774,1.186,0.602,0.495,0.62,0.672,0.742,0.513,0.629,0.412,0.33,0.626,0.561,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1834,0.841,0.486,1.006,0.536,0.64,1.023,0.507,1.451,0.28,0.738,0.581,0.605,0.634,0.128,0.333,0.621,0.527,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1835,0.773,0.577,1.022,0.648,0.577,0.989,0.697,1.25,0.491,0.712,0.568,0.625,0.911,0.362,0.303,0.651,0.561,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1836,0.889,0.539,0.68,0.523,0.552,0.789,0.588,0.722,0.485,0.595,0.517,0.635,0.621,0.25,0.201,0.368,0.566,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1837,0.997,0.448,0.898,0.564,0.517,0.903,0.624,0.489,0.446,0.63,0.673,0.766,0.537,0.237,0.129,0.633,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1838,0.736,0.364,0.431,0.396,0.43,0.329,0.387,0.51,0.275,0.457,0.36,0.461,0.699,0.242,0.108,0.445,0.349,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1839,0.977,0.581,0.977,0.559,0.614,0.858,0.627,0.823,0.44,0.607,0.667,0.774,0.656,0.15,0.262,0.49,0.594,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1840,0.585,0.27,0.671,0.315,0.41,0.438,0.463,0.726,0.178,0.377,0.176,0.405,0.595,0.148,0.114,0.351,0.609,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1841,0.619,0.447,0.842,0.549,0.505,0.47,0.712,0.623,0.374,0.455,0.306,0.592,0.556,0.163,0.224,0.343,0.531,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1842,0.695,0.447,1.079,0.6,0.478,0.653,0.554,0.76,0.27,0.704,0.344,0.58,0.591,0.205,0.177,0.332,0.333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1843,0.974,0.432,0.856,0.681,0.635,0.709,0.617,0.808,0.283,0.791,0.408,0.838,0.861,0.187,0.258,0.437,0.437,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1844,0.788,0.431,1.036,0.556,0.619,0.618,0.576,0.604,0.271,0.58,0.306,0.438,0.863,0.141,0.175,0.452,0.197,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1845,0.915,0.359,0.381,0.36,0.519,0.302,0.441,0.557,0.396,0.297,0.315,0.395,0.539,0.126,0.168,0.275,0.349,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1846,0.884,0.392,0.859,0.546,0.785,0.472,0.497,0.612,0.417,0.34,0.508,0.731,0.423,0.151,0.177,0.277,0.268,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1847,0.249,0.212,0.573,0.321,0.789,0.226,0.377,0.206,0.146,0.215,0.236,0.154,0.179,0.001,0.001,0.172,0.001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1848,0.556,0.244,0.957,0.573,1.02,0.435,0.698,0.616,0.435,0.363,0.543,0.532,0.703,0.202,0.223,0.349,0.197,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1849,0.429,0.369,0.787,0.381,0.682,0.364,0.505,0.32,0.285,0.232,0.196,0.21,0.522,0.075,0.001,0.279,0.001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1850,0.621,0.369,0.767,0.477,0.702,0.517,0.737,0.531,0.188,0.217,0.324,0.294,0.563,0.12,0.172,0.284,0.225,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1851,0.801,0.518,1.171,0.706,1.171,0.808,0.896,0.862,0.179,0.352,0.435,0.33,0.923,0.242,0.199,0.39,0.252,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1852,0.423,0.514,1.096,0.643,0.764,0.749,0.534,0.716,0.456,0.422,0.424,0.256,0.598,0.206,0.25,0.379,0.216,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1853,0.608,0.478,0.938,0.528,0.485,0.62,0.606,0.446,0.503,0.567,0.638,0.42,0.502,0.208,0.106,0.397,0.178,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1854,0.495,0.405,0.698,0.886,0.556,0.687,0.647,0.393,0.248,0.324,0.392,0.32,0.33,0.212,0.181,0.271,0.172,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1855,0.654,0.375,0.811,0.701,0.484,0.736,0.679,0.68,0.399,0.468,0.188,0.43,0.682,0.262,0.118,0.33,0.113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1856,0.33,0.3,0.529,0.633,0.44,0.443,0.538,0.548,0.379,0.256,0.286,0.268,0.528,0.177,0.203,0.263,0.095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1857,0.341,0.426,0.829,0.742,0.487,0.793,1.278,0.524,0.409,0.339,0.365,0.391,0.459,0.178,0.186,0.302,0.257,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1858,0.431,0.349,0.925,0.536,0.533,0.656,0.685,0.561,0.282,0.372,0.432,0.457,0.451,0.255,0.225,0.318,0.275,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1859,0.55,0.644,0.922,0.561,0.566,0.615,0.606,0.505,0.364,0.365,0.494,0.398,0.601,0.295,0.281,0.263,0.269,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1860,0.335,0.373,0.843,0.472,0.44,0.638,0.553,0.575,0.449,0.506,0.335,0.307,0.546,0.26,0.243,0.297,0.157,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,0.447,0.287,0.967,0.547,0.747,0.868,0.739,0.578,0.559,0.376,0.405,0.341,0.687,0.255,0.195,0.188,0.205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,0.239,0.385,0.567,0.409,0.607,0.396,0.384,0.457,0.001,0.223,0.244,0.158,0.31,0.1,0.001,0.232,0.116,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,0.652,0.361,1.187,0.544,0.82,1.042,0.674,0.731,0.592,0.355,0.369,0.427,0.633,0.391,0.155,0.393,0.189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,0.465,0.372,0.842,0.272,0.541,0.594,0.416,0.459,0.278,0.287,0.181,0.386,0.533,0.21,0.116,0.201,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,0.67,0.337,1.038,0.478,0.675,0.854,0.81,0.838,0.391,0.362,0.303,0.388,0.535,0.296,0.303,0.354,0.168,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.379,0.311,0.722,0.317,0.346,0.665,0.586,0.666,0.323,0.269,0.236,0.206,0.509,0.13,0.248,0.233,0.126,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,0.363,0.362,0.779,0.506,0.385,0.629,0.516,0.527,0.313,0.294,0.295,0.166,0.367,0.065,0.295,0.212,0.089,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,0.472,0.322,0.757,0.605,0.382,0.581,0.467,0.817,0.361,0.217,0.25,0.23,0.318,0.093,0.177,0.22,0.141,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
