age_CE,HLCLW01B_raw,HLCLW02B_raw,HLCLW03A_raw,HLCLW04B_raw,HLCLW05A_raw,HLCLW06A_raw,HLCLW07B_raw,HLCLW08A_raw,HLCLW09A_raw,HLCLW10B_raw,HLCLW11A_raw,HLCLW12A_raw,HLCLW13A_raw,HLCLW14B_raw,HLCLW15B_raw,HLCLW16A_raw,HLCLW17A_raw,HLCLW18A_raw,HLCLW19B_raw,HLCLW20A_raw,HLCLW01B_raw_outlier_flag,HLCLW02B_raw_outlier_flag,HLCLW03A_raw_outlier_flag,HLCLW04B_raw_outlier_flag,HLCLW05A_raw_outlier_flag,HLCLW06A_raw_outlier_flag,HLCLW07B_raw_outlier_flag,HLCLW08A_raw_outlier_flag,HLCLW09A_raw_outlier_flag,HLCLW10B_raw_outlier_flag,HLCLW11A_raw_outlier_flag,HLCLW12A_raw_outlier_flag,HLCLW13A_raw_outlier_flag,HLCLW14B_raw_outlier_flag,HLCLW15B_raw_outlier_flag,HLCLW16A_raw_outlier_flag,HLCLW17A_raw_outlier_flag,HLCLW18A_raw_outlier_flag,HLCLW19B_raw_outlier_flag,HLCLW20A_raw_outlier_flag
1789,1.57,1.97,NA,0.92,1.13,1.08,0.66,0.8,NA,0.11,0.29,NA,NA,NA,NA,1.58,0.87,1.67,1.12,1.18,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1790,1.03,1.52,1.75,1.1,1.13,1.24,0.73,0.86,NA,0.21,0.58,NA,NA,NA,NA,1.02,1.21,1.69,1.16,1.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1791,1.39,2.82,1.89,1.41,1.6,1.27,0.72,1.11,NA,0.47,0.72,NA,NA,NA,NA,1.45,2.04,2.01,1.2,1.59,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1792,1.17,2.43,1.2,1.09,1.2,1.44,0.86,1,NA,0.46,0.64,NA,NA,NA,NA,1.14,1.69,1.41,0.88,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1793,1.18,2.4,1.02,0.96,1.41,1.36,0.63,0.78,NA,0.49,0.47,NA,NA,NA,NA,1.18,1.7,1.35,0.84,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1794,1.34,2.32,0.81,0.9,1.72,1.21,0.63,0.88,NA,0.54,0.61,NA,NA,NA,NA,1.19,1.57,1.47,1.02,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1795,0.8,2.18,0.86,0.69,1.46,1.29,0.6,0.71,NA,0.42,0.56,NA,NA,NA,NA,1.05,1.38,0.93,0.75,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1796,0.99,1.89,0.94,1.02,1.45,0.83,0.53,0.75,NA,0.19,0.44,NA,NA,NA,NA,0.78,1.01,0.91,0.43,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1797,1.3,2.06,0.78,1.24,1.78,0.96,0.62,0.86,NA,0.25,0.54,NA,NA,NA,NA,0.91,1.18,1,0.51,1.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1798,1.51,2.44,1,1.3,1.69,1.19,0.68,0.9,NA,0.4,0.59,NA,NA,NA,NA,1.17,1.52,1.58,0.59,2.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1799,1.18,2.5,0.78,1.27,1.5,1.1,0.63,1,NA,0.4,0.66,NA,NA,NA,NA,1.07,1.56,1.05,0.69,1.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1800,1.22,2.89,1.29,1.31,2.08,1.17,0.66,0.87,NA,0.15,0.56,NA,NA,NA,NA,1.21,1.82,1.27,0.86,1.32,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1801,0.47,1.26,0.43,0.92,0.87,0.94,0.34,0.53,NA,0.06,0.21,NA,NA,NA,NA,0.58,0.68,0.71,0.66,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1802,0.74,2.42,0.83,1.01,1.22,1.98,0.38,0.87,NA,0.2,0.31,NA,NA,NA,NA,0.75,1.68,1.55,1.03,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1803,0.95,3.29,1.26,1.46,1.44,1.78,0.54,0.83,NA,0.28,0.35,NA,0.41,NA,NA,1.26,1.59,1.4,1.03,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1804,0.8,3.07,1,1.25,1.4,1.4,0.5,0.57,NA,0.16,0.33,NA,0.62,NA,NA,1.2,1.59,1.17,0.75,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1805,0.96,2.83,1.14,1.08,1.35,1.59,0.55,0.62,NA,0.32,0.29,NA,0.67,NA,NA,1.24,1.53,1.06,0.87,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1806,0.88,2.52,1.17,1,1.33,1.44,0.49,0.7,NA,0.17,0.36,NA,0.43,NA,NA,0.93,1.27,1.06,1.01,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1807,0.83,2.58,0.99,1.4,1.37,1.25,0.57,1,NA,0.24,0.44,NA,0.29,NA,NA,0.91,1.35,1.15,1.1,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1808,0.66,2.28,1.05,1.42,1.12,1.2,0.48,0.78,NA,0.29,0.42,NA,0.48,NA,NA,0.77,1.48,0.92,1.06,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1809,0.67,1.86,1.12,1.64,1.14,1.36,0.38,0.83,NA,0.25,0.16,NA,0.16,NA,NA,0.68,1.46,0.99,1.02,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1810,0.33,0.79,0.37,0.81,0.68,1.1,0.38,0.27,NA,0.09,0.05,NA,0.1,NA,NA,0.17,0.85,0.48,0.45,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1811,0.72,1.94,0.73,1.48,1.13,1.77,0.94,0.87,NA,0.22,0.26,NA,0.14,NA,NA,0.53,0.92,1.01,1.07,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1812,0.88,3.15,1.45,1.68,1.28,1.74,0.84,1.06,NA,0.5,0.58,NA,0.56,NA,NA,0.81,1.42,1.42,1.38,1.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1813,0.84,2.78,0.78,1.26,0.93,1.29,0.56,0.87,NA,0.27,0.43,NA,0.15,NA,NA,0.83,1.12,0.98,1.04,1.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1814,1.04,4.46,0.9,1.55,1.49,1.6,0.38,1.25,NA,0.43,0.82,NA,0.29,NA,NA,1.16,1.89,1.5,1.64,1.9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1815,0.92,3.43,0.67,1.22,1.24,1.31,0.55,1.23,NA,0.41,0.69,NA,0.17,NA,NA,1.1,1.79,1.31,1.33,1.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1816,0.87,3.48,0.86,1.06,1.23,1.3,0.52,1.22,NA,0.64,0.74,NA,0.15,NA,NA,1.08,2.19,1.73,1.28,1.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1817,0.7,2.85,1.09,0.87,1.36,1.47,0.46,1.02,NA,0.64,0.9,NA,0.24,NA,NA,1.14,2.39,1.46,1.21,1.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1818,0.8,3.41,1.45,1.06,1.37,1.39,0.65,0.95,NA,0.5,0.74,NA,0.15,NA,NA,1.21,2.75,1.1,0.97,1.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE
1819,0.7,2.36,0.76,0.82,1.15,1.4,0.81,0.73,NA,0.23,0.34,NA,0.07,NA,NA,0.87,1.58,1.3,0.81,1.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1820,0.65,2.33,1.26,0.87,1.12,1.5,0.74,0.63,0.28,0.31,0.4,NA,0.04,NA,NA,0.86,1.58,1.31,0.92,1.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1821,0.75,2.6,2.26,1.08,1.5,1.62,0.88,0.7,0.58,0.93,0.42,NA,0.31,NA,NA,1.17,1.62,1.81,1.2,1.58,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1822,0.74,2.98,2.02,1.1,1.67,1.43,0.88,0.83,0.87,1,0.83,NA,0.4,NA,NA,1.15,2.38,1.59,1.37,1.33,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1823,0.56,2.59,0.92,1.01,1.36,1.27,0.84,0.83,0.51,0.64,0.75,NA,0.28,NA,NA,0.74,2.82,0.74,0.86,1.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE
1824,0.63,2.85,0.71,0.92,1.26,1.1,0.8,0.81,0.79,0.8,0.97,NA,0.73,NA,NA,0.77,3.21,0.59,0.74,1.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE
1825,0.68,3.09,0.72,1.26,1.66,1.28,0.96,1.01,0.78,0.83,1,NA,0.55,NA,NA,0.83,2.07,0.9,0.91,1.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1826,0.76,2.66,0.74,1.08,1.43,1.14,0.84,0.81,0.9,0.73,0.85,NA,0.54,NA,NA,0.81,2.07,0.95,1.08,1.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1827,0.55,2.29,0.79,1.09,1.08,1.05,0.72,1.07,0.77,0.69,0.83,NA,0.54,NA,NA,0.93,1.54,0.98,1.03,1.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1828,0.4,2.79,0.98,1,1.23,1.23,0.7,0.92,0.7,0.65,0.73,NA,0.58,NA,NA,1.09,1.43,1.03,1.11,1.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1829,0.62,2.18,0.9,0.91,1.32,1.21,0.62,0.72,0.74,0.54,0.7,NA,0.81,NA,NA,1.29,1.29,0.93,1.09,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1830,0.5,1.44,1,0.88,1.13,1.32,0.74,0.66,0.28,0.47,0.5,NA,0.61,NA,NA,1.13,1.1,1.08,1.06,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1831,0.55,1.37,0.73,0.73,0.87,1,0.71,0.55,0.49,0.41,0.55,NA,0.41,NA,NA,1.13,1.3,1.2,0.96,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1832,0.59,2.71,0.92,0.56,1.28,0.58,0.75,0.71,0.72,0.51,0.23,NA,0.97,NA,NA,0.69,2.01,1.1,0.5,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1833,0.75,2.99,1.17,0.81,1.16,1.12,0.76,0.85,0.88,0.53,0.56,NA,1.04,NA,NA,0.95,1.91,1.29,0.93,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1834,0.84,3.11,1.17,1.06,1.24,0.98,0.68,0.81,1.25,0.59,0.48,NA,1.05,NA,NA,1.1,1.41,1.31,1.08,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1835,1.1,2.36,1.25,0.95,1.14,1.19,0.78,1.02,0.49,0.5,0.3,NA,0.36,NA,NA,1.04,1.21,0.77,1.24,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1836,1.26,2.39,1.57,0.87,1.07,1.08,0.65,1.23,0.36,0.39,0.37,NA,0.19,NA,NA,1.17,1.35,1.12,1.47,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1837,1.15,2.68,1.64,1.21,1.56,1.29,0.99,1.4,0.7,0.45,0.41,NA,0.67,NA,NA,1.29,1.89,1.66,1.66,1.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1838,1.36,2.45,1.61,1.03,1.71,1.37,0.99,1.12,0.62,0.47,0.23,NA,0.67,NA,NA,0.99,1.37,1.62,1.48,1.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1839,1.14,2.28,1.31,0.83,1.27,0.97,0.87,1.14,1.27,0.47,0.59,NA,1.16,NA,NA,1.08,1.42,1.6,1.1,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1840,0.72,1.33,0.84,0.71,1.01,0.97,0.73,0.65,0.35,0.26,0.3,NA,0.63,NA,NA,0.65,0.72,1.07,0.78,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1841,0.79,1.87,0.95,0.83,1.08,0.84,0.78,1.05,0.93,0.26,0.53,NA,0.96,NA,NA,0.94,1.33,1.39,0.83,1.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1842,0.78,1.17,0.8,0.64,0.7,0.76,0.67,0.82,0.62,0.24,0.4,NA,0.48,NA,NA,0.7,1.02,0.99,0.73,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1843,0.77,2.22,1.1,0.7,1.12,0.96,0.88,1.03,1.18,0.24,0.66,NA,0.97,NA,NA,1.26,1.48,1.38,1.14,1.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1844,0.79,1.85,0.83,0.76,0.83,0.92,0.81,0.85,0.96,0.28,0.6,NA,0.76,NA,NA,1.26,1.06,1.07,1.06,1.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1845,0.86,1.87,0.88,0.83,0.94,1.13,0.86,0.65,0.51,0.16,0.56,NA,0.57,NA,NA,1.34,1.03,1.23,1.12,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1846,1.04,2.39,1.24,0.79,1.23,1.18,0.84,0.92,1.17,0.27,0.96,NA,0.87,NA,1.82,2,2.01,1.44,0.83,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1847,0.77,1.09,0.82,0.33,0.45,0.47,0.48,0.63,0.46,0.14,0.45,2.9,0.57,NA,1.69,1.26,1.31,0.88,0.58,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1848,0.7,2.01,0.96,0.77,1.09,0.81,0.85,0.78,0.76,0.25,0.62,2.49,1.07,NA,1.53,1.19,1.82,0.93,1.02,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1849,0.63,1.35,0.82,0.62,1,0.91,0.87,0.59,0.74,0.15,0.43,1.91,0.82,NA,1.16,0.72,1.67,0.73,0.87,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1850,0.79,1.27,0.89,0.52,1.12,1.11,0.68,0.66,0.63,0.24,0.32,2.43,0.92,NA,1.37,0.8,1.54,0.9,1.01,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1851,0.96,1.85,1.2,0.79,0.98,0.93,0.71,0.72,1.1,0.29,0.31,2.35,1.16,NA,1.56,1.2,1.64,0.96,1.3,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1852,0.9,1.54,1.14,0.7,0.86,0.94,0.61,0.68,1.12,0.32,0.41,2.22,1.06,NA,1.88,1.01,1.67,0.88,1.22,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1853,0.89,1.36,1.05,0.74,0.82,0.95,0.68,0.68,0.76,0.32,0.2,2.06,0.72,NA,1.32,0.96,1.07,0.72,0.94,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1854,0.9,2.23,1.32,0.74,1.07,1.15,0.94,0.94,1.17,0.44,0.4,2.47,1.09,NA,1.89,1.31,1.22,1.09,1.14,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1855,0.79,2.06,1.24,0.7,0.93,0.8,0.72,0.75,1.18,0.34,0.45,2.31,1.01,NA,2.16,1.08,1.13,0.83,1.07,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1856,0.98,1.86,0.99,0.59,0.93,1.05,0.68,0.6,0.88,0.38,0.21,1.79,0.89,1.76,2.39,1.06,0.87,0.72,0.98,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1857,1.08,1.4,1.3,0.59,0.95,1.21,0.84,0.84,0.47,0.3,0.12,2.45,0.76,1.94,2.22,1.04,1.03,0.94,1.16,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1858,1.02,1.43,1.55,0.81,1.38,1.26,1.04,0.98,0.89,0.44,0.36,2.42,1.02,1.78,1.81,1.4,0.92,1.07,1.34,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1859,0.71,1.01,1.44,0.7,1.16,1.09,0.76,1.07,0.95,0.46,0.27,2.16,0.7,1.83,1.32,0.89,0.67,0.72,0.9,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1860,1.06,1.68,2.06,0.82,1.35,1.03,0.92,1.45,1.31,0.69,0.42,2.96,1.21,2.06,1.94,1.17,1.31,0.78,1.05,1.1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,1.09,1.33,1.17,0.72,1.11,1.06,0.79,1.27,0.82,0.61,0.24,2.05,0.84,1.8,1.53,0.83,0.53,0.77,1.09,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,1.05,0.77,0.71,0.48,0.78,0.86,0.64,0.76,0.24,0.68,0.16,1.84,0.53,1.51,1.03,0.62,0.34,0.8,0.73,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,1.55,2.02,1.86,0.87,1.06,1.44,1.2,1.14,1.86,1.23,0.57,2.33,1.79,2.72,1.5,1.13,1.13,1.25,1.52,1.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,1.41,1.86,1.19,0.61,1.12,1.06,1.28,1.18,1.15,0.74,0.34,2.02,1.22,2.42,1.4,1.01,1.7,1.32,1.63,1.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,1.3,1.19,0.79,0.71,0.81,1.02,1.07,1.06,0.55,0.72,0.4,2.05,1.21,2.02,1.39,0.89,1.33,1.04,1.38,1.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
