age_CE,AGU01A_raw,AGU01B_raw,AGU02A_raw,AGU02B_raw,AGU03A_raw,AGU03B_raw,AGU04A_raw,AGU04B_raw,AGU13A_raw,AGU14A_raw,AGU14B_raw,TRJ01C_raw,TRJ01D_raw,TRJ02C_raw,TRJ10A_raw,TRJ12A_raw,TRJ12B_raw,TRJ12C_raw,TRJ14B_raw,TRJ16A_raw,TRJ16C_raw,TRJ16B_raw,TRJ19A_raw,TRJ20A_raw,TRJ20B_raw,TRJ21A_raw,TRJ21B_raw,TRJ22A_raw,TRJ23A_raw,TRJ24A_raw,TRJ25A_raw,TRJ27A_raw,TRJ28A_raw,TRJ28B_raw,TRJ29A_raw,TRJ30A_raw,TRJ33A_raw,TRJ34B_raw,TRJ35C_raw,TRJ38A_raw,TRJ38B_raw,TRJ01B_raw,AGU01A_raw_outlier_flag,AGU01B_raw_outlier_flag,AGU02A_raw_outlier_flag,AGU02B_raw_outlier_flag,AGU03A_raw_outlier_flag,AGU03B_raw_outlier_flag,AGU04A_raw_outlier_flag,AGU04B_raw_outlier_flag,AGU13A_raw_outlier_flag,AGU14A_raw_outlier_flag,AGU14B_raw_outlier_flag,TRJ01C_raw_outlier_flag,TRJ01D_raw_outlier_flag,TRJ02C_raw_outlier_flag,TRJ10A_raw_outlier_flag,TRJ12A_raw_outlier_flag,TRJ12B_raw_outlier_flag,TRJ12C_raw_outlier_flag,TRJ14B_raw_outlier_flag,TRJ16A_raw_outlier_flag,TRJ16C_raw_outlier_flag,TRJ16B_raw_outlier_flag,TRJ19A_raw_outlier_flag,TRJ20A_raw_outlier_flag,TRJ20B_raw_outlier_flag,TRJ21A_raw_outlier_flag,TRJ21B_raw_outlier_flag,TRJ22A_raw_outlier_flag,TRJ23A_raw_outlier_flag,TRJ24A_raw_outlier_flag,TRJ25A_raw_outlier_flag,TRJ27A_raw_outlier_flag,TRJ28A_raw_outlier_flag,TRJ28B_raw_outlier_flag,TRJ29A_raw_outlier_flag,TRJ30A_raw_outlier_flag,TRJ33A_raw_outlier_flag,TRJ34B_raw_outlier_flag,TRJ35C_raw_outlier_flag,TRJ38A_raw_outlier_flag,TRJ38B_raw_outlier_flag,TRJ01B_raw_outlier_flag
1394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.61,0.45,0.43,NA,NA,0.27,NA,0.27,0.95,NA,0.42,NA,NA,NA,NA,NA,0.47,NA,NA,0.35,0.41,NA,0.28,NA,NA,NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.36,0.19,0.06,NA,NA,0.07,NA,0.12,0.38,NA,0.07,NA,NA,NA,NA,NA,0.08,NA,NA,0.11,0.25,NA,0.18,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,0.5,0.45,0.23,NA,NA,0.51,NA,0.47,0.88,NA,0.24,NA,NA,NA,NA,NA,0.28,NA,NA,0.32,0.49,NA,0.39,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.54,0.61,0.37,NA,NA,0.38,NA,0.33,0.65,NA,0.46,NA,NA,NA,NA,NA,0.53,NA,NA,0.33,0.39,NA,0.38,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,0.63,0.69,0.54,NA,NA,0.24,NA,0.33,0.7,NA,0.53,NA,NA,NA,NA,NA,0.36,NA,NA,0.35,0.43,NA,0.34,NA,NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,0.43,0.68,0.5,NA,NA,0.48,NA,0.39,0.76,NA,0.56,NA,NA,NA,NA,NA,0.45,NA,NA,0.38,0.34,NA,0.3,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.67,0.62,0.53,NA,NA,0.45,NA,0.49,0.84,NA,0.64,NA,NA,NA,NA,NA,0.34,NA,NA,0.39,0.41,NA,0.42,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.72,0.83,0.63,NA,NA,0.62,NA,0.72,0.7,NA,0.77,NA,NA,NA,NA,NA,0.35,NA,NA,0.35,0.73,NA,0.78,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.57,0.58,0.31,NA,NA,0.56,NA,0.55,0.71,NA,0.41,NA,NA,NA,NA,NA,0.34,NA,NA,0.35,0.49,NA,0.34,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.63,0.99,0.59,NA,NA,0.51,NA,0.54,0.9,NA,0.55,NA,NA,NA,NA,NA,0.34,NA,NA,0.42,0.64,NA,0.42,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,0.52,0.67,0.44,NA,NA,0.17,NA,0.18,0.65,NA,0.39,NA,NA,NA,NA,NA,0.26,NA,NA,0.22,0.32,NA,0.26,NA,NA,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.61,1.03,0.66,NA,NA,0.89,NA,0.88,1.15,NA,0.63,NA,NA,NA,NA,NA,0.75,NA,NA,0.55,0.48,NA,0.48,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,TRUE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.39,0.4,0.33,NA,NA,0.27,NA,0.29,0.39,NA,0.22,NA,NA,NA,NA,NA,0.31,NA,NA,0.2,0.27,NA,0.14,NA,NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.29,0.27,0.23,NA,NA,0.27,NA,0.26,0.4,NA,0.26,NA,NA,NA,NA,NA,0.3,NA,NA,0.21,0.22,NA,0.17,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,0.49,0.51,0.31,NA,NA,0.34,NA,0.34,0.45,NA,0.42,NA,NA,NA,NA,NA,0.48,NA,NA,0.34,0.32,NA,0.2,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.45,0.31,0.23,NA,NA,0.23,NA,0.23,0.37,NA,0.38,NA,NA,NA,NA,NA,0.33,NA,NA,0.15,0.26,NA,0.16,NA,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.23,0.11,0.08,NA,NA,0.06,NA,0.06,0.22,NA,0.16,NA,NA,NA,NA,NA,0.25,NA,NA,0.09,0.15,NA,0.05,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.72,0.89,0.74,NA,NA,0.55,NA,0.49,0.58,NA,0.52,NA,NA,NA,NA,NA,0.61,NA,NA,0.27,0.66,NA,0.48,NA,NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,1.07,0.99,1.03,NA,NA,0.65,NA,0.65,0.91,NA,0.58,NA,NA,NA,NA,NA,0.81,NA,NA,0.38,0.38,NA,0.34,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.37,0.16,0.13,NA,NA,0.06,NA,0.05,0.28,NA,0.08,NA,NA,NA,NA,NA,0.15,NA,NA,0.08,0.2,NA,0.06,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.75,0.87,0.62,NA,NA,0.47,NA,0.35,0.81,NA,0.43,NA,NA,NA,NA,NA,0.52,NA,NA,0.35,0.55,NA,0.47,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,0.49,0.57,0.43,NA,NA,0.26,NA,0.26,0.48,NA,0.3,NA,NA,NA,NA,NA,0.3,NA,NA,0.14,0.22,NA,0.25,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.69,0.83,0.48,NA,NA,0.31,NA,0.26,0.65,NA,0.38,NA,NA,NA,NA,NA,0.46,NA,0.3,0.32,0.35,NA,0.6,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,0.77,0.76,0.43,NA,NA,0.96,NA,0.98,0.83,NA,0.48,NA,NA,NA,NA,NA,0.72,NA,0.31,0.29,0.43,NA,0.47,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.5,0.32,0.19,NA,NA,0.48,NA,0.58,0.58,NA,0.25,NA,NA,NA,NA,NA,0.32,NA,0.14,0.2,0.25,NA,0.21,NA,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.74,0.73,0.54,NA,NA,0.73,NA,0.68,0.77,NA,0.48,NA,NA,NA,NA,NA,0.38,NA,0.3,0.36,0.44,NA,0.52,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,0.62,0.76,0.56,NA,NA,0.95,NA,0.99,0.85,NA,0.65,NA,NA,NA,NA,NA,0.43,NA,0.37,0.46,0.41,NA,0.35,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,0.58,0.43,0.2,NA,NA,0.42,NA,0.43,0.64,NA,0.31,NA,NA,NA,NA,NA,0.3,NA,0.17,0.28,0.31,NA,0.24,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.92,1.09,0.79,NA,NA,0.97,NA,0.99,1.21,NA,0.65,NA,NA,NA,NA,NA,0.71,NA,0.53,0.64,0.65,NA,0.61,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,TRUE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,0.79,1.07,0.42,NA,NA,0.56,NA,0.48,0.78,NA,0.26,NA,NA,NA,NA,NA,0.41,NA,0.27,0.31,0.31,NA,0.38,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,0.79,0.6,0.42,NA,NA,0.32,NA,0.34,0.67,NA,0.52,NA,NA,NA,NA,NA,0.38,NA,0.36,0.43,0.35,NA,0.41,NA,NA,0.65,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA
1425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.25,0.23,0.06,NA,NA,0.14,NA,0.12,0.3,NA,0.14,NA,NA,NA,NA,NA,0.14,NA,0.08,0.1,0.15,NA,0.08,NA,NA,0.51,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA
1426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.53,0.59,0.34,NA,NA,0.3,NA,0.24,0.69,NA,0.42,NA,NA,NA,NA,NA,0.22,NA,0.29,0.35,0.29,NA,0.34,NA,NA,0.29,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA
1427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.53,0.72,0.51,NA,NA,0.59,NA,0.54,0.54,NA,0.62,NA,NA,NA,NA,NA,0.19,NA,0.31,0.34,0.35,NA,0.45,NA,NA,0.76,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA
1428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.08,NA,0.06,0.02,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,NA,NA,0.17,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA
1429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,0.49,0.79,0.37,NA,NA,0.64,NA,0.47,0.63,NA,0.34,NA,NA,NA,NA,NA,0.3,NA,0.26,0.36,0.41,NA,0.51,NA,NA,0.45,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA
1430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.36,0.49,0.37,NA,NA,0.45,NA,0.54,0.6,NA,0.45,NA,NA,NA,NA,NA,0.3,NA,0.2,0.2,0.29,NA,0.24,NA,NA,0.41,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA
1431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.47,0.63,0.42,NA,NA,0.23,NA,0.19,0.47,NA,0.6,NA,NA,NA,NA,NA,0.35,NA,0.29,0.28,0.34,NA,0.51,NA,NA,0.36,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA
1432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0.17,0.08,0.1,NA,NA,0.05,NA,0.06,0.19,NA,0.13,NA,NA,NA,NA,NA,0.13,NA,0,0.04,0.22,NA,0.06,NA,NA,0.23,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA
1433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.3,0.4,0.25,NA,NA,0.35,NA,0.26,0.45,NA,0.4,NA,NA,NA,NA,NA,0.26,NA,0.24,0.23,0.19,NA,0.45,NA,NA,0.26,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA
1434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.53,0.63,0.55,NA,NA,0.5,NA,0.51,0.77,NA,0.58,NA,NA,NA,NA,NA,0.49,NA,0.21,0.27,0.31,NA,0.52,NA,NA,0.62,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA
1435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.55,0.97,0.86,NA,NA,0.69,NA,0.73,0.8,NA,0.62,NA,NA,NA,NA,NA,0.48,NA,0.46,0.39,0.39,NA,0.61,NA,NA,0.6,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA
1436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,0.5,0.67,0.46,NA,NA,0.29,NA,0.3,0.82,NA,0.1,NA,NA,NA,NA,NA,0.3,NA,0.18,0.27,0.46,NA,0.53,NA,NA,0.37,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA
