INVYR	STATECD	COUNTYCD	PLOT	SUBPLOT	TREE	SPCD	T1_DIA	T1_HT	T2_DIA	SITETREE_HT	SITETREE_BHAGE	SITETREE_SITREE	SICOND	LAT	LON	ELEV	ECOSUBCD	STDAGE	SLOPE	ASPECT	BALIVE	SDI	DateFirst	DateEnd	MEASYEAR	MEASMON	MEASDAY	RINGCOUNT	METHOD	CORE_CN	PLT_CN	TRE_CN	SIT_CN
1999	4	17	990	3	8	122	10			52	69	36	51	34.05813	-110.337524	5900	M313A	130	52	52	142.9424	278.8520919	1921	1995	1996	10	3	75	scope	295714122489998	2538048010690	2538084010690	2538122010690
1999	4	17	993	2	14	122	9.7			41	57	32	30	34.056229	-110.172841	6100	313C	170	346	346	92.2442	218.1691896	1940	1995	1996	9	12	56	scope	295714127489998	2538214010690	3557828010690	2538264010690
1999	4	17	995	2	1	122	10			38	68	25	25	34.068264	-110.089282	6700	M313A	58	16	16	75.6483	154.3810597	1930	1995	1996	10	31	66	scope	295714129489998	2538297010690	2538307010690	2538348010690
1999	4	17	995	4	8	122	7.5			30	52	24	25	34.068264	-110.089282	6700	M313A	58	16	16	75.6483	154.3810597	1947	1996	1996	10	31	50	scope	295714130489998	2538297010690	2538346010690	2538349010690
1999	4	17	996	2	10	122	9	39	10.7	39	35	43	39	34.062379	-110.02758	6700	M313A	165	225	225	185.0785	330.5810516	1966	1996	1996	11	1	31	scope	295714131489998	2538351010690	2538378010690	2538422010690
1999	4	17	998	4	5	122	6.2	34	6.4				38	34.065877	-109.907257	7100	M313A	75	0	0	130.921	249.7469907	1952	1995	1996	6	6	44	scope	295714132489998	2538529010690	2538568010690	
1999	4	17	998	4	11	122	12.2			45	61	33	38	34.065877	-109.907257	7100	M313A	75	0	0	130.921	249.7469907	1949	1995	1996	6	6	47	scope	295714133489998	2538529010690		2538575010690
1999	4	17	999	4	7	122	19.1			71	132	38	41	34.056457	-109.862954	7300	M313A	70	0	0	78.3771	111.3749662	1865	1995	1996	6	14	131	scope	295714134489998	2538577010690		2538598010690
1999	4	17	1015	1	3	122	6.3	31	7.6	31	33	36	31	34.013795	-109.932832	6600	M313A	132	148	148	211.5679	361.1739779	1970	1995	1996	10	23	26	scope	295714138489998	2539107010690	2539115010690	2539167010690
1999	4	17	1015	3	10	122	10.4	46	10.9				31	34.013795	-109.932832	6600	M313A	132	148	148	211.5679	361.1739779	1922	1995	1996	10	23	74	scope	295714139489998	2539107010690	2539140010690	
1999	4	17	1018	4	5	122	16.1	69	16.8	69	69	51	50	33.966914	-109.9345	6000	M313A	98	0	0	48.0852	84.16603967	1924	1995	1996	10	28	72	scope	295714143489998	2539318010690	2539333010690	2539336010690
1999	4	17	1019	4	13	122	21.4	75	22.9	75	77	53	54	33.976214	-109.865105	6800	M313A	136	328	328	170.4858	247.4360279	1922	1995	1996	10	22	74	scope	295714144489998	2539339010690	2539374010690	2539376010690
1999	4	17	1022	1	11	122	10.6	40	11.2	40	78	25	27	33.933782	-109.860258	6400	M313A	130	0	0	170.2646	324.5153203	1920	1996	1996	11	12	77	scope	295714145489998	2539462010690	2539478010690	2539522010690
1999	4	17	1023	1	3	122	10.1			76	82	52	51	33.886962	-109.971178	5700	M313A	98	82	82	180.7531	340.0674258	1908	1995	1996	10	29	88	scope	295714146489998	2539532010690	2539540010690	2539604010690
1999	4	17	1023	1	6	122	15.4			72	77	50	51	33.886962	-109.971178	5700	M313A	98	82	82	180.7531	340.0674258	1920	1995	1996	10	29	76	scope	295714147489998	2539532010690	2539543010690	2539605010690
1999	4	17	1031	1	6	122	10.6	45	11.5	45	46	41	49	33.810274	-109.865138	6600	313C	96	4	4	130.0392	257.527693	1951	1995	1996	7	15	45	scope	295714150489998	2539841010690	2539852010690	2539889010690
1999	4	17	1031	4	13	122	12.1	62	13.5	62	46	57	49	33.810274	-109.865138	6600	313C	96	4	4	130.0392	257.527693	1955	1995	1996	7	15	41	scope	295714151489998	2539841010690	2539881010690	2539890010690
1999	4	25	176	1	3	122	16.9	75	17.2	75	73	54	69	34.969773	-111.822287	5600	M313A	85	69	69	159.3275	305.900171	1923	1994	1995	11	6	72	scope	295714155489998	2549895010690	2549903010690	2549969010690
1999	4	25	239	3	10	122	8.4	37	8.8	37	59	27	39	34.823007	-112.97874	6000	313C	90	222	222	64.8706	122.5101617	1945	1995	1996	1	22	51	scope	295714156489998	2550550010690	2550569010690	2550579010690
1999	4	25	434	3	16	122	12.1	72	12.3	72	86	47	51	34.571899	-112.577083	5900	313C	122	347	347	164.9236	135.3342654	1910	1994	1995	11	30	85	scope	295714159489998	2552460010690	2552482010690	2552487010690
1999	4	25	500	2	4	122	11.9	55	12.3	55	76	37	39	34.482125	-112.473033	5800	313C	102	187	187	194.391	339.2248819	1909	1995	1995	12	7	87	scope	295714162489998	2552955010690	2552982010690	2553018010690
1999	4	25	533	1	4	122	14.5	74	14.7	74	72	54	53	34.425946	-112.419813	7200	313C	95	93	93	289.7282	499.8291124	1907	1994	1995	10	17	88	scope	295714164489998	2553276010690	2553285010690	2553356010690
1999	4	25	534	2	1	122	21.2	89	22.2	89	96	59	49	34.434812	-112.353575	6900	313C	100	0	0	50.5541	76.13383618	1895	1995	1995	11	21	101	scope	295714165489998	2553361010690	2553368010690	2553373010690
1999	4	1	220	1	4	122	16			74	101	45	50	33.930973	-109.756433	8400	M313A	121	35	35	76.5717	123.5754375	1899	1995	1996	7	22	97	scope	295713288489998	2447353010690	3487273010690	2447375010690
1999	4	1	220	4	6	122	22.9			87	110	54	50	33.930973	-109.756433	8400	M313A	121	35	35	76.5717	123.5754375	1888	1995	1996	7	22	108	scope	295713289489998	2447353010690		2447376010690
1999	4	1	257	3	7	122	17.2			103	113	66	59	36.364145	-109.108068	7800	313B	143	314	314	277.8605	426.7382894	1886	1995	1996	7	15	110	scope	295713299489998	2447833010690		2447889010690
1999	4	1	258	1	14	122	15.7						41	36.353721	-109.047603	9200	313B	90	0	0	159.5228	329.3327242	1929	1995	1996	8	1	67	scope	295713302489998	2447900010690	3488247010690	
1999	4	1	276	1	12	122	17.6			64	74	44	74	36.3086	-109.050869	9100	313B	87	150	150	174.0022	90.77851705	1923	1995	1996	7	26	73	scope	295713307489998	2448340010690		2448395010690
1999	4	1	293	2	1	122	12.8	57	13.4	57	60	44	44	36.276618	-109.102391	7600	313B	62	0	0	140.1152	247.170993	1941	1995	1996	7	24	55	scope	295713308489998	2448703010690	2448716010690	2448750010690
1999	4	1	311	4	1	122	22			74	113	43	42	36.214707	-109.120573	7400	313B	245	86	86	103.2639	159.5784793	1884	1995	1996	6	28	112	scope	295713312489998	2448987010690	3490127010690	2449007010690
1999	4	1	311	4	2	122	21			68	102	40	42	36.214707	-109.120573	7400	313B	245	86	86	103.2639	159.5784793	1896	1995	1996	6	28	100	scope	295713313489998	2448987010690		2449008010690
1999	4	1	312	1	5	122	6.5			23	35	26	33	36.232671	-109.060061	7500	313B	22	267	267	42.511	41.43543958	1970	1995	1996	7	9	26	scope	295713314489998	2449012010690	2449024010690	2449043010690
1999	4	1	312	4	5	122	10.9			41	43	39	33	36.232671	-109.060061	7500	313B	22	267	267	42.511	41.43543958	1962	1996	1996	7	9	35	scope	295713315489998	2449012010690	3490181010690	2449044010690
1999	4	1	348	1	8	122	17.4	55	18	55	99	31	37	36.120021	-109.061727	7600	313B	81	0	0	87.0507	208.3702782	1898	1995	1996	7	2	98	scope	295713318489998	2449653010690	2449666010690	2449707010690
1999	4	1	348	4	4	122	11.1			65	80	43	37	36.120021	-109.061727	7600	313B	81	0	0	87.0507	208.3702782	1912	1995	1996	7	2	24	scope	295713319489998	2449653010690	3491347010690	2449708010690
1999	4	1	379	4	1	122	11	48	13.2	48	64	35	38	33.662444	-109.608238	7700	M313A	128	132	132	88.5679	177.7020545	1960	1995	1996	6	25	36	scope	295713324489998	2450092010690	2450131010690	2450134010690
1999	4	1	395	1	2	122	15			65	81	43	54	33.740475	-109.827195	7200	M313A	199	0	0	85.0663	139.3645578	1922	1995	1996	6	26	74	scope	295713328489998	2450344010690		2450364010690
1999	4	1	395	1	3	122	23.1			94	93	64	54	33.740475	-109.827195	7200	M313A	199	0	0	85.0663	139.3645578	1903	1995	1996	6	26	93	scope	295713329489998	2450344010690		2450365010690
1999	4	1	412	2	6	122	11.5			60	66	44	42	35.947408	-109.268831	7700	313B	173	110	110	98.8333	194.1967367	1930	1995	1996	6	26	66	scope	295713335489998	2450572010690	3493734010690	2450607010690
1999	4	1	414	1	1	122	22.8	79	23.4	79	138	43	40	33.797055	-109.713003	7800	M313A	197	187	187	126.2325	169.2695298	1859	1995	1996	6	26	137	scope	295713336489998	2450614010690	2450620010690	2450629010690
1999	4	1	415	1	1	122	12.6			42	74	27	36	35.956784	-109.1134	7900	313B	103	308	308	74.6054	60.66910373	1922	1995	1996	6	26	74	scope	295713339489998	2450631010690		2450650010690
1999	4	1	429	4	15	122	14.2	67	15.3	67	75	47	44	35.900958	-109.298651	7900	313B	81	260	260	103.6409	189.1846147	1923	1995	1996	6	10	73	scope	295713344489998	2450838010690	2450877010690	2450881010690
1999	4	1	447	2	2	122	13.5	60	14.3	60	78	40	38	34.031299	-109.691065	8000	M313A	96	0	0	111.8211	192.3119806	1922	1995	1996	5	20	74	scope	295713351489998	2451218010690	3495220010690	2451254010690
1999	4	1	463	1	15	122	14.3			95	88	66	55	35.830648	-109.299047	7600	313B	98	195	195	143.1024	319.2805373	1910	1995	1996	6	24	86	scope	295713352489998	2451399010690		2451468010690
1999	4	1	464	1	3	122	13.7			44	78	28	39	33.807146	-109.644792	7900	M313A	95	0	0	104.8663	164.363981	1920	1995	1996	6	13	76	scope	295713355489998	2451477010690	2451485010690	2451505010690
1999	4	1	464	3	4	122	23.6			74	82	50	39	33.807146	-109.644792	7900	M313A	95	0	0	104.8663	164.363981	1915	1995	1996	6	13	81	scope	295713358489998	2451477010690	2451494010690	
1999	4	1	464	3	5	122	9.9						39	33.807146	-109.644792	7900	M313A	95	0	0	104.8663	164.363981	1925	1996	1996	6	13	72	scope	295713359489998	2451477010690	2451495010690	
1999	4	1	482	2	5	122	11			45	43	43	34	35.765562	-109.164383	8100	313B	89	288	288	122.5066	266.6781316	1953	1995	1996	6	17	43	scope	295713363489998	2451702010690	2451722010690	2451759010690
1999	4	1	482	4	31	122	11.2			39	72	25	34	35.765562	-109.164383	8100	313B	89	288	288	122.5066	266.6781316	1924	1995	1996	6	17	72	scope	295713364489998	2451702010690		2451760010690
1999	4	1	498	1	7	122	9.4	26	10.5				46	35.738457	-109.220292	7700	313B	13	0	0	31.1222	66.29231	1975	1995	1996	6	12	21	scope	295713365489998	2451926010690	2451938010690	
1999	4	1	498	4	2	122	24.1			69	89	44	46	35.738457	-109.220292	7700	313B	13	0	0	31.1222	66.29231	1896	1995	1996	6	12	100	scope	295713366489998	2451926010690		2451949010690
1999	4	1	499	3	1	122	13			54	74	36	37	35.732437	-109.179517	7900	313B	0	0	0	3.2018	7.347640334	1922	1995	1996	6	4	74	scope	295713367489998	2451953010690	3496870010690	2451962010690
1999	4	1	499	4	4	122	19.2			69	130	37	37	35.732437	-109.179517	7900	313B	0	0	0	3.2018	7.347640334	1864	1995	1996	6	4	132	scope	295713368489998	2451953010690	3496881010690	2451963010690
1999	4	1	515	2	2	122	21.4			72	93	46	38	35.68091	-109.23041	7600	313D	323	0	0	26.4733	31.97165631	1905	1995	1996	5	14	91	scope	295713370489998	2452098010690		2452106010690
1999	4	1	529	2	2	122	25			77	110	46	42	33.760737	-109.689792	7500	M313A	9	0	0	21.8839	44.69321836	1886	1995	1996	6	18	110	scope	295713375489998	2452283010690		2452296010690
1999	4	1	529	2	3	122	25			67	121	37	42	33.760737	-109.689792	7500	M313A	9	0	0	21.8839	44.69321836	1876	1995	1996	6	18	120	scope	295713376489998	2452283010690		2452296010690
1999	4	1	530	1	10	122	12.2			52	63	38	32	33.927786	-109.798672	7500	M313A	65	156	156	47.303	96.36312387	1933	1995	1996	6	17	63	scope	295713378489998	2452302010690		2452331010690
1999	4	1	543	3	1	122	27.1	71	28.2	71	88	46	45	33.796542	-109.750818	7600	M313A	89	0	0	42.7274	65.10630035	1915	1995	1996	6	24	81	scope	295713383489998	2452468010690	3498399010690	
1999	4	1	543	3	1	122	27.1	71	28.2	71	88	46	45	33.796542	-109.750818	7600	M313A	89	0	0	42.7274	65.10630035	1915	1995	1996	6	24	81	scope	295713384489998	2452468010690	3498399010690	2452479010690
1999	4	1	573	1	34	122	15.3			61	110	34	36	33.670728	-109.544468	7300	M313A	124	272	272	165.6944	261.6458673	1872	1995	1996	6	17	124	scope	295713385489998	2452897010690		2452960010690
1999	4	1	573	1	35	122	20.3			61	97	36	36	33.670728	-109.544468	7300	M313A	124	272	272	165.6944	261.6458673	1897	1995	1996	6	17	99	scope	295713386489998	2452897010690		2452961010690
1999	4	1	972	1	7	122	11.2			37	54	29	34	34.200161	-109.801335	7400	M313A	83	0	0	56.4203	100.3853344	1950	1995	1996	6	10	46	scope	295713390489998	2455489010690		2455509010690
1999	4	1	972	2	5	122	12.6	56	14.9	56	74	38	34	34.200161	-109.801335	7400	M313A	83	0	0	56.4203	100.3853344	1920	1995	1996	6	10	75	scope	295713391489998	2455489010690	2455505010690	
1999	4	1	973	1	17	122	11.5	41	11.7	41	60	30	30	34.201522	-109.756816	7800	M313A	83	335	335	97.1193	206.6420345	1933	1995	1996	6	6	63	scope	295713393489998	2455512010690	2455534010690	2455561010690
1999	4	1	975	2	12	122	10.6	44	11.5	44	61	33	36	34.21296	-109.644844	7700	M313A	71	0	0	115.5653	217.6382753	1942	1995	1996	6	11	54	scope	295713397489998	2455634010690	2455664010690	2455682010690
1999	4	1	975	3	13	122	14.5			52	61	39	36	34.21296	-109.644844	7700	M313A	71	0	0	115.5653	217.6382753	1936	1995	1996	6	11	60	scope	295713398489998	2455634010690		2455683010690
1999	4	1	987	1	2	122	11.1	44	14.2	44	52	36	33	34.16768	-109.799624	7500	M313A	63	0	0	33.5006	63.64085699	1949	1995	1996	6	7	47	scope	295713400489998	2455755010690	2455762010690	2455775010690
1999	4	1	987	4	5	122	9.6			36	51	30	33	34.16768	-109.799624	7500	M313A	63	0	0	33.5006	63.64085699	1949	1995	1996	6	7	47	scope	295713401489998	2455755010690		2455776010690
1999	4	1	988	1	3	122	10	44	11.1	44	49	38	39	34.169897	-109.750771	8200	M313A	69	78	78	163.2942	316.0809499	1956	1995	1996	6	14	40	scope	295713402489998	2455779010690	2455787010690	2455848010690
1999	4	1	989	1	2	122	14	47	14.5	47	44	44	37	34.159575	-109.71187	8400	M313A	64	0	0	80.8009	150.3257091	1955	1995	1996	6	10	41	scope	295713403489998	2455853010690	2455860010690	2455890010690
1999	4	1	989	2	1	122	9.1	39	10.4	39	59	29	37	34.159575	-109.71187	8400	M313A	64	0	0	80.8009	150.3257091	1939	1995	1996	6	10	57	scope	295713404489998	2455853010690	2455861010690	2455891010690
1999	4	1	992	2	1	122	15.7	63	16.7	63	145	31	28	34.149347	-109.52438	8400	M313A	89	0	0	67.9218	127.7492984	1847	1995	1996	6	11	149	scope	295713409489998	2456033010690	2456043010690	2456064010690
1999	4	1	992	2	2	122	13.5	47	14.8	47	113	24	28	34.149347	-109.52438	8400	M313A	89	0	0	67.9218	127.7492984	1887	1995	1996	6	11	109	scope	295713410489998	2456033010690	2456044010690	2456065010690
1999	4	1	1002	1	8	122	15.6			68	57	55	42	34.110098	-109.813449	7700	M313A	79	0	0	74.1466	119.5175494	1943	1995	1996	5	31	53	scope	295713411489998	2456121010690		2456144010690
1999	4	1	1003	3	2	122	13.2	66	14.7	66	54	55	77	34.106636	-109.737608	8000	M313A	65	0	0	74.7511	115.2341533	1929	1995	1996	6	21	67	scope	295713412489998	2456146010690	2456158010690	2456167010690
1999	4	1	1004	3	3	122	16.7	71	17.6	71	105	42	40	36.309904	-109.098243	8500	313B	85	260	260	139.7163	225.3432692	1888	1995	1996	6	4	108	scope	295713413489998	2456172010690	2456202010690	2456219010690
1999	4	1	1006	2	10	122	12.1			44	36	47	64	34.110429	-109.589021	9400	M313A	126	0	0	202.5332	98.63867176	1963	1995	1996	6	11	33	scope	295713414489998	2456227010690		2456244010690
1999	4	1	1017	3	11	122	19.4	78	20.8	78	76	55	55	36.533329	-109.206711	7100	313B	102	0	0	262.2453	313.993513	1922	1995	1996	6	17	74	scope	295713416489998	2456382010690	2456421010690	2456446010690
1999	4	1	1017	4	19	122	15.4			68	58	55	55	36.533329	-109.206711	7100	313B	102	0	0	262.2453	313.993513	1932	1995	1996	6	17	64	scope	295713417489998	2456382010690		2456447010690
1999	4	1	1023	4	2	122	13.9	59	14.9	59	55	48	49	34.067623	-109.47812	8700	M313A	104	312	312	137.0262	212.2739609	1942	1995	1996	6	14	54	scope	295713420489998	2456622010690	2456650010690	2456659010690
1999	4	1	1025	1	3	122	13.5			49	76	32	32	34.074391	-109.372884	8400	M313A	120	197	197	76.4233	146.9720114	1933	1995	1996	6	13	63	scope	295713421489998	2456673010690		2456698010690
1999	4	1	1025	4	1	122	9.7	48	10.4	48	78	31	32	34.074391	-109.372884	8400	M313A	120	197	197	76.4233	146.9720114	1938	1995	1996	6	13	58	scope	295713422489998	2456673010690	2456687010690	2456699010690
1999	4	1	1026	1	8	122	7.8	40	8	40	69	27	24	34.058292	-109.315769	8100	M313A	100	57	57	104.6007	208.8482783	1931	1995	1996	6	14	65	scope	295713423489998	2456700010690	2456713010690	2456750010690
1999	4	1	1034	3	9	122	20.6	70	21.5	70	108	41	41	35.860476	-109.241931	8100	313B	105	254	254	215.4164	84.39655402	1887	1995	1996	7	1	109	scope	295713424489998	2456980010690	2457010010690	2457020010690
1999	4	1	1038	4	10	122	11.2			57	66	42	41	34.018817	-109.469245	8900	M313A	137	0	0	195.7123	291.6544399	1927	1995	1996	6	28	69	scope	295713426489998	2457103010690		2457140010690
1999	4	1	1047	3	12	122	13.4			60	42	58	59	33.972043	-109.805627	8300	M313A	68	187	187	138.6474	245.0238025	1956	1995	1996	6	24	40	scope	295713432489998	2457394010690		2457436010690
1999	4	1	1048	4	4	122	13.3			54	47	49	50	33.980501	-109.749218	8300	M313A	106	248	248	102.4655	155.0183078	1949	1995	1996	6	24	47	scope	295713433489998	2457441010690		2457466010690
1999	4	1	1048	4	6	122	14			61	53	51	50	33.980501	-109.749218	8300	M313A	106	248	248	102.4655	155.0183078	1942	1995	1996	6	24	54	scope	295713434489998	2457441010690		2457468010690
1999	4	1	1057	3	1	122	13.2	55	13.9	55	66	40	45	33.972079	-109.276342	8600	M313A	91	152	152	56.2616	83.63717695	1933	1995	1996	6	21	63	scope	295713435489998	2457958010690	2457964010690	2457972010690
1999	4	1	1059	3	8	122	13.3			52	70	36	37	33.973026	-109.155102	8500	M313A	149	236	236	132.3229	56.12751776	1935	1995	1996	6	24	61	scope	295713436489998	2457976010690		2458011010690
1999	4	1	1076	1	1	122	16.8	53	18.7	53	51	45	49	33.928431	-109.069524	8400	M313A	58	166	166	59.202	103.1760988	1950	1995	1996	6	27	46	scope	295713442489998	2458769010690	2458775010690	2458789010690
1999	4	1	1077	4	2	122	12.4	55	13.7	55	70	38	39	36.003904	-109.187718	7700	313B	81	0	0	70.3149	152.0824957	1928	1995	1996	6	24	68	scope	295713443489998	2458791010690	2458811010690	2458819010690
1999	4	1	1087	3	6	122	16.7			47	81	29	32	33.876338	-109.265295	8600	M313A	86	145	145	84.2403	34.55879792	1927	1995	1996	7	12	69	scope	295713444489998	2459289010690		2459317010690
1999	4	1	1091	1	9	122	14.6			63	51	54	50	33.868853	-109.065461	8600	M313A	86	286	286	64.926	114.3615674	1941	1995	1996	7	10	55	scope	295713445489998	2459483010690		2459510010690
1999	4	1	1091	4	5	122	11.3	55	12.2	55	55	45	50	33.868853	-109.065461	8600	M313A	86	286	286	64.926	114.3615674	1931	1995	1996	7	10	65	scope	295713446489998	2459483010690	2459509010690	2459512010690
1999	4	1	1092	1	5	122	13.5			73	75	52	47	33.842217	-109.809596	6600	M313A	78	0	0	168.4918	289.2932426	1918	1995	1996	6	18	78	scope	295713447489998	2459515010690	2459525010690	2459563010690
1999	4	1	1092	2	6	122	13			57	64	42	47	33.842217	-109.809596	6600	M313A	78	0	0	168.4918	289.2932426	1924	1995	1996	6	18	72	scope	295713448489998	2459515010690	2459538010690	2459564010690
1999	4	1	1098	3	4	122	17.4	62	20.3	62	40	62	55	33.841257	-109.476741	9000	M313A	55	0	0	56.866	95.05027991	1956	1995	1996	7	9	40	scope	295713449489998	2459849010690	2459863010690	2459872010690
1999	4	1	1101	1	2	122	17.8	48	19.8	48	53	39	37	33.822166	-109.325813	8400	M313A	67	215	215	52.2276	89.7637834	1946	1995	1996	7	11	50	scope	295713450489998	2459993010690	2460000010690	2460010010690
1999	4	1	1106	2	2	122	14.8	57	15.7	57	85	36	29	33.832728	-109.061953	8200	M313A	104	175	175	95.9646	177.1178554	1912	1995	1996	7	15	84	scope	295713451489998	2460169010690	2460187010690	2460207010690
1999	4	1	1108	1	19	122	9.6			49	61	37	33	35.604322	-109.233203	7700	313B	76	348	348	78.7938	138.5857327	1948	1995	1996	6	12	48	scope	295713453489998	2460278010690		2460313010690
1999	4	1	1110	3	8	122				76	87	50	51	35.829608	-109.227114	7900	313B	112	170	170	151.9401	128.8933302	1907	1995	1996	6	10	89	scope	295713454489998	2460368010690		2460398010690
1999	4	1	1112	3	2	122	11.4			50	47	45	43	33.786305	-109.556557	8500	M313A	84	183	183	93.2244	151.9555321	1950	1995	1996	6	13	46	scope	295713455489998	2460447010690		2460488010690
1999	4	1	1112	3	3	122	11.1			50	56	40	43	33.786305	-109.556557	8500	M313A	84	183	183	93.2244	151.9555321	1944	1995	1996	6	13	52	scope	295713456489998	2460447010690		2460489010690
1999	4	1	1114	4	4	122	9.1			45	53	37	43	33.795772	-109.445142	8100	M313A	96	92	92	126.6427	217.2708587	1936	1995	1996	7	9	60	scope	295713457489998	2460557010690		2460602010690
1999	4	1	1116	2	1	122	16	81	16.1	81	139	45	42	33.803204	-109.324022	8200	M313A	19	200	200	36.4739	78.40591757	1851	1995	1996	7	15	145	scope	295713458489998	2460629010690	2460640010690	2460645010690
1999	4	1	1116	4	4	122	9.2			47	55	38	42	33.803204	-109.324022	8200	M313A	19	200	200	36.4739	78.40591757	1939	1995	1996	7	15	57	scope	295713459489998	2460629010690		2460646010690
1999	4	1	1117	1	7	122	19.5			99	116	62	57	33.781784	-109.274762	8400	M313A	87	85	85	81.7473	170.1226926	1880	1995	1996	7	19	116	scope	295713460489998	2460649010690		2460695010690
1999	4	1	1117	4	27	122	17.9			75	83	51	57	33.781784	-109.274762	8400	M313A	87	85	85	81.7473	170.1226926	1913	1995	1996	7	19	83	scope	295713461489998	2460649010690		2460696010690
1999	4	1	1118	2	3	122	12.8	66	14.1	66	62	51	39	33.780178	-109.225119	8200	M313A	88	167	167	97.242	164.8752931	1931	1995	1996	7	12	65	scope	295713462489998	2460700010690	2460713010690	2460726010690
1999	4	1	1122	2	1	122	14.7	59	15.9	59	58	47	44	33.741839	-109.876834	6700	313C	65	312	312	118.6727	236.9091974	1939	1995	1996	7	17	57	scope	295713465489998	2460882010690	2460910010690	2460937010690
1999	4	1	1122	4	16	122	12.1	58	13.1	58	71	41	44	33.741839	-109.876834	6700	313C	65	312	312	118.6727	236.9091974	1926	1995	1996	7	17	70	scope	295713466489998	2460882010690	2460934010690	2460938010690
1999	4	1	1124	1	2	122	10.6	49	12.8	49	44	46	41	33.750533	-109.749326	7500	M313A	74	0	0	99.5992	163.111108	1954	1995	1996	6	6	42	scope	295713468489998	2460978010690	2460985010690	2461015010690
1999	4	1	1124	1	3	122	9.8	46	11.6	46	58	35	41	33.750533	-109.749326	7500	M313A	74	0	0	99.5992	163.111108	1934	1995	1996	6	6	62	scope	295713469489998	2460978010690	2460986010690	2461016010690
1999	4	1	1125	1	3	122	21.4	86	22.6	86	99	55	53	35.640306	-109.227993	7600	313B	84	125	125	116.1955	213.5018253	1894	1995	1996	6	11	102	scope	295713470489998	2461023010690	2461031010690	
1999	4	1	1125	2	7	122	15			67	67	50	53	35.640306	-109.227993	7600	313B	84	125	125	116.1955	213.5018253	1925	1995	1996	6	11	71	scope	295713471489998	2461023010690	2461046010690	2461068010690
1999	4	1	1131	3	1	122	15.7	58	17.2	58	72	40	42	33.746268	-109.382344	7800	M313A	88	0	0	84.7453	142.8730259	1925	1995	1996	7	10	71	scope	295713474489998	2461254010690	2461265010690	2461279010690
1999	4	1	1131	4	6	122	9.2	51	11	51	55	41	42	33.746268	-109.382344	7800	M313A	88	0	0	84.7453	142.8730259	1936	1995	1996	7	10	60	scope	295713475489998	2461254010690	2461272010690	2461280010690
1999	4	1	1135	4	9	122	9.3			67	71	48	53	35.627869	-109.303354	7400	313D	92	251	251	100.7335	162.4347144	1927	1995	1996	6	17	69	scope	295713476489998	2461387010690		2461413010690
1999	4	1	1135	4	10	122	14.5			87	94	57	53	35.627869	-109.303354	7400	313D	92	251	251	100.7335	162.4347144	1906	1995	1996	6	17	90	scope	295713477489998	2461387010690		
1999	4	1	1137	2	1	122	20.9	77	22.6	77	134	42	44	33.705566	-109.593516	7900	M313A	120	0	0	131.8499	186.252239	1855	1995	1996	7	10	141	scope	295713480489998	2461450010690	2461466010690	2461477010690
1999	4	1	1139	2	12	122	11.4	66	11.9	66	80	44	45	33.706067	-109.483447	7700	M313A	83	10	10	184.8158	180.0559182	1934	1995	1996	7	26	62	scope	295713481489998	2461511010690	2461534010690	2461570010690
1999	4	1	1139	3	11	122	13.1	57	13.5				45	33.706067	-109.483447	7700	M313A	83	10	10	184.8158	180.0559182	1937	1995	1996	7	26	59	scope	295713482489998	2461511010690	2461556010690	
1999	4	1	1143	1	6	122	10.9	57	12.1	57	62	43	43	35.912115	-109.322792	7400	313B	75	75	75	133.0742	245.2656372	1933	1995	1996	7	24	63	scope	295713484489998	2461674010690	2461685010690	2461730010690
1999	4	1	1143	2	1	122	11.6	54	13	54	57	43	43	35.912115	-109.322792	7400	313B	75	75	75	133.0742	245.2656372	1948	1995	1996	7	24	48	scope	295713485489998	2461674010690	2461701010690	2461732010690
