age_CE,LML01B_raw,LML02A_raw,LML02B_raw,LML03A_raw,LML03B_raw,LML04A_raw,LML04B_raw,LML05A_raw,LML05B_raw,LML06A_raw,LML06B_raw,LML07A_raw,LML07B_raw,LML08A_raw,LML08B_raw,LML09A_raw,LML09B_raw,LML10A_raw,LML10B_raw,LML01B_raw_outlier_flag,LML02A_raw_outlier_flag,LML02B_raw_outlier_flag,LML03A_raw_outlier_flag,LML03B_raw_outlier_flag,LML04A_raw_outlier_flag,LML04B_raw_outlier_flag,LML05A_raw_outlier_flag,LML05B_raw_outlier_flag,LML06A_raw_outlier_flag,LML06B_raw_outlier_flag,LML07A_raw_outlier_flag,LML07B_raw_outlier_flag,LML08A_raw_outlier_flag,LML08B_raw_outlier_flag,LML09A_raw_outlier_flag,LML09B_raw_outlier_flag,LML10A_raw_outlier_flag,LML10B_raw_outlier_flag
1875,1.49,2.86,4.26,1.1,1.39,1.84,1.21,0.99,0.82,0.98,0.88,0.39,0.67,0.97,1.07,0.79,0.62,0.53,0.42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,1.52,3.64,3.23,1.06,1.28,2.23,1.52,0.59,0.64,0.93,1.3,0.41,0.74,1.1,1.04,1.29,0.78,0.84,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,1.63,3.89,4.42,0.83,1.03,2.29,2.35,0.8,0.62,1.02,1.31,0.61,0.95,1.2,1.08,1.04,0.7,0.73,0.55,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,1.98,2.71,3.8,0.97,1.35,2.08,1.93,0.84,0.8,1.23,0.96,0.56,0.9,0.89,1.09,0.61,0.65,0.6,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,1.54,2.63,2.73,1.14,1.1,2.04,1.9,0.79,0.62,0.95,1.02,0.42,0.82,1.16,1.28,0.84,0.99,0.67,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,1.32,2.66,2.75,0.89,0.95,1.54,1.58,0.48,0.54,0.88,0.85,0.4,0.52,0.97,0.9,0.63,0.61,0.65,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,1.26,2.86,2.71,0.84,0.82,1.72,2.28,0.63,0.54,1.02,0.86,0.38,0.85,0.97,1.15,0.36,0.27,0.62,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,1,2.39,2.03,0.73,0.94,1.46,1.82,0.38,0.44,0.85,0.55,0.46,0.73,0.69,1.28,0.59,0.46,0.43,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,1.08,2.28,2.73,0.71,0.79,1.16,1.15,0.47,0.39,0.65,0.57,0.37,0.7,0.81,1.04,0.5,0.54,0.71,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,0.73,2.64,3.22,0.52,0.93,1.06,1.15,0.47,0.49,0.66,0.58,0.31,0.78,0.79,1.33,0.63,0.52,1.01,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,0.7,3.03,3.08,0.47,0.66,0.85,1.41,0.46,0.38,0.41,0.42,0.33,0.69,0.85,1.15,0.82,0.5,0.8,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,0.81,3.69,3.56,0.46,0.79,1.02,0.95,0.49,0.39,0.65,0.56,0.41,0.84,0.85,1.12,0.94,0.47,0.73,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,1.12,3.05,2.63,0.58,0.77,1.36,1.35,0.61,0.51,0.82,0.71,0.41,0.85,0.85,1.37,0.77,1.08,0.77,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,1.21,3.72,2.71,0.48,0.67,0.96,1.19,0.67,0.46,0.71,0.64,0.5,0.94,0.73,1.08,1,0.9,0.79,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,1.2,3.16,2.21,0.32,0.59,1.07,0.74,0.61,0.42,0.59,0.52,0.48,0.85,0.63,0.7,0.85,1.17,0.78,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,0.71,2.98,1.87,0.32,0.49,0.85,0.41,0.54,0.48,0.46,0.34,0.31,0.45,0.46,0.84,0.88,0.69,0.37,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,0.77,3.09,2.19,0.42,0.76,0.89,0.72,0.55,0.45,0.65,0.49,0.35,0.77,0.63,0.82,0.75,1.05,0.63,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,1.02,2.6,1.8,0.47,0.57,0.97,1.01,0.69,0.43,0.57,0.3,0.38,0.81,0.68,0.79,1.02,0.82,0.57,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,0.95,3.04,1.79,0.34,0.59,0.88,0.93,0.66,0.58,0.92,0.67,0.43,0.94,0.51,0.91,0.54,0.95,0.64,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,0.71,2.31,1.58,0.5,0.79,1.1,0.71,0.46,0.55,0.88,0.47,0.54,1.11,0.74,0.83,0.94,1.12,0.48,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,0.71,2.49,1.78,0.49,0.86,0.93,0.64,0.44,0.47,0.58,0.48,0.4,0.69,0.57,0.65,0.76,0.9,0.34,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,0.71,1.95,1.98,0.36,0.47,0.8,0.65,0.48,0.45,0.59,0.35,0.43,0.74,0.34,0.83,0.8,0.95,0.47,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,0.66,2.47,1.96,0.47,0.62,0.78,0.83,0.6,0.39,0.59,0.52,0.44,0.98,0.51,0.93,0.87,0.81,0.63,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,0.67,2.28,2.29,0.47,0.61,0.83,0.49,0.69,0.42,0.58,0.44,0.36,0.73,0.36,0.52,0.75,0.83,0.52,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.6,1.6,1.54,0.32,0.47,0.58,0.56,0.45,0.27,0.37,0.2,0.26,0.56,0.27,0.58,0.42,0.68,0.32,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,0.98,2.71,2.25,0.26,0.47,0.49,0.76,0.56,0.48,0.68,0.47,0.45,0.9,0.3,0.73,0.89,0.87,0.55,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,1.03,3.23,3.03,0.32,0.51,0.91,0.62,0.75,0.52,0.59,0.47,0.5,0.92,0.48,0.9,0.81,1.16,0.55,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,0.95,2.43,2.5,0.29,0.4,0.86,0.63,0.7,0.4,0.71,0.48,0.48,0.9,0.46,0.64,0.89,1.25,0.5,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,0.84,2.9,2.81,0.41,0.59,0.54,0.85,0.63,0.58,0.61,0.42,0.52,1,0.55,0.96,1.03,1.07,0.43,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,0.97,2.85,3.1,0.35,0.75,0.67,1.02,0.81,0.56,0.61,0.65,0.66,1.17,0.59,0.91,1.08,1.48,0.59,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,1.09,2.78,2.97,0.37,0.7,0.63,0.82,0.77,0.59,0.86,0.72,0.56,1.04,0.68,1.02,1,1.55,0.6,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,1.18,2.87,3.53,0.4,0.66,0.91,1.09,0.77,0.63,0.93,0.55,0.65,1,0.71,1.07,1.08,1.14,0.7,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,1.21,2.73,3.17,0.33,0.71,0.74,1.09,0.68,0.61,0.93,0.72,0.62,1.03,0.8,1.41,1.25,2.22,0.74,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,1.14,3.03,2.1,0.3,0.81,0.88,1.08,0.86,0.54,1.05,0.96,0.61,1.17,0.63,1.19,1.08,2.05,0.86,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,0.91,2.88,2.58,0.34,0.73,0.91,1.16,0.77,0.61,0.99,0.56,0.73,1.13,0.69,1.08,1.21,2.33,0.93,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,0.75,2.58,2,0.36,0.6,0.91,1.07,0.81,0.56,0.79,0.79,0.54,0.83,0.58,1.2,0.94,1.63,0.72,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,0.8,2.37,2.24,0.47,0.63,0.67,1.02,0.6,0.47,0.7,0.72,0.61,0.83,0.6,1.18,1.02,2.27,0.93,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,0.92,2.46,2.64,0.31,0.62,0.94,1.3,0.64,0.55,0.85,0.75,0.56,0.87,0.81,1,0.96,2.45,0.96,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,0.81,2.29,1.77,0.35,0.62,1.02,1.51,0.75,0.46,0.85,0.88,0.6,0.9,0.98,1.16,1.12,2.53,0.93,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,0.99,2.79,2.6,0.32,0.61,0.76,1.27,0.71,0.45,0.62,0.9,0.51,0.84,0.59,1.2,0.96,2.16,0.88,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,1.02,2.85,2.91,0.37,0.63,1.03,1.35,0.81,0.52,0.76,0.73,0.68,0.75,0.82,1.1,1.36,2.15,0.97,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,0.83,2.34,2.01,0.39,0.51,0.93,1.44,0.82,0.61,0.74,0.83,0.63,0.97,0.76,1.06,1.16,2.37,0.93,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,0.69,2.38,2.24,0.34,0.43,0.98,1.36,0.76,0.58,0.52,0.78,0.48,0.74,0.84,0.8,1.12,2.06,0.75,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,0.87,2.6,2.31,0.35,0.52,0.93,0.97,0.83,0.48,0.63,0.72,0.56,0.77,0.68,1,1.12,1.48,0.62,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,0.67,2.7,2.38,0.39,0.44,0.83,1.07,0.69,0.6,0.64,0.74,0.64,0.95,0.86,1.01,1.12,2.15,0.88,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,0.67,2.14,2.02,0.36,0.57,0.69,1.03,0.77,0.52,0.65,0.59,0.52,0.83,0.62,1.08,1.01,1.84,0.71,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,0.67,2.28,1.95,0.42,0.65,0.77,1.18,0.82,0.4,0.4,0.73,0.52,0.83,0.91,1.26,1.19,1.71,0.77,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,0.57,1.87,1.79,0.4,0.45,0.71,0.71,0.71,0.5,0.42,0.55,0.51,0.65,0.64,0.88,1,1.4,0.76,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,0.58,1.77,1.27,0.43,0.51,0.52,1.05,0.69,0.57,0.56,0.47,0.38,0.53,0.6,0.77,0.48,1.39,0.65,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,0.5,1.2,1.36,0.32,0.58,0.6,0.74,0.7,0.44,0.47,0.66,0.27,0.34,0.61,0.59,0.73,1.31,0.64,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,0.66,1.13,1.13,0.3,0.57,0.72,0.65,0.62,0.37,0.33,0.53,0.3,0.32,0.53,0.62,0.8,0.98,0.36,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,0.43,1.09,0.86,0.33,0.36,0.5,0.46,0.59,0.38,0.26,0.45,0.4,0.4,0.45,0.52,0.78,1.02,0.6,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,0.61,1.17,0.98,0.28,0.35,0.62,0.59,0.6,0.28,0.3,0.47,0.25,0.33,0.53,0.53,0.64,1.16,0.45,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,0.47,1.6,0.86,0.26,0.59,0.62,0.72,0.61,0.28,0.3,0.47,0.29,0.37,0.56,0.5,0.78,1.27,0.54,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,0.43,1.51,0.83,0.32,0.4,0.45,0.55,0.58,0.37,0.23,0.45,0.37,0.33,0.53,0.59,0.6,0.95,0.29,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,0.31,1.34,0.95,0.23,0.4,0.3,0.3,0.51,0.24,0.24,0.39,0.21,0.31,0.36,0.58,0.54,0.99,0.34,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,0.42,2.15,1.24,0.28,0.37,0.4,0.42,0.57,0.24,0.31,0.38,0.22,0.33,0.5,0.84,0.58,1.01,0.42,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,0.36,2.27,1.63,0.18,0.39,0.48,0.45,0.53,0.29,0.35,0.49,0.21,0.32,0.89,1.07,1,1.32,0.44,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.38,2.02,1.34,0.25,0.46,0.5,0.46,0.63,0.36,0.19,0.49,0.25,0.25,0.84,0.96,0.9,0.95,0.58,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,0.36,1.8,1.24,0.3,0.3,0.57,0.33,0.73,0.32,0.45,0.44,0.31,0.31,0.76,0.73,0.72,1.41,0.63,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,0.27,1.87,1.9,0.33,0.29,0.66,0.35,0.62,0.4,0.38,0.41,0.33,0.41,0.71,0.8,0.98,1.46,0.5,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,0.35,1.75,1.53,0.32,0.34,0.55,0.39,0.64,0.28,0.3,0.21,0.21,0.23,0.9,0.86,0.92,0.74,0.44,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,0.48,1.76,1.3,0.19,0.29,0.5,0.32,0.54,0.25,0.37,0.28,0.21,0.16,0.94,0.99,0.62,1.35,0.51,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,0.61,1.29,1.67,0.33,0.31,0.46,0.47,0.65,0.37,0.2,0.4,0.24,0.4,0.77,1.25,1.32,1.46,0.73,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,0.42,1.48,1.81,0.3,0.29,0.38,0.4,0.87,0.41,0.29,0.35,0.32,0.32,0.79,1.02,0.98,1.13,0.65,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,0.4,1.74,1.34,0.33,0.32,0.61,0.44,0.52,0.38,0.31,0.32,0.3,0.38,0.78,1.18,1.18,1.26,0.61,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,0.4,1.36,1.83,0.32,0.38,0.74,0.33,0.73,0.28,0.29,0.41,0.25,0.36,0.75,1.43,0.78,1.27,0.6,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,0.41,1.78,1.99,0.34,0.43,0.51,0.42,0.68,0.31,0.24,0.35,0.39,0.37,1.27,1.62,1.45,1.53,0.67,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,0.57,1.68,1.56,0.34,0.44,0.78,0.45,0.83,0.32,0.36,0.45,0.32,0.44,1.14,1.59,1.53,1.37,0.84,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,0.53,1.53,1.86,0.31,0.38,1.02,0.54,0.95,0.38,0.48,0.55,0.32,0.5,1.22,1.46,0.96,1.81,0.68,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,0.67,1.7,1.94,0.33,0.39,0.83,0.64,0.87,0.25,0.38,0.45,0.38,0.39,1.19,1.09,1.16,1.51,0.73,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,0.68,1.73,1.3,0.3,0.54,0.74,0.41,0.68,0.39,0.41,0.55,0.35,0.41,1.23,1.29,1.51,2.01,0.77,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,0.84,1.91,1.74,0.3,0.45,0.87,0.65,0.85,0.36,0.4,0.56,0.34,0.38,1.39,1.42,1.28,1.59,0.75,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,0.59,1.69,1.7,0.24,0.42,0.94,0.51,0.79,0.3,0.3,0.39,0.26,0.43,1.13,1.35,1.46,1.93,0.65,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,0.5,1.53,1.31,0.19,0.36,0.5,0.5,0.63,0.34,0.24,0.38,0.19,0.19,1.19,0.98,0.99,1.83,0.59,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,0.55,1.44,1.06,0.21,0.39,0.75,0.44,0.5,0.37,0.31,0.46,0.19,0.23,1.18,1.17,1.25,1.55,0.71,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,0.44,1.02,1.16,0.23,0.44,0.71,0.44,0.68,0.35,0.25,0.33,0.21,0.18,0.79,1.25,1.19,1.44,0.58,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,0.46,1.07,1.51,0.29,0.42,0.5,0.44,0.55,0.33,0.21,0.41,0.28,0.14,1.06,1.33,1.16,1.36,0.76,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
