"","State","Tree","Tag","years","Ring_width"
"8179","CO","15H","ABLA-L-15H","1897",NA
"8180","CO","15H","ABLA-L-15H","1896",NA
"8181","CO","15H","ABLA-L-15H","1895",NA
"8182","CO","15H","ABLA-L-15H","1894",NA
"8183","CO","15H","ABLA-L-15H","1893",NA
"8184","CO","15H","ABLA-L-15H","1892",NA
"8185","CO","15H","ABLA-L-15H","1891",NA
"8186","CO","15H","ABLA-L-15H","1890",NA
"8187","CO","15H","ABLA-L-15H","1889",NA
"8188","CO","15H","ABLA-L-15H","1888",NA
"8189","CO","15H","ABLA-L-15H","1887",NA
"8190","CO","15H","ABLA-L-15H","1886",NA
"8191","CO","15H","ABLA-L-15H","1885",NA
"8192","CO","15H","ABLA-L-15H","1884",NA
"8193","CO","15H","ABLA-L-15H","1883",NA
"8194","CO","15H","ABLA-L-15H","1882",NA
"8195","CO","15H","ABLA-L-15H","1881",NA
"8196","CO","15H","ABLA-L-15H","1880",NA
"8197","CO","15H","ABLA-L-15H","1879",NA
"8198","CO","15H","ABLA-L-15H","1878",NA
"8199","CO","15H","ABLA-L-15H","1877",NA
"8200","CO","15H","ABLA-L-15H","1876",NA
"8201","CO","15H","ABLA-L-15H","1875",NA
"8202","CO","15L","ABLA-L-15L","2013",1.112
"8203","CO","15L","ABLA-L-15L","2012",2.512
"8204","CO","15L","ABLA-L-15L","2011",2.577
"8205","CO","15L","ABLA-L-15L","2010",2.632
"8206","CO","15L","ABLA-L-15L","2009",3.7745
"8207","CO","15L","ABLA-L-15L","2008",3.243
"8208","CO","15L","ABLA-L-15L","2007",2.997
"8209","CO","15L","ABLA-L-15L","2006",3.1405
"8210","CO","15L","ABLA-L-15L","2005",2.5625
"8211","CO","15L","ABLA-L-15L","2004",2.2225
"8212","CO","15L","ABLA-L-15L","2003",2.1255
"8213","CO","15L","ABLA-L-15L","2002",2.352
"8214","CO","15L","ABLA-L-15L","2001",3.092
"8215","CO","15L","ABLA-L-15L","2000",3.0485
"8216","CO","15L","ABLA-L-15L","1999",2.819
"8217","CO","15L","ABLA-L-15L","1998",2.603
"8218","CO","15L","ABLA-L-15L","1997",2.773
"8219","CO","15L","ABLA-L-15L","1996",2.482
"8220","CO","15L","ABLA-L-15L","1995",2.733
"8221","CO","15L","ABLA-L-15L","1994",2.8385
"8222","CO","15L","ABLA-L-15L","1993",2.8115
"8223","CO","15L","ABLA-L-15L","1992",3.5065
"8224","CO","15L","ABLA-L-15L","1991",3.0665
"8225","CO","15L","ABLA-L-15L","1990",2.9855
"8226","CO","15L","ABLA-L-15L","1989",3.3855
"8227","CO","15L","ABLA-L-15L","1988",3.3195
"8228","CO","15L","ABLA-L-15L","1987",3.1545
"8229","CO","15L","ABLA-L-15L","1986",3.4075
"8230","CO","15L","ABLA-L-15L","1985",3.2015
"8231","CO","15L","ABLA-L-15L","1984",2.811
"8232","CO","15L","ABLA-L-15L","1983",2.521
"8233","CO","15L","ABLA-L-15L","1982",2.356
"8234","CO","15L","ABLA-L-15L","1981",2.1135
"8235","CO","15L","ABLA-L-15L","1980",1.667
"8236","CO","15L","ABLA-L-15L","1979",2.1535
"8237","CO","15L","ABLA-L-15L","1978",2.069
"8238","CO","15L","ABLA-L-15L","1977",1.7685
"8239","CO","15L","ABLA-L-15L","1976",1.7015
"8240","CO","15L","ABLA-L-15L","1975",1.9475
"8241","CO","15L","ABLA-L-15L","1974",1.5905
"8242","CO","15L","ABLA-L-15L","1973",1.7605
"8243","CO","15L","ABLA-L-15L","1972",1.8785
"8244","CO","15L","ABLA-L-15L","1971",0.6535
"8245","CO","15L","ABLA-L-15L","1970",0.3215
"8246","CO","15L","ABLA-L-15L","1969",1.207
"8247","CO","15L","ABLA-L-15L","1968",0.4735
"8248","CO","15L","ABLA-L-15L","1967",0.2595
"8249","CO","15L","ABLA-L-15L","1966",0.607
"8250","CO","15L","ABLA-L-15L","1965",0.63
"8251","CO","15L","ABLA-L-15L","1964",0.649
"8252","CO","15L","ABLA-L-15L","1963",NA
"8253","CO","15L","ABLA-L-15L","1962",NA
"8254","CO","15L","ABLA-L-15L","1961",NA
"8255","CO","15L","ABLA-L-15L","1960",NA
"8256","CO","15L","ABLA-L-15L","1959",NA
"8257","CO","15L","ABLA-L-15L","1958",NA
"8258","CO","15L","ABLA-L-15L","1957",NA
"8259","CO","15L","ABLA-L-15L","1956",NA
"8260","CO","15L","ABLA-L-15L","1955",NA
"8261","CO","15L","ABLA-L-15L","1954",NA
"8262","CO","15L","ABLA-L-15L","1953",NA
"8263","CO","15L","ABLA-L-15L","1952",NA
"8264","CO","15L","ABLA-L-15L","1951",NA
"8265","CO","15L","ABLA-L-15L","1950",NA
"8266","CO","15L","ABLA-L-15L","1949",NA
"8267","CO","15L","ABLA-L-15L","1948",NA
"8268","CO","15L","ABLA-L-15L","1947",NA
"8269","CO","15L","ABLA-L-15L","1946",NA
"8270","CO","15L","ABLA-L-15L","1945",NA
"8271","CO","15L","ABLA-L-15L","1944",NA
"8272","CO","15L","ABLA-L-15L","1943",NA
"8273","CO","15L","ABLA-L-15L","1942",NA
"8274","CO","15L","ABLA-L-15L","1941",NA
"8275","CO","15L","ABLA-L-15L","1940",NA
"8276","CO","15L","ABLA-L-15L","1939",NA
"8277","CO","15L","ABLA-L-15L","1938",NA
"8278","CO","15L","ABLA-L-15L","1937",NA
"8279","CO","15L","ABLA-L-15L","1936",NA
"8280","CO","15L","ABLA-L-15L","1935",NA
"8281","CO","15L","ABLA-L-15L","1934",NA
"8282","CO","15L","ABLA-L-15L","1933",NA
"8283","CO","15L","ABLA-L-15L","1932",NA
"8284","CO","15L","ABLA-L-15L","1931",NA
"8285","CO","15L","ABLA-L-15L","1930",NA
"8286","CO","15L","ABLA-L-15L","1929",NA
"8287","CO","15L","ABLA-L-15L","1928",NA
"8288","CO","15L","ABLA-L-15L","1927",NA
"8289","CO","15L","ABLA-L-15L","1926",NA
"8290","CO","15L","ABLA-L-15L","1925",NA
"8291","CO","15L","ABLA-L-15L","1924",NA
"8292","CO","15L","ABLA-L-15L","1923",NA
"8293","CO","15L","ABLA-L-15L","1922",NA
"8294","CO","15L","ABLA-L-15L","1921",NA
"8295","CO","15L","ABLA-L-15L","1920",NA
"8296","CO","15L","ABLA-L-15L","1919",NA
"8297","CO","15L","ABLA-L-15L","1918",NA
"8298","CO","15L","ABLA-L-15L","1917",NA
"8299","CO","15L","ABLA-L-15L","1916",NA
"8300","CO","15L","ABLA-L-15L","1915",NA
"8301","CO","15L","ABLA-L-15L","1914",NA
"8302","CO","15L","ABLA-L-15L","1913",NA
"8303","CO","15L","ABLA-L-15L","1912",NA
"8304","CO","15L","ABLA-L-15L","1911",NA
"8305","CO","15L","ABLA-L-15L","1910",NA
"8306","CO","15L","ABLA-L-15L","1909",NA
"8307","CO","15L","ABLA-L-15L","1908",NA
"8308","CO","15L","ABLA-L-15L","1907",NA
"8309","CO","15L","ABLA-L-15L","1906",NA
"8310","CO","15L","ABLA-L-15L","1905",NA
"8311","CO","15L","ABLA-L-15L","1904",NA
"8312","CO","15L","ABLA-L-15L","1903",NA
"8313","CO","15L","ABLA-L-15L","1902",NA
"8314","CO","15L","ABLA-L-15L","1901",NA
"8315","CO","15L","ABLA-L-15L","1900",NA
"8316","CO","15L","ABLA-L-15L","1899",NA
"8317","CO","15L","ABLA-L-15L","1898",NA
"8318","CO","15L","ABLA-L-15L","1897",NA
"8319","CO","15L","ABLA-L-15L","1896",NA
"8320","CO","15L","ABLA-L-15L","1895",NA
"8321","CO","15L","ABLA-L-15L","1894",NA
"8322","CO","15L","ABLA-L-15L","1893",NA
"8323","CO","15L","ABLA-L-15L","1892",NA
"8324","CO","15L","ABLA-L-15L","1891",NA
"8325","CO","15L","ABLA-L-15L","1890",NA
"8326","CO","15L","ABLA-L-15L","1889",NA
"8327","CO","15L","ABLA-L-15L","1888",NA
"8328","CO","15L","ABLA-L-15L","1887",NA
"8329","CO","15L","ABLA-L-15L","1886",NA
"8330","CO","15L","ABLA-L-15L","1885",NA
"8331","CO","15L","ABLA-L-15L","1884",NA
"8332","CO","15L","ABLA-L-15L","1883",NA
"8333","CO","15L","ABLA-L-15L","1882",NA
"8334","CO","15L","ABLA-L-15L","1881",NA
"8335","CO","15L","ABLA-L-15L","1880",NA
"8336","CO","15L","ABLA-L-15L","1879",NA
"8337","CO","15L","ABLA-L-15L","1878",NA
"8338","CO","15L","ABLA-L-15L","1877",NA
"8339","CO","15L","ABLA-L-15L","1876",NA
"8340","CO","15L","ABLA-L-15L","1875",NA
"8341","CO","01H","ABLA-M-01H","2013",0.1425
"8342","CO","01H","ABLA-M-01H","2012",0.855
"8343","CO","01H","ABLA-M-01H","2011",1.128
"8344","CO","01H","ABLA-M-01H","2010",1.013
"8345","CO","01H","ABLA-M-01H","2009",1.1185
"8346","CO","01H","ABLA-M-01H","2008",1.6195
"8347","CO","01H","ABLA-M-01H","2007",1.2705
"8348","CO","01H","ABLA-M-01H","2006",1.435
"8349","CO","01H","ABLA-M-01H","2005",1.0865
"8350","CO","01H","ABLA-M-01H","2004",0.7065
"8351","CO","01H","ABLA-M-01H","2003",0.7715
"8352","CO","01H","ABLA-M-01H","2002",0.7505
"8353","CO","01H","ABLA-M-01H","2001",1.1305
"8354","CO","01H","ABLA-M-01H","2000",1.183
"8355","CO","01H","ABLA-M-01H","1999",1.331
"8356","CO","01H","ABLA-M-01H","1998",1.4995
"8357","CO","01H","ABLA-M-01H","1997",1.0455
"8358","CO","01H","ABLA-M-01H","1996",1.001
"8359","CO","01H","ABLA-M-01H","1995",1.0745
"8360","CO","01H","ABLA-M-01H","1994",1.117
"8361","CO","01H","ABLA-M-01H","1993",1.2815
"8362","CO","01H","ABLA-M-01H","1992",1.3765
"8363","CO","01H","ABLA-M-01H","1991",1.499
"8364","CO","01H","ABLA-M-01H","1990",1.2555
"8365","CO","01H","ABLA-M-01H","1989",1.425
"8366","CO","01H","ABLA-M-01H","1988",1.903
"8367","CO","01H","ABLA-M-01H","1987",1.6485
"8368","CO","01H","ABLA-M-01H","1986",1.923
"8369","CO","01H","ABLA-M-01H","1985",1.8965
"8370","CO","01H","ABLA-M-01H","1984",2.013
"8371","CO","01H","ABLA-M-01H","1983",1.8685
"8372","CO","01H","ABLA-M-01H","1982",1.856
"8373","CO","01H","ABLA-M-01H","1981",1.524
"8374","CO","01H","ABLA-M-01H","1980",1.434
"8375","CO","01H","ABLA-M-01H","1979",1.8155
"8376","CO","01H","ABLA-M-01H","1978",2.16
"8377","CO","01H","ABLA-M-01H","1977",1.874
"8378","CO","01H","ABLA-M-01H","1976",1.9925
"8379","CO","01H","ABLA-M-01H","1975",2.3055
"8380","CO","01H","ABLA-M-01H","1974",1.5315
"8381","CO","01H","ABLA-M-01H","1973",2.0225
"8382","CO","01H","ABLA-M-01H","1972",1.8185
"8383","CO","01H","ABLA-M-01H","1971",1.896
"8384","CO","01H","ABLA-M-01H","1970",2.8065
"8385","CO","01H","ABLA-M-01H","1969",3.472
"8386","CO","01H","ABLA-M-01H","1968",3.033
"8387","CO","01H","ABLA-M-01H","1967",2.9525
"8388","CO","01H","ABLA-M-01H","1966",3.1515
"8389","CO","01H","ABLA-M-01H","1965",2.848
"8390","CO","01H","ABLA-M-01H","1964",2.748
"8391","CO","01H","ABLA-M-01H","1963",2.0825
"8392","CO","01H","ABLA-M-01H","1962",2.1235
"8393","CO","01H","ABLA-M-01H","1961",2.0005
"8394","CO","01H","ABLA-M-01H","1960",2.385
"8395","CO","01H","ABLA-M-01H","1959",2.2905
"8396","CO","01H","ABLA-M-01H","1958",1.972
"8397","CO","01H","ABLA-M-01H","1957",1.6925
"8398","CO","01H","ABLA-M-01H","1956",2.239
"8399","CO","01H","ABLA-M-01H","1955",2.6295
"8400","CO","01H","ABLA-M-01H","1954",1.933
"8401","CO","01H","ABLA-M-01H","1953",1.741
"8402","CO","01H","ABLA-M-01H","1952",1.404
"8403","CO","01H","ABLA-M-01H","1951",1.668
"8404","CO","01H","ABLA-M-01H","1950",1.7765
"8405","CO","01H","ABLA-M-01H","1949",2.3105
"8406","CO","01H","ABLA-M-01H","1948",2.5505
"8407","CO","01H","ABLA-M-01H","1947",1.981
"8408","CO","01H","ABLA-M-01H","1946",1.413
"8409","CO","01H","ABLA-M-01H","1945",1.9915
"8410","CO","01H","ABLA-M-01H","1944",2.1
"8411","CO","01H","ABLA-M-01H","1943",2.0495
"8412","CO","01H","ABLA-M-01H","1942",2.354
"8413","CO","01H","ABLA-M-01H","1941",2.1985
"8414","CO","01H","ABLA-M-01H","1940",2.377
"8415","CO","01H","ABLA-M-01H","1939",2.253
"8416","CO","01H","ABLA-M-01H","1938",2.559
"8417","CO","01H","ABLA-M-01H","1937",2.158
"8418","CO","01H","ABLA-M-01H","1936",2.049
"8419","CO","01H","ABLA-M-01H","1935",2.039
"8420","CO","01H","ABLA-M-01H","1934",2.478
"8421","CO","01H","ABLA-M-01H","1933",2.227
"8422","CO","01H","ABLA-M-01H","1932",2.352
"8423","CO","01H","ABLA-M-01H","1931",2.5535
"8424","CO","01H","ABLA-M-01H","1930",2.3225
"8425","CO","01H","ABLA-M-01H","1929",2.373
"8426","CO","01H","ABLA-M-01H","1928",2.6815
"8427","CO","01H","ABLA-M-01H","1927",2.867
"8428","CO","01H","ABLA-M-01H","1926",2.7465
"8429","CO","01H","ABLA-M-01H","1925",3.4845
"8430","CO","01H","ABLA-M-01H","1924",2.868
"8431","CO","01H","ABLA-M-01H","1923",3.0695
"8432","CO","01H","ABLA-M-01H","1922",3.554
"8433","CO","01H","ABLA-M-01H","1921",3.298
"8434","CO","01H","ABLA-M-01H","1920",2.889
"8435","CO","01H","ABLA-M-01H","1919",3.016
"8436","CO","01H","ABLA-M-01H","1918",2.9675
"8437","CO","01H","ABLA-M-01H","1917",2.3245
"8438","CO","01H","ABLA-M-01H","1916",2.037
"8439","CO","01H","ABLA-M-01H","1915",1.5105
"8440","CO","01H","ABLA-M-01H","1914",1.274
"8441","CO","01H","ABLA-M-01H","1913",2.242
"8442","CO","01H","ABLA-M-01H","1912",2.1035
"8443","CO","01H","ABLA-M-01H","1911",1.912
"8444","CO","01H","ABLA-M-01H","1910",2.172
"8445","CO","01H","ABLA-M-01H","1909",2.053
"8446","CO","01H","ABLA-M-01H","1908",2.282
"8447","CO","01H","ABLA-M-01H","1907",2.072
"8448","CO","01H","ABLA-M-01H","1906",1.771
"8449","CO","01H","ABLA-M-01H","1905",1.882
"8450","CO","01H","ABLA-M-01H","1904",2.586
"8451","CO","01H","ABLA-M-01H","1903",2.693
"8452","CO","01H","ABLA-M-01H","1902",1.771
"8453","CO","01H","ABLA-M-01H","1901",1.921
"8454","CO","01H","ABLA-M-01H","1900",1.957
"8455","CO","01H","ABLA-M-01H","1899",1.687
"8456","CO","01H","ABLA-M-01H","1898",0.798
"8457","CO","01H","ABLA-M-01H","1897",NA
"8458","CO","01H","ABLA-M-01H","1896",NA
"8459","CO","01H","ABLA-M-01H","1895",NA
"8460","CO","01H","ABLA-M-01H","1894",NA
"8461","CO","01H","ABLA-M-01H","1893",NA
"8462","CO","01H","ABLA-M-01H","1892",NA
"8463","CO","01H","ABLA-M-01H","1891",NA
"8464","CO","01H","ABLA-M-01H","1890",NA
"8465","CO","01H","ABLA-M-01H","1889",NA
"8466","CO","01H","ABLA-M-01H","1888",NA
"8467","CO","01H","ABLA-M-01H","1887",NA
"8468","CO","01H","ABLA-M-01H","1886",NA
"8469","CO","01H","ABLA-M-01H","1885",NA
"8470","CO","01H","ABLA-M-01H","1884",NA
"8471","CO","01H","ABLA-M-01H","1883",NA
"8472","CO","01H","ABLA-M-01H","1882",NA
"8473","CO","01H","ABLA-M-01H","1881",NA
"8474","CO","01H","ABLA-M-01H","1880",NA
"8475","CO","01H","ABLA-M-01H","1879",NA
"8476","CO","01H","ABLA-M-01H","1878",NA
"8477","CO","01H","ABLA-M-01H","1877",NA
"8478","CO","01H","ABLA-M-01H","1876",NA
"8479","CO","01H","ABLA-M-01H","1875",NA
"8480","CO","01L","ABLA-M-01L","2013",0.248
"8481","CO","01L","ABLA-M-01L","2012",1.766
"8482","CO","01L","ABLA-M-01L","2011",1.914
"8483","CO","01L","ABLA-M-01L","2010",1.459
"8484","CO","01L","ABLA-M-01L","2009",1.734
"8485","CO","01L","ABLA-M-01L","2008",1.9325
"8486","CO","01L","ABLA-M-01L","2007",1.835
"8487","CO","01L","ABLA-M-01L","2006",1.5925
"8488","CO","01L","ABLA-M-01L","2005",1.526
"8489","CO","01L","ABLA-M-01L","2004",1.3035
"8490","CO","01L","ABLA-M-01L","2003",1.489
"8491","CO","01L","ABLA-M-01L","2002",1.881
"8492","CO","01L","ABLA-M-01L","2001",1.8035
"8493","CO","01L","ABLA-M-01L","2000",2.303
"8494","CO","01L","ABLA-M-01L","1999",2.5785
"8495","CO","01L","ABLA-M-01L","1998",2.694
"8496","CO","01L","ABLA-M-01L","1997",2.08
"8497","CO","01L","ABLA-M-01L","1996",2.436
"8498","CO","01L","ABLA-M-01L","1995",2.4145
"8499","CO","01L","ABLA-M-01L","1994",2.1945
"8500","CO","01L","ABLA-M-01L","1993",2.8435
"8501","CO","01L","ABLA-M-01L","1992",2.6265
"8502","CO","01L","ABLA-M-01L","1991",2.7795
"8503","CO","01L","ABLA-M-01L","1990",3.006
"8504","CO","01L","ABLA-M-01L","1989",2.466
"8505","CO","01L","ABLA-M-01L","1988",3.2215
"8506","CO","01L","ABLA-M-01L","1987",2.72
"8507","CO","01L","ABLA-M-01L","1986",2.9015
"8508","CO","01L","ABLA-M-01L","1985",2.578
"8509","CO","01L","ABLA-M-01L","1984",2.955
"8510","CO","01L","ABLA-M-01L","1983",2.452
"8511","CO","01L","ABLA-M-01L","1982",2.653
"8512","CO","01L","ABLA-M-01L","1981",3.0015
"8513","CO","01L","ABLA-M-01L","1980",2.158
"8514","CO","01L","ABLA-M-01L","1979",2.657
"8515","CO","01L","ABLA-M-01L","1978",2.6665
"8516","CO","01L","ABLA-M-01L","1977",2.6495
"8517","CO","01L","ABLA-M-01L","1976",2.5995
"8518","CO","01L","ABLA-M-01L","1975",3.1795
"8519","CO","01L","ABLA-M-01L","1974",3.378
"8520","CO","01L","ABLA-M-01L","1973",3.176
"8521","CO","01L","ABLA-M-01L","1972",2.601
"8522","CO","01L","ABLA-M-01L","1971",1.765
"8523","CO","01L","ABLA-M-01L","1970",2.644
"8524","CO","01L","ABLA-M-01L","1969",3.191
"8525","CO","01L","ABLA-M-01L","1968",2.3035
"8526","CO","01L","ABLA-M-01L","1967",3.023
"8527","CO","01L","ABLA-M-01L","1966",3.2155
"8528","CO","01L","ABLA-M-01L","1965",2.7695
"8529","CO","01L","ABLA-M-01L","1964",2.612
"8530","CO","01L","ABLA-M-01L","1963",2.352
"8531","CO","01L","ABLA-M-01L","1962",2.202
"8532","CO","01L","ABLA-M-01L","1961",2.8125
"8533","CO","01L","ABLA-M-01L","1960",3.071
"8534","CO","01L","ABLA-M-01L","1959",3.8405
"8535","CO","01L","ABLA-M-01L","1958",2.1965
"8536","CO","01L","ABLA-M-01L","1957",1.026
"8537","CO","01L","ABLA-M-01L","1956",0.7815
"8538","CO","01L","ABLA-M-01L","1955",1.3075
"8539","CO","01L","ABLA-M-01L","1954",1.125
"8540","CO","01L","ABLA-M-01L","1953",1.1795
"8541","CO","01L","ABLA-M-01L","1952",1.0595
"8542","CO","01L","ABLA-M-01L","1951",1.045
"8543","CO","01L","ABLA-M-01L","1950",0.9815
"8544","CO","01L","ABLA-M-01L","1949",1.198
"8545","CO","01L","ABLA-M-01L","1948",1.6325
"8546","CO","01L","ABLA-M-01L","1947",1.5915
"8547","CO","01L","ABLA-M-01L","1946",1.297
"8548","CO","01L","ABLA-M-01L","1945",1.338
"8549","CO","01L","ABLA-M-01L","1944",1.382
"8550","CO","01L","ABLA-M-01L","1943",1.1715
"8551","CO","01L","ABLA-M-01L","1942",1.5405
"8552","CO","01L","ABLA-M-01L","1941",1.569
"8553","CO","01L","ABLA-M-01L","1940",1.853
"8554","CO","01L","ABLA-M-01L","1939",1.4405
"8555","CO","01L","ABLA-M-01L","1938",1.4555
"8556","CO","01L","ABLA-M-01L","1937",0.9835
"8557","CO","01L","ABLA-M-01L","1936",0.9535
"8558","CO","01L","ABLA-M-01L","1935",1.276
"8559","CO","01L","ABLA-M-01L","1934",1.1195
"8560","CO","01L","ABLA-M-01L","1933",1.132
"8561","CO","01L","ABLA-M-01L","1932",1.164
"8562","CO","01L","ABLA-M-01L","1931",1.267
"8563","CO","01L","ABLA-M-01L","1930",1.4435
"8564","CO","01L","ABLA-M-01L","1929",1.3175
"8565","CO","01L","ABLA-M-01L","1928",1.4375
"8566","CO","01L","ABLA-M-01L","1927",1.2865
"8567","CO","01L","ABLA-M-01L","1926",1.4365
"8568","CO","01L","ABLA-M-01L","1925",1.5355
"8569","CO","01L","ABLA-M-01L","1924",1.543
"8570","CO","01L","ABLA-M-01L","1923",1.383
"8571","CO","01L","ABLA-M-01L","1922",1.365
"8572","CO","01L","ABLA-M-01L","1921",1.4235
"8573","CO","01L","ABLA-M-01L","1920",1.299
"8574","CO","01L","ABLA-M-01L","1919",1.4145
"8575","CO","01L","ABLA-M-01L","1918",1.5805
"8576","CO","01L","ABLA-M-01L","1917",1.682
"8577","CO","01L","ABLA-M-01L","1916",1.29
"8578","CO","01L","ABLA-M-01L","1915",1.541
"8579","CO","01L","ABLA-M-01L","1914",1.3965
"8580","CO","01L","ABLA-M-01L","1913",1.594
"8581","CO","01L","ABLA-M-01L","1912",1.474
"8582","CO","01L","ABLA-M-01L","1911",1.2595
"8583","CO","01L","ABLA-M-01L","1910",1.228
"8584","CO","01L","ABLA-M-01L","1909",1.251
"8585","CO","01L","ABLA-M-01L","1908",1.174
"8586","CO","01L","ABLA-M-01L","1907",1.21
"8587","CO","01L","ABLA-M-01L","1906",0.981
"8588","CO","01L","ABLA-M-01L","1905",1.284
"8589","CO","01L","ABLA-M-01L","1904",1.545
"8590","CO","01L","ABLA-M-01L","1903",1.205
"8591","CO","01L","ABLA-M-01L","1902",1.174
"8592","CO","01L","ABLA-M-01L","1901",1.425
"8593","CO","01L","ABLA-M-01L","1900",1.242
"8594","CO","01L","ABLA-M-01L","1899",NA
"8595","CO","01L","ABLA-M-01L","1898",NA
"8596","CO","01L","ABLA-M-01L","1897",NA
"8597","CO","01L","ABLA-M-01L","1896",NA
"8598","CO","01L","ABLA-M-01L","1895",NA
"8599","CO","01L","ABLA-M-01L","1894",NA
"8600","CO","01L","ABLA-M-01L","1893",NA
"8601","CO","01L","ABLA-M-01L","1892",NA
"8602","CO","01L","ABLA-M-01L","1891",NA
"8603","CO","01L","ABLA-M-01L","1890",NA
"8604","CO","01L","ABLA-M-01L","1889",NA
"8605","CO","01L","ABLA-M-01L","1888",NA
"8606","CO","01L","ABLA-M-01L","1887",NA
"8607","CO","01L","ABLA-M-01L","1886",NA
"8608","CO","01L","ABLA-M-01L","1885",NA
"8609","CO","01L","ABLA-M-01L","1884",NA
"8610","CO","01L","ABLA-M-01L","1883",NA
"8611","CO","01L","ABLA-M-01L","1882",NA
"8612","CO","01L","ABLA-M-01L","1881",NA
"8613","CO","01L","ABLA-M-01L","1880",NA
"8614","CO","01L","ABLA-M-01L","1879",NA
"8615","CO","01L","ABLA-M-01L","1878",NA
"8616","CO","01L","ABLA-M-01L","1877",NA
"8617","CO","01L","ABLA-M-01L","1876",NA
"8618","CO","01L","ABLA-M-01L","1875",NA
"8619","CO","02H","ABLA-M-02H","2013",0.1325
"8620","CO","02H","ABLA-M-02H","2012",0.651
"8621","CO","02H","ABLA-M-02H","2011",0.7245
"8622","CO","02H","ABLA-M-02H","2010",0.6105
"8623","CO","02H","ABLA-M-02H","2009",0.5895
"8624","CO","02H","ABLA-M-02H","2008",0.5815
"8625","CO","02H","ABLA-M-02H","2007",0.5285
"8626","CO","02H","ABLA-M-02H","2006",0.544
"8627","CO","02H","ABLA-M-02H","2005",0.47
"8628","CO","02H","ABLA-M-02H","2004",0.391
"8629","CO","02H","ABLA-M-02H","2003",0.48
"8630","CO","02H","ABLA-M-02H","2002",0.5005
"8631","CO","02H","ABLA-M-02H","2001",0.6665
"8632","CO","02H","ABLA-M-02H","2000",0.5595
"8633","CO","02H","ABLA-M-02H","1999",0.6865
"8634","CO","02H","ABLA-M-02H","1998",0.96
"8635","CO","02H","ABLA-M-02H","1997",0.739
"8636","CO","02H","ABLA-M-02H","1996",0.7495
"8637","CO","02H","ABLA-M-02H","1995",0.7805
"8638","CO","02H","ABLA-M-02H","1994",0.7715
"8639","CO","02H","ABLA-M-02H","1993",0.867
"8640","CO","02H","ABLA-M-02H","1992",0.8315
"8641","CO","02H","ABLA-M-02H","1991",0.7185
"8642","CO","02H","ABLA-M-02H","1990",0.7815
"8643","CO","02H","ABLA-M-02H","1989",0.6935
"8644","CO","02H","ABLA-M-02H","1988",0.969
"8645","CO","02H","ABLA-M-02H","1987",1.001
"8646","CO","02H","ABLA-M-02H","1986",1.0525
"8647","CO","02H","ABLA-M-02H","1985",0.845
"8648","CO","02H","ABLA-M-02H","1984",0.854
"8649","CO","02H","ABLA-M-02H","1983",0.9185
"8650","CO","02H","ABLA-M-02H","1982",0.907
"8651","CO","02H","ABLA-M-02H","1981",0.7705
"8652","CO","02H","ABLA-M-02H","1980",0.749
"8653","CO","02H","ABLA-M-02H","1979",0.822
"8654","CO","02H","ABLA-M-02H","1978",0.7575
"8655","CO","02H","ABLA-M-02H","1977",0.6625
"8656","CO","02H","ABLA-M-02H","1976",0.851
"8657","CO","02H","ABLA-M-02H","1975",1.021
"8658","CO","02H","ABLA-M-02H","1974",0.8
"8659","CO","02H","ABLA-M-02H","1973",0.968
"8660","CO","02H","ABLA-M-02H","1972",0.937
"8661","CO","02H","ABLA-M-02H","1971",0.9345
"8662","CO","02H","ABLA-M-02H","1970",1.202
"8663","CO","02H","ABLA-M-02H","1969",1.3735
"8664","CO","02H","ABLA-M-02H","1968",1.0485
"8665","CO","02H","ABLA-M-02H","1967",1.131
"8666","CO","02H","ABLA-M-02H","1966",1.3405
"8667","CO","02H","ABLA-M-02H","1965",1.2985
"8668","CO","02H","ABLA-M-02H","1964",1.154
"8669","CO","02H","ABLA-M-02H","1963",1.158
"8670","CO","02H","ABLA-M-02H","1962",1.243
"8671","CO","02H","ABLA-M-02H","1961",1.187
"8672","CO","02H","ABLA-M-02H","1960",1.243
"8673","CO","02H","ABLA-M-02H","1959",1.2575
"8674","CO","02H","ABLA-M-02H","1958",1.023
"8675","CO","02H","ABLA-M-02H","1957",1.0695
"8676","CO","02H","ABLA-M-02H","1956",0.966
