age_CE,HHSM01A_raw,HHSM02A_raw,HHSM03A_raw,HHSM04A_raw,HHSM05B_raw,HHSM06A_raw,HHSM07B_raw,HHSM08A_raw,HHSM09A_raw,HHSM10A_raw,HHSM11A_raw,HHSM12A_raw,HHSM14A_raw,HHSM15B_raw,HHSM16B_raw,HHSM17A_raw,HHSM18B_raw,HHSM19A_raw,HHSM20B_raw,HHSM01A_raw_outlier_flag,HHSM02A_raw_outlier_flag,HHSM03A_raw_outlier_flag,HHSM04A_raw_outlier_flag,HHSM05B_raw_outlier_flag,HHSM06A_raw_outlier_flag,HHSM07B_raw_outlier_flag,HHSM08A_raw_outlier_flag,HHSM09A_raw_outlier_flag,HHSM10A_raw_outlier_flag,HHSM11A_raw_outlier_flag,HHSM12A_raw_outlier_flag,HHSM14A_raw_outlier_flag,HHSM15B_raw_outlier_flag,HHSM16B_raw_outlier_flag,HHSM17A_raw_outlier_flag,HHSM18B_raw_outlier_flag,HHSM19A_raw_outlier_flag,HHSM20B_raw_outlier_flag
1677,NA,NA,0.51,0.52,NA,NA,NA,0.57,NA,NA,0.62,NA,NA,0.34,0.81,NA,NA,0.27,0.65,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1678,NA,NA,0.53,0.78,NA,NA,NA,0.52,NA,NA,0.76,NA,NA,0.48,0.76,NA,NA,0.29,0.59,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1679,NA,NA,0.54,0.92,NA,NA,NA,0.38,NA,NA,0.68,NA,NA,0.44,0.59,NA,NA,0.25,0.73,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1680,NA,NA,0.58,1.18,NA,NA,NA,0.39,NA,NA,0.72,NA,NA,0.46,0.77,NA,NA,0.32,0.48,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1681,NA,NA,0.63,0.54,NA,NA,NA,0.5,NA,NA,0.74,NA,NA,0.44,0.8,NA,NA,0.38,0.72,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1682,NA,1.01,0.61,0.53,NA,NA,NA,0.47,NA,NA,0.81,NA,NA,0.67,0.84,NA,NA,0.45,0.73,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1683,NA,1.07,0.65,0.71,NA,NA,NA,0.35,NA,NA,0.85,NA,NA,0.75,1.07,NA,NA,0.24,0.73,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1684,NA,0.74,0.52,0.5,NA,NA,NA,0.07,NA,NA,0.68,NA,NA,0.67,0.89,NA,NA,0.08,0.62,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1685,NA,0.78,0.59,0.69,NA,NA,NA,0.22,NA,NA,0.67,NA,NA,0.69,0.83,NA,NA,0.29,0.68,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1686,NA,1.05,0.68,0.85,NA,NA,NA,0.27,NA,NA,0.69,NA,NA,0.84,1.1,NA,NA,0.52,0.95,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1687,NA,0.9,0.65,0.57,NA,NA,NA,0.42,NA,NA,0.79,NA,NA,0.51,1.24,NA,NA,0.4,0.87,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,TRUE,NA,NA,FALSE,FALSE
1688,1.02,0.95,0.67,0.57,NA,NA,NA,0.37,NA,NA,0.67,NA,NA,0.67,1.25,NA,NA,0.32,0.82,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,TRUE,NA,NA,FALSE,FALSE
1689,0.71,1.01,0.56,0.92,NA,NA,NA,0.6,NA,NA,0.74,NA,NA,0.6,1.09,NA,NA,0.35,0.85,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1690,0.95,0.88,0.58,0.66,NA,NA,NA,0.37,NA,NA,0.6,NA,NA,0.35,1,NA,NA,0.28,0.9,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1691,0.86,0.83,0.54,0.48,NA,NA,NA,0.54,NA,NA,0.45,NA,NA,0.24,0.5,NA,NA,0.3,0.62,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1692,0.94,0.71,0.66,0.63,NA,NA,NA,0.71,1.29,NA,0.67,NA,NA,0.5,1.33,NA,NA,0.48,1.03,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,TRUE,NA,NA,FALSE,FALSE
1693,0.8,0.8,0.66,0.78,NA,NA,NA,0.38,1.04,NA,0.67,NA,NA,0.44,1.23,NA,NA,0.31,0.94,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1694,1.17,0.92,0.57,0.88,NA,NA,NA,0.5,0.75,NA,0.63,NA,NA,0.47,1.09,NA,NA,0.4,0.94,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1695,1.39,0.9,0.49,0.75,NA,NA,NA,0.52,0.67,NA,0.58,NA,NA,0.42,0.83,NA,NA,0.45,0.79,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1696,0.59,0.47,0.46,0.24,NA,NA,NA,0.11,0.16,NA,0.57,NA,NA,0.19,0.79,NA,NA,0.06,0.59,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1697,1,0.43,0.37,0.21,NA,NA,NA,0.09,0.14,NA,0.38,NA,NA,0.11,0.61,NA,NA,0.09,0.77,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1698,1.79,0.74,0.55,0.75,NA,NA,NA,0.31,0.29,NA,0.54,NA,NA,0.2,0.76,NA,NA,0.29,0.62,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1699,1.7,0.63,0.55,0.59,NA,NA,NA,0.4,0.22,NA,0.54,NA,NA,0.16,0.42,NA,NA,0.37,0.49,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1700,1.34,0.62,0.45,0.48,NA,NA,NA,0.24,0.27,NA,0.56,NA,NA,0.23,0.34,NA,NA,0.19,0.46,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1701,1.18,0.67,0.38,0.52,NA,NA,NA,0.21,0.21,NA,0.4,0.13,NA,0.17,0.36,NA,NA,0.12,0.35,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1702,1.03,0.79,0.48,0.44,NA,NA,NA,0.41,0.32,NA,0.49,0.09,NA,0.3,0.56,NA,NA,0.24,0.31,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1703,0.85,0.74,0.42,0.44,NA,NA,NA,0.27,0.41,NA,0.59,0.11,NA,0.33,0.33,NA,NA,0.2,0.36,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1704,0.82,0.86,0.41,0.56,NA,NA,NA,0.28,0.44,NA,0.53,0.12,NA,0.4,0.32,NA,NA,0.29,0.48,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1705,0.9,0.94,0.47,0.52,NA,NA,NA,0.27,0.49,NA,0.55,0.12,NA,0.43,0.5,NA,NA,0.3,0.55,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1706,0.69,0.92,0.36,0.4,NA,NA,NA,0.25,0.68,NA,0.52,0.07,NA,0.45,0.38,NA,NA,0.32,0.25,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1707,0.38,0.68,0.23,0.28,NA,NA,NA,0.11,0.32,NA,0.25,0.11,NA,0.19,0.21,NA,NA,0.04,0.31,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1708,0.89,0.77,0.24,0.41,NA,NA,NA,0.04,0.61,NA,0.44,0.16,NA,0.42,0.31,NA,NA,0.42,0.33,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1709,0.6,0.91,0.26,0.44,NA,NA,NA,0.12,0.38,NA,0.29,0.05,NA,0.36,0.39,NA,NA,0.19,0.29,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1710,1.22,0.9,0.44,0.59,1.08,NA,NA,0.08,0.62,NA,0.46,0.19,NA,0.47,0.43,NA,NA,0.52,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1711,0.81,0.84,0.48,0.72,0.86,NA,NA,0.36,0.57,NA,0.42,0.12,NA,0.35,0.51,NA,NA,0.42,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1712,1.06,1.28,0.53,0.86,0.77,NA,NA,0.47,0.66,NA,0.6,0.29,NA,0.39,0.63,NA,NA,0.73,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1713,0.82,1.01,0.43,0.63,0.82,NA,NA,0.37,0.58,NA,0.33,0.13,NA,0.38,0.62,NA,NA,0.7,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1714,0.66,0.99,0.36,0.46,0.9,NA,NA,0.32,0.58,NA,0.44,0.21,NA,0.38,0.46,NA,NA,0.54,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1715,0.45,0.68,0.46,0.25,0.62,NA,NA,0.14,0.37,NA,0.38,0.13,NA,0.31,0.45,NA,NA,0.37,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1716,0.74,1.18,0.55,0.78,0.89,NA,NA,0.16,0.56,NA,0.59,0.19,NA,0.47,0.83,NA,NA,0.4,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1717,0.56,0.98,0.49,0.79,0.78,NA,NA,0.26,0.92,NA,0.51,0.41,NA,0.46,0.69,NA,NA,0.47,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1718,0.69,0.74,0.54,0.83,1.5,NA,NA,0.3,0.93,NA,0.6,0.3,NA,0.43,0.63,NA,NA,0.65,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1719,0.77,0.92,0.57,0.77,1.24,NA,NA,0.39,0.94,NA,0.64,0.28,NA,0.48,0.72,NA,NA,0.89,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1720,0.6,1.2,0.57,0.9,1.48,NA,NA,0.25,0.47,NA,0.45,0.2,NA,0.47,0.75,NA,NA,0.81,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1721,0.76,1.32,0.55,0.81,1.41,NA,NA,0.32,0.57,NA,0.46,0.39,NA,0.46,0.75,NA,NA,0.66,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1722,0.64,1.1,0.64,0.74,1.12,NA,NA,0.25,0.72,NA,0.49,0.39,NA,0.39,0.73,NA,NA,0.6,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1723,0.65,1.17,0.49,0.68,0.87,NA,NA,0.13,0.79,NA,0.44,0.58,NA,0.49,0.67,NA,NA,0.46,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1724,0.64,1.35,0.53,0.74,1.1,NA,NA,0.21,0.8,NA,0.46,0.52,NA,0.51,0.96,NA,NA,0.61,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1725,0.61,1.37,0.58,0.58,0.89,NA,NA,0.18,0.65,NA,0.45,0.38,NA,0.37,0.97,NA,NA,0.46,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1726,0.81,1.46,0.71,0.64,1.46,NA,NA,0.32,0.72,NA,0.67,0.59,NA,0.38,1.06,NA,NA,0.59,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1727,0.95,1.45,0.73,0.88,1.26,NA,NA,0.38,0.56,NA,0.73,0.57,NA,0.62,1.09,NA,NA,0.69,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1728,0.79,1.25,0.58,0.94,1.23,NA,NA,0.55,0.55,NA,0.65,0.32,NA,0.43,0.81,NA,NA,0.64,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1729,1.09,1.23,0.66,0.82,1.39,NA,NA,0.39,0.57,NA,0.69,0.43,NA,0.39,0.62,NA,NA,0.47,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1730,0.77,1.15,0.59,0.55,1.12,NA,NA,0.42,0.48,NA,0.48,0.3,NA,0.3,0.83,NA,NA,0.42,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1731,0.78,1.22,0.7,0.75,1.31,NA,NA,0.54,0.93,NA,0.67,0.4,NA,0.28,0.64,NA,NA,0.56,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1732,0.79,1.24,0.66,0.75,1.49,NA,NA,0.55,0.95,NA,0.61,0.36,NA,0.31,0.93,NA,NA,0.57,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1733,1.03,1.69,0.72,0.91,1.86,NA,NA,0.66,1.08,NA,0.67,0.39,NA,0.35,0.98,NA,NA,0.74,0.51,FALSE,TRUE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1734,0.93,1.54,0.82,0.76,1.7,NA,NA,0.49,0.76,NA,0.62,0.38,NA,0.31,1.1,NA,NA,0.77,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1735,0.95,1.51,0.94,0.77,1.52,NA,NA,0.55,0.75,NA,0.71,0.35,NA,0.25,0.91,NA,NA,0.89,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1736,0.82,1.36,0.81,0.67,1.5,NA,NA,0.66,0.5,NA,0.59,0.56,NA,0.45,0.85,NA,NA,0.79,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1737,0.73,1.28,0.73,0.73,1.53,NA,NA,0.59,0.61,NA,0.55,0.33,NA,0.4,0.61,NA,NA,0.63,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1738,0.64,1.09,0.79,0.56,1.16,NA,NA,0.54,0.51,NA,0.54,0.48,NA,0.27,0.55,NA,0.48,0.48,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1739,0.87,1.08,0.72,0.84,1.31,NA,NA,0.58,0.66,NA,0.76,0.52,NA,0.42,0.58,NA,0.38,0.65,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1740,0.79,0.92,0.73,0.64,1.55,NA,NA,0.65,0.64,NA,0.68,0.44,NA,0.52,0.64,NA,0.6,0.75,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1741,0.92,1.1,0.72,0.87,1.68,NA,NA,0.58,0.77,NA,0.99,0.9,NA,0.56,0.65,NA,0.62,0.95,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1742,0.55,1.05,0.45,0.5,1.13,NA,NA,0.27,0.33,NA,0.4,0.22,NA,0.34,0.45,NA,0.11,0.74,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1743,1.02,1.15,0.58,0.82,0.92,NA,NA,1.24,1.04,NA,1.08,0.68,NA,0.49,0.46,NA,0.5,1.38,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1744,0.84,1.17,0.54,0.85,0.91,NA,NA,1.26,0.94,NA,0.84,0.84,NA,0.49,0.58,NA,0.56,1.1,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1745,0.81,1.42,0.61,0.76,0.94,NA,NA,1.43,0.91,NA,0.82,0.93,NA,0.44,0.82,NA,0.41,1.24,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1746,0.8,1.17,0.75,0.36,0.98,NA,NA,1.15,0.68,NA,0.71,0.68,NA,0.47,0.84,NA,0.48,0.99,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1747,0.77,1.2,0.67,0.69,1.05,NA,NA,1.28,0.53,NA,0.55,0.7,NA,0.39,0.82,NA,0.57,1.04,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1748,0.65,1.13,0.76,0.7,1.08,NA,NA,0.91,0.53,NA,0.45,0.67,NA,0.37,0.83,NA,0.59,0.8,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1749,0.74,0.94,0.58,0.6,0.96,NA,NA,0.74,0.62,NA,0.43,0.52,NA,0.44,0.79,NA,0.59,0.66,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1750,0.81,1.28,0.57,0.67,1.25,NA,NA,0.6,0.75,NA,0.57,0.46,NA,0.43,0.66,NA,0.63,0.88,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1751,0.67,1.15,0.63,0.57,1,NA,NA,0.5,0.58,NA,0.4,0.57,NA,0.5,0.69,NA,0.54,0.98,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1752,0.46,0.88,0.42,0.26,0.85,NA,NA,0.34,0.33,NA,0.21,0.16,NA,0.15,0.46,NA,0.36,0.46,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1753,0.34,0.77,0.45,0.49,0.73,NA,NA,0.36,0.32,NA,0.27,0.19,NA,0.2,0.34,NA,0.33,0.55,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1754,0.69,0.99,0.39,0.62,0.64,NA,NA,0.16,0.44,NA,0.22,0.34,NA,0.35,0.63,NA,0.4,0.76,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1755,0.65,1.39,0.42,0.74,0.9,NA,NA,0.32,0.86,NA,0.34,0.51,NA,0.46,0.69,0.32,0.62,0.96,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1756,0.87,1.32,0.53,0.79,1.11,NA,1.37,0.86,1.17,NA,0.42,1.01,NA,0.75,0.75,0.39,0.85,1.07,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1757,0.59,1.17,0.5,0.68,0.8,NA,0.95,0.57,0.99,NA,0.28,1.14,NA,0.66,0.69,0.33,0.76,0.74,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1758,0.72,1.15,0.49,0.63,0.98,NA,0.86,0.65,1,NA,0.28,0.93,NA,0.6,0.62,0.35,0.74,0.75,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1759,0.55,0.98,0.58,0.75,0.98,NA,0.71,0.58,0.87,NA,0.25,0.69,1.24,0.44,0.62,0.36,0.56,0.69,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1760,0.53,1.06,0.56,0.57,0.84,NA,0.83,0.63,0.52,NA,0.29,0.49,1.52,0.25,0.58,0.27,0.65,0.61,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1761,0.5,0.85,0.51,0.49,1.06,NA,0.87,0.53,0.62,NA,0.23,0.31,1.33,0.34,0.42,0.41,0.73,0.65,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1762,0.45,0.88,0.74,0.65,0.94,NA,0.85,0.71,0.67,NA,0.37,0.51,1.52,0.4,0.49,0.39,0.45,0.85,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1763,0.59,1,0.63,0.67,1.21,NA,0.59,0.69,0.68,NA,0.32,0.34,1.17,0.36,0.6,0.49,0.46,0.93,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
