age_CE,OR-001_raw,OR-002_raw,OR-003_raw,OR-004_raw,OR-005_raw,OR-006_raw,OR-008_raw,OR-009_raw,OR-010_raw,OR-011_raw,OR-012_raw,OR-013_raw,OR-014_raw,OR-015_raw,OR-016_raw,OR-017_raw,OR-018_raw,OR-019_raw,OR-020_raw,OR-001_raw_outlier_flag,OR-002_raw_outlier_flag,OR-003_raw_outlier_flag,OR-004_raw_outlier_flag,OR-005_raw_outlier_flag,OR-006_raw_outlier_flag,OR-008_raw_outlier_flag,OR-009_raw_outlier_flag,OR-010_raw_outlier_flag,OR-011_raw_outlier_flag,OR-012_raw_outlier_flag,OR-013_raw_outlier_flag,OR-014_raw_outlier_flag,OR-015_raw_outlier_flag,OR-016_raw_outlier_flag,OR-017_raw_outlier_flag,OR-018_raw_outlier_flag,OR-019_raw_outlier_flag,OR-020_raw_outlier_flag
1985,0.52,0.59,0.48,0.77,0.32,0.83,1.4,NA,NA,0.97,0.7,1.19,0.53,0.64,1.56,1.33,0.47,0.42,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1986,0.52,0.38,0.47,0.9,0.39,1.08,1.27,NA,NA,0.55,0.42,1.46,0.49,0.51,1.91,1.12,0.36,0.32,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1987,0.4,0.57,0.74,0.68,0.26,1.36,1.19,NA,NA,0.4,0.4,1.31,0.51,0.49,1.56,1.12,0.36,0.27,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1988,0.41,0.59,0.58,0.48,0.26,1.36,1.33,NA,NA,0.64,0.57,1.8,0.42,0.66,1.85,1.19,0.25,0.32,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1989,0.38,0.49,1.1,0.41,0.25,1.36,1.76,NA,NA,0.4,0.28,1.4,0.4,0.61,1.78,1.06,0.36,0.23,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1990,0.6,0.64,1.65,0.45,0.26,0.93,2.01,NA,NA,0.42,0.23,1.55,0.51,0.63,1.68,1.69,0.24,0.25,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1991,0.51,0.53,0.61,0.4,0.25,1.06,1.38,NA,NA,0.49,0.25,1.67,0.47,0.37,1.51,1.31,0.21,0,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1992,0.68,0.59,1.59,0.58,0.35,2.35,2.37,NA,NA,0.57,0.28,2.46,0.49,0.96,2.25,1.63,0.47,0.28,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1993,0.78,0.55,1.72,0.55,0.27,2.31,3.18,NA,NA,0.66,0.32,2.6,0.8,1.1,2.01,1.95,0.36,0.32,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1994,0.58,0.32,0.66,0.46,0.34,1.06,1.67,NA,NA,0.4,0.32,1.44,0.4,0.59,1.67,1.08,0.25,0.19,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,0.86,0.49,1.41,0.74,0.34,1.88,2.07,NA,NA,0.68,0.49,2.56,0.81,1.25,1.9,1.84,0.36,0.24,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,1.06,0.36,0.9,0.59,0.47,1.57,1.48,NA,NA,0.78,0.47,2.1,0.66,1.06,2,1.74,0.38,0.34,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1997,0.71,0.47,1.24,0.71,0.26,1.59,0.87,NA,NA,0.66,0.55,2.03,0.72,0.91,1.33,1.42,0.34,0.38,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1998,1.1,0.61,1.98,0.64,0.44,1.17,1.02,NA,NA,0.7,0.63,1.65,0.78,1.19,1.03,2.03,0.68,0.36,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1999,0.96,0.44,2.49,0.7,0.48,1.4,0.76,NA,NA,0.53,0.49,1.91,1,1.16,1.26,2.2,0.6,0.42,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2000,0.78,0.51,0.9,0.2,0.26,0.43,0.36,NA,NA,0.13,0.17,0.91,0.25,0.53,1.73,1.55,0.28,0.25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2001,0.74,0.55,1.22,0.54,0.44,1.08,0.62,NA,NA,0.49,0.34,1.8,0.42,1.02,2.03,1.63,0.36,0.3,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2002,0.32,0,0.14,0,0.07,0.55,0.09,NA,NA,0.25,0.13,0.21,0.19,0.04,0.63,0.32,0,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2003,0.46,0.32,1.16,0.26,0.16,0.72,0.51,NA,NA,0.26,0.15,0.55,0.36,0.43,1.02,0.83,0.22,0.32,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2004,0.37,0.4,1,0.15,0.17,0,0.28,NA,NA,0,0,0,0.3,0.49,1.08,1.23,0.21,0.28,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2005,0.32,0.55,0.87,0.48,0.26,0.72,0.45,NA,NA,0.4,0.25,0.8,0.32,0.7,1.31,1.57,0.4,0.44,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2006,0.64,0.96,1.44,0.2,0.24,0.83,0.3,NA,NA,0.21,0.09,0.55,0.38,0.51,1.03,1.33,0.38,0.24,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2007,0.42,0.59,1.3,0.21,0.22,0.47,0.44,NA,NA,0.11,0.15,0.64,0.4,0.27,1,0.74,0.28,0.25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2008,0.72,0.57,0.88,0.26,0.26,0.74,0.57,NA,NA,0.19,0.15,1.1,0.34,0.61,0.95,0.97,0.3,0.25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,0.5,0.49,1.01,0.4,0.28,1,0.66,NA,NA,0.28,0.21,0.87,0.55,0.57,1.12,1.29,0.43,0.32,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2010,0.74,0.79,0.93,0.58,0.26,0.72,0.83,NA,NA,0.28,0.17,0.97,0.44,0.55,1.43,1.16,0.32,0.28,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2011,0.58,0.57,0.83,0.42,0.28,1.04,0.7,NA,NA,0.25,0.38,1.55,0.68,0.57,1.54,1.67,0.43,0.44,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2012,0.53,0.4,0.5,0.23,0.11,0.45,0.68,NA,NA,0.08,0,0.72,0.27,0.19,0.79,1.29,0.25,0.21,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2013,0.53,0.64,0.2,0.19,0.09,0.25,0.51,NA,NA,0.09,0.13,0.68,0.27,0.25,0.6,1.33,0.13,0.19,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2014,0.76,0.59,0.63,0.38,0.13,0.85,0.4,NA,NA,0.36,0.22,0.51,0.32,0.51,0.66,1.74,0.17,0.23,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2015,0.67,0.61,0.32,0.28,0.22,0.53,0.36,NA,NA,0.36,0.29,0.68,0.27,0.4,0.6,1.69,0.38,0.21,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2016,0.54,0.49,0.31,0.29,0.31,0.61,0.51,NA,NA,0.23,0.15,0.76,0.4,0.34,0.92,1.29,0.26,0.3,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2017,0.9,1.06,0.67,0.63,NA,0.89,1.42,NA,NA,0.25,0.15,1.38,0.53,0.57,0.93,0.93,0.81,0.57,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2018,0.38,0.34,0.42,0.19,NA,0.38,0.95,NA,NA,NA,NA,0.51,0.28,0.3,0.7,0.8,0.24,0.19,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
