age_CE,BJS01A_raw,BJS01B_raw,BJS01C_raw,BJS02A_raw,BJS02C_raw,BJS02B_raw,BJS03A_raw,BJS03B_raw,BJS04A_raw,BJS04B_raw,BJS05A_raw,BJS05B_raw,BJS06A_raw,BJS06B_raw,BJS07A_raw,BJS07B_raw,BJS08A_raw,BJS08B_raw,BJS09A_raw,BJS09B_raw,BJS10A_raw,BJS10B_raw,BJS11A_raw,BJS11B_raw,BJS12A_raw,BJS12B_raw,BJS13_raw,BJS13B_raw,BJS01A_raw_outlier_flag,BJS01B_raw_outlier_flag,BJS01C_raw_outlier_flag,BJS02A_raw_outlier_flag,BJS02C_raw_outlier_flag,BJS02B_raw_outlier_flag,BJS03A_raw_outlier_flag,BJS03B_raw_outlier_flag,BJS04A_raw_outlier_flag,BJS04B_raw_outlier_flag,BJS05A_raw_outlier_flag,BJS05B_raw_outlier_flag,BJS06A_raw_outlier_flag,BJS06B_raw_outlier_flag,BJS07A_raw_outlier_flag,BJS07B_raw_outlier_flag,BJS08A_raw_outlier_flag,BJS08B_raw_outlier_flag,BJS09A_raw_outlier_flag,BJS09B_raw_outlier_flag,BJS10A_raw_outlier_flag,BJS10B_raw_outlier_flag,BJS11A_raw_outlier_flag,BJS11B_raw_outlier_flag,BJS12A_raw_outlier_flag,BJS12B_raw_outlier_flag,BJS13_raw_outlier_flag,BJS13B_raw_outlier_flag
1817,0.74,0.9,1.76,1.06,NA,1.05,3.48,3.14,0.46,0.67,0.95,0.87,0.81,0.74,0.63,0.57,1.09,0.79,0.85,0.68,0.55,0.99,1.63,1.93,0.29,0.5,2.36,2.32,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1818,0.79,0.81,1.21,1.13,NA,0.96,3.23,4.71,0.52,0.53,1.07,1.05,0.74,0.59,0.83,0.75,0.85,0.97,1.13,0.89,0.51,1.65,1.31,2.11,0.34,0.52,3.38,2.68,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1819,0.85,0.69,1.41,1.13,NA,0.97,3.45,3.16,0.62,0.7,0.93,0.62,0.72,0.79,0.85,0.74,1.01,0.67,1.08,0.77,0.49,1.77,1.61,2.08,0.27,0.35,2.55,2.45,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1820,0.75,0.82,1.53,1.24,NA,0.96,2.93,3.55,0.39,0.57,0.73,0.42,0.61,0.67,0.82,0.82,1.18,0.76,0.98,0.69,0.46,0.9,1.97,1.41,0.26,0.51,2.83,2.56,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1821,0.64,0.76,0.97,0.94,NA,1.06,2.41,2.66,0.4,0.51,0.9,0.64,0.51,0.76,0.76,0.57,0.74,0.67,1.04,0.63,0.54,1.08,1.43,1.28,0.24,0.48,2.16,1.64,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1822,0.64,0.59,1.28,1.22,NA,1,3.61,3.41,0.54,0.68,1.07,0.53,0.59,0.66,0.75,0.75,1.22,0.51,1.18,0.78,0.67,1.2,1.49,1.7,0.3,0.57,2.64,2.97,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1823,0.47,0.51,0.95,1.14,NA,1.1,2.63,3.44,0.46,0.39,0.64,0.59,0.45,0.38,0.51,0.71,0.77,0.62,0.95,0.56,0.78,0.75,1.73,2.53,0.16,0.41,2.62,2.04,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1824,0.56,0.54,0.89,1.06,NA,1.25,2.54,2.29,0.27,0.53,0.77,0.58,0.47,0.51,0.65,0.54,0.63,0.65,0.92,0.46,0.78,1.17,1.1,1.87,0.26,0.5,2.31,2.17,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1825,0.53,0.59,1.45,0.92,NA,0.98,2,2.74,0.64,0.78,1.02,0.59,0.56,0.56,0.69,0.76,1.24,0.54,0.98,0.47,0.64,1.43,1.45,1.57,0.23,0.44,3.02,2.12,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1826,0.37,0.58,0.78,1.2,NA,1.11,2.46,3.03,0.68,0.56,1.02,0.97,0.54,0.58,0.65,0.74,0.72,0.73,0.96,0.5,0.75,0.73,1.56,1.41,0.25,0.4,2.48,2.42,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1827,0.56,0.5,0.95,0.96,NA,0.98,1.97,2.47,0.48,0.61,0.58,0.56,0.42,0.55,0.56,0.66,0.63,0.49,0.69,0.46,0.7,1.05,0.93,1.38,0.19,0.41,2.53,2.35,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1828,0.68,0.76,1.33,1.19,NA,1.01,2.14,3.84,0.38,0.37,1,0.62,0.69,0.57,0.82,0.71,0.85,0.56,0.83,0.43,0.67,1.14,1.47,1.72,0.3,0.36,2.88,2.7,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1829,0.53,0.55,0.96,0.88,NA,0.94,2.23,2.34,0.44,0.46,0.81,0.71,0.56,0.69,0.5,0.56,0.52,0.4,0.79,0.42,0.57,0.74,1.27,1.4,0.22,0.49,2.23,2.65,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1830,0.6,0.66,1.2,0.91,NA,0.95,2.61,2.47,0.47,0.36,1.05,0.47,0.44,0.35,0.66,0.68,0.41,0.55,0.81,0.42,0.48,0.39,1.14,1.48,0.25,0.39,2.33,1.82,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1831,0.67,0.68,1.01,0.82,NA,0.81,1.85,2.14,0.33,0.37,0.77,0.92,0.6,0.62,0.49,0.4,0.85,0.74,0.77,0.4,0.72,0.72,1.34,1.42,0.31,0.39,2.3,2.17,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1832,0.88,1.01,1.7,0.93,NA,1.18,2.65,2.76,0.5,0.34,0.82,1.2,0.76,0.84,0.7,0.68,0.88,0.83,0.81,0.52,0.78,0.94,1.13,1.88,0.39,0.42,2.26,2.57,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1833,0.78,0.69,1.22,0.74,NA,1.01,1.88,2.38,0.6,0.5,0.99,0.76,0.68,0.81,0.58,0.65,0.72,0.53,0.96,0.44,0.59,0.71,1.19,2.12,0.26,0.38,2.07,2.19,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1834,0.61,0.63,1.03,0.81,NA,0.93,1.88,1.61,0.54,0.44,0.94,1.06,0.7,0.5,0.44,0.49,0.77,0.61,1.04,0.45,0.66,0.71,1.29,1.82,0.37,0.48,2.48,1.93,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1835,0.67,0.75,1.4,0.51,NA,0.99,1.87,1.73,0.32,0.56,0.82,1.46,0.63,0.72,0.63,0.63,0.62,0.61,1.18,0.49,0.72,0.92,1.52,2.16,0.33,0.49,2.21,2.17,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1836,0.65,0.79,1.29,0.96,NA,1.32,2.03,2.3,0.57,0.43,0.83,1.02,0.61,0.99,0.58,0.7,1.11,0.66,1.01,0.6,0.97,0.67,1.77,2.73,0.47,0.41,2.42,2.11,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1837,0.64,0.68,1.55,0.87,NA,1.2,2.23,1.85,0.4,0.48,0.86,1.32,0.82,0.69,0.52,0.5,1.16,0.42,0.94,0.7,1.13,0.95,1.86,2.69,0.42,0.43,2.27,2.25,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1838,0.76,0.91,1.67,0.77,NA,0.98,1.73,2.13,0.5,0.32,0.96,1.43,0.67,0.79,0.65,0.45,0.85,0.59,0.84,0.91,0.88,0.89,1.69,1.61,0.32,0.34,1.84,1.86,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1839,0.53,0.73,1.44,0.5,NA,0.81,1.31,1.94,0.32,0.31,0.98,1.19,0.5,0.59,0.57,0.45,0.36,0.37,0.82,0.59,0.59,0.9,1.42,1.48,0.23,0.26,1.72,2.04,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1840,0.37,0.58,0.85,0.78,NA,0.82,1.03,1.81,0.45,0.31,0.71,0.93,0.37,0.49,0.46,0.4,0.31,0.3,0.72,0.63,0.6,0.77,1.2,1.17,0.34,0.26,1.55,1.9,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1841,0.49,0.51,1.27,0.61,NA,0.72,1.24,1.51,0.39,0.54,0.9,1.13,0.38,0.42,0.34,0.39,0.32,0.31,0.68,0.64,0.71,1.2,1.3,1.32,0.16,0.27,1.96,1.97,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1842,0.46,0.51,0.89,0.61,NA,0.9,1.45,1.9,0.34,0.41,0.65,0.74,0.26,0.33,0.19,0.15,0.22,0.16,0.42,0.24,0.3,0.25,0.39,0.69,0.06,0.2,1.45,1.25,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1843,0.31,0.3,0.96,0.56,NA,0.73,1.21,1.88,0.28,0.31,0.46,0.52,0.04,0.12,0,0.04,0.18,0.15,0.34,0.22,0.18,0.33,0.16,0.14,0.05,0.07,1.12,1.38,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1844,0.32,0.33,0.77,0.63,NA,0.67,1.28,1.57,0.27,0.29,0.57,0.62,0.19,0.13,0.06,0.2,0.09,0.18,0.29,0.12,0.24,0.24,0.17,0.16,0.03,0,1.47,1.17,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1845,0.35,0.22,0.78,0.52,NA,0.54,1.4,1.63,0.29,0.37,0.69,1.02,0.27,0.17,0.26,0.24,0.33,0.23,0.38,0.31,0.29,0.45,0.11,0.16,0.06,0.07,1.88,1.39,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1846,0.32,0.33,0.82,0.64,NA,0.74,1.31,1.49,0.32,0.36,0.67,0.8,0.23,0.16,0.29,0.22,0.35,0.27,0.57,0.28,0.45,0.53,0.13,0.23,0.03,0.08,1.98,1.4,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1847,0.5,0.48,1.43,0.72,NA,0.78,0.9,1.83,0.19,0.22,0.65,0.74,0.36,0.29,0.36,0.19,0.43,0.29,0.6,0.22,0.52,0.74,0.24,0.26,0.02,0.12,1.69,1.19,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1848,0.53,0.47,1.15,0.75,NA,0.68,1.19,1.28,0.23,0.22,0.68,1.01,0.25,0.32,0.27,0.23,0.4,0.36,0.67,0.22,0.55,0.48,0.14,0.13,0.04,0.09,1.71,1.27,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1849,0.58,0.44,1.19,0.79,NA,0.71,1.31,1,0.23,0.3,0.6,0.41,0.29,0.38,0.25,0.27,0.31,0.35,0.66,0.28,0.42,0.51,0.13,0.28,0.08,0.12,1.8,1.39,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1850,0.6,0.54,1.29,0.82,NA,0.57,0.94,1.24,0.25,0.21,0.68,0.79,0.32,0.33,0.36,0.3,0.6,0.27,0.69,0.22,0.5,0.66,0.19,0.24,0.08,0.13,1.37,1.06,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1851,0.59,0.32,0.99,0.49,NA,0.71,1.39,1.28,0.25,0.3,0.84,1.25,0.31,0.28,0.34,0.2,0.32,0.29,0.82,0.23,0.36,0.61,0.21,0.32,0.04,0.14,1.38,1.39,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1852,0.49,0.28,0.89,0.71,NA,0.77,1.34,0.82,0.34,0.25,0.65,1.09,0.24,0.22,0.4,0.33,0.33,0.34,0.68,0.19,0.45,0.83,0.38,0.46,0.1,0.16,1.51,1.32,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1853,0.57,0.33,0.97,0.82,NA,0.69,1.62,0.77,0.28,0.34,0.81,1.2,0.3,0.26,0.41,0.43,0.43,0.34,0.75,0.2,0.56,0.94,0.37,0.53,0.15,0.24,1.37,1.07,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1854,0.59,0.4,1.26,0.49,NA,0.78,1.88,1.08,0.36,0.28,1.02,1.37,0.49,0.51,0.52,0.45,0.46,0.46,0.88,0.26,0.69,1.2,0.38,0.77,0.16,0.26,1.78,1.57,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1855,0.53,0.44,1.31,0.82,NA,0.92,1.63,1.45,0.45,0.27,1.22,1.51,0.45,0.5,0.58,0.59,0.58,0.51,0.88,0.39,0.76,1.14,0.49,1.07,0.22,0.36,1.9,1.52,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1856,0.72,0.53,1.25,0.74,NA,0.69,1.95,1.73,0.18,0.28,0.99,1.35,0.64,0.36,0.42,0.29,0.69,0.57,0.67,0.28,0.73,1.05,0.58,1.42,0.18,0.19,1.44,0.75,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1857,0.78,0.53,1.43,0.84,NA,1.01,2.08,1.52,0.23,0.34,1.13,1.39,0.59,0.48,0.42,0.33,0.77,0.58,0.68,0.28,0.75,1.18,0.61,1.29,0.26,0.23,1.63,1.32,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1858,0.62,0.61,1.2,0.47,NA,0.61,1.74,1.46,0.3,0.28,1.2,1.15,0.53,0.38,0.34,0.36,0.62,0.64,0.8,0.32,0.5,1.09,0.67,0.91,0.16,0.16,1.5,1.17,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1859,0.75,0.57,1.13,0.6,NA,0.62,1.37,1.41,0.27,0.25,1.09,1.06,0.43,0.38,0.4,0.3,0.32,0.39,0.68,0.22,0.55,0.69,0.55,1.09,0.17,0.2,1.56,1.27,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1860,0.58,0.67,1.28,0.76,NA,0.95,2.08,1.8,0.19,0.33,1.31,1.34,0.42,0.35,0.58,0.42,0.69,0.71,0.86,0.35,0.72,1.21,0.7,1.07,0.17,0.24,1.99,1.27,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,0.81,0.7,1.46,0.7,NA,0.67,2.57,2.22,0.44,0.39,1.24,1.37,0.53,0.48,0.46,0.58,0.48,0.51,0.84,0.6,0.61,1.16,1.02,1.64,0.23,0.29,2.56,1.6,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,0.79,0.71,1.22,0.65,NA,0.89,1.89,1.44,0.36,0.29,1.19,0.99,0.71,0.43,0.48,0.43,0.53,0.62,0.79,0.37,0.71,1.14,0.77,1.65,0.25,0.24,1.82,1.1,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,0.68,0.6,1.45,0.64,NA,0.84,1.55,2.04,0.32,0.32,1.41,1.31,0.67,0.45,0.56,0.5,0.3,0.74,0.9,0.62,0.85,1.33,0.99,1.39,0.27,0.29,2.04,1.25,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,0.52,0.58,1.03,0.64,NA,0.63,1.57,1.57,0.34,0.27,1.06,1.23,0.56,0.48,0.6,0.63,0.49,0.59,1.02,0.57,0.73,1.14,0.67,1.52,0.23,0.26,1.79,1.6,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,0.83,0.78,1.22,0.57,NA,0.7,1.65,1.17,0.25,0.19,1.07,1.18,0.69,0.48,0.52,0.53,0.46,0.52,0.68,0.31,0.73,1.22,0.89,1.09,0.28,0.26,1.64,1.21,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.46,0.68,0.79,0.85,NA,0.93,1.77,1.8,0.38,0.26,1.28,1.14,0.66,0.48,0.73,0.61,0.54,0.74,0.8,0.37,0.96,1.18,1,1.21,0.29,0.38,2.13,1.53,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,0.63,0.57,1.06,0.76,NA,0.69,1.02,1.96,0.28,0.25,1.13,1.1,0.59,0.41,0.61,0.63,0.74,0.74,0.93,0.48,1.03,1.5,0.72,1.16,0.23,0.35,1.86,1.33,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,0.56,0.68,1.03,0.7,NA,0.84,1.69,2.13,0.37,0.28,1.21,1.23,0.62,0.42,0.63,0.6,0.74,0.79,0.97,0.38,0.92,1.09,0.77,0.91,0.25,0.33,1.88,1.29,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
