age_CE,LSP01A3_raw,LSP02A3_raw,LSP02B3_raw,LSP03A3_raw,LSP03B3_raw,LSP05A3_raw,LSP05B3_raw,LSP06A3_raw,LSP06B3_raw,LSP07A3_raw,LSP07B3_raw,LSP08A3_raw,LSP08B3_raw,LSP09A3_raw,LSP09B3_raw,LSP10A3_raw,LSP10B3_raw,LSP11A3_raw,LSP11B3_raw,LSP12A3_raw,LSP12B3_raw,LSP01A3_raw_outlier_flag,LSP02A3_raw_outlier_flag,LSP02B3_raw_outlier_flag,LSP03A3_raw_outlier_flag,LSP03B3_raw_outlier_flag,LSP05A3_raw_outlier_flag,LSP05B3_raw_outlier_flag,LSP06A3_raw_outlier_flag,LSP06B3_raw_outlier_flag,LSP07A3_raw_outlier_flag,LSP07B3_raw_outlier_flag,LSP08A3_raw_outlier_flag,LSP08B3_raw_outlier_flag,LSP09A3_raw_outlier_flag,LSP09B3_raw_outlier_flag,LSP10A3_raw_outlier_flag,LSP10B3_raw_outlier_flag,LSP11A3_raw_outlier_flag,LSP11B3_raw_outlier_flag,LSP12A3_raw_outlier_flag,LSP12B3_raw_outlier_flag
1974,0.34,0.23,0.35,0.66,0.87,0.39,0.35,1.16,0.11,0.33,0.66,0.81,1.12,0.38,0.22,0.48,0.12,0.25,0.24,NA,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1975,0.35,0.36,0.34,0.61,0.83,0.52,0.63,1.41,0.46,0.26,0.67,1.44,1.19,0.3,0.21,0.46,0.21,0.53,0.55,NA,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1976,0.43,0.72,0.72,0.75,0.59,0.91,1.03,2.03,0.57,0.48,0.84,1.71,1.52,0.38,0.32,0.67,0.25,0.78,0.43,NA,1.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1977,0.53,0.67,0.55,0.87,1.12,0.89,0.51,2.19,0.45,0.5,0.6,1.56,1.56,0.43,0.31,0.47,0.15,0.47,0.6,NA,2.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1978,0.53,0.64,0.47,0.69,0.94,0.83,0.4,2.83,0.68,0.44,0.6,1.26,1.16,0.38,0.26,0.58,0.22,0.81,0.5,NA,2.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1979,0.12,0.64,0.48,1.04,1.09,0.85,0.52,2.24,0.5,0.28,0.57,1.53,1.22,0.29,0.22,0.72,0.27,0.36,0.68,NA,1.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1980,0.54,0.58,0.67,0.92,1,0.46,0.79,2.36,0.85,0.3,0.6,1.3,1.33,0.4,0.45,0.74,0.23,0.63,0.64,NA,1.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1981,0.67,0.76,0.62,0.47,1.04,0.79,0.72,2.6,1.01,0.53,0.8,1.65,1.19,0.4,0.48,0.79,0.33,0.69,0.57,NA,1.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1982,0.77,0.68,0.63,0.71,1.31,1.1,0.92,2.84,1.17,0.39,0.65,1.16,1.54,0.4,0.42,0.69,0.24,0.63,0.47,NA,2.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1983,0.95,0.63,0.78,0.96,1.04,1.03,0.54,4.13,1.84,0.34,0.71,1.55,1.89,0.41,0.36,1.01,0.28,0.27,0.35,NA,2.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1984,0.42,0.55,0.69,0.91,1.1,0.98,0.52,2.51,1.65,0.32,0.63,1.32,1.18,0.45,0.46,0.7,0.3,0.4,0.42,NA,1.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1985,0.27,0.38,0.38,0.31,0.57,0.72,0.98,2.23,1.04,0.13,0.38,1.31,0.96,0.27,0.39,0.52,0.2,0.32,0.41,NA,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1986,0.45,0.45,0.42,0.53,1.44,0.99,0.51,2.45,1.31,0.22,0.57,1.36,1.35,0.37,0.31,0.84,0.24,0.51,0.55,NA,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1987,0.45,0.63,0.37,0.45,0.87,0.61,0.61,1.81,1.35,0.26,0.48,1.24,1.15,0.4,0.43,0.58,0.31,0.45,0.41,NA,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1988,0.23,0.32,0.17,0.38,0.86,0.53,0.45,1.5,1.04,0.14,0.37,0.91,0.86,0.3,0.4,0.27,0.23,0.16,0.29,NA,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1989,0.16,0.23,0.12,0.47,0.97,0.61,0.39,1.25,0.92,0.1,0.37,1,1.12,0.19,0.15,0.53,0.29,0.38,0.56,NA,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1990,0.35,0.5,0.42,0.53,1.09,0.67,0.89,1.3,1.57,0.29,0.55,1.33,1.16,0.37,0.38,0.7,0.5,0.39,0.56,NA,1.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1991,0.46,0.63,0.91,0.51,1.26,0.76,0.78,1.12,1.32,0.32,0.47,0.82,1.13,0.35,0.45,0.57,0.29,0.43,0.52,NA,1.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
