age_CE,HMMA01A_raw,HMMA02B_raw,HMMA03B_raw,HMMA04B_raw,HMMA05B_raw,HMMA06A_raw,HMMA07B_raw,HMMA08A_raw,HMMA10B_raw,HMMA11A_raw,HMMA12A_raw,HMMA13B_raw,HMMA14B_raw,HMMA15B_raw,HMMA16B_raw,HMMA17A_raw,HMMA18B_raw,HMMA19B_raw,HMMA20B_raw,HMMA01A_raw_outlier_flag,HMMA02B_raw_outlier_flag,HMMA03B_raw_outlier_flag,HMMA04B_raw_outlier_flag,HMMA05B_raw_outlier_flag,HMMA06A_raw_outlier_flag,HMMA07B_raw_outlier_flag,HMMA08A_raw_outlier_flag,HMMA10B_raw_outlier_flag,HMMA11A_raw_outlier_flag,HMMA12A_raw_outlier_flag,HMMA13B_raw_outlier_flag,HMMA14B_raw_outlier_flag,HMMA15B_raw_outlier_flag,HMMA16B_raw_outlier_flag,HMMA17A_raw_outlier_flag,HMMA18B_raw_outlier_flag,HMMA19B_raw_outlier_flag,HMMA20B_raw_outlier_flag
1966,1.28,0.53,2.3,1.19,1.41,0.84,1.25,0.76,1.95,0.81,1.11,1.1,1.07,0.67,1.83,0.8,1.63,0.48,2.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,1.16,0.4,2.27,1.25,1.32,0.85,0.99,0.75,1.54,0.78,1.06,1,0.77,0.54,1.48,0.73,0.74,0.54,2.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,0.96,0.36,1.31,1.05,0.92,0.56,0.82,0.51,1.73,0.48,1.01,0.73,0.34,0.48,0.84,0.39,0.4,0.54,1.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,1.07,0.37,1.28,1,1.1,0.58,0.7,0.46,1.33,0.45,1.12,0.83,0.45,0.44,0.53,0.46,0.37,0.65,1.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,1.08,0.45,1.62,0.88,1.15,0.67,0.7,0.63,1.76,0.66,1.51,0.94,0.57,0.69,0.92,0.6,0.73,0.79,1.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,0.63,0.38,1.36,0.6,0.78,0.53,0.57,0.6,1.33,0.53,0.82,0.51,0.64,0.49,0.91,0.48,0.46,0.48,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,0.72,0.41,1.46,0.53,0.74,0.49,0.56,0.62,1.03,0.56,0.91,0.39,0.81,0.54,1.34,0.49,0.54,0.71,1.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,1.44,0.45,2.52,0.71,1.07,0.64,0.53,0.7,1.21,0.47,1.05,0.96,0.78,0.55,1.87,0.61,0.62,1.05,1.86,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,0.79,0.23,1.25,0.32,0.47,0.42,0.41,0.3,0.67,0.24,0.65,0.43,0.4,0.37,0.88,0.41,0.36,0.59,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,1.06,0.38,1.41,0.78,0.86,0.44,0.44,0.51,1.26,0.45,0.77,0.77,0.49,0.63,0.93,0.54,0.52,0.97,1.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,1.03,0.42,1.12,0.56,0.71,0.43,0.6,0.32,1.28,0.51,0.52,0.55,0.33,0.75,0.79,0.36,0.26,0.98,1.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1977,1.46,0.51,1.83,0.85,0.92,0.57,0.65,0.66,1.82,0.54,0.43,0.86,0.34,1.09,0.89,0.77,0.96,1.54,2.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1978,1.04,0.53,1.97,0.66,0.73,0.55,0.65,0.58,0.37,0.65,0.52,0.68,0.38,0.69,1.1,0.48,0.97,1.24,1.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,1.09,0.44,1.57,0.67,0.78,0.34,0.68,0.58,1.33,0.3,0.69,0.78,0.66,0.52,1.17,0.65,0.88,0.93,1.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1980,1.36,0.46,1.25,0.74,0.86,0.41,0.63,0.67,1.34,0.43,0.87,0.65,0.47,0.48,0.93,0.66,0.79,0.69,1.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1981,1.07,0.56,1.26,0.61,0.84,0.39,0.7,0.65,1.37,0.47,1.53,0.97,0.4,0.33,0.86,0.48,0.73,0.62,1.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1982,1.03,0.36,0.5,0.51,0.56,0.36,0.6,0.5,1.06,0.45,1.17,0.93,0.36,0.6,1.09,0.29,0.38,0.33,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1983,0.96,0.35,0.82,0.82,0.99,0.16,0.9,0.36,1.72,0.58,1.05,1.58,0.49,0.42,1.28,0.29,0.39,0.7,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,0.96,0.44,1.43,1.03,1.26,0.49,0.66,0.49,1.52,0.46,1.17,1.51,0.71,0.8,1.02,0.4,0.39,0.6,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,1.06,0.41,1.37,0.74,1,0.49,0.88,0.46,1.47,0.57,1.08,1.09,0.64,0.78,1.05,0.28,0.35,0.74,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1986,1.03,0.53,1.09,0.66,0.77,0.37,0.73,0.48,1.04,0.48,0.77,0.87,0.52,0.66,0.49,0.36,0.78,0.99,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1987,1.57,0.73,1.26,1.1,1.07,0.61,1,0.61,1,0.86,1.08,0.95,0.69,0.86,1.15,0.52,1.17,1.22,1.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1988,1.52,0.69,1.59,1.14,1.02,0.55,0.97,0.66,1.29,0.66,0.92,0.74,0.54,0.84,1.24,0.59,1.2,1.16,1.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1989,1.4,0.42,0.89,0.83,0.74,0.26,0.63,0.28,1.25,0.34,0.82,0.66,0.4,0.49,0.72,0.45,0.26,0.98,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1990,1.36,0.59,1.58,1.27,1.38,0.29,0.89,0.48,1.5,0.57,1.18,0.9,0.6,0.74,0.73,0.58,0.6,0.98,1.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1991,0.69,0.26,0.74,0.64,0.8,0.08,0.43,0.13,1.09,0.29,0.62,0.31,0.15,0.45,0.32,0.25,0.29,0.16,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1992,0.81,0.32,0.89,0.65,0.57,0.31,0.48,0.29,0.77,0.37,0.58,0.65,0.22,0.58,0.37,0.46,0.74,0.49,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1993,0.35,0.2,0.45,0.41,0.33,0.29,0.26,0.17,0.57,0.2,0.23,0.33,0.16,0.25,0.16,0.18,0.25,0.18,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
