age_CE,HRG10A_raw,HRG10B_raw,HRG15A_raw,HRG15B_raw,HRG16A_raw,HRG17A_raw,HRG21A_raw,HRG3A_raw,HRG3B_raw,HRG4A_raw,HRG4B_raw,HOR14A_raw,HOR14B_raw,HOR14C_raw,HRK01A_raw,HRK01B_raw,HRK06A_raw,HRK06B_raw,HRK07A_raw,HRK07B_raw,HRK08A_raw,HRK09A_raw,HRK09B_raw,HRK10A_raw,HRK11A_raw,HRK11B_raw,HRK13B_raw,HRK14A_raw,HRK14B_raw,HRK15A_raw,HRK15B_raw,HRK16A_raw,HRK16B_raw,HRG33A_raw,HRG33C_raw,HRG10A_raw_outlier_flag,HRG10B_raw_outlier_flag,HRG15A_raw_outlier_flag,HRG15B_raw_outlier_flag,HRG16A_raw_outlier_flag,HRG17A_raw_outlier_flag,HRG21A_raw_outlier_flag,HRG3A_raw_outlier_flag,HRG3B_raw_outlier_flag,HRG4A_raw_outlier_flag,HRG4B_raw_outlier_flag,HOR14A_raw_outlier_flag,HOR14B_raw_outlier_flag,HOR14C_raw_outlier_flag,HRK01A_raw_outlier_flag,HRK01B_raw_outlier_flag,HRK06A_raw_outlier_flag,HRK06B_raw_outlier_flag,HRK07A_raw_outlier_flag,HRK07B_raw_outlier_flag,HRK08A_raw_outlier_flag,HRK09A_raw_outlier_flag,HRK09B_raw_outlier_flag,HRK10A_raw_outlier_flag,HRK11A_raw_outlier_flag,HRK11B_raw_outlier_flag,HRK13B_raw_outlier_flag,HRK14A_raw_outlier_flag,HRK14B_raw_outlier_flag,HRK15A_raw_outlier_flag,HRK15B_raw_outlier_flag,HRK16A_raw_outlier_flag,HRK16B_raw_outlier_flag,HRG33A_raw_outlier_flag,HRG33C_raw_outlier_flag
1581,NA,0.07,0.08,NA,NA,0.06,NA,0.1,0.1,0.12,0.1,NA,0.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1582,NA,0.41,0.27,NA,NA,0.85,NA,0.27,0.41,0.66,0.62,NA,0.19,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1583,NA,0.13,0.16,NA,NA,0.31,NA,0.19,0.17,0.26,0.27,NA,0.01,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1584,NA,0.03,0.1,NA,NA,0.04,NA,0.09,0.09,0.15,0.13,NA,0.02,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1585,NA,0.2,0.32,NA,NA,0.28,NA,0.33,0.31,0.46,0.66,NA,0.17,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1586,NA,0.32,0.42,NA,NA,0.34,NA,0.74,0.67,1.7,2.12,NA,0.48,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1587,NA,0.41,0.35,NA,NA,0.63,NA,0.59,0.39,1.43,1.2,NA,0.4,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1588,NA,0.49,0.49,NA,NA,0.53,NA,0.54,0.35,0.91,0.86,NA,0.46,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1589,NA,0.34,0.21,NA,NA,0.57,NA,0.4,0.24,0.8,0.61,NA,0.3,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1590,NA,0.26,0.19,NA,NA,0.3,NA,0.33,0.25,0.71,0.63,NA,0.25,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1591,NA,0.19,0.17,NA,NA,0.2,NA,0.27,0.18,0.7,0.64,NA,0.23,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1592,NA,0.47,0.37,NA,NA,0.63,NA,0.45,0.35,1.34,1.15,NA,0.49,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1593,NA,0.22,0.16,NA,NA,0.24,NA,0.17,0.08,0.4,0.37,NA,0.15,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1594,NA,0.11,0.19,NA,NA,0.06,NA,0.08,0.02,0.15,0.17,NA,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1595,NA,0.05,0.09,NA,NA,0.09,NA,0.06,0.03,0.12,0.08,NA,0.04,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1596,NA,0.24,0.38,NA,NA,0.67,NA,0.58,0.37,1.38,1.34,NA,0.5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1597,NA,0.42,0.44,NA,NA,0.49,NA,0.77,0.47,1.09,1.05,NA,0.55,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1598,NA,0.14,0.13,NA,NA,0.11,NA,0.19,0.05,0.14,0.14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1599,NA,0.57,0.47,NA,NA,0.8,NA,0.75,0.47,1.49,1.77,NA,0.64,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1600,NA,0.05,0.06,NA,NA,0.1,NA,0.15,0.07,0.38,0.52,NA,0.05,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1601,NA,0.28,0.31,NA,NA,0.66,NA,0.52,0.42,1.07,1.24,NA,0.76,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1602,NA,0.28,0.5,NA,NA,0.75,NA,0.56,0.48,1.05,1.76,NA,0.56,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1603,NA,0.25,0.2,NA,NA,0.64,NA,0.53,0.33,0.87,1.22,NA,0.57,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1604,NA,0.33,0.28,NA,NA,0.47,NA,0.37,0.29,0.82,0.89,NA,0.54,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1605,NA,0.19,0.13,NA,NA,0.43,NA,0.26,0.22,0.71,0.65,NA,0.22,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1606,NA,0.56,0.24,NA,NA,0.73,NA,0.45,0.31,1.32,1.32,NA,0.45,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1607,NA,0.04,0.09,NA,NA,0.08,NA,0.06,0.02,0.48,0.62,NA,0.08,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1608,NA,0.41,0.39,NA,NA,1.11,NA,0.44,0.31,1.27,1.66,NA,0.54,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1609,NA,0.38,0.26,NA,NA,0.93,NA,0.47,0.36,0.87,1.11,NA,0.45,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1610,NA,0.6,0.44,NA,NA,0.97,NA,0.46,0.34,1.15,1.38,NA,0.41,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1611,NA,0.27,0.23,NA,NA,0.81,NA,0.37,0.25,0.89,0.89,NA,0.5,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1612,NA,0.26,0.35,NA,NA,0.47,NA,0.21,0.23,0.59,0.56,NA,0.27,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1613,NA,0.26,0.2,NA,NA,0.62,NA,0.27,0.24,0.65,0.63,NA,0.21,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1614,NA,0.16,0.16,NA,NA,0.36,NA,0.15,0.17,0.45,0.51,NA,0.19,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1615,NA,0.07,0.11,NA,NA,0.26,NA,0.04,0.04,0.15,0.18,NA,0.02,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1616,NA,0.16,0.2,NA,NA,0.26,NA,0.13,0.07,0.32,0.36,NA,0.04,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1617,NA,0.43,0.28,NA,NA,0.9,NA,0.36,0.32,1.01,1.33,NA,0.32,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1618,NA,0.1,0.13,NA,NA,0.56,NA,0.15,0.23,0.77,0.83,NA,0.31,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1619,NA,0.05,0.24,NA,NA,0.2,NA,0.02,0.03,0.43,0.62,NA,0.02,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1620,NA,0.09,0.1,NA,NA,0.47,NA,0.07,0.04,0.43,0.73,NA,0.06,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1621,NA,0.29,0.41,NA,NA,0.67,NA,0.19,0.18,0.75,1.07,NA,0.25,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1622,NA,0,0.02,NA,NA,0,NA,0,0,0.03,0.05,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1623,NA,0.3,0.25,NA,NA,0.5,NA,0.36,0.12,0.54,0.67,NA,0.39,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1624,NA,0.49,0.39,NA,NA,0.63,NA,0.49,0.2,0.9,1.29,NA,0.55,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1625,NA,0.23,0.24,NA,NA,0.62,NA,0.4,0.19,0.64,0.7,NA,0.39,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1626,NA,0.04,0.06,NA,NA,0.17,NA,0.03,0.02,0.08,0.08,NA,0.06,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1627,NA,0.09,0.14,NA,NA,0.42,NA,0.15,0.03,0.26,0.27,NA,0.14,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1628,0.31,0.39,0.31,NA,NA,0.72,NA,0.39,0.21,0.33,0.54,NA,0.15,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1629,0.18,0.2,0.19,NA,NA,0.23,NA,0.21,0.12,0.16,0.28,NA,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1630,0.17,0.24,0.14,NA,NA,0.83,NA,0.3,0.29,0.65,0.69,NA,0.07,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1631,0.16,0.24,0.14,NA,NA,0.16,NA,0.14,0.09,0.29,0.29,NA,0.2,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1632,0,0,0,NA,NA,0,NA,0,0,0,0,NA,0.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1633,0.47,0.63,0.33,NA,NA,0.95,NA,0.53,0.49,0.86,0.92,NA,0.38,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,0.45,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE
1634,0.68,0.64,0.37,NA,NA,0.89,NA,0.66,0.48,1.59,1.33,NA,0.57,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38,NA,0.58,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE
