age_CE,GBP01A_raw,GBP01B_raw,GBP02A_raw,GBP02B_raw,GBP03A_raw,GBP03B_raw,GBP04A_raw,GBP04B_raw,GBP05A_raw,GBP05B_raw,GBP06A_raw,GBP06B_raw,GBP11A_raw,GBP11B_raw,GBP12A_raw,GBP12B_raw,GBP13A_raw,GBP15A_raw,GBP15B_raw,GBP15C_raw,GBP15D_raw,GBP15E_raw,GBP16A_raw,GBP16B_raw,GBP17A_raw,GBP17B_raw,GBP18A_raw,GBP18B_raw,GBP21A_raw,GBP21B_raw,GBP21C_raw,GBP22A_raw,GBP22B_raw,GBP22C_raw,GBP01A_raw_outlier_flag,GBP01B_raw_outlier_flag,GBP02A_raw_outlier_flag,GBP02B_raw_outlier_flag,GBP03A_raw_outlier_flag,GBP03B_raw_outlier_flag,GBP04A_raw_outlier_flag,GBP04B_raw_outlier_flag,GBP05A_raw_outlier_flag,GBP05B_raw_outlier_flag,GBP06A_raw_outlier_flag,GBP06B_raw_outlier_flag,GBP11A_raw_outlier_flag,GBP11B_raw_outlier_flag,GBP12A_raw_outlier_flag,GBP12B_raw_outlier_flag,GBP13A_raw_outlier_flag,GBP15A_raw_outlier_flag,GBP15B_raw_outlier_flag,GBP15C_raw_outlier_flag,GBP15D_raw_outlier_flag,GBP15E_raw_outlier_flag,GBP16A_raw_outlier_flag,GBP16B_raw_outlier_flag,GBP17A_raw_outlier_flag,GBP17B_raw_outlier_flag,GBP18A_raw_outlier_flag,GBP18B_raw_outlier_flag,GBP21A_raw_outlier_flag,GBP21B_raw_outlier_flag,GBP21C_raw_outlier_flag,GBP22A_raw_outlier_flag,GBP22B_raw_outlier_flag,GBP22C_raw_outlier_flag
1721,NA,NA,0.33,0.21,NA,NA,NA,NA,NA,1.26,NA,NA,NA,NA,0.84,1.05,0.56,0.39,0.28,0.29,0.36,0.26,NA,1.41,NA,NA,0,0.07,0.76,0.51,0.35,0.81,1.01,0.82,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1722,NA,NA,0.18,0.41,NA,NA,NA,NA,NA,1.93,NA,NA,NA,NA,1.18,0.99,0.82,1.11,1.1,1.1,0.98,0.98,NA,2.76,NA,NA,0.4,0.42,1.18,0.95,0.47,1.18,1.41,1.22,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1723,2.75,NA,0.4,0.49,NA,NA,NA,NA,NA,1.78,NA,NA,NA,NA,1.49,1.56,0.49,1.37,1.78,1.12,1.44,0.95,NA,2.08,NA,NA,0.2,0.35,1.17,0.93,0.6,1.15,1.33,0.87,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1724,2.79,NA,0.48,0.64,NA,NA,NA,NA,NA,1.28,NA,NA,NA,NA,1.18,1.48,0.5,1.37,1.53,1.19,1.34,1.07,NA,2.22,NA,NA,0.23,0.25,1.59,1.07,0.76,1.22,1.47,0.91,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1725,2.51,NA,0.45,0.37,NA,NA,1,NA,NA,1.6,NA,NA,NA,NA,1.29,1.24,0.69,1.19,1.21,1.07,1.31,0.94,NA,2.58,NA,NA,0.31,0.48,1.83,0.89,0.68,1.21,0.99,1.41,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1726,2.69,NA,0.57,0.74,NA,NA,1.03,NA,NA,2.07,NA,NA,NA,NA,1.18,1.21,0.54,1.58,1.93,1.48,1.48,1.18,NA,2.04,NA,NA,0.32,0.33,1.97,1.09,0.91,1.28,1.5,1.31,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1727,3.59,NA,0.73,0.8,NA,NA,1.12,NA,NA,2.5,NA,NA,NA,NA,1.21,1.71,0.72,1.5,2.11,1.54,1.82,1.29,NA,2.3,NA,NA,0.26,0.47,2.33,1.4,1.17,1,1.46,1.4,TRUE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1728,2.59,NA,0.6,0.51,NA,NA,1,NA,NA,1.08,NA,NA,NA,NA,1.19,1.18,0.33,1.31,1.19,0.83,1.07,0.78,NA,1.57,NA,NA,0.15,0.35,1.28,0.97,0.9,1.33,1.25,1.27,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1729,2.67,NA,0.39,0.26,NA,NA,1.26,NA,NA,1.7,NA,NA,NA,NA,0.94,0.97,0.44,0.75,1.09,0.81,0.78,0.76,NA,2.37,NA,NA,0.19,0.45,1.27,0.71,0.57,1.41,1.7,0.97,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1730,2,NA,0.5,0.42,1.56,NA,1.01,NA,NA,2.15,NA,NA,NA,NA,1.27,1.06,0.55,1.49,1.8,1.25,1.5,1.25,NA,2.31,NA,NA,0.3,0.49,1.67,1.15,0.66,0.62,2.15,1.67,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1731,2.6,NA,0.77,0.66,1.41,NA,0.85,NA,NA,1.43,NA,NA,NA,NA,0.99,0.96,0.55,1.51,1.63,1.41,1.68,1.07,NA,2.59,NA,NA,0.28,0.47,1.21,0.78,0.86,1.1,2.09,1.72,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1732,2.3,NA,0.75,0.58,1.43,NA,0.71,NA,NA,1.6,NA,NA,NA,NA,1.22,1.12,0.77,1.26,1.23,1.18,1.41,1.33,NA,2.27,NA,NA,0.38,0.4,1.27,0.99,0.82,1.14,1.49,1.52,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1733,3.14,NA,0.76,0.73,1.5,NA,0.94,NA,NA,1.6,NA,NA,NA,NA,1.57,1.46,0.73,1.66,1.9,1.67,1.97,1.56,NA,2.35,NA,NA,0.33,0.31,2.42,1.57,0.99,1.73,2.15,1.84,TRUE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1734,2.71,NA,0.72,0.74,1.4,NA,1.07,NA,NA,1.33,NA,NA,NA,NA,1.46,1.21,0.58,1.49,1.58,1.36,1.42,1.38,NA,2.09,NA,NA,0.35,0.31,2.05,1.05,0.95,1.41,1.41,1.45,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1735,2.58,NA,0.33,0.49,1.31,NA,0.92,NA,NA,1.07,NA,NA,NA,NA,1.29,1.21,0.55,1.25,1.52,1.23,0.99,1.27,NA,2.47,NA,NA,0.3,0.39,1.54,1.2,0.77,1.11,1.51,1.19,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1736,2.21,NA,0.44,0.62,1.08,NA,0.96,NA,NA,1.53,NA,NA,NA,NA,1.14,1.01,0.29,1.08,0.98,0.91,1.06,0.72,NA,2.02,NA,NA,0.11,0.2,1.79,1.05,0.57,1.04,1.25,1.34,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1737,1.91,NA,0.4,0.58,1.36,NA,0.98,NA,NA,1.43,NA,NA,NA,NA,0.9,1.06,0.49,1.06,0.87,0.94,0.76,0.76,NA,2.35,NA,NA,0.3,0.28,1.36,0.9,0.67,1.18,1.75,1.41,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1738,3.11,NA,0.51,0.64,1.76,NA,1.29,NA,NA,1.82,NA,NA,NA,NA,1.27,1.15,0.81,1.37,0.71,1.36,0.48,0.87,2.44,3.16,NA,NA,0.22,0.22,1.64,1.07,0.81,1.3,1.65,1.5,TRUE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1739,1.84,NA,0.25,0.45,1.29,NA,0.85,NA,NA,1.38,NA,NA,NA,NA,1.16,1.2,0.6,0.66,0.34,0.44,0.37,0.18,2.13,1.97,NA,NA,0.18,0.24,0.79,0.59,0.66,0.8,0.97,1.06,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1740,1.61,NA,0.24,0.35,1.48,NA,0.86,NA,NA,1.22,NA,NA,NA,NA,1.07,1.08,0.28,0.43,0.39,0.34,0.37,0.23,2.31,1.93,NA,NA,0.2,0.28,0.47,0.33,0.37,1.08,1.32,1.2,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1741,1.67,NA,0.27,0.33,1.22,NA,0.69,NA,NA,1.19,NA,NA,NA,NA,1.18,0.87,0.27,0.8,0.97,0.75,0.63,0.39,1.8,2.02,NA,NA,0.25,0.36,1.01,0.73,0.66,1.19,1.43,1.17,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1742,2.07,NA,0.51,0.67,1.43,NA,0.83,NA,NA,2.04,NA,NA,NA,NA,1.23,1.04,0.44,1.18,1.36,1.09,0.87,0.6,2.63,1.99,NA,NA,0.37,0.47,1.24,0.74,0.74,1.82,1.19,1.58,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1743,2.04,NA,0.44,0.61,1.63,NA,0.82,NA,NA,1.13,NA,NA,NA,NA,1.3,1.19,0.49,1.09,1.5,1.01,1.11,0.7,2.46,2.02,NA,NA,0.24,0.41,1.15,0.66,0.74,1.26,1.68,1.73,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1744,1.38,NA,0.36,0.55,1.62,NA,0.59,NA,NA,1.34,NA,NA,NA,NA,1.19,1.07,0.46,1.06,1.47,0.96,0.96,0.73,2.71,2.4,NA,NA,0.23,0.46,0.91,0.73,0.52,1.3,1.54,1.21,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1745,1.78,NA,0.55,0.6,1.72,NA,0.52,NA,NA,1.26,NA,NA,NA,NA,1.37,1.18,0.49,0.98,1.37,1.36,1.12,1.07,2.39,2.88,NA,NA,0.32,0.5,1.72,1.22,0.9,1.88,1.87,1.64,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1746,1.62,NA,0.63,0.81,1.94,NA,0.44,NA,NA,1.41,NA,NA,NA,NA,1.4,0.87,0.53,1.37,1.65,0.93,1.18,1.08,3.37,2.98,NA,NA,0.23,0.44,1.77,1.04,1.29,1.6,1.39,1.36,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1747,1.85,NA,0.48,0.68,1.4,1.8,0.41,NA,NA,1.87,NA,NA,NA,NA,1.31,1,0.55,1.08,1.67,0.95,1.1,0.84,2.36,2.69,NA,NA,0.22,0.41,1.37,0.91,0.79,1.22,1.38,1.02,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1748,1.23,NA,0.47,0.63,1.76,1.51,0.36,0.93,NA,1.28,NA,NA,NA,NA,0.93,1.06,0.28,0.93,1.09,0.73,0.69,0.64,2.67,2.24,NA,NA,0.22,0.35,0.92,0.8,0.74,1.04,1.45,0.96,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1749,2.26,NA,0.58,0.54,1.17,1.84,0.56,1.09,NA,1.42,NA,NA,NA,NA,0.93,0.89,0.4,0.74,0.92,0.75,0.75,0.69,3.47,1.84,NA,NA,0.15,0.38,1.73,1.23,0.94,1.84,1.45,1.32,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1750,2.51,NA,0.9,1.06,2.27,1.74,0.73,1.58,NA,2.32,NA,NA,NA,NA,1.39,1.08,0.9,1.22,1.47,1.14,1.17,1.01,2.93,3.06,NA,NA,0.23,0.54,1.78,1.45,1.15,1.92,2.13,1.88,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1751,2.4,NA,0.81,1.02,2.03,1.57,0.8,1.66,NA,1.31,NA,NA,NA,NA,1.44,1.23,0.66,1.15,1.46,0.79,1.2,0.65,3.28,2.5,NA,NA,0.27,0.45,1.13,1.58,0.87,1.92,1.69,1.68,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1752,1.9,NA,0.54,0.63,1.79,1.65,0.73,1.67,NA,1.36,NA,NA,NA,NA,1.34,0.74,0.46,0.83,0.86,0.99,1.4,0.72,2.75,3,NA,NA,0.23,0.4,1.89,1.24,0.91,0.35,0.73,0.24,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1753,1.8,NA,0.49,0.67,1.78,1.88,0.6,1.34,NA,1.35,NA,NA,NA,NA,1.43,0.58,0.65,0.6,0.81,0.59,1.09,0.57,1.43,2.58,NA,NA,0.22,0.49,1.26,0.87,0.63,0.26,0.41,0.19,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1754,1.69,NA,0.4,0.72,1.61,1.49,0.64,1.28,NA,1.39,NA,NA,NA,NA,1.16,0.42,0.62,0.45,0.76,0.36,0.96,0.53,1.37,2.1,NA,NA,0.17,0.36,1.27,0.71,0.58,0.42,0.72,0.38,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1755,1.59,NA,0.46,0.91,2.22,2.35,0.59,1.56,NA,1.75,NA,NA,NA,NA,1.22,0.48,0.55,0.66,0.97,0.59,1.3,0.83,2.69,3.07,NA,NA,0.28,0.5,1.25,1.15,1.14,0.68,1.47,0.79,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1756,1.17,NA,0.32,0.49,1.21,1.33,0.38,0.71,NA,1.3,NA,NA,NA,NA,0.92,0.37,0.29,0.68,0.86,0.44,0.9,0.52,0.98,1.71,NA,NA,0.01,0.16,0.87,0.77,0.67,0.5,0.77,0.45,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1757,0.82,NA,0.3,0.42,1.46,1.38,0.3,0.62,NA,1.23,NA,NA,NA,NA,0.62,0.34,0.36,0.33,0.55,0.27,0.58,0.29,1.18,1.76,NA,NA,0.25,0.3,0.6,0.42,0.5,0.64,0.85,0.48,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1758,1.63,NA,0.5,0.66,1.53,1.66,0.48,0.82,NA,1.3,NA,NA,NA,NA,0.93,0.45,0.37,0.52,0.71,0.45,0.95,0.52,2.51,2.37,NA,NA,0.12,0.32,0.87,0.84,0.43,0.61,1.19,0.8,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1759,1.36,NA,0.43,0.74,1.18,1.38,0.38,0.66,NA,0.96,NA,NA,NA,NA,0.93,0.5,0.39,0.68,0.9,0.68,0.84,0.63,2.13,1.88,NA,NA,0.15,0.28,0.86,0.58,0.56,0.93,1.2,0.93,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1760,1.66,NA,0.31,0.28,1.61,1.71,0.64,1.13,NA,1.25,NA,NA,NA,NA,0.78,0.6,0.34,0.5,0.75,0.49,0.69,0.45,2.38,2.24,NA,NA,0.13,0.29,0.56,0.5,0.34,0.97,0.91,0.61,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1761,2.27,NA,0.38,0.74,2.32,2.41,1.02,1.95,NA,1.8,NA,NA,NA,NA,1.25,0.9,0.85,1.15,1.18,1.14,1.33,0.8,4.35,2.99,NA,NA,0.25,0.5,1.15,1.18,0.65,1.48,1.86,1.48,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1762,1.63,NA,0.47,0.81,1.99,1.93,0.95,1.42,NA,1.79,NA,NA,NA,NA,1,0.89,0.64,1.27,1.47,1.08,1.28,1.26,3.32,3.23,NA,NA,0.18,0.44,1.63,1.03,0.87,1.44,1.34,1.51,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1763,1.62,NA,0.46,0.71,2.28,2.16,0.58,1.3,2.16,1.4,NA,NA,NA,NA,1.05,0.85,0.58,1.07,1.05,0.95,1.24,0.98,2.57,1.89,NA,NA,0.22,0.45,1.14,0.82,0.62,1.36,1.42,1.33,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1764,1.15,NA,0.45,0.73,1.59,1.7,0.66,0.88,1.93,1.08,NA,NA,NA,NA,0.98,1,0.52,0.65,0.78,0.9,0.76,0.88,2.86,2.32,NA,NA,0.2,0.36,0.8,0.83,0.49,0.86,1.19,0.79,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1765,1.92,NA,0.49,0.74,2.09,1.69,0.7,1.11,2.19,1.63,NA,NA,NA,NA,1.11,0.96,0.39,1.16,1.24,0.87,1.11,0.81,2.87,3.08,NA,NA,0.2,0.47,1.31,1.03,0.74,1.19,1.78,1.31,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1766,1.64,NA,0.46,0.78,2.61,1.97,0.7,0.98,2.81,1.96,NA,NA,NA,NA,1.15,1.32,0.59,1.21,1,1.02,1.12,1.06,3.05,2.19,NA,NA,0.18,0.41,1.3,0.84,0.65,1.21,0.93,1.29,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1767,2.46,NA,0.44,0.91,2.43,2.28,0.7,1.43,2.17,1.3,NA,NA,NA,NA,1.1,1.32,1.02,1.04,1.13,0.85,1.11,1.04,2.63,2.2,NA,NA,0.22,0.42,1.09,0.83,0.73,1.18,1.39,1.11,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
