age_CE,MTW011AA_raw,MTW012AA_raw,MTW021AA_raw,MTW051AA_raw,MTW052AA_raw,MTW061AA_raw,MTW062AA_raw,MTW071AA_raw,MTW072AA_raw,MTW081AA_raw,MTW082AA_raw,MTW091AA_raw,MTW092AA_raw,MTW101AA_raw,MTW111AA_raw,MTW112AA_raw,MTW113AA_raw,MTW121AA_raw,MTW122AA_raw,MTW131AA_raw,MTW132AA_raw,MTW133AA_raw,MTW134AA_raw,MTW141AA_raw,MTW151AA_raw,MTW152AA_raw,MTW161AA_raw,MTW162AA_raw,MTW171AA_raw,MTW172AA_raw,MTW173AA_raw,MTW181AA_raw,MTW183AA_raw,MTW191AA_raw,MTW192AA_raw,MTW193AA_raw,MTW195AA_raw,MTW196AA_raw,MTW197AA_raw,MTW201AA_raw,MTW211AA_raw,MTW212AA_raw,MTW331AA_raw,MTW342AA_raw,MTW361AA_raw,MTW362AA_raw,MTW381AA_raw,MTW411AA_raw,MTW431AA_raw,MTW452AA_raw,MTW011AA_raw_outlier_flag,MTW012AA_raw_outlier_flag,MTW021AA_raw_outlier_flag,MTW051AA_raw_outlier_flag,MTW052AA_raw_outlier_flag,MTW061AA_raw_outlier_flag,MTW062AA_raw_outlier_flag,MTW071AA_raw_outlier_flag,MTW072AA_raw_outlier_flag,MTW081AA_raw_outlier_flag,MTW082AA_raw_outlier_flag,MTW091AA_raw_outlier_flag,MTW092AA_raw_outlier_flag,MTW101AA_raw_outlier_flag,MTW111AA_raw_outlier_flag,MTW112AA_raw_outlier_flag,MTW113AA_raw_outlier_flag,MTW121AA_raw_outlier_flag,MTW122AA_raw_outlier_flag,MTW131AA_raw_outlier_flag,MTW132AA_raw_outlier_flag,MTW133AA_raw_outlier_flag,MTW134AA_raw_outlier_flag,MTW141AA_raw_outlier_flag,MTW151AA_raw_outlier_flag,MTW152AA_raw_outlier_flag,MTW161AA_raw_outlier_flag,MTW162AA_raw_outlier_flag,MTW171AA_raw_outlier_flag,MTW172AA_raw_outlier_flag,MTW173AA_raw_outlier_flag,MTW181AA_raw_outlier_flag,MTW183AA_raw_outlier_flag,MTW191AA_raw_outlier_flag,MTW192AA_raw_outlier_flag,MTW193AA_raw_outlier_flag,MTW195AA_raw_outlier_flag,MTW196AA_raw_outlier_flag,MTW197AA_raw_outlier_flag,MTW201AA_raw_outlier_flag,MTW211AA_raw_outlier_flag,MTW212AA_raw_outlier_flag,MTW331AA_raw_outlier_flag,MTW342AA_raw_outlier_flag,MTW361AA_raw_outlier_flag,MTW362AA_raw_outlier_flag,MTW381AA_raw_outlier_flag,MTW411AA_raw_outlier_flag,MTW431AA_raw_outlier_flag,MTW452AA_raw_outlier_flag
1508,NA,NA,0.6,0.39,0.45,0.31,0.14,0.25,0.26,0.31,0.26,0.28,0.29,0.31,NA,0.84,NA,0.59,0.36,0.71,NA,0.83,NA,NA,NA,NA,0.26,NA,0.38,0.33,0.47,0.31,0.45,0.15,0.17,0.33,NA,NA,NA,NA,0.18,0.13,0.16,0.45,NA,NA,0.35,0.61,0.46,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1509,NA,NA,0.7,0.47,0.53,0.39,0.17,0.27,0.26,0.43,0.43,0.38,0.45,0.43,NA,0.89,NA,0.7,0.43,0.68,NA,0.7,NA,NA,NA,NA,0.33,NA,0.51,0.42,0.57,0.46,0.62,0.24,0.27,0.43,NA,NA,NA,NA,0.2,0.12,0.2,0.74,NA,NA,0.42,0.79,0.61,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1510,NA,NA,0.75,0.37,0.48,0.36,0.19,0.24,0.33,0.29,0.32,0.34,0.41,0.33,NA,1.01,NA,0.51,0.37,0.49,NA,0.57,NA,NA,NA,NA,0.25,0.09,0.39,0.29,0.43,0.36,0.46,0.15,0.15,0.27,NA,NA,NA,NA,0.21,0.15,0.2,0.6,NA,NA,0.35,0.64,0.41,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1511,NA,NA,0.8,0.62,0.76,0.29,0.23,0.37,0.38,0.4,0.4,0.35,0.43,0.41,NA,1.54,NA,0.58,0.44,0.63,NA,0.79,NA,NA,NA,NA,0.31,0.08,0.42,0.34,0.52,0.37,0.41,0.2,0.17,0.3,NA,NA,NA,NA,0.32,0.22,0.2,0.81,NA,NA,0.48,0.52,0.41,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1512,NA,NA,0.75,0.61,0.71,0.42,0.25,0.27,0.39,0.45,0.45,0.43,0.52,0.45,NA,1.74,NA,0.69,0.46,0.75,NA,0.77,NA,NA,NA,NA,0.34,0.1,0.51,0.38,0.62,0.4,0.49,0.27,0.21,0.48,NA,NA,NA,NA,0.24,0.18,0.26,0.8,NA,NA,0.54,0.48,0.38,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1513,NA,NA,0.74,0.56,0.68,0.36,0.2,0.28,0.31,0.44,0.37,0.49,0.56,0.3,NA,1.36,NA,0.58,0.49,0.64,NA,0.61,NA,NA,NA,NA,0.4,0.06,0.41,0.38,0.57,0.35,0.62,0.34,0.29,0.36,NA,NA,NA,NA,0.27,0.19,0.23,0.67,NA,NA,0.42,0.51,0.44,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1514,NA,NA,0.67,0.66,0.62,0.28,0.25,0.23,0.34,0.44,0.38,0.5,0.52,0.43,NA,1.54,NA,0.55,0.49,0.66,NA,0.79,NA,NA,NA,NA,0.37,0.09,0.49,0.34,0.58,0.36,0.56,0.32,0.28,0.43,NA,NA,NA,NA,0.28,0.18,0.22,0.69,NA,NA,0.58,0.61,0.38,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1515,NA,NA,0.55,0.42,0.48,0.24,0.18,0.19,0.26,0.33,0.29,0.39,0.46,0.28,NA,0.98,NA,0.43,0.34,0.49,NA,0.48,NA,NA,NA,NA,0.3,0.11,0.36,0.29,0.43,0.31,0.44,0.26,0.24,0.25,NA,NA,NA,NA,0.19,0.17,0.13,0.46,NA,NA,0.44,0.42,0.36,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1516,NA,NA,0.53,0.57,0.68,0.34,0.19,0.34,0.41,0.4,0.37,0.45,0.52,0.38,NA,0.96,NA,0.69,0.47,0.63,NA,0.68,NA,NA,NA,NA,0.45,0.15,0.43,0.32,0.59,0.51,0.66,0.31,0.28,0.31,NA,NA,NA,NA,0.29,0.25,0.22,0.79,NA,NA,0.5,0.72,0.57,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1517,NA,NA,0.73,0.72,0.65,0.4,0.29,0.25,0.37,0.36,0.37,0.47,0.52,0.4,NA,0.76,NA,0.69,0.48,0.73,NA,0.75,NA,NA,NA,NA,0.39,0.14,0.46,0.33,0.58,0.49,0.71,0.3,0.26,0.39,NA,NA,NA,NA,0.29,0.27,0.28,0.75,NA,NA,0.44,0.84,0.58,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1518,NA,NA,0.53,0.55,0.61,0.31,0.19,0.19,0.21,0.16,0.15,0.27,0.35,0.27,NA,0.63,NA,0.38,0.31,0.49,NA,0.54,NA,NA,NA,NA,0.22,0.06,0.28,0.26,0.42,0.39,0.54,0.3,0.29,0.23,NA,NA,NA,NA,0.17,0.17,0.28,0.64,NA,NA,0.26,0.67,0.22,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1519,NA,NA,0.57,0.63,0.58,0.35,0.24,0.29,0.44,0.43,0.38,0.5,0.52,0.43,NA,0.7,NA,0.66,0.57,0.76,NA,0.82,NA,NA,NA,NA,0.46,0.14,0.46,0.4,0.61,0.63,0.71,0.39,0.41,0.36,NA,NA,NA,NA,0.31,0.25,0.26,0.73,NA,NA,0.56,0.88,0.72,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1520,NA,NA,0.57,0.5,0.62,0.37,0.25,0.31,0.42,0.46,0.37,0.49,0.59,0.39,NA,0.62,NA,0.65,0.54,0.72,NA,0.69,NA,NA,NA,NA,0.41,0.15,0.49,0.39,0.56,0.48,0.78,0.43,0.46,0.37,NA,NA,NA,0.36,0.32,0.28,0.29,0.68,NA,NA,0.57,0.86,0.73,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1521,NA,NA,0.62,0.34,0.48,0.24,0.15,0.31,0.32,0.27,0.27,0.43,0.59,0.37,NA,0.52,NA,0.62,0.52,0.54,NA,0.46,NA,NA,NA,NA,0.4,0.14,0.41,0.36,0.5,0.47,0.71,0.43,0.43,0.5,NA,NA,NA,0.41,0.3,0.24,0.24,0.43,NA,NA,0.3,0.65,0.56,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1522,NA,NA,0.52,0.47,0.58,0.26,0.2,0.32,0.28,0.3,0.3,0.44,0.55,0.42,NA,0.68,NA,0.68,0.37,0.57,NA,0.67,NA,NA,NA,NA,0.26,0.16,0.39,0.35,0.46,0.49,0.64,0.41,0.39,0.56,NA,NA,NA,0.33,0.33,0.25,0.29,0.52,NA,NA,0.43,0.52,0.36,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1523,NA,NA,0.54,0.55,0.63,0.27,0.19,0.17,0.23,0.39,0.27,0.43,0.55,0.44,NA,0.65,NA,0.75,0.4,0.52,NA,0.74,NA,NA,NA,NA,0.21,0.14,0.49,0.37,0.51,0.48,0.7,0.44,0.48,0.56,NA,NA,NA,0.41,0.29,0.23,0.33,0.52,NA,NA,0.52,0.63,0.08,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1524,NA,NA,0.61,0.55,0.57,0.33,0.27,0.28,0.26,0.37,0.28,0.36,0.55,0.53,NA,0.67,NA,0.72,0.45,0.4,NA,0.56,NA,NA,NA,NA,0.29,0.2,0.45,0.42,0.55,0.51,0.85,0.53,0.57,0.64,NA,NA,NA,0.3,0.32,0.28,0.31,0.57,NA,NA,0.38,0.86,0.32,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1525,NA,NA,0.56,0.54,0.5,0.29,0.22,0.24,0.2,0.29,0.22,0.41,0.69,0.36,NA,0.61,NA,0.62,0.27,0.52,NA,0.51,NA,NA,NA,NA,0.32,0.12,0.42,0.38,0.55,0.49,0.83,0.41,0.51,0.53,NA,NA,NA,0.5,0.28,0.21,0.27,0.56,NA,NA,0.33,1.09,0.34,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1526,NA,NA,0.56,0.71,0.81,0.4,0.22,0.27,0.3,0.44,0.27,0.23,0.42,0.62,NA,0.95,NA,0.91,0.36,0.48,NA,0.57,NA,NA,NA,NA,0.35,0.17,0.4,0.44,0.58,0.42,0.58,0.39,0.45,0.77,NA,NA,NA,0.41,0.26,0.29,0.29,0.68,NA,NA,0.39,0.96,0.79,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1527,NA,NA,0.54,0.71,0.68,0.45,0.38,0.41,0.4,0.38,0.32,0.36,0.66,0.51,NA,1.02,NA,0.94,0.47,0.8,NA,0.95,NA,NA,NA,NA,0.36,0.22,0.37,0.5,0.61,0.47,0.88,0.49,0.53,0.93,NA,NA,NA,0.46,0.41,0.38,0.34,0.67,NA,NA,0.44,1.09,0.5,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1528,NA,NA,0.46,0.72,0.74,0.44,0.38,0.29,0.23,0.36,0.32,0.37,0.64,0.47,NA,0.77,NA,0.85,0.32,0.65,NA,0.77,NA,NA,NA,NA,0.3,0.16,0.34,0.43,0.57,0.49,0.73,0.53,0.58,0.72,NA,NA,NA,0.43,0.32,0.29,0.37,0.67,NA,NA,0.51,0.74,0.31,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1529,NA,NA,0.57,0.58,0.65,0.41,0.31,0.22,0.24,0.3,0.22,0.49,0.66,0.41,NA,0.64,NA,0.6,0.31,0.51,NA,0.57,NA,NA,NA,NA,0.28,0.14,0.31,0.43,0.44,0.36,0.6,0.45,0.51,0.64,NA,NA,NA,0.42,0.18,0.17,0.24,0.74,NA,NA,0.42,0.96,0.4,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1530,NA,NA,0.81,0.95,0.83,0.55,0.36,0.46,0.31,0.54,0.35,0.51,0.76,0.45,NA,1.28,NA,1.17,0.58,0.84,NA,0.88,NA,NA,NA,NA,0.49,0.18,0.5,0.42,0.56,0.48,0.76,0.7,0.66,0.82,NA,NA,NA,0.44,0.3,0.32,0.32,0.88,NA,NA,0.67,1.62,0.56,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1531,NA,NA,0.67,0.81,0.77,0.44,0.35,0.32,0.33,0.41,0.24,0.47,0.77,0.48,NA,0.89,NA,1.04,0.52,0.83,NA,0.57,NA,NA,NA,NA,0.35,0.16,0.44,0.39,0.44,0.39,0.82,0.64,0.55,0.7,NA,NA,NA,0.47,0.19,0.19,0.29,0.86,NA,NA,0.59,1.73,0.4,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1532,NA,NA,0.67,0.63,0.54,0.41,0.33,0.42,0.35,0.4,0.28,0.46,0.74,0.44,NA,1.07,NA,0.91,0.5,0.68,NA,0.55,NA,NA,NA,NA,0.38,0.2,0.5,0.38,0.5,0.49,0.78,0.54,0.44,0.58,NA,NA,NA,0.6,0.28,0.26,0.23,0.7,NA,NA,0.56,1.83,0.35,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1533,NA,NA,0.7,0.53,0.49,0.37,0.33,0.37,0.36,0.34,0.25,0.43,0.67,0.49,NA,0.97,NA,0.8,0.44,0.59,NA,0.22,NA,NA,NA,NA,0.33,0.19,0.43,0.4,0.43,0.34,0.64,0.46,0.44,0.52,NA,NA,NA,0.46,0.25,0.23,0.23,0.49,NA,NA,0.66,1.19,0.16,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1534,NA,NA,0.67,0.39,0.35,0.27,0.28,0.3,0.21,0.3,0.2,0.34,0.5,0.45,NA,0.92,NA,0.8,0.49,0.68,NA,0.44,NA,NA,NA,NA,0.27,0.13,0.41,0.49,0.57,0.17,0.5,0.46,0.49,0.63,NA,NA,NA,0.29,0.21,0.19,0.19,0.59,NA,NA,0.46,1.36,0.2,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1535,NA,NA,0.95,0.61,0.55,0.41,0.39,0.39,0.43,0.44,0.41,0.57,0.82,0.47,NA,1.04,NA,1,0.58,0.89,NA,0.51,NA,NA,NA,NA,0.37,0.24,0.45,0.48,0.64,0.36,0.87,0.7,0.69,0.68,NA,NA,NA,0.56,0.34,0.29,0.21,0.65,NA,NA,0.65,1.39,0.29,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1536,NA,NA,0.81,0.61,0.47,0.24,0.28,0.37,0.3,0.4,0.3,0.4,0.63,0.47,NA,0.49,NA,0.82,0.5,0.71,NA,0.46,NA,NA,NA,NA,0.36,0.19,0.42,0.41,0.59,0.24,0.76,0.55,0.55,0.77,NA,NA,NA,0.47,0.24,0.27,0.21,0.53,NA,NA,0.62,1.21,0.25,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1537,NA,NA,0.74,0.52,0.37,0.31,0.36,0.48,0.4,0.43,0.29,0.48,0.63,0.46,NA,0.58,NA,0.89,0.63,0.68,NA,0.47,NA,NA,NA,NA,0.37,0.23,0.44,0.5,0.6,0.37,0.69,0.6,0.49,0.73,NA,NA,NA,0.37,0.35,0.36,0.2,0.49,NA,NA,0.49,1.25,0.21,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1538,NA,NA,0.62,0.45,0.36,0.22,0.32,0.33,0.21,0.22,0.26,0.3,0.51,0.3,NA,0.44,NA,0.6,0.31,0.47,NA,0.3,NA,NA,NA,NA,0.23,0.16,0.43,0.3,0.32,0.24,0.59,0.39,0.38,0.59,NA,NA,NA,0.3,0.27,0.25,0.19,0.48,NA,NA,0.24,0.97,0.06,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
