age_CE,433011_raw,433012_raw,433031_raw,433032_raw,433061_raw,433062_raw,433101_raw,433102_raw,433131_raw,433132_raw,433141_raw,433142_raw,433171_raw,433172_raw,433181_raw,433182_raw,433191_raw,433192_raw,433201_raw,433202_raw,433051_raw,433052_raw,433111_raw,433112_raw,433021_raw,433022_raw,433041_raw,433042_raw,433071_raw,433072_raw,433081_raw,433082_raw,433091_raw,433092_raw,433121_raw,433122_raw,433151_raw,433152_raw,433161_raw,433162_raw,433011_raw_outlier_flag,433012_raw_outlier_flag,433031_raw_outlier_flag,433032_raw_outlier_flag,433061_raw_outlier_flag,433062_raw_outlier_flag,433101_raw_outlier_flag,433102_raw_outlier_flag,433131_raw_outlier_flag,433132_raw_outlier_flag,433141_raw_outlier_flag,433142_raw_outlier_flag,433171_raw_outlier_flag,433172_raw_outlier_flag,433181_raw_outlier_flag,433182_raw_outlier_flag,433191_raw_outlier_flag,433192_raw_outlier_flag,433201_raw_outlier_flag,433202_raw_outlier_flag,433051_raw_outlier_flag,433052_raw_outlier_flag,433111_raw_outlier_flag,433112_raw_outlier_flag,433021_raw_outlier_flag,433022_raw_outlier_flag,433041_raw_outlier_flag,433042_raw_outlier_flag,433071_raw_outlier_flag,433072_raw_outlier_flag,433081_raw_outlier_flag,433082_raw_outlier_flag,433091_raw_outlier_flag,433092_raw_outlier_flag,433121_raw_outlier_flag,433122_raw_outlier_flag,433151_raw_outlier_flag,433152_raw_outlier_flag,433161_raw_outlier_flag,433162_raw_outlier_flag
1626,0.09,0.07,0.33,0.1,0.17,0.02,0,0,0.12,0,0.23,0.1,0.04,0,0.04,0.17,0.28,0.11,0,0,0.08,0.1,0.15,0.11,0,NA,NA,NA,NA,0.11,0.03,0.04,NA,NA,NA,0.18,NA,0.43,0.14,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE
1627,0.58,0.72,0.78,0.53,0.56,0.78,0.56,0.46,0.46,0.43,0.44,0.35,0.4,0.38,0.69,1.67,0.78,0.83,0.49,0.53,0.36,0.24,0.42,0.4,0.2,NA,NA,NA,NA,0.58,0.43,0.47,NA,NA,NA,0.75,NA,0.78,0.66,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE
1628,0.21,0.33,0.38,0.3,0.22,0.25,0.18,0.26,0.23,0.04,0.16,0.08,0.19,0.22,0.32,0.62,0.31,0.34,0.2,0.17,0.26,0.09,0.2,0.29,0.08,NA,NA,NA,NA,0.23,0.28,0.24,NA,NA,NA,0.57,NA,0.43,0.23,0.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE
1629,0.58,0.67,0.9,0.58,0.64,0.59,0.41,0.6,0.44,0.31,0.48,0.35,0.37,0.39,0.64,1.19,0.63,0.5,0.44,0.59,0.51,0.23,0.31,0.37,0.31,NA,NA,NA,NA,0.45,0.47,0.32,NA,NA,NA,0.69,NA,0.82,0.95,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE
1630,0.39,0.45,0.53,0.36,0.56,0.4,0.25,0.49,0.32,0.2,0.25,0.16,0.21,0.49,0.42,0.35,0.55,0.27,0.37,0.37,0.35,0.14,0.3,0.4,0.2,NA,NA,NA,NA,0.4,0.2,0.25,NA,NA,NA,0.37,NA,0.49,0.63,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE
1631,0.45,0.52,0.69,0.56,0.63,0.56,0.45,0.78,0.41,0.38,0.48,0.5,0.37,0.7,0.5,0.51,0.74,0.5,0.41,0.59,0.45,0.32,0.45,0.35,0.3,NA,NA,NA,NA,0.59,0.5,0.35,NA,NA,NA,0.53,NA,0.53,1.01,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE
1632,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.06,0,0.27,0.06,0,0,0,0,0,0,0.03,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,0.07,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE
1633,0.69,0.74,0.75,0.35,0.87,0.66,0.65,1.44,0.59,0.48,0.6,0.58,0.35,0.85,0.81,0.21,0.86,0.59,0.84,0.93,0.66,0.44,0.39,0.42,0.41,NA,NA,NA,NA,0.68,0.71,0.48,NA,NA,NA,0.62,NA,0.54,0.99,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE
1634,0.38,0.36,0.52,0.47,0.47,0.47,0.4,0.74,0.35,0.18,0.3,0.21,0.25,0.57,0.52,0.12,0.74,0.35,0.37,0.34,0.35,0.21,0.35,0.26,0.3,NA,NA,NA,NA,0.53,0.53,0.25,NA,NA,NA,0.61,NA,0.73,0.46,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE
1635,0.46,0.56,0.59,0.57,0.63,0.41,0.45,0.88,0.49,0.33,0.52,0.54,0.43,0.71,0.65,0.58,0.64,0.4,0.52,0.61,0.57,0.57,0.48,0.67,0.34,NA,NA,NA,NA,0.7,0.73,0.47,NA,NA,NA,0.78,NA,0.7,0.7,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE
1636,0.37,0.35,0.38,0.4,0.46,0.31,0.13,0.28,0.12,0.03,0.09,0.22,0.19,0.38,0.24,0.29,0.35,0.16,0.19,0.25,0.43,0.26,0.28,0.23,0.25,NA,NA,NA,NA,0.27,0.42,0.12,NA,NA,NA,0.36,NA,0.28,0.61,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE
1637,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.06,0,0.26,0.11,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0.06,0,0.02,NA,NA,NA,0,NA,0.11,0.03,0.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE
1638,0.33,0.37,0.29,0.19,0.21,0.22,0.16,0.32,0.07,0.18,0.15,0.13,0.07,0.07,0.33,0.22,0.33,0.11,0.23,0.21,0.22,0.24,0.14,0.3,0.19,NA,NA,NA,NA,0.26,0.18,0.13,NA,NA,NA,0.19,NA,0.12,0.32,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE
1639,0.43,0.45,0.48,0.48,0.48,0.41,0.34,0.45,0.4,0.36,0.27,0.33,0.35,0.51,0.65,0.62,0.61,0.44,0.48,0.59,0.48,0.28,0.32,0.39,0.32,NA,NA,NA,NA,0.54,0.42,0.42,NA,NA,NA,0.35,NA,0.16,0.62,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE
1640,0.66,0.56,0.55,0.53,0.76,0.81,0.49,0.68,0.45,0.44,0.27,0.46,0.59,0.37,0.89,1.15,0.8,0.66,0.83,0.75,0.66,0.49,0.44,0.4,0.41,NA,NA,NA,NA,0.64,0.65,0.55,NA,NA,NA,0.67,NA,0.2,0.76,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE
1641,0.56,0.51,0.42,0.33,0.51,0.61,0.35,0.56,0.39,0.35,0.41,0.5,0.76,0.34,0.76,0.56,0.53,0.95,0.73,0.49,0.5,0.35,0.45,0.52,0.45,NA,NA,NA,NA,0.58,0.3,0.32,NA,NA,NA,0.51,NA,0.26,0.63,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE
1642,0.42,0.43,0.34,0.37,0.7,0.61,0.49,0.44,0.34,0.35,0.28,0.42,0.65,0.4,0.76,0.69,0.45,0.83,0.66,0.71,0.58,0.36,0.45,0.7,0.34,NA,NA,NA,NA,0.52,0.46,0.24,NA,NA,1.1,0.5,NA,0.7,0.44,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1643,0.3,0.25,0.26,0.26,0.52,0.5,0.24,0.22,0.19,0.2,0.27,0.21,0.51,0.34,0.47,0.45,0.38,0.58,0.42,0.3,0.4,0.37,0.41,0.45,0.2,NA,NA,NA,NA,0.3,0.34,0.25,NA,NA,0.91,0.34,NA,0.4,0.37,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1644,0.5,0.48,0.34,0.47,0.59,0.52,0.53,0.31,0.45,0.31,0.34,0.48,0.92,0.39,0.79,0.62,0.52,0.83,0.85,0.52,0.59,0.46,0.51,0.56,0.36,NA,NA,NA,NA,0.4,0.4,0.33,NA,NA,1.4,0.44,NA,0.36,0.56,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE
1645,0.47,0.47,0.31,0.2,0.54,0.29,0.31,0.2,0.27,0.23,0.14,0.27,0.45,0.21,0.67,0.45,0.35,0.34,0.45,0.39,0.32,0.21,0.25,0.29,0.26,NA,NA,NA,NA,0.2,0.21,0.3,NA,NA,0.8,0.33,NA,0.57,0.3,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1646,0.46,0.43,0.37,0.34,0.57,0.42,0.38,0.41,0.35,0.39,0.28,0.38,0.73,0.38,0.8,0.45,0.56,0.62,0.74,0.41,0.45,0.3,0.46,0.45,0.28,NA,NA,NA,NA,0.38,0.26,0.32,NA,NA,0.76,0.38,NA,0.47,0.54,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1647,0.38,0.34,0.6,0.44,0.83,0.55,0.73,0.68,0.38,0.35,0.75,0.52,0.77,0.34,0.62,0.53,0.42,0.4,0.62,0.6,0.52,0.4,0.67,0.65,0.46,NA,NA,NA,NA,0.35,0.28,0.27,NA,NA,0.88,0.64,NA,0.48,0.52,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1648,0.09,0.08,0.31,0.22,0.22,0.21,0.32,0.31,0.25,0.21,0.27,0.19,0.41,0.17,0.3,0.15,0.27,0.22,0.39,0.26,0.16,0.14,0.13,0.16,0.2,NA,NA,NA,NA,0.12,0.16,0.19,NA,NA,0.18,0.17,NA,0.35,0.33,0.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1649,0.53,0.37,0.53,0.63,0.79,0.5,0.67,0.48,0.45,0.41,0.6,0.54,0.74,0.42,0.53,0.32,0.64,0.38,0.55,0.52,0.32,0.3,0.51,0.47,0.42,NA,NA,NA,NA,0.33,0.42,0.43,NA,NA,0.5,0.46,NA,0.38,0.68,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1650,0.42,0.36,0.53,0.46,0.73,0.44,0.57,0.7,0.42,0.31,0.64,0.5,0.57,0.32,0.3,0.35,0.47,0.24,0.64,0.5,0.4,0.36,0.57,0.53,0.34,NA,NA,NA,NA,0.37,0.51,0.36,NA,NA,0.54,0.5,NA,0.42,0.56,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1651,0.73,0.59,0.72,0.63,0.75,0.52,1.29,1.26,0.51,0.61,0.76,0.47,0.37,0.44,0.53,0.4,0.96,0.48,0.75,0.78,0.47,0.58,0.53,0.6,0.51,NA,NA,NA,NA,0.53,0.65,0.38,NA,NA,0.65,0.49,NA,0.42,0.92,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1652,0.28,0.14,0.36,0.19,0.48,0.27,0.55,0.47,0.2,0.24,0.32,0.08,0.14,0.34,0.15,0.1,0.56,0.13,0.18,0.22,0.29,0.32,0.34,0.41,0.3,NA,NA,NA,NA,0.31,0.37,0.19,NA,NA,0.35,0.2,0.38,0.18,0.51,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1653,0.47,0.3,0.51,0.37,0.69,0.43,0.77,0.52,0.24,0.23,0.45,0.27,0.29,0.52,0.33,0.2,0.82,0.45,0.48,0.35,0.48,0.55,0.4,0.4,0.33,NA,NA,NA,NA,0.44,0.47,0.19,NA,NA,0.44,0.39,0.31,0.38,0.61,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.08,0.05,0,0,0,0,0,0.11,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,0.08,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1655,0.46,0.27,0.47,0.4,0.42,0.31,0.53,0.39,0.43,0.37,0.23,0.19,0.2,0.6,0.25,0.13,0.46,0.46,0.26,0.35,0.31,0.34,0.26,0.42,0.24,NA,NA,NA,NA,0.47,0.51,0.33,NA,NA,0.35,0.2,0.52,0.47,0.57,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1656,0.2,0.23,0.48,0.45,0.46,0.34,0.51,0.34,0.17,0.25,0.23,0.08,0.14,0.56,0.3,0.09,0.37,0.45,0.25,0.17,0.22,0.27,0.34,0.38,0.41,NA,NA,NA,NA,0.29,0.42,0.25,NA,NA,0.58,0.26,0.55,0.34,0.41,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1657,0.35,0.25,0.51,0.42,0.64,0.45,0.41,0.31,0.38,0.31,0.42,0.31,0.19,0.48,0.51,0.4,0.57,0.59,0.39,0.25,0.39,0.35,0.33,0.36,0.32,NA,NA,NA,NA,0.54,0.44,0.26,NA,NA,0.71,0.36,0.69,0.27,0.52,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1658,0.41,0.3,0.53,0.5,0.73,0.62,0.36,0.18,0.33,0.26,0.49,0.21,0.2,0.46,0.6,0.3,0.49,0.53,0.32,0.26,0.38,0.32,0.33,0.36,0.26,NA,NA,NA,NA,0.43,0.5,0.24,NA,NA,0.62,0.41,0.42,0.22,0.54,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1659,0.45,0.34,0.38,0.51,0.79,0.37,0.46,0.38,0.24,0.37,0.43,0.21,0.27,0.59,0.64,0.29,0.54,0.5,0.4,0.46,0.3,0.34,0.5,0.39,0.42,NA,NA,NA,NA,0.53,0.47,0.29,NA,NA,0.57,0.51,0.2,0.13,0.65,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1660,0.56,0.47,0.56,0.39,0.89,0.42,0.6,0.39,0.39,0.47,0.43,0.3,0.35,0.47,0.63,0.47,0.69,0.51,0.63,0.49,0.47,0.34,0.39,0.52,0.58,NA,NA,NA,NA,0.65,0.4,0.36,NA,NA,0.7,0.55,0.27,0.4,0.66,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1661,0.49,0.52,0.56,0.68,0.68,0.5,0.53,0.44,0.44,0.33,0.47,0.41,0.37,0.64,0.68,0.41,0.74,0.48,0.65,0.58,0.49,0.37,0.58,0.47,0.61,NA,NA,NA,0.88,0.57,0.38,0.31,NA,NA,0.81,0.57,0.27,0.59,0.66,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1662,0.26,0.23,0.49,0.54,0.43,0.33,0.18,0.16,0.25,0.26,0.28,0.2,0.37,0.42,0.24,0.26,0.39,0.25,0.41,0.43,0.25,0.2,0.41,0.4,0.35,NA,NA,NA,0.5,0.42,0.25,0.13,NA,NA,0.78,0.44,0.13,0.4,0.4,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1663,0.31,0.33,0.46,0.68,0.43,0.32,0.4,0.46,0.45,0.36,0.41,0.27,0.45,0.44,0.35,0.27,0.46,0.31,0.5,0.62,0.5,0.41,0.55,0.47,0.46,NA,NA,NA,0.7,0.55,0.33,0.22,NA,NA,0.97,0.42,0.18,0.44,0.39,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1664,0.27,0.29,0.58,0.7,0.47,0.3,0.48,0.5,0.38,0.43,0.45,0.22,0.3,0.42,0.29,0.22,0.6,0.3,0.32,0.56,0.31,0.35,0.58,0.45,0.44,NA,NA,NA,0.73,0.61,0.23,0.24,NA,NA,0.75,0.57,0.24,0.63,0.49,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
