No.	Latin	Mnemonic	SubSpecies	Quadrat	PX	PY	TreeID	Tag	StemID	StemTag	Census	DBH	HOM	Date	Codes	Stem	Status
23695	Miconia affinis	micoaf		0210	50.20000	218.20000	345488	700661	345488		9	36	1.30	2020-02-20			alive
23696	Miconia affinis	micoaf		0211	40.20000	233.60000	223589	252066	223589		9			2020-02-28	D		dead
23697	Miconia affinis	micoaf		0211	56.90000	220.30000	326912	602368	326912		9			2020-02-28	D		dead
23698	Miconia affinis	micoaf		0211	56.38000	234.03000	456248	802101	455821		9	77	1.30	2020-02-28			alive
23699	Miconia affinis	micoaf		0211	59.48948	234.68341	498290	902194	1045857		9			2020-02-28	R		broken below
23700	Miconia affinis	micoaf		0214	52.70000	282.80000	326935	602391	326935	1	9	84	1.30	2020-03-11	M		alive
23701	Miconia affinis	micoaf		0214	52.70000	282.80000	326935	602391	1090605	2	9	13	1.30	2020-03-11	L		alive
23702	Miconia affinis	micoaf		0302	72.32000	53.07000	456669	803698	456242		9	15	1.30	2020-02-04			alive
23703	Miconia affinis	micoaf		0303	64.70000	63.40000	327293	603063	1090682	2	9	21	1.30	2020-02-12			alive
23704	Miconia affinis	micoaf		0303	64.70000	63.40000	327293	603063	594749	1	9			2020-02-12	M;OR		broken below
23705	Miconia affinis	micoaf		0308	70.40000	166.20000	218174	246520	558298		9			2020-03-05	D		dead
23706	Miconia affinis	micoaf		0401	80.10000	34.50000	347228	704029	347226		9			2020-01-29	D		dead
23707	Miconia affinis	micoaf		0406	84.70000	122.00000	327792	604134	1090882	3	9	16	1.30	2020-02-18			alive
23708	Miconia affinis	micoaf		0406	84.70000	122.00000	327792	604134	681157	1	9			2020-02-17	R;M		broken below
23709	Miconia affinis	micoaf		0406	84.70000	122.00000	327792	604134	745455	2	9			2020-02-17	Cs		stem dead
23710	Miconia affinis	micoaf		0407	95.79498	159.80379	499375	904160	1047036	1	9	22	1.30	2020-02-18			alive
23711	Miconia affinis	micoaf		0408	94.60000	171.30000	213402	241647	977167	3	9	27	1.30	2020-02-27	L		alive
23712	Miconia affinis	micoaf		0408	94.60000	171.30000	213402	241647	967222	1	9			2020-02-27	Cs		stem dead
23713	Miconia affinis	micoaf		0408	94.60000	171.30000	213402	241647	972656	2	9			2020-02-27	Cs		stem dead
23714	Miconia affinis	micoaf		0408	92.80000	163.70000	272054	404137	272054		9	96	1.30	2020-02-27			alive
23715	Miconia affinis	micoaf		0408	91.80000	169.80000	307836	504167	678656		9	48	1.30	2020-02-27			alive
23716	Miconia affinis	micoaf		0408	92.60000	170.13000	457254	804686	616778	2	9			2020-02-27	D		dead
23717	Miconia affinis	micoaf		0408	92.60000	170.13000	457254	804686	456827	1	9			2020-02-27	D		dead
23718	Miconia affinis	micoaf		0408	93.67707	171.27214	499393	904178	1047054	1	9	42	1.30	2020-02-27			alive
23719	Miconia affinis	micoaf		0410	94.50000	204.20000	213783	242033	213783		9			2020-03-06	D		dead
23720	Miconia affinis	micoaf		0503	103.24000	72.60000	457652	805026	457225		9			2020-01-30	D		dead
23721	Miconia affinis	micoaf		0503	103.08000	72.97000	457653	805027	457226		9			2020-01-30	D		dead
23722	Miconia affinis	micoaf		0503	116.12820	64.33307	536458	1005084	1093995		9	12	1.30	2020-01-30			alive
23723	Miconia affinis	micoaf		0504	110.41963	94.68629	499946	905076	1047668	1	9	28	1.30	2020-02-03	M		alive
23724	Miconia affinis	micoaf		0504	110.41963	94.68629	499946	905076	1047669	2	9	14	1.30	2020-02-03			alive
23725	Miconia affinis	micoaf		0504	110.41963	94.68629	499946	905076	1091054	3	9	13	1.30	2020-02-03			alive
23726	Miconia affinis	micoaf		0505	102.40000	104.50000	328150	605062	328150		9			2020-02-04	D		dead
23727	Miconia affinis	micoaf		0505	107.71095	118.26698	499990	905117	1047722		9			2020-02-04	R		broken below
23728	Miconia affinis	micoaf		0505	108.22032	118.39232	499991	905118	1047723	1	9	20	1.30	2020-02-04	M		alive
23729	Miconia affinis	micoaf		0505	108.22032	118.39232	499991	905118	1091070	2	9	15	1.30	2020-02-04			alive
23730	Miconia affinis	micoaf		0506	111.17751	121.57495	500030	905155	1047768	1	9	26	1.30	2020-02-05	M		alive
23731	Miconia affinis	micoaf		0506	111.17751	121.57495	500030	905155	1091100	2	9	12	1.30	2020-02-05			alive
23732	Miconia affinis	micoaf		0506	110.78930	123.76057	536519	1005138	1094062	1	9	13	1.30	2020-02-04			alive
23733	Miconia affinis	micoaf		0506	110.78930	123.76057	536519	1005138	1094063	2	9	10	1.30	2020-02-04			alive
23734	Miconia affinis	micoaf		0508	105.48000	178.44000	457747	805116	457320		9			2020-02-10	D		dead
23735	Miconia affinis	micoaf		0508	101.36395	162.76004	500051	905175	1047793		9	23	1.30	2020-02-10			alive
23736	Miconia affinis	micoaf		0508	100.80779	161.37239	536570	1005188	1094120		9	17	1.30	2020-02-10			alive
23737	Miconia affinis	micoaf		0508	102.83359	179.83450	536577	1005195	1094127		9	11	1.30	2020-02-10			alive
23738	Miconia affinis	micoaf		0509	107.70000	189.30000	308196	505163	743819	1	9	41	1.30	2020-02-11	M		alive
23739	Miconia affinis	micoaf		0509	107.70000	189.30000	308196	505163	1091167	3	9	11	1.30	2020-02-11			alive
23740	Miconia affinis	micoaf		0509	107.70000	189.30000	308196	505163	793979	2	9			2020-02-11	Cs		stem dead
23741	Miconia affinis	micoaf		0509	107.90000	198.90000	347953	705128	599260		9			2020-02-11	D		dead
23742	Miconia affinis	micoaf		0509	116.70000	196.70000	347968	705143	1091178	2	9	12	1.30	2020-02-11			alive
23743	Miconia affinis	micoaf		0509	116.70000	196.70000	347968	705143	1091179	3	9	11	1.30	2020-02-11			alive
23744	Miconia affinis	micoaf		0509	116.70000	196.70000	347968	705143	347966	1	9			2020-02-11	M;OR		broken below
23745	Miconia affinis	micoaf		0509	115.31954	195.10913	500071	905195	1047813	1	9	23	1.30	2020-02-11	L;M		alive
23746	Miconia affinis	micoaf		0509	115.31954	195.10913	500071	905195	1091180	2	9	20	1.30	2020-02-11			alive
23747	Miconia affinis	micoaf		0509	115.31954	195.10913	500071	905195	1091181	3	9	15	1.30	2020-02-11			alive
23748	Miconia affinis	micoaf		0509	115.31954	195.10913	500071	905195	1091182	4	9	12	1.30	2020-02-11			alive
23749	Miconia affinis	micoaf		0510	109.70000	218.80000	208843	236742	825339	1	9			2020-02-13	D		dead
23750	Miconia affinis	micoaf		0510	109.70000	218.80000	208843	236742	858981	2	9			2020-02-13	D		dead
23751	Miconia affinis	micoaf		0510	111.60000	203.70000	208872	236772	208872		9	84	1.30	2020-02-13			alive
23752	Miconia affinis	micoaf		0510	107.20000	202.70000	238961	270207	735801	1	9	50	1.30	2020-02-13			alive
23753	Miconia affinis	micoaf		0510	107.20000	202.70000	238961	270207	787882	2	9	20	1.30	2020-02-13			alive
23754	Miconia affinis	micoaf		0510	107.00000	200.90000	348045	705225	348043		9	41	1.30	2020-02-13			alive
23755	Miconia affinis	micoaf		0510	118.50000	201.40000	348063	705243	348061		9			2020-02-13	D		dead
23756	Miconia affinis	micoaf		0511	108.80000	228.90000	208999	236899	208999		9			2020-02-17	D		dead
23757	Miconia affinis	micoaf		0511	119.10000	230.70000	272788	405259	578209		9			2020-02-17	D		dead
23758	Miconia affinis	micoaf		0511	111.10000	226.50000	328264	605179	328264		9			2020-02-17	D		dead
23759	Miconia affinis	micoaf		0511	112.30000	229.40000	328267	605182	594988		9			2020-02-17	D		dead
23760	Miconia affinis	micoaf		0513	115.50000	278.60000	328301	605221	328301		9	74	1.30	2020-02-19			alive
23761	Miconia affinis	micoaf		0514	107.80000	283.60000	209600	237522	1075806	1	9	47	1.30	2020-02-20	L;M		alive
23762	Miconia affinis	micoaf		0514	107.80000	283.60000	209600	237522	1091233	3	9	37	1.30	2020-02-20			alive
23763	Miconia affinis	micoaf		0514	107.80000	283.60000	209600	237522	1091234	4	9	12	1.30	2020-02-20			alive
23764	Miconia affinis	micoaf		0514	107.80000	283.60000	209600	237522	1091235	5	9	12	1.30	2020-02-20			alive
23765	Miconia affinis	micoaf		0514	107.80000	283.60000	209600	237522	661146	2	9			2020-02-20	Ns		stem dead
23766	Miconia affinis	micoaf		0514	108.36000	284.57000	457859	805225	457432		9			2020-02-20	D		dead
23767	Miconia affinis	micoaf		0514	109.31741	282.28773	500141	900644	1047888		9			2020-02-20	D		dead
23768	Miconia affinis	micoaf		0517	111.80000	343.30000	348154	705344	348152		9			2020-03-04	D		dead
23769	Miconia affinis	micoaf		0604	120.35556	84.14747	537025	1006119	1094599		9	10	1.30	2020-02-05	L		alive
23770	Miconia affinis	micoaf		0606	139.10000	125.50000	239798	271511	667801	2	9			2020-02-14	D		dead
23771	Miconia affinis	micoaf		0606	139.10000	125.50000	239798	271511	735914	3	9			2020-02-14	D		dead
23772	Miconia affinis	micoaf		0606	139.10000	125.50000	239798	271511	565948	1	9			2020-02-14	D		dead
23773	Miconia affinis	micoaf		0606	136.00000	125.50000	348404	706060	683428	2	9			2020-02-14	D		dead
23774	Miconia affinis	micoaf		0606	136.00000	125.50000	348404	706060	599329	1	9			2020-02-14	D		dead
23775	Miconia affinis	micoaf		0607	134.70000	146.40000	308603	506131	794003	1	9	26	1.30	2020-02-18			alive
23776	Miconia affinis	micoaf		0607	134.70000	146.40000	308603	506131	865737	3	9			2020-02-18	Ns		stem dead
23777	Miconia affinis	micoaf		0607	134.70000	146.40000	308603	506131	833566	2	9			2020-02-18	Cs		stem dead
23778	Miconia affinis	micoaf		0610	120.20000	203.60000	348481	706138	348479		9			2020-03-03	D		dead
23779	Miconia affinis	micoaf		0700	146.50000	15.00000	308908	507005	589873		9			2020-01-27	D		dead
23780	Miconia affinis	micoaf		0705	159.00000	119.70000	329124	607139	329124		9			2020-02-18	D		dead
23781	Miconia affinis	micoaf		0705	149.83000	115.41000	458599	807051	458172	1	9	11	1.30	2020-02-18			alive
23782	Miconia affinis	micoaf		0705	149.83000	115.41000	458599	807051	1033652	2	9	11	1.30	2020-02-18			alive
23783	Miconia affinis	micoaf		0705	158.48000	116.97000	458610	807062	458183		9	34	1.30	2020-02-18			alive
23784	Miconia affinis	micoaf		0706	158.10000	120.70000	309005	507103	833588	3	9	38	1.30	2020-02-28			alive
23785	Miconia affinis	micoaf		0706	158.10000	120.70000	309005	507103	1091717	5	9	10	1.30	2020-02-28			alive
23786	Miconia affinis	micoaf		0706	158.10000	120.70000	309005	507103	743893	1	9			2020-02-28	R;M		broken below
23787	Miconia affinis	micoaf		0706	158.10000	120.70000	309005	507103	794035	2	9			2020-02-28	Ns		stem dead
23788	Miconia affinis	micoaf		0706	158.10000	120.70000	309005	507103	865754	4	9			2020-02-28	Ns		stem dead
23789	Miconia affinis	micoaf		0706	147.50000	138.40000	349066	707127	349063		9	63	1.30	2020-02-28			alive
23790	Miconia affinis	micoaf		0706	153.00000	129.60000	349087	707148	746746		9	96	1.30	2020-02-28			alive
23791	Miconia affinis	micoaf		0706	140.11000	123.71000	458617	807067	458190	1	9	34	1.30	2020-02-28	M		alive
23792	Miconia affinis	micoaf		0706	140.11000	123.71000	458617	807067	1091695	2	9	12	1.30	2020-02-28			alive
23793	Miconia affinis	micoaf		0706	153.28742	134.11797	501023	907219	1048858		9			2020-02-28	R		broken below
23794	Miconia affinis	micoaf		0707	140.80000	154.20000	349120	707182	349117	1	9	41	1.30	2020-03-04	M		alive
23795	Miconia affinis	micoaf		0707	140.80000	154.20000	349120	707182	1091720	2	9	10	1.30	2020-03-04			alive
23796	Miconia affinis	micoaf		0805	161.20000	111.20000	309316	508100	309316		9	63	1.30	2020-02-11			alive
23797	Miconia affinis	micoaf		0805	161.20000	114.50000	349604	708042	599499	1	9			2020-02-11	D		dead
23798	Miconia affinis	micoaf		0805	161.20000	114.50000	349604	708042	683527	2	9			2020-02-11	D		dead
23799	Miconia affinis	micoaf		0805	166.30000	115.20000	349606	708045	349603		9	45	1.30	2020-02-11			alive
23800	Miconia affinis	micoaf		0805	175.39100	105.18618	537840	1008279	1095471		9	14	1.30	2020-02-11			alive
23801	Miconia affinis	micoaf		0806	160.44000	120.63000	459139	808045	458712		9			2020-02-12	D		dead
23802	Miconia affinis	micoaf		0806	160.71000	120.79000	459140	808046	458713		9			2020-02-12	D		dead
23803	Miconia affinis	micoaf		0806	160.23130	121.79919	501639	908092	1049508		9	16	1.30	2020-02-12	L		alive
23804	Miconia affinis	micoaf		0811	170.80000	239.40000	309411	508199	309411		9			2020-02-27	D		dead
23805	Miconia affinis	micoaf		0811	168.00000	238.50000	329613	608190	681347	2	9			2020-02-27	D		dead
23806	Miconia affinis	micoaf		0811	168.00000	238.50000	329613	608190	595275	1	9			2020-02-27	D		dead
23807	Miconia affinis	micoaf		0811	169.30000	227.79000	459307	808211	458880		9	44	1.30	2020-02-27			alive
23808	Miconia affinis	micoaf		0811	174.69000	233.08000	459316	808220	458889		9			2020-02-27	D		dead
23809	Miconia affinis	micoaf		0811	174.98000	235.29000	459322	808226	458895		9	51	1.30	2020-02-27			alive
23810	Miconia affinis	micoaf		0811	175.62000	235.97000	459323	808227	458896		9	68	1.30	2020-02-27			alive
23811	Miconia affinis	micoaf		0811	164.39241	239.00556	501770	908219	1049644	1	9	47	1.30	2020-02-27	M		alive
23812	Miconia affinis	micoaf		0811	164.39241	239.00556	501770	908219	1049645	2	9	43	1.30	2020-02-27			alive
23813	Miconia affinis	micoaf		0811	164.39241	239.00556	501770	908219	1091908	3	9	19	1.30	2020-02-27			alive
23814	Miconia affinis	micoaf		0811	164.39241	239.00556	501770	908219	1091909	4	9	13	1.30	2020-02-27			alive
23815	Miconia affinis	micoaf		0811	165.41160	236.16740	537892	1008331	1095525	1	9	35	1.30	2020-02-27	M		alive
23816	Miconia affinis	micoaf		0811	165.41160	236.16740	537892	1008331	1095526	2	9	13	1.30	2020-02-27			alive
23817	Miconia affinis	micoaf		0812	174.50000	249.60000	275577	408346	275577		9	97	1.30	2020-03-02			alive
23818	Miconia affinis	micoaf		0812	175.30000	255.20000	275581	408350	275581		9			2020-03-02	D		dead
23819	Miconia affinis	micoaf		0812	177.40000	253.80000	275588	408357	275588		9	96	1.30	2020-03-02			alive
23820	Miconia affinis	micoaf		0812	175.80000	251.90000	276016	408992	968093	4	9			2020-03-02	D		dead
23821	Miconia affinis	micoaf		0812	175.80000	251.90000	276016	408992	973289	6	9			2020-03-02	D		dead
23822	Miconia affinis	micoaf		0812	175.80000	251.90000	276016	408992	977695	5	9			2020-03-02	D		dead
23823	Miconia affinis	micoaf		0812	175.80000	251.90000	276016	408992	941572	1	9			2020-03-02	D		dead
23824	Miconia affinis	micoaf		0812	175.80000	251.90000	276016	408992	952205	2	9			2020-03-02	D		dead
23825	Miconia affinis	micoaf		0812	175.80000	251.90000	276016	408992	961020	3	9			2020-03-02	D		dead
23826	Miconia affinis	micoaf		0812	173.79000	243.95000	459345	808248	458918	1	9	57	1.30	2020-03-02			alive
23827	Miconia affinis	micoaf		0812	173.79000	243.95000	459345	808248	1033976	2	9			2020-03-02	Ns		stem dead
23828	Miconia affinis	micoaf		0812	173.11000	248.49000	459348	808251	458921	1	9	48	1.30	2020-03-02	M		alive
23829	Miconia affinis	micoaf		0812	173.11000	248.49000	459348	808251	1091926	2	9	21	1.30	2020-03-02			alive
23830	Miconia affinis	micoaf		0812	178.30000	241.72000	459355	808258	458928	1	9	47	1.30	2020-03-02			alive
23831	Miconia affinis	micoaf		0812	178.30000	241.72000	459355	808258	1033981	2	9			2020-03-02	Cs		stem dead
23832	Miconia affinis	micoaf		0812	168.69381	243.74057	501833	908280	1049713		9	30	1.30	2020-03-02			alive
23833	Miconia affinis	micoaf		0812	173.68115	244.03843	501836	908283	1049716		9			2020-03-02	D		dead
23834	Miconia affinis	micoaf		0813	176.60000	275.20000	329629	608210	329629		9	62	1.30	2020-03-04			alive
23835	Miconia affinis	micoaf		0813	178.10000	274.80000	329632	608213	329632		9	84	1.30	2020-03-04			alive
23836	Miconia affinis	micoaf		0813	178.80000	274.90000	329633	608214	329633		9			2020-03-04	D		dead
23837	Miconia affinis	micoaf		0813	168.51000	262.75000	459396	808297	458969		9	87	1.30	2020-03-04			alive
23838	Miconia affinis	micoaf		0813	174.92000	264.65000	459400	808301	458973		9	19	1.30	2020-03-04			alive
23839	Miconia affinis	micoaf		0813	172.85000	265.11000	459403	808304	458976		9			2020-03-04	D		dead
23840	Miconia affinis	micoaf		0813	177.59000	277.66000	459420	808321	458993		9			2020-03-04	D		dead
23841	Miconia affinis	micoaf		0813	179.49000	272.98000	459428	808329	459001	1	9			2020-03-04	D		dead
23842	Miconia affinis	micoaf		0813	179.49000	272.98000	459428	808329	616925	2	9			2020-03-04	D		dead
23843	Miconia affinis	micoaf		0813	175.24000	265.19000	459429	808330	459002		9	47	1.30	2020-03-04			alive
23844	Miconia affinis	micoaf		0813	176.21000	268.45000	459431	808332	459004		9	16	1.30	2020-03-04			alive
23845	Miconia affinis	micoaf		0813	169.71130	261.87775	501901	908348	1049782		9	18	1.30	2020-03-04			alive
23846	Miconia affinis	micoaf		0813	174.80955	268.68522	501908	908355	1049790		9	23	1.30	2020-03-04			alive
23847	Miconia affinis	micoaf		0814	177.50000	284.10000	329648	608230	745566	1	9			2020-03-05	D		dead
23848	Miconia affinis	micoaf		0814	177.50000	284.10000	329648	608230	795294	2	9			2020-03-05	D		dead
23849	Miconia affinis	micoaf		0816	160.20000	336.10000	241082	273416	1091969	2	9	28	1.30	2020-03-12			alive
23850	Miconia affinis	micoaf		0816	160.20000	336.10000	241082	273416	566417	1	9	27	1.30	2020-03-12	L;M		alive
23851	Miconia affinis	micoaf		0816	160.20000	336.10000	241082	273416	1091970	3	9	16	1.30	2020-03-12			alive
23852	Miconia affinis	micoaf		0906	185.70000	123.20000	189662	216092	549448		9			2020-03-05	D		dead
23853	Miconia affinis	micoaf		0906	188.13000	129.66000	459726	809092	459299	1	9	19	1.30	2020-03-05			alive
23854	Miconia affinis	micoaf		0906	188.13000	129.66000	459726	809092	1034179	3	9	17	1.30	2020-03-05			alive
23855	Miconia affinis	micoaf		0906	188.13000	129.66000	459726	809092	1034178	2	9			2020-03-05	Ns		stem dead
23856	Miconia argentea	micoar		0002	14.71000	56.75000	455099	800069	454673		9			2020-01-28	D		dead
23857	Miconia argentea	micoar		0007	13.32450	142.81428	534944	1000251	1092371		9	16	1.30	2020-02-06			alive
23858	Miconia argentea	micoar		0008	3.25578	165.56646	534987	1000294	1092417		9	10	1.30	2020-02-10			alive
23859	Miconia argentea	micoar		0012	5.35000	245.92000	455408	800372	454982		9			2020-02-18	D		dead
23860	Miconia argentea	micoar		0012	13.79000	241.31000	455416	800380	454990		9			2020-02-18	D		dead
23861	Miconia argentea	micoar		0012	13.77000	244.57000	455421	800385	454995		9			2020-02-18	D		dead
23862	Miconia argentea	micoar		0012	19.51000	255.95000	455441	800405	455015		9	57	1.30	2020-02-18			alive
23863	Miconia argentea	micoar		0012	17.56000	256.28000	455445	800409	455019		9			2020-02-18	D		dead
23864	Miconia argentea	micoar		0012	16.49000	244.81000	455466	800430	455040		9			2020-02-18	D		dead
23865	Miconia argentea	micoar		0014	6.89000	290.55000	455507	800471	455081		9			2020-02-27	D		dead
23866	Miconia argentea	micoar		0014	10.32000	294.67000	455522	800486	455096		9			2020-02-27	D		dead
