age_CE,FBU01A_raw,FBU01B_raw,FBU02A_raw,FBU03B_raw,FBU04A_raw,FBU04B_raw,FBU05A_raw,FBU05B_raw,FBU06A_raw,FBU06B_raw,FBU07A_raw,FBU08A_raw,FBU09A_raw,FBU09B_raw,FBU10B_raw,FBU12A_raw,FBU12B_raw,FBU13A_raw,FBU13B_raw,FBU14A_raw,FBU14B_raw,FBU15A_raw,FBU15B_raw,FBU16B_raw,FBU17A_raw,FBU17B_raw,FBU19A_raw,FBU19B_raw,FBU20A_raw,FBU20B_raw,FBU22A_raw,FBU22B_raw,FBU01A_raw_outlier_flag,FBU01B_raw_outlier_flag,FBU02A_raw_outlier_flag,FBU03B_raw_outlier_flag,FBU04A_raw_outlier_flag,FBU04B_raw_outlier_flag,FBU05A_raw_outlier_flag,FBU05B_raw_outlier_flag,FBU06A_raw_outlier_flag,FBU06B_raw_outlier_flag,FBU07A_raw_outlier_flag,FBU08A_raw_outlier_flag,FBU09A_raw_outlier_flag,FBU09B_raw_outlier_flag,FBU10B_raw_outlier_flag,FBU12A_raw_outlier_flag,FBU12B_raw_outlier_flag,FBU13A_raw_outlier_flag,FBU13B_raw_outlier_flag,FBU14A_raw_outlier_flag,FBU14B_raw_outlier_flag,FBU15A_raw_outlier_flag,FBU15B_raw_outlier_flag,FBU16B_raw_outlier_flag,FBU17A_raw_outlier_flag,FBU17B_raw_outlier_flag,FBU19A_raw_outlier_flag,FBU19B_raw_outlier_flag,FBU20A_raw_outlier_flag,FBU20B_raw_outlier_flag,FBU22A_raw_outlier_flag,FBU22B_raw_outlier_flag
1962,0.048,0.034,0.043,0.031,0.039,0.035,0.066,0.043,0.048,0.057,0.046,0.034,0.033,0.038,0.037,0.042,0.053,0.025,0.019,0.039,0.047,0.032,0.017,0.063,0.048,0.049,0.032,0.037,0.044,0.046,0.038,0.044,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,0.038,0.044,0.067,0.042,0.076,0.043,0.043,0.039,0.085,0.058,0.027,0.037,0.039,0.021,0.033,0.03,0.051,0.033,0.038,0.056,0.042,0.047,0.01,0.058,0.053,0.052,0.031,0.046,0.036,0.04,0.019,0.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,0.061,0.049,0.067,0.023,0.059,0.047,0.055,0.035,0.045,0.048,0.03,0.034,0.029,0.022,0.016,0.023,0.04,0.023,0.046,0.028,0.049,0.045,0.03,0.076,0.036,0.048,0.04,0.025,0.035,0.046,0.034,0.036,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,0.062,0.051,0.039,0.024,0.088,0.045,0.05,0.067,0.055,0.043,0.025,0.027,0.04,0.047,0.026,0.042,0.036,0.017,0.029,0.075,0.068,0.044,0.039,0.072,0.047,0.031,0.054,0.059,0.068,0.068,0.03,0.025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1966,0.041,0.042,0.074,0.045,0.072,0.052,0.068,0.06,0.061,0.08,0.049,0.037,0.025,0.033,0.032,0.041,0.032,0.037,0.032,0.075,0.072,0.041,0.029,0.096,0.046,0.032,0.032,0.089,0.026,0.058,0.027,0.041,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1967,0.048,0.041,0.048,0.027,0.045,0.044,0.051,0.067,0.077,0.058,0.031,0.035,0.038,0.032,0.059,0.036,0.031,0.036,0.045,0.071,0.046,0.054,0.028,0.097,0.041,0.043,0.04,0.034,0.027,0.03,0.018,0.022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,0.045,0.04,0.042,0.036,0.07,0.038,0.064,0.031,0.057,0.048,0.026,0.032,0.011,0.028,0.053,0.031,0.037,0.033,0.032,0.051,0.046,0.04,0.033,0.063,0.051,0.035,0.04,0.046,0.019,0.029,0.02,0.024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,0.063,0.028,0.04,0.039,0.086,0.057,0.06,0.07,0.085,0.063,0.034,0.045,0.04,0.022,0.029,0.04,0.069,0.032,0.018,0.06,0.04,0.033,0.032,0.095,0.048,0.051,0.041,0.033,0.033,0.037,0.023,0.031,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,0.055,0.047,0.073,0.03,0.075,0.062,0.049,0.048,0.1,0.056,0.039,0.034,0.036,0.025,0.026,0.036,0.038,0.04,0.037,0.04,0.043,0.048,0.043,0.081,0.05,0.056,0.044,0.036,0.028,0.02,0.027,0.028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,0.049,0.044,0.059,0.04,0.05,0.052,0.071,0.047,0.07,0.069,0.058,0.028,0.04,0.018,0.033,0.053,0.026,0.031,0.035,0.041,0.035,0.04,0.03,0.071,0.039,0.039,0.059,0.04,0.034,0.033,0.033,0.032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,0.045,0.046,0.066,0.041,0.041,0.047,0.064,0.047,0.081,0.058,0.035,0.038,0.027,0.035,0.035,0.047,0.044,0.024,0.018,0.042,0.027,0.041,0.028,0.084,0.033,0.043,0.044,0.052,0.044,0.03,0.037,0.033,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,0.069,0.035,0.048,0.036,0.059,0.049,0.059,0.049,0.057,0.036,0.047,0.035,0.049,0.026,0.02,0.057,0.033,0.023,0.047,0.061,0.042,0.033,0.023,0.069,0.036,0.039,0.039,0.026,0.041,0.034,0.032,0.035,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,0.051,0.03,0.042,0.028,0.054,0.05,0.058,0.051,0.077,0.058,0.024,0.025,0.042,0.034,0.028,0.069,0.06,0.027,0.023,0.034,0.039,0.036,0.034,0.045,0.037,0.054,0.043,0.036,0.037,0.033,0.028,0.024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,0.032,0.045,0.057,0.03,0.047,0.039,0.049,0.037,0.059,0.046,0.038,0.026,0.03,0.025,0.032,0.06,0.052,0.043,0.035,0.044,0.046,0.052,0.023,0.073,0.067,0.042,0.044,0.05,0.015,0.035,0.019,0.035,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,0.049,0.037,0.046,0.048,0.046,0.039,0.041,0.063,0.063,0.057,0.032,0.026,0.052,0.037,0.036,0.055,0.05,0.025,0.033,0.055,0.057,0.033,0.028,0.06,0.04,0.058,0.034,0.029,0.027,0.046,0.034,0.023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1977,0.066,0.039,0.052,0.031,0.048,0.041,0.05,0.047,0.051,0.036,0.032,0.038,0.036,0.033,0.045,0.038,0.044,0.039,0.034,0.041,0.04,0.036,0.017,0.074,0.033,0.057,0.04,0.024,0.022,0.038,0.035,0.017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1978,0.059,0.054,0.066,0.028,0.053,0.047,0.058,0.049,0.081,0.043,0.033,0.029,0.032,0.054,0.047,0.06,0.053,0.031,0.032,0.057,0.046,0.036,0.021,0.1,0.048,0.059,0.05,0.042,0.041,0.042,0.028,0.027,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,0.052,0.061,0.04,0.029,0.063,0.041,0.058,0.044,0.062,0.047,0.033,0.021,0.036,0.03,0.035,0.037,0.054,0.03,0.025,0.032,0.045,0.037,0.021,0.065,0.051,0.033,0.056,0.021,0.015,0.036,0.038,0.037,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1980,0.028,0.05,0.042,0.046,0.049,0.04,0.068,0.081,0.075,0.054,0.056,0.075,0.031,0.042,0.053,0.07,0.057,0.034,0.038,0.048,0.041,0.04,0.03,0.087,0.043,0.039,0.04,0.076,0.026,0.05,0.026,0.027,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1981,0.057,0.06,0.044,0.059,0.055,0.035,0.05,0.062,0.077,0.039,0.05,0.062,0.048,0.035,0.037,0.047,0.036,0.055,0.046,0.044,0.026,0.04,0.037,0.068,0.04,0.046,0.049,0.044,0.034,0.041,0.028,0.025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1982,0.05,0.048,0.049,0.054,0.067,0.039,0.06,0.049,0.045,0.053,0.019,0.041,0.029,0.025,0.044,0.061,0.041,0.036,0.033,0.059,0.036,0.033,0.027,0.055,0.051,0.039,0.048,0.042,0.044,0.036,0.025,0.027,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1983,0.082,0.065,0.063,0.052,0.065,0.063,0.072,0.055,0.073,0.035,0.02,0.043,0.047,0.026,0.036,0.06,0.049,0.041,0.029,0.075,0.024,0.04,0.018,0.109,0.041,0.043,0.068,0.046,0.065,0.073,0.021,0.032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1984,0.06,0.042,0.055,0.029,0.042,0.039,0.064,0.061,0.085,0.077,0.038,0.032,0.044,0.037,0.041,0.055,0.043,0.039,0.039,0.056,0.036,0.035,0.024,0.074,0.042,0.046,0.061,0.035,0.025,0.052,0.021,0.031,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,0.05,0.051,0.067,0.031,0.065,0.041,0.08,0.038,0.064,0.059,0.062,0.034,0.026,0.027,0.042,0.051,0.032,0.024,0.031,0.061,0.039,0.036,0.021,0.085,0.057,0.059,0.036,0.04,0.033,0.036,0.04,0.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1986,0.048,0.046,0.04,0.032,0.088,0.047,0.076,0.038,0.084,0.065,0.049,0.042,0.039,0.044,0.04,0.048,0.032,0.055,0.036,0.05,0.044,0.057,0.024,0.062,0.04,0.037,0.047,0.042,0.036,0.041,0.022,0.038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1987,0.059,0.042,0.053,0.027,0.061,0.025,0.079,0.068,0.072,0.059,0.036,0.047,0.042,0.024,0.06,0.038,0.038,0.028,0.027,0.032,0.033,0.043,0.033,0.065,0.044,0.025,0.036,0.033,0.054,0.027,0.019,0.028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1988,0.033,0.036,0.038,0.046,0.063,0.055,0.053,0.034,0.062,0.031,0.027,0.037,0.045,0.031,0.023,0.049,0.028,0.055,0.029,0.03,0.031,0.044,0.038,0.073,0.039,0.044,0.04,0.05,0.054,0.028,0.029,0.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1989,0.085,0.038,0.055,0.036,0.066,0.05,0.078,0.031,0.075,0.026,0.028,0.033,0.042,0.023,0.019,0.043,0.031,0.053,0.036,0.046,0.023,0.046,0.02,0.065,0.028,0.04,0.032,0.048,0.044,0.039,0.026,0.032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1990,0.059,0.04,0.037,0.056,0.049,0.044,0.05,0.042,0.066,0.061,0.034,0.052,0.029,0.043,0.033,0.045,0.046,0.028,0.034,0.032,0.021,0.036,0.027,0.053,0.032,0.042,0.03,0.045,0.033,0.036,0.032,0.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1991,0.035,0.031,0.036,0.045,0.039,0.041,0.043,0.032,0.071,0.053,0.043,0.031,0.025,0.024,0.028,0.036,0.04,0.021,0.026,0.041,0.024,0.038,0.02,0.043,0.031,0.033,0.023,0.021,0.015,0.04,0.02,0.021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1992,0.037,0.024,0.045,0.039,0.064,0.035,0.087,0.045,0.051,0.038,0.024,0.037,0.043,0.02,0.026,0.034,0.016,0.027,0.032,0.04,0.026,0.032,0.023,0.048,0.023,0.034,0.028,0.013,0.045,0.033,0.021,0.012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1993,0.034,0.046,0.038,0.037,0.049,0.052,0.051,0.032,0.075,0.054,0.041,0.013,0.032,0.022,0.033,0.025,0.036,0.043,0.054,0.06,0.024,0.055,0.018,0.051,0.04,0.036,0.026,0.02,0.039,0.034,0.009,0.031,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1994,0.047,0.056,0.058,0.044,0.05,0.057,0.041,0.032,0.052,0.027,0.05,0.024,0.025,0.029,0.036,0.046,0.059,0.042,0.043,0.053,0.037,0.047,0.036,0.098,0.029,0.034,0.043,0.032,0.035,0.044,0.021,0.024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,0.059,0.04,0.06,0.041,0.051,0.083,0.09,0.031,0.055,0.041,0.029,0.04,0.026,0.03,0.037,0.048,0.049,0.048,0.034,0.041,0.033,0.047,0.015,0.063,0.032,0.051,0.04,0.039,0.042,0.035,0.022,0.025,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,0.053,0.056,0.048,0.039,0.076,0.052,0.056,0.038,0.068,0.048,0.042,0.039,0.06,0.036,0.037,0.039,0.044,0.029,0.045,0.032,0.025,0.063,0.02,0.066,0.045,0.039,0.048,0.024,0.04,0.051,0.048,0.025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1997,0.057,0.045,0.069,0.04,0.08,0.053,0.067,0.035,0.055,0.046,0.034,0.043,0.027,0.018,0.041,0.053,0.066,0.035,0.048,0.058,0.025,0.047,0.034,0.073,0.036,0.031,0.048,0.016,0.053,0.031,0.025,0.016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1998,0.039,0.059,0.062,0.043,0.052,0.052,0.062,0.068,0.099,0.04,0.055,0.054,0.032,0.038,0.03,0.049,0.029,0.031,0.033,0.041,0.028,0.03,0.022,0.071,0.034,0.06,0.027,0.032,0.042,0.041,0.01,0.025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1999,0.065,0.043,0.052,0.03,0.236,0.043,0.074,0.036,0.061,0.057,0.049,0.035,0.028,0.029,0.042,0.039,0.031,0.031,0.02,0.047,0.037,0.055,0.024,0.058,0.04,0.041,0.054,0.041,0.032,0.046,0.02,0.027,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2000,0.082,0.057,0.064,0.043,0.057,0.02,0.042,0.041,0.074,0.034,0.04,0.029,0.02,0.034,0.031,0.027,0.04,0.027,0.021,0.029,0.034,0.033,0.032,0.077,0.05,0.047,0.037,0.054,0.056,0.04,0.027,0.015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2001,0.042,0.059,0.044,0.042,0.056,0.048,0.032,0.044,0.043,0.064,0.059,0.026,0.028,0.023,0.029,0.033,0.037,0.027,0.024,0.03,0.039,0.028,0.02,0.056,0.026,0.043,0.032,0.026,0.028,0.032,0.024,0.016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2002,0.038,0.056,0.059,0.029,0.06,0.05,0.062,0.053,0.082,0.033,0.029,0.034,0.016,0.033,0.035,0.04,0.046,0.024,0.021,0.037,0.04,0.036,0.029,0.056,0.027,0.053,0.058,0.036,0.039,0.032,0.017,0.026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,0.028,0.055,0.056,0.031,0.046,0.027,0.033,0.031,0.063,0.042,0.054,0.026,0.04,0.029,0.032,0.045,0.025,0.022,0.031,0.04,0.029,0.041,0.018,0.057,0.027,0.045,0.038,0.025,0.053,0.033,0.021,0.014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2004,0.044,0.051,0.049,0.034,0.047,0.054,0.036,0.036,0.068,0.057,0.042,0.042,0.028,0.025,0.029,0.034,0.047,0.024,0.026,0.046,0.025,0.033,0.026,0.058,0.049,0.069,0.038,0.036,0.048,0.03,0.03,0.022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,0.046,0.039,0.043,0.038,0.056,0.054,0.04,0.063,0.088,0.045,0.03,0.025,0.035,0.03,0.034,0.036,0.031,0.012,0.025,0.043,0.033,0.029,0.025,0.067,0.023,0.052,0.051,0.024,0.047,0.031,0.033,0.024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,0.05,0.04,0.052,0.042,0.06,0.049,0.061,0.07,0.066,0.051,0.024,0.042,0.03,0.028,0.042,0.047,0.04,0.012,0.022,0.038,0.024,0.026,0.039,0.069,0.035,0.06,0.027,0.03,0.037,0.041,0.023,0.015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
