age_CE,06MG-01b_raw,06MG-02a_raw,06MG-03a_raw,06MG-08a_raw,06MG-08b_raw,06MG-15a_raw,06MG-16a_raw,06MG-16b_raw,06MG-21a_raw,06MG-21b_raw,06MG-22a_raw,06MG-22b_raw,07MG-02a_raw,07MG-02b_raw,07MG-04a_raw,07MG-04b_raw,07MG-05a_raw,07MG-05b_raw,07MG-06a_raw,07MG-06b_raw,07MG-07a_raw,07MG-07b_raw,07MG-11a_raw,07MG-11b_raw,06MG-01b_raw_outlier_flag,06MG-02a_raw_outlier_flag,06MG-03a_raw_outlier_flag,06MG-08a_raw_outlier_flag,06MG-08b_raw_outlier_flag,06MG-15a_raw_outlier_flag,06MG-16a_raw_outlier_flag,06MG-16b_raw_outlier_flag,06MG-21a_raw_outlier_flag,06MG-21b_raw_outlier_flag,06MG-22a_raw_outlier_flag,06MG-22b_raw_outlier_flag,07MG-02a_raw_outlier_flag,07MG-02b_raw_outlier_flag,07MG-04a_raw_outlier_flag,07MG-04b_raw_outlier_flag,07MG-05a_raw_outlier_flag,07MG-05b_raw_outlier_flag,07MG-06a_raw_outlier_flag,07MG-06b_raw_outlier_flag,07MG-07a_raw_outlier_flag,07MG-07b_raw_outlier_flag,07MG-11a_raw_outlier_flag,07MG-11b_raw_outlier_flag
1809,NA,NA,1.29,NA,NA,1.22,NA,1.38,NA,1.32,0.71,NA,2.7,2.28,1.24,1.65,0.41,0.44,0.44,0.54,0.44,NA,0.97,0.85,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1810,NA,NA,1.16,NA,NA,1.41,NA,1.21,NA,1.34,0.9,NA,2.06,2.67,1.43,1.9,0.51,0.51,0.44,0.7,0.82,NA,0.93,0.83,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1811,NA,NA,0.76,NA,NA,0.93,NA,1.08,NA,0.81,0.62,NA,1.87,1.81,0.98,1.62,0.38,0.38,0.41,0.44,0.35,NA,0.78,0.7,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1812,NA,NA,1.1,NA,NA,1.06,NA,1.25,NA,1.11,0.73,NA,2.77,1.9,0.93,1.65,0.51,0.67,0.6,0.89,0.25,NA,0.87,0.68,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1813,NA,NA,1,NA,NA,0.42,NA,1.08,NA,0.48,0.59,NA,1.01,2.16,0.62,2.35,0.48,0.41,0.41,0.64,0.25,NA,0.66,0.61,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1814,NA,NA,0.97,NA,NA,0.28,NA,0.98,0.93,0.74,0.54,NA,0.73,2.13,0.37,0.13,0.64,0.55,0.6,0.64,0.28,NA,0.72,0.59,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1815,NA,NA,1.28,NA,NA,0.49,NA,1.05,1.39,0.52,0.57,NA,1.1,2.13,0.47,0.28,0.76,0.41,0.54,0.83,0.32,NA,0.78,0.64,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1816,NA,NA,0.81,NA,NA,0.32,NA,0.77,0.97,0.53,0.57,NA,1.56,1.71,0.3,0.32,0.6,0.32,0.41,0.73,0.25,NA,0.68,0.66,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1817,NA,NA,0.94,NA,NA,0.41,NA,1.12,0.97,0.8,0.68,NA,2.13,1.71,0.26,0.41,0.76,0.35,0.57,0.95,0.32,NA,0.74,0.64,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1818,NA,NA,0.85,NA,NA,0.4,NA,1.15,0.86,0.86,0.78,NA,2.69,1.71,0.29,0.38,0.83,0.38,0.64,1.08,0.25,NA,0.63,0.64,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1819,NA,NA,0.72,NA,NA,0.35,NA,1.25,0.65,0.77,0.7,NA,2.89,1.59,0.26,0.19,0.86,0.32,0.6,0.98,0.23,NA,0.66,0.59,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1820,NA,NA,0.47,NA,NA,0.35,NA,0.97,0.67,0.3,0.73,NA,2.61,1.37,0.17,0.15,0.67,0.29,0.48,0.64,0.28,NA,0.53,0.57,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1821,NA,NA,0.75,NA,NA,0.35,NA,1.04,0.31,0.54,1.03,NA,3.04,1.71,0.26,0.13,0.86,0.32,0.6,0.79,0.44,NA,0.57,0.74,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1822,NA,NA,0.65,NA,NA,0.27,NA,1.01,0.53,0.54,1.06,NA,2.16,1.65,0.36,0.13,0.76,0.29,0.44,0.6,1.08,NA,0.42,0.62,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1823,NA,NA,0.52,NA,NA,0.33,NA,1.23,0.5,0.44,1.19,NA,2.54,1.39,0.27,0.28,0.86,0.35,0.61,0.51,0.98,NA,0.47,0.48,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1824,NA,NA,0.89,NA,NA,0.24,NA,1.33,0.3,0.65,1.06,NA,2.82,1.85,0.27,0.15,0.9,0.38,0.58,0.57,1.35,NA,0.53,0.66,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1825,NA,NA,0.55,NA,NA,0.21,NA,1.19,0.48,0.72,0.74,NA,2.45,1.87,0.44,0.23,0.72,0.29,0.47,0.6,1.29,NA,0.53,0.55,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1826,NA,NA,0.77,NA,NA,0.42,NA,1.29,0.32,0.89,0.91,NA,3.14,2.21,0.48,0.26,0.83,0.35,0.54,0.79,1.17,NA,0.66,0.68,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1827,NA,NA,0.8,NA,NA,0.45,NA,0.95,0.99,0.88,0.62,NA,2.29,1.77,0.35,0.13,0.73,0.35,0.51,0.95,1.17,NA,0.57,0.51,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1828,NA,NA,0.74,NA,NA,0.34,NA,0.81,0.79,0.85,0.52,NA,2.62,2,0.35,0.16,0.57,0.32,0.44,0.89,1.24,NA,0.57,0.53,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1829,NA,NA,0.98,NA,NA,0.6,NA,0.99,0.77,1.26,0.82,NA,2.94,2.45,0.51,0.2,0.57,0.35,0.6,1.14,1.59,NA,0.68,0.66,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1830,NA,NA,1.03,NA,NA,0.58,NA,0.92,1.01,1.02,0.84,NA,2.95,1.93,0.67,0.26,0.6,0.41,0.57,1.05,0.92,NA,0.85,0.61,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1831,NA,NA,1.11,NA,NA,0.59,NA,1.02,0.68,1.13,0.83,NA,3.6,2.37,0.6,0.24,0.57,0.48,0.57,1.24,1.24,NA,0.89,0.66,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1832,NA,NA,1.24,NA,NA,0.87,NA,0.92,1.05,0.85,0.84,NA,3.39,2.73,0.95,0.47,0.7,0.48,0.6,1.97,0.86,NA,0.8,0.74,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
1833,NA,NA,1.18,NA,NA,0.9,NA,0.81,0.79,0.58,0.87,NA,2.79,2.25,0.92,0.63,0.44,0.35,0.38,1.27,0.6,NA,0.87,0.59,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1834,NA,NA,1.23,NA,NA,1.15,NA,0.95,1.14,0.14,0.87,NA,2.22,2.25,0.99,1.11,0.6,0.48,0.57,1.62,0.57,NA,0.83,0.76,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
1835,NA,NA,1.22,NA,NA,1.08,NA,1.22,0.71,0.17,0.85,NA,3.49,2.92,0.92,1.3,0.89,0.7,0.91,2.1,0.64,NA,1.06,0.91,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
1836,NA,NA,1.1,NA,NA,0.94,1.49,0.87,1.28,0.48,0.69,NA,2.82,2.1,0.83,1.4,0.63,0.51,0.63,1.33,0.79,NA,0.84,0.64,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1837,NA,NA,0.81,1.13,NA,1.22,1.17,1.01,0.97,0.34,0.51,0.6,2.48,2.38,1.14,2.31,0.51,0.41,0.47,1.14,0.89,0.41,0.8,0.66,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1838,NA,NA,1.06,2.22,NA,1.57,1.17,1.04,1.04,0.27,0.65,0.65,2.92,2.63,1.46,2.47,0.6,0.51,0.56,1.01,0.64,1.14,0.97,0.78,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1839,NA,NA,0.9,1.3,NA,1.4,0.88,0.83,0.97,0.28,0.58,0.7,2.28,1.62,1.46,1.81,0.48,0.38,0.34,0.82,0.63,1.84,0.97,0.57,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1840,NA,NA,1.25,1.77,NA,1.47,1.67,0.97,1.78,0.48,0.5,0.84,2.57,2.57,1.33,2.25,0.95,0.67,0.84,1.39,1.21,2.14,1.06,0.76,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1841,NA,NA,0.95,0.66,NA,1.03,1.01,0.63,1.57,0.31,0.47,0.56,2.51,1.84,0.92,1.8,0.51,0.44,0.53,0.89,0.55,0.91,0.64,0.51,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1842,NA,0.83,0.73,0.76,NA,0.69,0.76,0.49,1.05,0.24,0.44,0.63,2.19,1.84,0.86,1.76,0.57,0.38,0.56,0.68,0.79,1.36,0.57,0.36,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1843,NA,5.17,0.96,1.01,NA,0.84,1.67,0.67,1.29,0.31,0.45,0.63,1.94,1.78,0.95,1.23,0.48,0.35,0.44,0.65,0.56,1.17,0.59,0.44,NA,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1844,NA,2.59,1.24,1.82,7.37,1.05,1.6,0.81,1.47,0.35,0.5,0.66,2.38,2.22,0.89,1.36,0.48,0.32,0.46,0.76,0.83,1.78,0.44,0.39,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1845,NA,3.15,1.11,1.44,8.51,1.28,1.19,0.7,1.29,0.28,0.37,0.49,2.41,1.84,1.05,1.65,0.67,0.25,0.32,0.56,0.83,1.42,0.4,0.39,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1846,NA,2.67,1.07,0.37,3.4,0.97,1.15,0.88,0.77,0.21,0.41,0.39,1.77,1.43,1.05,1.65,0.41,0.23,0.32,0.39,0.25,0.37,0.63,0.48,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1847,NA,3.38,1.03,0.34,1.52,1.37,1.44,0.92,1.26,0.42,0.75,0.77,1.9,2.15,1.3,1.65,0.51,0.35,0.48,0.67,0.41,0.47,0.85,0.68,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1848,NA,2.96,0.74,0.74,1.33,1.27,0.91,0.78,0.98,0.49,0.66,0.91,1.32,1.53,1.23,0.89,0.32,0.35,0.29,0.44,0.44,0.83,0.53,0.53,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1849,NA,2.62,1.7,0.69,1.33,1.25,1.71,1.06,1.15,0.49,0.7,0.97,1.99,2.34,0.89,0.92,0.63,0.73,0.76,0.83,0.35,0.9,0.8,0.64,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1850,NA,2.2,1.39,0.68,1.36,1.01,1.37,0.71,1.01,0.56,0.81,0.93,1.81,1.75,0.98,2.16,0.38,0.37,0.48,0.76,0.54,1.51,0.74,0.57,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1851,NA,2.12,1.11,0.75,1.43,1.34,1.36,0.67,1.08,0.56,0.72,0.62,1.61,1.87,1.17,2.5,0.44,0.3,0.41,0.67,0.57,1.24,0.8,0.61,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1852,NA,1.79,1.24,0.95,2.92,1.41,1.43,1.06,1.01,0.63,0.85,0.62,2.23,2.25,1.27,2.85,0.57,0.59,0.57,0.76,0.63,1.38,0.87,0.8,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1853,0.48,1.95,1.15,1.2,2.44,1.37,1.78,1.2,1.15,0.7,0.64,0.52,2.4,2.22,1.17,2.56,0.48,0.6,0.7,0.83,0.95,1.83,0.74,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1854,1.59,1.66,1.21,0.84,2.6,1.44,1.49,0.88,1.01,0.56,0.84,0.58,2.12,2,1.4,2.4,0.51,0.51,0.63,0.79,0.82,1.3,0.87,0.63,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1855,0.67,1.46,1.26,0.71,1.71,1.26,1.49,0.7,0.91,0.56,0.63,0.58,2.18,1.75,1.21,1.33,0.48,0.6,0.7,0.83,0.76,1.01,0.78,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1856,1.3,1.98,1.55,1.1,1.8,1.26,1.67,0.88,1.15,0.77,0.75,0.75,2.25,2.38,1.05,1.49,0.73,0.85,0.94,1.02,1.01,1.22,0.91,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1857,1.51,1.68,1.44,1.48,1.88,0.98,1.28,0.88,0.94,0.59,0.77,0.71,2.06,1.84,0.92,1.77,0.6,0.6,0.59,0.98,1.24,1.35,0.7,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1858,1.18,1.72,1.47,1.07,2.02,1.23,1.24,0.77,1.08,0.76,0.77,0.71,1.81,1.71,1.11,1.9,0.64,0.69,0.72,1.27,1.11,0.98,0.85,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1859,0.95,1.5,1.32,0.87,1.87,0.95,1.03,0.81,1.05,0.76,0.76,0.71,1.9,1.71,0.92,1.4,0.57,0.54,0.63,1.21,0.95,0.64,0.72,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1860,0.86,1.44,1.42,1.11,1.88,1.05,1.28,0.59,1.05,0.69,0.75,0.98,1.9,1.94,0.98,1.09,0.7,0.76,0.75,1.21,1.02,0.98,0.8,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,0.98,1.13,1.4,1.21,1.73,0.84,1.09,0.66,1.01,0.63,0.58,0.85,1.83,1.78,0.67,1.67,0.54,0.57,0.66,0.98,0.98,0.98,0.55,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,0.92,1.04,1.26,0.82,1.49,0.84,1.09,0.66,1.01,0.8,0.56,0.78,1.8,1.65,0.73,1.78,0.48,0.5,0.53,0.62,0.76,0.75,0.55,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,1.09,1.67,1.23,1.36,1.96,0.74,0.87,0.59,1,0.8,0.59,0.72,1.71,1.81,0.76,1.52,0.57,0.5,0.5,0.83,1.39,1.16,0.61,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,0.97,1.51,1.78,1.33,1.4,0.74,1.12,0.77,1.17,0.97,0.61,0.75,2.16,2.19,0.76,1.78,0.79,0.73,0.92,1.12,1.2,1.23,0.7,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,0.38,0.89,1.3,0.86,1.37,0.47,0.75,0.42,0.48,0.38,0.56,0.65,1.43,1.66,0.54,1.4,0.38,0.35,0.35,0.44,0.89,0.82,0.44,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.89,1.33,1.8,1.58,1.58,0.69,1.24,0.77,0.96,1.01,0.65,0.79,2.06,2.2,0.7,2.03,0.92,0.7,0.82,0.98,1.36,1.47,0.85,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,0.54,0.79,1.31,0.54,0.92,0.67,0.84,0.49,0.76,0.77,0.57,0.52,1.21,0.92,0.57,1.05,0.51,0.29,0.41,0.4,0.63,0.37,0.72,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,0.38,0.92,1.03,0.67,1.02,0.81,0.9,0.24,0.62,0.56,0.57,0.74,1.27,1.14,0.6,0.96,0.51,0.35,0.38,0.54,0.76,0.6,0.66,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,0.57,1.17,1.28,0.95,1.17,0.98,1,0.45,0.79,0.77,0.63,0.81,1.37,1.27,0.92,1.26,0.63,0.44,0.6,0.52,0.98,0.7,0.64,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,0.54,1.2,1.3,1.05,1.65,0.77,1.02,0.42,0.83,1.04,0.62,0.75,1.49,1.49,0.64,1.37,0.6,0.51,0.6,0.76,1.14,0.83,0.66,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,0.63,1.01,1.08,0.92,1.36,0.74,1.08,0.42,0.76,0.98,0.79,0.65,1.56,1.56,0.64,1.37,0.54,0.41,0.6,0.51,1.01,0.73,0.55,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,0.85,1.2,1.08,1.01,1.24,0.88,0.9,0.45,0.7,0.91,0.93,0.77,1.65,1.59,0.89,1.65,0.57,0.44,0.67,0.79,0.98,0.7,0.59,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
