Year,HSU01A,HSU01B,HSU02A,HSU02B,HSU03A,HSU04A,HSU04B,HSU05A,HSU05B,HSU06A,HSU06B,HSU07A,HSU07B,HSU08A,HSU08B,LCU01A,LCU01B,LCU02A,LCU02B,LCU03A,LCU03B,LCU04A,LCU04B,LCU05A,LCU05B,LCU06A,LCU06B,LCU07A,LCU07B,LCU08A,LCU08B,LCU09A,LCU09B,LCU10A,LCU10B,MLU01A,MLU01B,MLU02A,MLU02B,MLU03A,MLU03B,MLU04A,MLU04B,MLU05A,MLU05B,MLU06A,MLU06B,MLU06Bb,MLU07A,MLU07B,MLU08A,MLU09A,MLU09B,MLU10A,MLU10B,VMU01A,VMU01B,VMU02A,VMU02B,VMU03A,VMU03B,VMU04A,VMU04B,VMU05B,VMU06A,VMU06B,VMU07A,VMU07B,VMU08A,VMU08B,VMU09A,VMU09B,VMU10A,VMU10B
1660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.727,0.661,0.409,0.176,NA,NA,NA,NA,NA,NA,NA,NA,0.805,NA,NA,NA,0.403,0.223,0.316,0.182,NA,NA,NA,NA,NA,NA,0.392,0.406,NA,NA,2.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.805,0.85,0.695,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0.926,NA,NA,NA,0.478,0.31,0.45,0.257,NA,NA,NA,NA,NA,NA,0.502,0.66,NA,NA,2.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.739,0.898,0.604,0.323,NA,NA,NA,NA,NA,NA,NA,NA,0.846,NA,NA,NA,0.395,0.189,0.386,0.183,NA,NA,NA,NA,NA,NA,0.351,0.261,NA,NA,2.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.699,0.793,0.616,0.305,NA,NA,NA,NA,NA,NA,NA,NA,0.838,NA,NA,NA,0.391,0.231,0.449,0.165,NA,NA,NA,NA,NA,NA,0.395,0.443,NA,NA,1.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.886,0.531,0.271,NA,NA,NA,NA,NA,NA,NA,NA,0.822,NA,NA,NA,0.396,0.218,0.339,0.133,NA,NA,NA,NA,NA,NA,0.585,0.458,NA,NA,2.404,2.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.651,0.671,0.602,0.317,NA,NA,NA,NA,NA,NA,NA,NA,0.619,NA,NA,NA,0.385,0.256,0.318,0.132,NA,NA,NA,NA,NA,NA,0.322,0.209,NA,NA,2.332,2.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.642,0.719,0.489,0.256,NA,NA,NA,NA,NA,NA,NA,NA,0.762,NA,NA,NA,0.366,0.22,0.403,0.122,NA,NA,NA,NA,NA,NA,0.414,0.322,NA,NA,2.025,2.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.811,0.889,0.636,0.322,NA,NA,NA,NA,NA,NA,NA,NA,0.947,NA,NA,NA,0.431,0.244,0.437,0.168,NA,NA,NA,NA,NA,NA,0.418,0.252,NA,NA,2.134,2.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,0.78,0.551,0.313,NA,NA,NA,NA,NA,NA,NA,NA,0.835,NA,NA,NA,0.471,0.302,0.425,0.128,NA,NA,NA,NA,NA,NA,0.495,0.246,NA,NA,2.325,2.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.966,0.586,0.317,NA,NA,NA,NA,NA,NA,NA,NA,0.815,NA,NA,NA,0.411,0.264,0.444,0.105,NA,NA,NA,NA,NA,NA,0.549,0.302,NA,1.987,2.404,2.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.798,1.072,0.65,0.362,NA,NA,NA,NA,NA,NA,NA,NA,0.905,NA,NA,NA,0.442,0.279,0.462,0.154,NA,NA,NA,NA,NA,NA,0.54,0.401,NA,2.177,2.588,2.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.864,1.01,0.621,0.348,NA,NA,NA,NA,NA,NA,NA,NA,0.751,NA,NA,NA,0.404,0.221,0.474,0.185,NA,NA,NA,NA,NA,NA,0.395,0.3,NA,2.379,2.82,2.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.682,0.91,0.597,0.38,NA,NA,NA,NA,NA,NA,NA,NA,0.814,NA,NA,NA,0.464,0.234,0.487,0.26,NA,NA,NA,NA,NA,NA,0.446,0.292,NA,2.303,2.903,1.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.707,0.978,0.494,0.322,NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA,NA,NA,0.428,0.248,0.545,0.248,NA,NA,NA,NA,NA,NA,0.528,0.334,NA,2.388,2.802,2.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.738,0.868,0.565,0.383,NA,NA,NA,NA,NA,NA,NA,NA,0.771,NA,NA,NA,0.468,0.327,0.606,0.262,NA,NA,NA,NA,NA,NA,0.558,0.46,NA,1.871,2.222,1.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.796,0.843,0.605,0.324,NA,NA,NA,NA,NA,NA,NA,NA,0.867,NA,NA,NA,0.438,0.238,0.478,0.178,NA,NA,NA,NA,NA,NA,0.384,0.507,NA,1.493,2.077,1.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.648,0.813,0.574,0.329,NA,NA,NA,NA,NA,NA,NA,NA,0.846,NA,NA,NA,0.427,0.296,0.64,0.282,NA,NA,NA,NA,NA,NA,0.477,0.685,1.887,2.191,2.48,2.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.593,0.691,0.479,0.238,NA,NA,NA,NA,NA,NA,NA,NA,0.546,NA,NA,NA,0.371,0.234,0.468,0.159,NA,NA,NA,NA,NA,NA,0.532,0.49,2.211,2.315,2.006,2.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.554,0.783,0.508,0.385,NA,NA,NA,NA,NA,NA,NA,NA,0.675,NA,NA,NA,0.408,0.273,0.719,0.254,NA,NA,NA,NA,NA,NA,0.5,0.472,2.369,2.178,2.36,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.907,1.065,0.703,0.395,NA,NA,NA,NA,NA,NA,NA,NA,0.813,NA,NA,NA,0.409,0.287,0.68,0.197,NA,NA,NA,NA,NA,NA,0.658,0.393,2.35,2.638,2.302,1.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903,1.07,0.624,0.408,NA,NA,NA,NA,NA,NA,NA,NA,0.816,NA,NA,NA,0.467,0.288,0.666,0.204,NA,NA,NA,NA,NA,NA,0.713,0.507,2.636,2.417,2.436,2.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.876,1.248,0.505,0.333,NA,NA,NA,NA,NA,NA,NA,NA,0.71,NA,NA,NA,0.465,0.347,0.675,0.171,NA,NA,NA,NA,NA,NA,0.45,0.453,2.775,2.611,2.121,1.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.771,1.37,0.537,0.333,NA,NA,NA,NA,NA,NA,NA,NA,0.789,NA,NA,NA,0.461,0.304,0.747,0.204,NA,NA,NA,NA,NA,NA,0.497,0.452,2.411,2.658,1.885,1.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.877,1.386,0.698,0.483,NA,NA,NA,NA,NA,NA,NA,NA,0.827,NA,NA,NA,0.46,0.368,0.771,0.271,NA,NA,NA,NA,NA,NA,0.643,0.433,2.491,2.095,1.651,1.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.019,1.449,0.677,0.439,NA,NA,NA,NA,NA,NA,NA,NA,0.997,NA,NA,NA,0.54,0.419,0.719,0.318,NA,NA,NA,NA,NA,NA,0.521,0.366,2.306,2.366,1.68,1.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.705,1.046,0.517,0.337,NA,NA,NA,NA,NA,NA,NA,NA,0.569,NA,NA,NA,0.386,0.311,0.446,0.158,NA,NA,NA,NA,NA,NA,0,0.125,1.313,1.246,1.448,1.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.812,1.256,0.638,0.386,NA,NA,NA,NA,NA,NA,NA,NA,0.696,NA,NA,NA,0.419,0.323,0.567,0.165,NA,NA,NA,NA,NA,NA,0.277,0.304,1.988,1.481,1.566,1.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,1.244,0.62,0.431,NA,NA,NA,NA,NA,NA,NA,NA,0.565,NA,NA,NA,0.419,0.318,0.546,0.169,NA,NA,NA,NA,NA,NA,0.422,0.276,2.028,1.959,1.176,0.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.719,1.086,0.555,0.478,NA,NA,NA,NA,NA,NA,NA,NA,0.579,NA,NA,NA,0.42,0.319,0.7,0.197,NA,NA,NA,NA,NA,NA,0.294,0.29,2.208,1.913,1.254,1.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.324,0.708,0.693,NA,NA,NA,NA,NA,NA,NA,NA,0.744,NA,NA,NA,0.48,0.399,0.786,0.304,NA,NA,NA,NA,NA,NA,0.324,0.446,2.253,2.245,1.161,1.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.898,1.269,0.638,0.534,NA,NA,NA,NA,NA,NA,NA,NA,0.651,NA,NA,NA,0.513,0.391,0.568,0.16,NA,NA,NA,NA,NA,NA,0.433,0.494,1.894,2.547,1.207,2.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.757,1.223,0.485,0.402,NA,NA,NA,NA,NA,NA,NA,NA,0.617,NA,NA,NA,0.481,0.411,0.678,0.211,NA,NA,NA,NA,NA,NA,0.635,0.482,1.699,2.305,1.288,1.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925,1.351,0.533,0.407,NA,NA,NA,NA,NA,NA,NA,NA,0.578,NA,NA,NA,0.404,0.327,0.445,0.106,NA,NA,NA,NA,NA,NA,0.609,0.484,1.936,1.93,1.364,1.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.843,1.331,0.589,0.461,NA,NA,NA,NA,NA,NA,NA,NA,0.584,NA,NA,NA,0.378,0.31,0.529,0.169,NA,NA,1.709,NA,NA,NA,0.699,0.296,2.104,1.816,1.257,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,1.132,0.594,0.374,NA,NA,NA,NA,NA,NA,NA,NA,0.284,NA,NA,NA,0.366,0.321,0.399,0.162,NA,NA,1.93,NA,NA,NA,0.379,0.37,1.986,1.817,0.87,1.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.672,1.168,0.527,0.372,NA,NA,NA,NA,NA,NA,NA,NA,0.399,NA,NA,NA,0.333,0.352,0.417,0.113,NA,NA,1.021,NA,NA,NA,0.49,0.329,1.601,1.552,1.147,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.645,1.329,0.629,0.443,NA,NA,NA,NA,NA,NA,NA,NA,0.443,NA,NA,NA,0.359,0.366,0.549,0.177,NA,NA,0.884,NA,NA,NA,0,0.248,1.341,1.659,0.836,0.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.743,1.405,0.638,0.485,NA,NA,NA,NA,NA,NA,NA,NA,0.411,NA,NA,NA,0.411,0.396,0.553,0.19,NA,NA,1.352,NA,NA,NA,0.547,0.27,1.692,2.407,0.955,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.766,1.427,0.773,0.585,NA,NA,NA,NA,NA,NA,NA,NA,0.53,NA,NA,NA,0.469,0.421,0.602,0.284,NA,NA,1.677,NA,NA,NA,0.456,0.312,1.747,2.094,0.986,0.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.773,1.204,0.629,0.472,NA,NA,NA,NA,NA,NA,NA,NA,0.429,NA,NA,NA,0.402,0.314,0.491,0.175,NA,NA,1.125,NA,NA,NA,0.505,0.383,2.043,2.127,0.863,0.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.589,0.937,0.623,0.353,NA,NA,NA,NA,NA,NA,NA,NA,0.309,NA,NA,NA,0.284,0.27,0.434,0.181,NA,NA,1.133,NA,NA,NA,0.504,0.191,1.323,1.552,0.926,0.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.761,1.056,0.741,0.525,NA,NA,NA,NA,NA,NA,NA,NA,0.442,NA,NA,NA,0.463,0.389,0.604,0.255,NA,NA,1.259,NA,NA,NA,0.523,0.317,1.155,1.495,0.792,0.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.759,1.065,0.77,0.491,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,0.382,0.356,0.493,0.249,NA,NA,1.74,NA,NA,NA,0.476,0.399,1.369,1.892,0.524,0.589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.898,1.181,0.754,0.513,NA,NA,NA,NA,NA,NA,NA,NA,0.528,NA,NA,NA,0.442,0.375,0.42,0.215,NA,NA,1.571,NA,NA,NA,0.221,0.169,1.165,1.577,0.546,0.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.741,1.101,0.64,0.486,NA,NA,NA,NA,NA,NA,NA,NA,0.532,NA,NA,NA,0.374,0.329,0.266,0.204,NA,NA,1.009,NA,NA,NA,0.249,0.191,1.029,1.09,0.643,0.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.785,1.172,0.69,0.488,NA,NA,NA,NA,NA,NA,NA,NA,0.495,NA,NA,NA,0.347,0.355,0.307,0.201,NA,NA,1.07,NA,NA,NA,0.368,0.24,1.016,1.365,0.686,0.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.679,1.21,0.655,0.353,NA,NA,NA,NA,NA,NA,NA,NA,0.383,NA,NA,NA,0.281,0.266,0.271,0.144,NA,NA,1.024,NA,NA,NA,0,0.149,0.73,0.939,0.581,0.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,1.048,0.704,0.428,NA,NA,NA,NA,NA,NA,NA,NA,0.465,NA,NA,NA,0.298,0.298,0.244,0.166,NA,NA,1.284,NA,NA,NA,0.306,0.289,0.87,1.063,0.552,0.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,1.084,0.862,0.447,NA,NA,NA,NA,NA,NA,NA,NA,0.552,NA,NA,NA,0.374,0.332,0.345,0.277,NA,NA,1.131,NA,NA,NA,0,0.183,1.023,0.801,0.513,0.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.768,1.16,0.828,0.521,NA,NA,NA,NA,NA,NA,NA,NA,0.581,NA,NA,NA,0.352,0.394,0.379,0.246,NA,NA,1.215,NA,NA,NA,0.289,0.146,1.056,0.883,0.484,0.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.771,1.246,0.844,0.521,NA,NA,NA,NA,NA,NA,NA,NA,0.334,NA,NA,NA,0.401,0.382,0.395,0.275,NA,NA,1.009,NA,NA,NA,0.394,0.301,1.354,1.14,0.641,0.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.761,1.297,0.701,0.488,NA,NA,NA,NA,NA,NA,NA,NA,0.365,NA,NA,NA,0.376,0.305,0.361,0.196,NA,NA,0.882,NA,NA,NA,0.375,0.293,1.632,1.057,0.648,0.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.759,1.1,0.745,0.582,NA,NA,NA,NA,NA,NA,NA,NA,0.359,NA,NA,NA,0.437,0.359,0.415,0.233,NA,NA,0.859,NA,NA,NA,0.239,0.187,1.35,0.996,0.664,0.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,0.866,0.644,0.509,NA,NA,NA,NA,NA,NA,NA,NA,0.349,NA,NA,NA,0.419,0.429,0.326,0.199,NA,NA,0.674,NA,NA,NA,0.297,0.213,1.153,0.832,0.341,0.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.529,0.697,0.626,0.435,NA,NA,NA,NA,NA,NA,NA,NA,0.312,NA,NA,NA,0.373,0.375,0.303,0.168,NA,NA,0.836,NA,NA,NA,0.395,0.27,1.309,0.907,0.764,0.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.569,0.818,0.663,0.425,NA,NA,NA,NA,NA,NA,NA,NA,0.338,NA,NA,NA,0.347,0.339,0.29,0.139,NA,NA,0.913,NA,NA,NA,0.571,0.23,1.311,0.981,0.77,0.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
