age_CE,HMSM01B_raw,HMSM02B_raw,HMSM03A_raw,HMSM04B_raw,HMSM05B_raw,HMSM06A_raw,HMSM07A_raw,HMSM08B_raw,HMSM09A_raw,HMSM11A_raw,HMSM12A_raw,HMSM13A_raw,HMSM14A_raw,HMSM15B_raw,HMSM16B_raw,HMSM17A_raw,HMSM18A_raw,HMSM19B_raw,HMSM20B_raw,HMSM01B_raw_outlier_flag,HMSM02B_raw_outlier_flag,HMSM03A_raw_outlier_flag,HMSM04B_raw_outlier_flag,HMSM05B_raw_outlier_flag,HMSM06A_raw_outlier_flag,HMSM07A_raw_outlier_flag,HMSM08B_raw_outlier_flag,HMSM09A_raw_outlier_flag,HMSM11A_raw_outlier_flag,HMSM12A_raw_outlier_flag,HMSM13A_raw_outlier_flag,HMSM14A_raw_outlier_flag,HMSM15B_raw_outlier_flag,HMSM16B_raw_outlier_flag,HMSM17A_raw_outlier_flag,HMSM18A_raw_outlier_flag,HMSM19B_raw_outlier_flag,HMSM20B_raw_outlier_flag
1868,1,0.35,0.88,0.73,1.07,0.76,0.73,0.4,0.9,1.32,1.01,1.07,1.16,1.52,0.45,1.46,1.71,1.15,1.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,0.97,1.25,0.63,0.85,0.94,0.69,0.52,0.46,0.73,1.28,0.93,0.88,0.75,1.17,0.83,0.89,1.68,1.05,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,0.92,1.08,0.49,0.66,0.93,0.57,0.67,0.4,0.74,0.96,0.78,0.73,0.86,0.75,0.73,0.65,1.05,0.65,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,0.91,0.86,0.44,0.59,0.75,0.66,0.61,0.42,0.77,1.07,0.91,0.66,0.64,0.69,0.84,0.79,0.82,0.67,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,0.98,0.97,0.52,0.59,0.7,0.83,0.63,0.45,0.92,0.89,0.63,0.67,0.81,0.59,0.96,0.95,1.16,0.64,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,1.3,1.1,0.72,0.73,0.87,0.78,0.75,0.47,0.82,1.09,0.59,0.88,1.22,0.85,1.24,0.96,1.09,0.78,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,1.29,1.09,0.85,0.75,0.9,0.91,0.71,0.6,1.05,1.16,0.89,0.92,1.33,0.86,1.12,0.96,1.01,0.99,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,1.21,1.18,1.01,0.76,0.97,0.83,0.81,0.57,0.94,1.19,0.84,0.87,1.61,0.61,1.14,1.17,1.25,0.94,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,1,0.75,0.42,0.46,0.73,0.51,0.42,0.6,0.64,0.88,0.53,0.51,1.01,0.62,0.78,0.91,0.84,0.74,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,1.45,1,0.76,0.82,1.13,0.94,0.92,1,0.97,1.23,0.89,0.95,1.45,0.81,1.3,1.28,1.3,1.1,1.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,1.4,1.02,0.87,0.79,1.07,0.91,0.73,0.78,0.99,1.54,0.75,0.9,1.26,0.7,0.85,1.47,1.36,1.01,1.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1879,1.43,1.08,1.05,0.83,1.11,0.84,0.93,0.74,0.89,1.61,0.93,1,1.21,1.13,1.05,1.24,1.46,1.18,1.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.96,0.63,0.63,0.39,0.64,0.54,0.49,0.26,0.65,0.86,0.46,0.58,0.83,0.5,0.55,0.93,0.73,0.42,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,0.92,1.08,0.75,0.77,0.96,1.06,0.66,0.63,0.96,1.15,0.41,0.86,1,0.88,1.06,1.12,0.88,1.1,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,0.9,0.84,0.71,0.81,0.81,0.86,0.51,0.39,0.78,0.91,0.49,0.92,0.95,0.53,0.79,0.96,0.83,0.79,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,1.31,0.65,0.86,0.79,0.93,0.95,0.53,0.31,0.79,0.82,0.76,1.17,1.11,0.58,0.85,1.27,0.95,0.97,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,1.14,0.74,0.41,0.38,0.78,0.66,0.23,0.27,0.61,0.7,0.49,0.48,1.08,0.36,0.64,0.95,0.77,0.64,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,1.64,1.31,0.79,0.68,1.1,0.96,0.41,0.58,0.98,1.03,1.09,1.05,1.71,0.63,0.96,1.09,1.35,1.13,1.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,1.26,0.98,0.68,0.36,0.9,0.74,0.49,0.58,0.81,1.11,1.01,0.81,1.48,0.53,0.88,1.12,1.2,0.91,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,0.97,0.7,0.56,0.35,0.66,0.57,0.42,0.46,0.54,1.18,0.72,0.9,1.06,0.37,0.74,1.05,1.16,0.73,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,1.61,0.88,0.65,0.62,0.91,0.88,0.73,0.52,0.96,1.51,0.99,1.05,1.46,0.59,1.02,1.42,1.5,1.05,1.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,1.22,0.66,0.57,0.5,0.76,0.75,0.63,0.4,0.73,1.26,0.67,0.68,1.36,0.41,0.69,0.84,0.99,0.8,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,1.18,0.6,0.41,0.32,0.81,0.68,0.48,0.39,0.64,1.39,0.55,0.48,1.04,0.39,0.57,0.84,1.09,0.85,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,1.39,0.72,0.57,0.5,0.83,0.73,0.59,0.53,0.8,1.26,0.84,0.72,1.21,0.54,0.68,0.94,1.24,0.92,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,1.23,0.55,0.46,0.4,0.76,0.63,0.43,0.5,0.66,1.29,0.68,0.71,0.93,0.51,0.36,0.86,1.17,0.76,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,1,0.4,0.47,0.39,0.61,0.52,0.46,0.38,0.52,1.35,0.63,0.73,0.77,0.39,0.43,0.83,0.86,0.71,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,1.08,0.47,0.41,0.35,0.6,0.58,0.35,0.35,0.54,1.14,0.49,0.72,1.02,0.52,0.43,0.81,0.92,0.91,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,1.25,0.81,0.49,0.56,0.64,0.81,0.66,0.43,0.94,0.97,0.82,0.72,1.05,1.36,0.69,1.17,1.1,1.11,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,0.89,0.48,0.38,0.34,0.42,0.61,0.47,0.36,0.48,0.87,0.51,0.59,0.66,0.69,0.39,0.67,0.7,0.8,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,1.28,0.53,0.56,0.46,0.72,0.77,0.96,0.28,0.99,1.16,0.82,0.9,1.04,0.85,0.83,0.89,1.48,1.08,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,1.24,0.79,0.63,0.45,0.81,0.83,0.93,0.31,0.99,1.24,0.77,0.98,1.23,1.05,0.89,0.79,1.65,1.07,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.9,0.39,0.38,0.25,0.44,0.35,0.26,0.1,0.52,0.79,0.49,0.53,0.66,0.53,0.35,0.61,0.73,0.74,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,1.28,0.55,0.58,0.55,0.76,0.82,0.78,0.27,1.07,1.04,0.76,0.86,0.93,1,0.6,0.88,1.25,1.12,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,1.23,0.62,0.55,0.56,0.76,0.8,0.69,0.33,0.78,1.28,0.68,0.92,0.93,1.21,0.66,1.07,1,0.88,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,1.18,0.6,0.55,0.46,0.7,0.6,0.5,0.33,0.64,1.36,0.57,0.81,0.76,1.4,0.54,0.78,0.96,0.92,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,1.16,0.61,0.46,0.39,0.65,0.73,0.46,0.2,0.75,1.66,0.65,0.81,0.81,1.32,0.6,0.96,0.95,1.06,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,1.01,0.75,0.67,0.63,0.75,0.92,0.65,0.23,1.09,1.73,1.01,0.94,0.98,1.3,0.6,1.52,1.14,0.96,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,1.41,0.66,0.53,0.7,0.58,0.9,0.55,0.4,0.8,1.44,1.05,0.87,1.12,0.85,0.62,1.24,1.09,0.96,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,0.97,0.56,0.46,0.56,0.8,0.76,0.47,0.33,0.61,1.14,0.65,0.72,0.82,0.56,0.49,0.8,0.75,0.95,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,1.28,0.78,0.41,0.54,0.99,0.79,0.41,0.3,0.73,1.16,0.75,0.74,0.91,1.15,0.51,1.14,0.96,0.96,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,1.68,0.87,0.42,0.47,0.96,0.69,0.3,0.28,0.71,1.09,0.79,0.82,0.98,0.96,0.69,1.33,0.92,0.94,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,1.31,0.99,0.34,0.48,0.97,0.79,0.41,0.28,0.93,1.17,0.88,0.74,0.78,0.97,0.8,0.94,0.96,0.85,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,1.39,0.8,0.44,0.82,0.42,1.16,0.69,0.33,1.39,1.48,1.31,0.93,1.11,1.3,0.82,1.34,1.4,1.12,1.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,1.01,0.84,0.46,0.76,0.88,0.76,0.69,0.31,0.66,1.13,0.85,0.8,1,0.94,0.6,0.94,0.99,0.95,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,1.22,0.78,0.27,0.6,0.57,0.8,0.49,0.16,0.57,1.13,0.81,0.73,0.84,1.2,0.49,0.89,0.88,0.73,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,1.36,0.8,0.25,0.65,0.77,0.85,0.69,0.3,0.8,1.44,1.01,1,0.97,1.15,0.59,0.98,1.5,0.9,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,1.28,0.74,0.38,0.77,0.95,0.82,0.72,0.4,0.91,1.5,1.43,1.19,1.37,1.32,0.5,0.99,2.05,0.88,1.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1915,1.22,0.58,0.38,0.68,0.81,0.91,0.46,0.35,0.88,1.27,0.86,0.81,0.77,0.99,0.41,0.74,0.67,0.75,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,0.57,0.31,0.08,0.43,0.43,0.83,0.11,0.1,0.58,0.94,0.14,0.35,0.52,0.33,0.16,0.27,0.89,0.45,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,0.86,0.4,0.43,0.47,0.57,0.85,0.44,0.21,0.63,0.77,0.78,0.61,0.55,0.63,0.39,0.42,1.1,0.85,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,0.73,0.35,0.25,0.28,0.39,0.63,0.22,0.18,0.48,0.66,0.59,0.46,0.47,0.46,0.3,0.37,0.73,0.68,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,1.18,0.52,0.41,0.31,0.59,0.54,0.38,0.2,0.59,0.82,0.72,0.49,0.57,0.63,0.43,0.62,0.67,0.68,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,1.2,0.7,0.39,0.33,0.66,0.63,0.41,0.2,0.68,0.95,0.65,0.67,0.69,0.92,0.6,0.71,0.48,0.79,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,0.93,0.78,0.41,0.32,0.61,0.63,0.28,0.14,0.6,1.21,0.64,0.82,0.74,0.8,0.71,0.66,0.52,0.92,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,0.77,0.68,0.42,0.4,0.6,0.49,0.38,0.16,0.57,1.09,0.78,0.65,0.68,0.88,0.5,0.57,0.7,0.74,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,1.03,0.61,0.46,0.54,0.58,0.48,0.38,0.15,0.64,0.9,0.76,0.72,0.64,0.75,0.47,0.57,0.65,0.86,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,1.34,0.68,0.35,0.54,0.67,0.32,0.45,0.18,0.71,0.74,0.98,0.67,0.53,1.45,0.59,1.04,0.74,0.75,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,1.18,0.57,0.31,0.37,0.6,0.5,0.38,0.16,0.58,0.34,0.73,0.54,0.49,1.06,0.78,0.92,0.61,0.75,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,1.17,0.68,0.35,0.44,0.56,0.55,0.38,0.2,0.6,0.99,0.87,0.57,0.72,0.7,0.6,0.52,0.92,0.61,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,0.93,0.25,0.5,0.33,0.48,0.29,0.37,0.17,0.54,0.99,0.81,0.49,0.68,0.59,0.26,0.67,0.62,0.42,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,0.99,0.98,0.52,0.45,0.49,0.4,0.45,0.17,0.75,1,1.36,0.52,0.83,1.03,0.84,0.7,0.64,0.69,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,0.77,0.79,0.44,0.45,0.52,0.42,0.39,0.14,0.7,0.89,1.04,0.55,0.53,1.05,0.55,0.41,0.94,0.75,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,0.73,0.73,0.41,0.42,0.42,0.43,0.32,0.16,0.7,0.77,0.91,0.48,0.49,0.73,0.43,0.45,1.06,0.63,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,0.4,0.81,0.42,0.73,0.45,0.45,0.39,0.25,0.89,0.85,0.96,0.8,0.64,0.81,0.65,0.57,1.18,0.72,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,0.63,0.67,0.37,0.47,0.3,0.38,0.32,0.12,0.81,0.94,0.72,0.7,0.49,0.69,0.56,0.68,0.9,0.64,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.42,0.39,0.16,0.26,0.34,0.3,0.15,0.04,0.53,0.67,0.64,0.61,0.47,0.73,0.14,0.38,0.4,0.34,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,0.86,0.83,0.47,0.51,0.48,0.53,0.37,0.2,0.88,1.01,0.78,0.88,0.44,0.72,0.59,0.9,0.73,0.87,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,1.01,0.79,0.45,0.46,0.47,0.47,0.52,0.2,0.72,0.82,0.92,0.73,0.52,1.01,0.5,1.3,0.6,0.89,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,1.12,0.79,0.44,0.49,0.46,0.51,0.59,0.17,0.9,0.98,0.94,0.63,0.5,1.07,0.57,1.36,0.6,0.78,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,0.79,0.42,0.39,0.31,0.51,0.31,0.45,0.2,0.59,0.69,0.65,0.4,0.46,0.6,0.4,0.66,0.35,0.63,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,0.91,0.71,0.5,0.4,0.61,0.39,0.5,0.21,0.83,0.8,0.77,0.42,1.13,0.82,0.54,0.94,0.58,0.83,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,1.11,0.97,0.48,0.57,0.63,0.52,0.57,0.22,1.13,0.84,0.89,0.58,1.24,1.32,0.57,1.14,0.65,0.92,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,0.91,0.64,0.49,0.51,0.47,0.47,0.47,0.23,0.75,1.02,0.84,0.46,0.85,0.94,0.41,0.77,0.54,0.68,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,1.08,0.76,0.5,0.53,0.54,0.47,0.49,0.25,0.92,1.01,0.76,0.49,0.79,0.8,0.46,0.77,0.66,0.67,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,1.13,0.81,0.5,0.45,0.52,0.38,0.49,0.19,0.76,1.07,0.67,0.53,0.79,0.76,0.44,0.75,0.77,0.75,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,1.07,0.64,0.58,0.4,0.48,0.43,0.36,0.15,0.63,0.75,0.64,0.61,0.8,0.62,0.54,0.71,0.78,0.66,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,1.01,0.7,0.59,0.32,0.46,0.31,0.3,0.19,0.61,0.98,0.51,0.49,0.93,0.76,0.49,0.72,0.61,0.7,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
