age_CE,FLF011_raw,FLF012_raw,FLF021_raw,FLF031_raw,FLF032_raw,FLF041_raw,FLF042_raw,FLF051_raw,FLF053_raw,FLF061_raw,FLF062_raw,FLF071_raw,FLF081_raw,FLF091_raw,FLF092_raw,FLF101_raw,FLF102_raw,FLF112_raw,FLF121_raw,FLF131_raw,FLF011_raw_outlier_flag,FLF012_raw_outlier_flag,FLF021_raw_outlier_flag,FLF031_raw_outlier_flag,FLF032_raw_outlier_flag,FLF041_raw_outlier_flag,FLF042_raw_outlier_flag,FLF051_raw_outlier_flag,FLF053_raw_outlier_flag,FLF061_raw_outlier_flag,FLF062_raw_outlier_flag,FLF071_raw_outlier_flag,FLF081_raw_outlier_flag,FLF091_raw_outlier_flag,FLF092_raw_outlier_flag,FLF101_raw_outlier_flag,FLF102_raw_outlier_flag,FLF112_raw_outlier_flag,FLF121_raw_outlier_flag,FLF131_raw_outlier_flag
1237,0.41,0.17,NA,NA,NA,0.26,NA,NA,NA,0.18,0.17,NA,NA,NA,NA,0.43,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
1238,0.53,0.35,NA,NA,NA,0.31,NA,NA,NA,0.46,0.08,NA,NA,NA,NA,0.66,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
1239,0.22,0.18,NA,NA,NA,0.21,NA,NA,NA,0.63,0.26,NA,NA,NA,NA,0.33,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
1240,0.23,0.17,NA,NA,NA,0.25,NA,NA,NA,0.38,0.16,NA,NA,NA,NA,0.51,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
1241,0.21,0.23,NA,NA,NA,0.25,NA,NA,NA,0.31,0.3,NA,NA,NA,NA,0.43,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
1242,0.27,0.16,NA,NA,NA,0.25,NA,NA,NA,0.09,0.14,NA,NA,NA,NA,0.26,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
1243,0.3,0.19,NA,NA,NA,0.22,NA,NA,NA,0.18,0.21,NA,NA,NA,NA,0.32,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
1244,0.28,0.17,NA,NA,NA,0.25,NA,0.51,NA,0.09,0.17,NA,NA,NA,NA,0.25,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
1245,0.44,0.22,NA,NA,NA,0.35,NA,0.6,NA,0.18,0.21,NA,NA,NA,NA,0.25,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
1246,0.25,0.23,NA,NA,NA,0.31,NA,0.57,NA,0.18,0.21,NA,NA,NA,NA,0.39,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
1247,0.32,0.16,NA,NA,NA,0.3,NA,0.5,NA,0.16,0.19,NA,NA,NA,NA,0.29,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
1248,0.41,0.29,NA,NA,NA,0.34,NA,0.72,NA,0.17,0.25,NA,NA,NA,NA,0.5,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
1249,0.34,0.2,NA,NA,NA,0.4,NA,0.53,NA,0.21,0.23,NA,NA,NA,NA,0.21,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
1250,0.27,0.14,NA,NA,NA,0.25,NA,0.47,NA,0.06,0.11,NA,NA,NA,NA,0.2,NA,NA,NA,0.39,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1251,0.36,0.22,NA,NA,NA,0.34,NA,0.53,NA,0.1,0.15,NA,NA,NA,NA,0.33,NA,NA,NA,0.54,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1252,0.46,0.31,NA,NA,NA,0.4,NA,0.52,NA,0.16,0.2,NA,NA,NA,NA,0.55,NA,NA,NA,0.63,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1253,0.36,0.25,NA,NA,NA,0.38,NA,0.64,NA,0.19,0.19,NA,NA,NA,NA,0.72,NA,NA,NA,0.64,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1254,0.36,0.26,NA,NA,NA,0.34,NA,0.5,NA,0.16,0.17,NA,NA,NA,NA,0.47,NA,NA,NA,0.46,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1255,0.37,0.23,NA,NA,NA,0.41,NA,0.59,NA,0.16,0.19,NA,NA,NA,NA,0.66,NA,NA,NA,0.49,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1256,0.31,0.33,NA,NA,NA,0.32,NA,0.7,NA,0.21,0.26,NA,NA,NA,NA,0.93,NA,NA,NA,0.42,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE
1257,0.27,0.25,NA,NA,NA,0.39,NA,0.51,NA,0.11,0.18,NA,NA,NA,NA,0.6,NA,NA,NA,0.55,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1258,0.29,0.16,NA,NA,NA,0.28,NA,0.41,NA,0.08,0.08,NA,NA,NA,NA,0.32,NA,NA,NA,0.59,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1259,0.42,0.26,NA,NA,NA,0.36,NA,0.54,NA,0.16,0.19,NA,NA,NA,NA,0.75,NA,NA,NA,0.6,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1260,0.29,0.23,NA,NA,NA,0.33,NA,0.74,NA,0.15,0.21,NA,NA,NA,NA,0.74,NA,NA,NA,0.51,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1261,0.31,0.3,NA,NA,NA,0.35,NA,0.74,NA,0.13,0.2,NA,NA,NA,NA,0.66,NA,NA,NA,0.48,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1262,0.42,0.43,NA,NA,NA,0.36,NA,0.56,NA,0.2,0.26,NA,NA,NA,NA,0.55,NA,NA,NA,0.49,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1263,0.25,0.25,NA,NA,NA,0.26,NA,0.57,NA,0.17,0.18,NA,NA,NA,NA,0.26,NA,NA,NA,0.46,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1264,0.29,0.2,NA,NA,NA,0.31,NA,0.51,NA,0.12,0.11,NA,NA,NA,NA,0.27,NA,NA,NA,0.45,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1265,0.45,0.4,NA,NA,NA,0.26,NA,0.63,NA,0.17,0.14,NA,NA,NA,NA,0.42,NA,NA,NA,0.7,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1266,0.17,0.1,NA,NA,NA,0.22,NA,0.62,NA,0.17,0.17,NA,NA,NA,NA,0.29,NA,NA,NA,0.63,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1267,0.27,0.19,NA,NA,NA,0.31,NA,0.86,NA,0.12,0.14,NA,NA,NA,NA,0.55,NA,NA,NA,0.53,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1268,0.4,0.16,NA,NA,NA,0.31,NA,0.69,NA,0.14,0.19,NA,NA,NA,NA,0.53,NA,NA,NA,0.47,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1269,0.24,0.15,NA,NA,NA,0.31,NA,0.62,NA,0.14,0.13,NA,NA,NA,NA,0.49,NA,NA,NA,0.6,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1270,0.37,0.18,NA,NA,NA,0.33,NA,0.91,NA,0.18,0.21,NA,NA,NA,NA,0.78,NA,NA,NA,0.54,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1271,0.22,0.14,NA,NA,NA,0.28,NA,0.63,NA,0.15,0.17,NA,NA,NA,NA,0.64,NA,NA,NA,0.42,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1272,0.26,0.21,NA,NA,NA,0.37,NA,0.76,NA,0.24,0.27,NA,NA,NA,NA,0.75,NA,NA,NA,0.66,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1273,0.19,0.15,NA,NA,NA,0.25,NA,0.6,NA,0.11,0.15,NA,NA,NA,NA,0.4,NA,NA,NA,0.38,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1274,0.31,0.3,NA,NA,NA,0.32,NA,0.5,NA,0.26,0.21,NA,NA,NA,NA,0.52,NA,NA,NA,0.65,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1275,0.4,0.28,NA,NA,NA,0.25,NA,0.79,NA,0.21,0.21,NA,NA,NA,NA,0.6,NA,NA,NA,0.53,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1276,0.3,0.22,NA,NA,NA,0.3,NA,0.8,NA,0.21,0.21,NA,NA,NA,NA,0.41,NA,NA,NA,0.56,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1277,0.29,0.23,NA,NA,NA,0.28,NA,0.82,NA,0.18,0.21,NA,NA,NA,NA,0.58,NA,NA,NA,0.5,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1278,0.41,0.27,NA,NA,NA,0.22,NA,0.83,NA,0.19,0.21,NA,NA,NA,NA,0.49,NA,NA,NA,0.45,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1279,0.46,0.22,NA,NA,NA,0.25,NA,0.72,NA,0.18,0.18,NA,NA,NA,NA,0.26,NA,NA,NA,0.66,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1280,0.34,0.24,NA,NA,NA,0.29,NA,0.75,NA,0.24,0.2,NA,NA,NA,NA,0.42,NA,NA,NA,0.64,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1281,0.27,0.19,NA,NA,NA,0.25,NA,0.66,NA,0.18,0.16,NA,NA,NA,NA,0.55,NA,NA,NA,0.55,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1282,0.34,0.37,NA,NA,NA,0.27,NA,0.67,NA,0.25,0.26,NA,NA,NA,NA,0.63,NA,NA,NA,0.57,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1283,0.44,0.36,NA,NA,NA,0.32,NA,0.89,NA,0.38,0.33,NA,NA,NA,NA,0.56,NA,NA,NA,0.7,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1284,0.24,0.22,NA,NA,NA,0.16,NA,0.7,NA,0.17,0.2,NA,NA,NA,NA,0.52,NA,NA,NA,0.53,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1285,0.25,0.25,NA,NA,NA,0.28,NA,0.7,NA,0.19,0.18,NA,NA,NA,NA,0.31,NA,NA,NA,0.67,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1286,0.34,0.26,NA,NA,NA,0.3,NA,1.09,NA,0.29,0.33,NA,NA,NA,NA,0.67,NA,NA,NA,0.69,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1287,0.19,0.25,NA,NA,NA,0.28,NA,0.81,NA,0.15,0.17,NA,NA,NA,NA,0.58,NA,NA,NA,0.72,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1288,0.31,0.21,NA,NA,NA,0.22,NA,0.62,NA,0.18,0.22,NA,NA,NA,NA,0.46,NA,NA,NA,0.69,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1289,0.3,0.21,NA,NA,NA,0.22,NA,0.59,NA,0.18,0.18,NA,NA,NA,NA,0.66,NA,NA,NA,0.74,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1290,0.39,0.36,NA,NA,NA,0.3,NA,0.9,NA,0.38,0.43,NA,NA,NA,NA,0.68,NA,NA,NA,0.7,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1291,0.34,0.35,NA,NA,NA,0.29,NA,0.78,NA,0.3,0.33,NA,NA,NA,NA,0.89,NA,NA,NA,0.88,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE
1292,0.27,0.28,NA,NA,NA,0.25,NA,0.51,NA,0.19,0.2,NA,NA,NA,NA,0.41,NA,NA,NA,0.74,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1293,0.24,0.22,NA,NA,NA,0.23,NA,0.44,NA,0.2,0.21,NA,NA,NA,NA,0.56,NA,NA,NA,0.59,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1294,0.34,0.27,NA,NA,NA,0.29,NA,0.57,NA,0.19,0.25,NA,NA,NA,NA,0.52,NA,NA,NA,0.64,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1295,0.39,0.3,NA,NA,NA,0.34,NA,0.7,NA,0.22,0.27,NA,NA,NA,NA,0.42,NA,NA,NA,0.67,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1296,0.26,0.18,NA,NA,NA,0.25,NA,0.51,NA,0.14,0.11,NA,NA,NA,NA,0.28,NA,NA,NA,0.42,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1297,0.16,0.16,NA,NA,NA,0.19,NA,0.59,NA,0.16,0.18,NA,NA,NA,NA,0.23,NA,NA,NA,0.42,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1298,0.36,0.27,NA,NA,NA,0.34,NA,0.69,NA,0.21,0.24,NA,NA,NA,NA,0.38,NA,NA,NA,0.57,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1299,0.28,0.25,NA,NA,NA,0.25,NA,0.69,NA,0.2,0.25,NA,NA,NA,NA,0.55,NA,NA,NA,0.53,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1300,0.27,0.22,NA,NA,NA,0.3,NA,0.62,NA,0.23,0.2,NA,NA,NA,NA,0.33,0.4,NA,NA,0.56,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1301,0.31,0.29,NA,NA,NA,0.29,NA,0.58,NA,0.37,0.28,NA,NA,NA,NA,0.68,0.39,NA,NA,0.61,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1302,0.36,0.3,NA,NA,NA,0.29,NA,0.45,NA,0.46,0.41,NA,NA,NA,NA,0.7,0.57,NA,NA,0.54,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1303,0.35,0.38,NA,NA,NA,0.26,NA,0.6,NA,0.44,0.45,NA,NA,NA,NA,0.77,0.66,NA,NA,0.56,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1304,0.34,0.28,NA,NA,NA,0.24,NA,0.65,NA,0.51,0.48,NA,NA,NA,NA,0.74,0.63,NA,NA,0.53,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1305,0.37,0.27,NA,NA,NA,0.28,NA,0.68,NA,0.36,0.31,NA,NA,NA,NA,0.61,0.49,NA,NA,0.49,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1306,0.36,0.27,NA,NA,NA,0.25,NA,0.74,NA,0.25,0.21,NA,NA,NA,NA,0.58,0.45,NA,NA,0.44,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1307,0.21,0.23,NA,NA,NA,0.21,NA,0.65,NA,0.18,0.2,NA,NA,NA,NA,0.34,0.42,NA,NA,0.37,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1308,0.28,0.24,NA,NA,NA,0.3,NA,0.71,NA,0.22,0.2,NA,NA,NA,NA,0.28,0.32,NA,NA,0.5,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1309,0.21,0.23,NA,NA,NA,0.17,NA,0.57,NA,0.15,0.14,NA,NA,NA,NA,0.29,0.28,NA,NA,0.36,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1310,0.45,0.34,NA,NA,NA,0.28,NA,0.88,NA,0.21,0.21,NA,NA,NA,NA,0.72,0.25,NA,NA,0.61,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1311,0.41,0.28,NA,NA,NA,0.3,NA,0.67,NA,0.26,0.31,NA,NA,NA,NA,0.37,0.34,NA,NA,0.73,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1312,0.34,0.25,NA,NA,NA,0.32,NA,0.72,NA,0.18,0.22,NA,NA,NA,NA,0.65,0.22,NA,NA,0.56,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1313,0.65,0.51,NA,NA,NA,0.37,NA,0.86,NA,0.38,0.33,NA,NA,NA,NA,0.61,0.36,NA,NA,0.5,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1314,0.47,0.39,NA,NA,NA,0.39,NA,0.81,NA,0.25,0.31,NA,NA,NA,NA,0.36,0.48,NA,NA,0.59,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1315,0.38,0.24,NA,NA,NA,0.22,NA,0.6,NA,0.1,0.15,NA,NA,NA,NA,0.32,0.48,NA,NA,0.44,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1316,0.32,0.17,NA,NA,NA,0.28,NA,0.54,NA,0.17,0.18,NA,NA,NA,NA,0.27,0.46,NA,NA,0.51,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1317,0.47,0.35,NA,NA,NA,0.35,NA,0.68,NA,0.34,0.33,NA,NA,NA,NA,0.49,0.61,NA,NA,0.53,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1318,0.34,0.31,NA,NA,NA,0.36,NA,0.76,NA,0.39,0.38,NA,NA,NA,NA,0.41,0.73,NA,NA,0.5,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,NA,NA,FALSE
1319,0.35,0.28,NA,NA,NA,0.4,NA,0.72,NA,0.25,0.27,NA,NA,NA,NA,0.37,0.68,NA,NA,0.52,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1320,0.43,0.32,NA,NA,NA,0.4,NA,0.7,NA,0.21,0.23,NA,NA,NA,NA,0.4,0.57,NA,NA,0.63,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1321,0.41,0.26,NA,NA,NA,0.41,NA,0.74,NA,0.25,0.24,NA,NA,NA,NA,0.57,0.44,NA,NA,0.53,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1322,0.44,0.24,NA,NA,NA,0.37,NA,0.63,NA,0.23,0.22,NA,NA,NA,NA,0.38,0.42,NA,NA,0.51,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1323,0.37,0.21,NA,NA,NA,0.34,NA,0.59,NA,0.21,0.2,NA,NA,NA,NA,0.49,0.37,NA,NA,0.59,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1324,0.39,0.26,NA,NA,NA,0.4,NA,0.66,NA,0.24,0.23,NA,NA,NA,NA,0.68,0.36,NA,NA,0.62,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1325,0.42,0.31,NA,0.8,NA,0.44,NA,0.7,NA,0.31,0.33,NA,NA,NA,0.9,0.53,0.34,NA,NA,0.53,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE
1326,0.36,0.19,NA,0.65,NA,0.38,NA,0.83,NA,0.34,0.34,NA,NA,NA,0.63,0.5,0.28,NA,NA,0.54,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE
1327,0.44,0.23,NA,0.68,NA,0.42,NA,0.93,NA,0.31,0.47,NA,NA,NA,0.64,0.51,0.27,NA,NA,0.54,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE
