age_CE,BC3001A_raw,BC3002B_raw,BC3003A_raw,BC3004A_raw,BC3005A_raw,BC3006A_raw,BC3007A_raw,BC3008B_raw,BC3009B_raw,BC3010A_raw,BC3011A_raw,BC3012B_raw,BC3013A_raw,BC3014A_raw,BC3015B_raw,BC3016B_raw,BC3017A_raw,BC3018B_raw,BC3019A_raw,BC3020A_raw,BC3001A_raw_outlier_flag,BC3002B_raw_outlier_flag,BC3003A_raw_outlier_flag,BC3004A_raw_outlier_flag,BC3005A_raw_outlier_flag,BC3006A_raw_outlier_flag,BC3007A_raw_outlier_flag,BC3008B_raw_outlier_flag,BC3009B_raw_outlier_flag,BC3010A_raw_outlier_flag,BC3011A_raw_outlier_flag,BC3012B_raw_outlier_flag,BC3013A_raw_outlier_flag,BC3014A_raw_outlier_flag,BC3015B_raw_outlier_flag,BC3016B_raw_outlier_flag,BC3017A_raw_outlier_flag,BC3018B_raw_outlier_flag,BC3019A_raw_outlier_flag,BC3020A_raw_outlier_flag
1977,1.26,0.78,0.66,0.94,0.48,2.46,4.01,0.88,4.98,0.25,0.56,0.58,1.59,1.37,0.4,0.65,0.35,2.04,0.27,1.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1978,0.98,0.7,0.57,0.68,0.26,1.98,2.12,0.8,2.97,0.19,0.36,0.35,1.26,1.27,0.49,0.43,0.24,1.6,0.27,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,0.8,0.69,0.72,1.15,0.29,2.05,1.65,0.98,2.53,0.24,0.48,0.52,1.14,1.17,0.8,0.7,0.35,2.34,0.24,1.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1980,1.84,1.01,0.6,1.43,0.39,2.38,1.99,1.05,3.31,0.26,0.62,0.49,1.57,1.11,0.94,0.76,0.51,1.69,0.18,1.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1981,1.37,1.08,0.63,1.09,0.37,1.9,1.63,0.56,3.11,0.2,0.39,0.33,1.47,1.02,1.12,0.56,0.31,1.24,0.4,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1982,0.97,0.81,0.62,0.99,0.33,2.19,2.08,0.86,3.46,0.25,0.71,0.68,1.95,1.29,1.19,0.66,0.59,1.5,0.29,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1983,3.97,1.35,1.18,1.03,0.63,1.93,3.5,2.64,3.34,0.47,0.78,0.58,2.82,2.17,2.08,0.85,0.7,1.57,0.38,1.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,2.69,1.91,1.05,0.71,0.48,2.13,2.62,1.38,1.59,0.26,0.33,0.44,1.25,0.99,1.07,0.48,0.52,0.93,0.34,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,1.22,1.21,0.92,0.64,0.49,1.91,3.91,1.08,3,0.31,0.66,0.54,1.32,1.41,0.71,0.72,0.68,1.04,0.43,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1986,1.78,1.39,1.99,0.92,0.48,2.1,2.7,1.03,3.33,0.36,0.59,0.53,1.6,1.51,0.86,0.84,0.79,1.39,0.35,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1987,1.07,1.78,2.62,0.87,0.45,1.79,2.18,0.92,3.22,0.35,0.5,0.64,1.26,0.91,0.76,0.61,0.72,1.47,0.33,1.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1988,1.45,2.95,2.44,1.35,0.4,1.67,1.68,0.8,3.4,0.29,0.52,0.59,1.07,1.16,0.9,0.72,0.68,1.55,0.36,1.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
