age_CE,J9801S_raw,J9801N_raw,J9802N_raw,J9802E_raw,J9805N_raw,J9805W_raw,J9806N_raw,J9807N_raw,J9807S_raw,J9808N_raw,J9809W_raw,J9809E_raw,J9810N_raw,J9810W_raw,J9811N_raw,J9811S_raw,J9812W_raw,J9812N_raw,J9813S_raw,J9813N_raw,J9815N_raw,J9816N_raw,J9816M_raw,J9816S_raw,J9816T_raw,J9817E_raw,J9817N_raw,J9817W_raw,J9818E_raw,J9818W_raw,J9819W_raw,J9819N_raw,J9819S_raw,J9820N_raw,J9820S_raw,J9821W_raw,J9821N_raw,J9822E_raw,J9822N_raw,J9822S_raw,...42,J9801S_raw_outlier_flag,J9801N_raw_outlier_flag,J9802N_raw_outlier_flag,J9802E_raw_outlier_flag,J9805N_raw_outlier_flag,J9805W_raw_outlier_flag,J9806N_raw_outlier_flag,J9807N_raw_outlier_flag,J9807S_raw_outlier_flag,J9808N_raw_outlier_flag,J9809W_raw_outlier_flag,J9809E_raw_outlier_flag,J9810N_raw_outlier_flag,J9810W_raw_outlier_flag,J9811N_raw_outlier_flag,J9811S_raw_outlier_flag,J9812W_raw_outlier_flag,J9812N_raw_outlier_flag,J9813S_raw_outlier_flag,J9813N_raw_outlier_flag,J9815N_raw_outlier_flag,J9816N_raw_outlier_flag,J9816M_raw_outlier_flag,J9816S_raw_outlier_flag,J9816T_raw_outlier_flag,J9817E_raw_outlier_flag,J9817N_raw_outlier_flag,J9817W_raw_outlier_flag,J9818E_raw_outlier_flag,J9818W_raw_outlier_flag,J9819W_raw_outlier_flag,J9819N_raw_outlier_flag,J9819S_raw_outlier_flag,J9820N_raw_outlier_flag,J9820S_raw_outlier_flag,J9821W_raw_outlier_flag,J9821N_raw_outlier_flag,J9822E_raw_outlier_flag,J9822N_raw_outlier_flag,J9822S_raw_outlier_flag,...42_outlier_flag
1729,587,679,286,NA,750,NA,NA,NA,NA,209,NA,487,434,486,1058,861,507,593,199,305,NA,912,NA,591,NA,229,207,NA,1605,785,678,705,625,1583,1060,571,597,NA,1099,1252,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1730,723,806,251,NA,654,NA,NA,NA,NA,200,NA,445,393,385,1026,879,388,418,160,239,NA,903,NA,472,NA,248,238,NA,1315,690,554,786,592,1662,953,574,617,NA,916,1159,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1731,593,683,284,NA,445,NA,NA,NA,NA,175,NA,350,431,452,1076,728,326,399,136,236,NA,870,NA,558,NA,292,281,NA,1021,667,725,727,585,1393,978,505,520,NA,942,1195,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1732,668,738,220,NA,430,NA,NA,NA,NA,155,NA,283,308,293,943,604,327,282,113,178,NA,629,NA,343,NA,229,192,NA,872,536,543,701,484,1225,805,524,596,NA,611,756,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1733,724,715,374,NA,512,NA,NA,NA,NA,214,NA,376,350,389,1092,649,350,290,133,214,NA,791,NA,468,NA,214,175,NA,1015,673,794,710,606,1490,1027,625,633,NA,902,1166,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1734,449,560,385,NA,477,NA,NA,NA,NA,236,NA,473,378,389,917,530,355,371,153,237,NA,741,NA,559,NA,237,194,NA,1346,784,853,634,638,1495,1074,596,662,NA,671,939,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1735,597,576,486,NA,664,NA,NA,NA,NA,218,NA,388,323,392,846,614,335,302,144,260,NA,674,NA,448,NA,218,186,NA,1209,765,846,526,561,1541,779,615,664,NA,736,1013,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1736,716,711,196,NA,857,NA,NA,NA,NA,199,NA,327,271,270,937,637,407,377,145,161,NA,552,NA,325,NA,197,180,NA,1408,713,671,505,484,1529,664,667,510,NA,906,1166,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1737,971,883,432,NA,743,NA,NA,NA,NA,176,NA,294,322,277,903,631,398,363,153,204,NA,601,NA,277,NA,201,183,NA,993,666,606,461,346,1266,589,520,479,NA,751,1001,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1738,814,960,511,NA,652,NA,NA,NA,NA,194,NA,412,308,373,779,614,521,478,284,257,NA,800,NA,503,NA,340,292,NA,1108,756,963,639,657,1525,746,793,722,NA,970,1012,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1739,1093,1099,870,NA,785,NA,NA,NA,NA,181,NA,483,308,388,812,710,496,520,199,304,NA,835,NA,566,NA,315,269,NA,1523,791,818,652,678,1796,821,660,774,NA,1333,1074,NA,FALSE,TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1740,720,818,789,NA,596,NA,NA,NA,NA,217,NA,395,289,360,880,597,378,341,176,284,NA,711,NA,470,NA,300,256,NA,1176,666,928,608,629,1643,1052,727,732,NA,1141,1075,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1741,732,802,797,NA,295,NA,NA,NA,NA,216,NA,274,277,366,919,708,403,402,141,257,NA,814,NA,520,NA,321,151,NA,1208,677,700,535,636,1347,1043,582,694,1067,977,958,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1742,697,605,606,NA,319,NA,NA,NA,NA,194,NA,240,232,284,962,562,312,305,104,236,NA,641,NA,389,NA,174,201,NA,1149,560,757,494,540,1141,818,510,629,846,816,709,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1743,590,619,687,NA,465,NA,NA,NA,NA,220,NA,218,266,323,1158,613,434,390,113,324,NA,786,NA,458,NA,205,242,NA,1125,545,860,585,660,1375,900,468,704,931,870,900,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1744,655,555,639,NA,572,NA,NA,NA,NA,203,NA,261,351,432,1143,800,494,457,120,229,NA,671,NA,477,NA,270,318,NA,1212,659,664,511,498,1262,865,694,877,1161,875,858,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1745,482,488,600,NA,461,NA,NA,NA,NA,170,NA,305,354,357,1096,629,425,402,89,214,NA,631,NA,428,NA,225,257,NA,1352,676,774,522,633,1486,1018,531,694,1039,872,776,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1746,218,288,144,NA,148,NA,NA,NA,NA,31,NA,15,86,124,513,230,157,140,41,55,NA,202,NA,139,NA,76,65,NA,605,307,195,227,164,833,435,166,321,294,269,105,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1747,531,586,725,NA,421,NA,NA,NA,NA,255,NA,352,285,402,1134,739,437,463,141,215,NA,680,NA,473,NA,276,283,NA,1087,624,743,652,601,1248,844,703,905,1050,935,863,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1748,587,591,662,NA,428,NA,NA,NA,NA,216,NA,345,290,391,1125,849,516,602,97,246,NA,606,NA,522,NA,267,292,NA,1396,666,639,705,487,1540,947,576,819,1339,1336,904,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA
1749,734,634,565,NA,311,NA,NA,NA,NA,236,NA,276,340,470,1323,908,479,507,134,237,NA,677,NA,545,NA,292,289,NA,1383,758,656,710,554,1291,898,705,984,1271,1389,958,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1750,959,611,627,NA,270,NA,NA,NA,NA,157,NA,212,185,360,816,661,437,408,83,260,NA,569,NA,449,NA,216,210,NA,777,547,539,615,440,1096,805,615,702,1018,1035,629,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1751,794,586,730,NA,328,NA,NA,NA,NA,152,NA,324,408,555,942,748,392,273,52,197,NA,756,NA,431,NA,217,270,NA,1347,660,569,647,505,1027,653,628,841,1023,1004,715,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1752,785,607,481,NA,389,374,NA,NA,NA,181,NA,369,295,428,803,588,366,232,63,230,NA,555,NA,412,NA,210,239,NA,1402,753,620,594,516,1157,790,798,842,924,839,588,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1753,857,643,394,NA,395,250,NA,NA,NA,156,NA,229,185,341,674,590,342,361,100,205,NA,587,NA,403,NA,195,222,NA,767,627,454,587,537,1438,777,589,753,601,636,777,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1754,512,472,387,NA,399,245,NA,NA,NA,152,NA,230,156,318,649,453,307,439,77,192,NA,571,NA,356,NA,177,262,NA,970,655,411,462,392,1022,517,695,720,834,954,1010,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1755,313,444,176,NA,244,241,NA,NA,NA,151,NA,139,96,167,368,214,152,243,55,110,NA,284,NA,223,NA,132,110,NA,725,424,558,339,293,725,449,617,426,473,337,393,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1756,452,753,368,NA,603,593,NA,NA,NA,186,NA,261,187,437,585,478,425,478,106,302,NA,624,NA,442,NA,236,251,NA,1442,610,695,723,680,1190,818,910,736,798,736,916,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1757,345,682,357,NA,700,620,NA,NA,NA,166,NA,233,144,324,430,355,254,263,99,171,NA,389,NA,325,NA,145,167,NA,897,458,425,358,304,791,515,563,430,699,610,554,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1758,340,563,374,NA,781,656,NA,NA,NA,167,NA,164,127,317,531,442,287,356,85,111,NA,351,NA,204,NA,123,158,NA,784,407,390,500,431,768,652,626,523,780,769,779,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1759,465,631,337,NA,715,591,NA,NA,NA,194,NA,186,202,336,594,493,252,287,94,178,NA,391,NA,237,NA,136,159,NA,1001,431,481,505,360,737,686,636,510,793,726,571,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1760,444,614,276,NA,1016,625,NA,NA,NA,176,NA,190,271,409,791,615,233,319,127,180,NA,460,NA,337,NA,158,192,NA,1015,386,412,518,427,744,601,711,527,958,379,723,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1761,475,521,288,NA,896,728,NA,NA,NA,231,NA,235,277,416,844,728,263,386,150,160,NA,NA,NA,338,NA,151,192,NA,1157,529,629,671,640,958,754,830,662,808,468,742,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1762,552,548,274,NA,713,642,NA,NA,NA,230,NA,350,343,413,881,722,350,417,127,162,NA,NA,NA,283,NA,156,164,NA,1172,552,569,555,555,1013,828,766,643,951,751,947,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1763,611,586,345,NA,710,619,NA,NA,NA,209,NA,210,263,347,808,694,260,360,120,183,NA,NA,NA,332,NA,149,233,NA,1001,517,543,520,645,870,859,524,494,822,750,729,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1764,562,725,260,NA,539,835,NA,NA,NA,220,NA,275,232,288,753,692,275,383,152,155,NA,NA,NA,386,NA,164,224,NA,996,596,476,627,536,1041,940,601,551,771,801,884,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1765,513,597,262,NA,564,886,NA,NA,NA,153,NA,202,170,281,641,489,228,355,91,108,NA,NA,NA,NA,NA,102,165,NA,491,403,335,468,381,606,569,432,366,569,712,781,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1766,614,662,393,NA,675,993,NA,NA,NA,192,NA,220,153,242,861,706,319,395,126,146,NA,NA,NA,NA,NA,169,220,NA,500,498,377,559,410,873,865,444,445,833,1085,988,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1767,568,657,332,NA,639,1128,NA,NA,NA,250,NA,229,246,284,875,672,276,310,109,119,NA,NA,NA,NA,NA,119,190,NA,1725,765,458,537,461,830,921,470,393,802,1075,785,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1768,807,634,472,NA,737,1069,NA,NA,NA,189,NA,242,337,450,826,666,315,349,148,166,NA,NA,NA,NA,NA,122,210,NA,1402,678,564,520,489,720,724,466,420,780,832,728,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1769,758,581,473,NA,1008,1491,NA,NA,NA,230,NA,239,432,448,825,613,343,380,143,190,NA,NA,NA,NA,NA,153,216,NA,1816,972,417,610,494,826,737,554,439,813,931,733,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1770,713,636,521,NA,761,1406,NA,NA,NA,183,NA,286,441,449,744,751,345,343,168,197,NA,NA,NA,NA,NA,158,203,NA,1398,588,500,641,555,645,593,433,382,766,734,616,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1771,864,708,530,NA,856,1520,NA,NA,NA,260,NA,481,536,540,851,836,315,388,209,218,NA,NA,NA,NA,NA,188,251,NA,2051,815,531,697,585,794,690,533,431,822,802,605,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1772,718,487,413,NA,847,1075,NA,NA,NA,204,NA,479,507,436,798,765,324,386,161,204,NA,NA,NA,NA,NA,145,158,NA,1884,802,444,516,428,804,694,498,431,694,643,752,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1773,891,833,860,NA,1076,1624,NA,NA,NA,289,NA,550,677,613,1161,1156,473,505,209,291,NA,NA,NA,NA,NA,210,317,NA,2041,1171,503,779,591,1037,805,596,409,1017,1158,875,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1774,748,562,587,NA,765,1451,NA,NA,NA,216,NA,354,587,450,664,639,395,480,176,203,NA,NA,NA,NA,NA,179,242,NA,1244,526,412,458,350,606,460,524,400,812,821,723,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
