age_CE,BRP26A_raw,BRP26B_raw,BRP27A_raw,BRP27B_raw,BRP28A_raw,BRP28B_raw,BRP29A_raw,BRP29B_raw,BRP33A_raw,BRP33B_raw,BRP34A_raw,BRP34B_raw,BRP37A_raw,BRP37B_raw,BRP38A_raw,BRP38B_raw,BRP41A_raw,BRP41B_raw,BRP42A_raw,BRP42B_raw,BRP44A_raw,BRP44B_raw,BRP44C_raw,BRP45A_raw,BRP45B_raw,BRP26A_raw_outlier_flag,BRP26B_raw_outlier_flag,BRP27A_raw_outlier_flag,BRP27B_raw_outlier_flag,BRP28A_raw_outlier_flag,BRP28B_raw_outlier_flag,BRP29A_raw_outlier_flag,BRP29B_raw_outlier_flag,BRP33A_raw_outlier_flag,BRP33B_raw_outlier_flag,BRP34A_raw_outlier_flag,BRP34B_raw_outlier_flag,BRP37A_raw_outlier_flag,BRP37B_raw_outlier_flag,BRP38A_raw_outlier_flag,BRP38B_raw_outlier_flag,BRP41A_raw_outlier_flag,BRP41B_raw_outlier_flag,BRP42A_raw_outlier_flag,BRP42B_raw_outlier_flag,BRP44A_raw_outlier_flag,BRP44B_raw_outlier_flag,BRP44C_raw_outlier_flag,BRP45A_raw_outlier_flag,BRP45B_raw_outlier_flag
1932,0.851,0.96,1.606,1.114,0.569,0.651,1.685,0.444,1.501,1.202,0.981,0.988,1.521,0.729,0.773,1.025,1.423,1.213,0.456,0.778,0.949,0.796,0.853,0.981,0.954,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.878,0.773,1.3,0.679,0.509,0.595,1.589,0.467,1.054,1.161,1.505,1.491,1.55,0.887,0.806,0.876,1.345,1.232,0.695,1.052,1.112,0.832,0.786,1.094,0.608,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,0.939,0.804,0.936,0.881,0.273,0.29,0.742,0.24,0.806,0.815,0.228,0.251,0.739,0.332,0.186,0.248,0.56,0.516,0.144,0.21,0.305,0.422,0.386,0.541,0.513,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,0.744,0.837,1.05,0.938,0.509,0.34,0.971,0.407,1.095,1.206,0.781,0.771,1.279,0.449,0.294,0.409,0.792,0.785,0.417,0.455,0.489,0.496,0.579,0.787,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,1.503,1.295,1.083,1.091,0.491,0.371,0.86,0.389,1.269,0.937,1.137,1.136,1.128,0.459,0.552,0.591,1.018,1.038,0.377,0.461,0.585,0.564,0.651,0.776,0.809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,1.081,1.034,1.3,0.338,0.251,0.249,0.605,0.244,0.933,0.836,0.733,0.689,0.74,0.521,0.518,0.513,0.819,0.834,0.472,0.365,0.469,0.393,0.376,0.532,0.679,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,0.551,0.782,1.636,0.658,0.429,0.454,0.847,0.364,1.021,0.894,1.049,1.105,1.164,0.624,0.415,0.488,0.681,0.638,0.484,0.458,0.791,0.53,0.601,0.843,0.854,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,0.465,0.317,1.506,0.442,0.289,0.22,0.665,0.338,1.392,0.926,0.812,0.799,1.256,0.688,0.406,0.477,0.742,0.742,0.539,0.628,0.651,0.555,0.405,0.945,0.582,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,0.375,0.689,1.549,0.89,0.463,0.451,0.945,0.439,0.83,0.671,0.724,0.747,1.797,0.831,0.366,0.443,0.569,0.604,0.511,0.83,0.806,0.598,0.635,0.79,0.922,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,0.572,0.704,1.48,1.108,NA,0.53,0.996,0.564,1.657,1.399,1.285,1.326,1.798,0.802,0.659,0.729,1.037,1.106,0.822,0.591,1.105,0.72,0.815,1.195,0.702,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,1.01,0.984,1.254,0.962,NA,0.383,1.026,0.573,1.839,1.075,1.551,1.534,1.772,0.598,0.582,0.619,0.739,0.735,0.57,0.461,0.968,0.632,0.566,1.207,0.978,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,1.151,0.83,1.302,0.986,NA,0.281,0.655,0.461,1.298,1.101,1.379,1.384,1.574,0.885,0.644,0.434,0.671,0.592,0.284,0.295,0.791,0.407,0.46,0.897,0.832,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,1.16,1.134,1.001,1.005,NA,0.19,0.659,0.348,0.668,0.778,1.067,1.066,1.133,0.739,0.651,0.414,0.885,0.86,0.625,0.592,0.662,0.418,0.428,0.951,0.724,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,1.515,1.006,1.244,0.938,NA,0.363,1.01,0.776,1.847,1.145,1.492,1.478,1.869,0.846,0.932,0.467,1.344,1.377,0.833,0.917,0.752,0.549,0.586,1.187,1.067,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,1.264,0.978,1.166,1.105,NA,0.205,0.696,0.231,0.716,0.619,0.977,0.982,1.257,0.63,0.79,0.225,0.746,0.743,0.462,0.608,0.478,0.49,0.461,0.848,0.728,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,0.536,0.457,1.248,0.895,NA,0.277,0.795,0.242,0.948,0.965,0.795,0.842,1.379,0.769,0.996,0.46,0.893,0.891,0.351,0.794,0.546,0.676,0.722,0.907,0.884,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,0.802,0.948,1.414,1.074,NA,0.39,0.722,0.398,1.13,0.989,0.9,0.919,1.166,0.576,1.445,0.543,0.599,0.606,0.816,0.942,0.66,0.684,0.623,0.778,0.923,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,1.668,1.037,1.693,1.206,NA,0.453,0.92,0.469,1.585,1.344,1.709,1.715,1.859,1.035,1.798,0.662,1.188,1.246,1.013,1.016,0.853,0.856,0.868,0.776,1.209,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,1.156,0.954,2.12,1.03,NA,0.209,0.553,0.139,0.974,0.973,1.069,1.056,0.929,0.677,1.235,0.261,0.918,0.91,0.702,0.389,0.385,0.331,0.428,0.76,0.536,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,1.027,0.865,1.178,0.649,NA,0.149,0.18,0.078,0.578,0.528,0.784,0.758,0.889,0.568,0.71,0.085,0.585,0.6,0.333,0.195,0.145,0.252,0.183,0.696,0.359,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,1.434,1.459,1.784,0.876,NA,0.471,1.094,0.554,1.353,1.419,1.76,1.775,1.598,1.059,1.971,0.581,1.377,1.396,1.054,0.96,0.61,0.688,0.652,1.036,0.824,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,2.012,1.779,1.937,1.147,NA,0.653,1.308,0.529,1.397,1.745,2.231,2.217,1.635,1.07,1.789,0.59,1.717,1.739,1.032,0.917,0.658,0.637,0.615,0.97,0.889,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,2.029,1.693,1.719,0.893,NA,0.47,0.698,0.428,1.835,1.406,1.769,1.706,1.487,1.192,1.355,0.682,1.266,1.308,0.597,0.381,0.485,0.527,0.571,1.039,0.76,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,1.831,1.864,0.97,0.901,NA,0.309,0.636,0.222,0.675,0.331,1.116,1.152,1.012,0.517,0.793,0.314,0.887,0.851,0.257,0.345,0.151,0.316,0.291,0.483,0.495,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,1.373,1.159,0.977,0.904,NA,0.522,0.498,0.267,1.268,0.835,1.03,1.017,1.026,0.473,1.055,0.575,0.517,0.526,0.4,0.342,0.227,0.193,0.177,0.564,0.269,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,1.75,1.2,1.605,1.139,NA,0.628,0.873,0.5,1.799,0.902,1.982,1.975,2.141,1.041,1.192,0.867,1.227,1.229,0.943,0.932,0.551,0.483,0.665,0.953,0.977,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,2.025,1.437,1.919,1.245,NA,0.444,0.898,0.436,1.25,1.078,1.714,1.695,1.827,0.899,1.297,0.696,0.877,0.892,0.825,0.7,0.45,0.342,0.409,1.197,0.626,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,1.33,1.559,1.463,1.256,NA,0.47,0.913,0.342,1.327,1.257,0.998,0.991,1.207,0.83,1.166,0.677,1.021,1.005,0.646,0.481,0.347,0.287,0.325,0.95,0.544,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,0.908,1.226,1.788,0.927,NA,0.613,1.073,0.405,1.432,1.097,1.451,1.476,1.2,0.753,0.879,0.686,0.981,1.015,0.628,0.6,0.386,0.347,0.312,0.793,0.599,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,1.202,0.931,1.409,0.995,NA,0.536,0.908,0.297,0.923,1.056,1.478,1.521,1.619,0.903,0.931,0.714,0.794,0.756,0.682,0.605,0.538,0.299,0.365,0.732,0.724,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,1.598,1.162,1.424,1.169,NA,0.559,1.158,0.416,1.231,1.341,2.16,2.113,1.628,1.167,1.13,0.843,0.968,0.914,0.48,0.632,0.481,0.319,0.326,0.909,0.711,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,1.527,0.8,0.976,0.986,NA,0.566,0.7,0.185,0.861,1.321,1.707,1.759,1.007,0.75,0.902,0.433,0.506,0.461,0.347,0.408,0.262,0.243,0.237,0.659,0.422,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,1.971,0.913,1.309,0.824,NA,0.484,1.012,0.234,1.42,1.209,1.282,1.258,1.07,0.797,1.004,0.891,0.815,0.847,0.654,0.583,0.417,0.268,0.27,0.437,0.637,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,1.855,0.892,1.374,1.017,NA,0.52,1.168,0.342,1.736,1.781,1.709,1.72,1.34,0.789,1.322,0.896,0.782,0.764,0.777,0.974,0.494,0.434,0.418,0.88,0.697,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,1.45,0.779,1.103,0.383,NA,0.724,1.228,0.335,1.567,1.051,1.19,1.231,1.063,0.703,1.163,0.616,0.527,0.564,0.881,0.655,0.231,0.255,0.174,0.934,0.541,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,2.02,0.426,1.096,0.465,NA,0.52,0.815,0.236,1.126,0.938,0.998,1.006,0.91,0.792,0.876,0.439,0.785,0.778,0.758,0.586,0.341,0.252,0.361,1.049,0.554,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,1.231,0.503,1.102,0.614,NA,0.475,0.96,0.348,1.019,1.24,0.762,0.756,0.848,0.664,0.952,0.517,0.773,0.869,0.499,0.453,0.284,0.259,0.236,0.828,0.388,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,1.19,0.773,0.979,0.633,NA,0.349,0.787,0.222,1.048,1.324,0.889,0.882,1.209,0.708,0.753,0.493,0.419,0.41,0.439,0.346,0.254,0.205,0.205,0.907,0.664,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,1.15,0.782,1.156,0.73,NA,0.465,0.8,0.193,0.871,0.898,1.317,1.318,1.254,0.741,1.001,0.605,0.592,0.587,0.823,0.751,0.367,0.229,0.271,0.539,0.415,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,0.398,0.423,0.471,0.273,NA,0.072,0.176,0.043,0.134,0.108,0.746,0.675,0.552,0.171,0.358,0.136,0.198,0.2,0.336,0.117,0,0.039,0,0.312,0.26,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,1.112,0.663,1.012,0.424,NA,0.522,0.908,0.394,0.603,0.712,1.625,1.665,1.351,0.77,0.798,0.386,0.737,0.719,0.575,0.441,0.439,0.289,0.276,0.725,0.857,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,0.803,0.602,0.75,0.571,NA,0.441,0.541,0.31,0.781,0.879,1.553,1.54,0.631,0.411,0.755,0.516,0.725,0.78,0.717,0.88,0.37,0.322,0.307,0.471,0.754,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,1.782,0.592,1.222,0.79,NA,0.31,0.644,0.199,0.973,0.642,1.013,1.02,0.877,0.592,0.889,0.412,0.842,0.774,0.664,0.876,0.226,0.221,0.121,0.348,0.239,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,1.493,0.938,0.97,0.894,NA,0.523,0.765,0.317,1.163,1.381,1.429,1.426,0.83,0.727,0.951,0.701,1.363,1.393,1.084,0.814,0.684,0.368,0.287,0.752,0.685,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,1.345,0.994,0.95,0.721,NA,0.494,0.832,0.277,1.281,1.448,1.165,1.19,0.652,0.68,1.219,0.52,1.224,1.293,1.323,0.702,0.474,0.347,0.323,0.854,0.56,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1977,0.821,0.637,0.891,0.824,NA,0.468,0.575,0.124,1.06,1.117,1.036,0.982,0.85,0.512,1.018,0.598,0.998,1.036,0.847,0.391,0.467,0.316,0.262,0.666,0.59,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1978,0.833,0.778,0.848,0.735,NA,0.304,0.428,0.152,1.413,0.997,0.677,0.608,1.051,0.54,0.791,0.671,0.734,0.751,0.605,0.433,0.33,0.185,0.209,0.524,0.388,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,1.566,1.115,1.198,0.744,NA,0.839,0.602,0.445,1.292,1.184,1.32,1.425,1.215,0.63,1.066,1.197,1.084,1.094,0.964,0.76,0.807,0.523,0.354,1.022,1.207,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1980,1.586,1.304,1.297,0.768,NA,0.451,0.465,0.252,1.565,1.29,0.994,0.956,1.073,0.683,0.99,0.906,0.972,0.929,0.959,0.812,0.472,0.29,0.304,0.974,0.759,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1981,1.47,1.086,1.464,0.871,NA,0.652,0.841,0.442,1.279,1.334,1.086,1.109,1.36,0.902,1.057,0.836,1.086,1.026,1.006,0.641,0.724,0.446,0.512,1.22,1.161,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1982,1.042,0.725,1.569,0.692,NA,0.364,0.447,0.228,1.774,1.132,1.212,1.213,1.164,0.643,1.152,0.969,0.825,0.859,0.584,0.426,0.647,0.34,0.379,1.029,0.742,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1983,0.905,0.603,0.878,0.533,NA,0.313,0.321,0.059,1.254,0.713,1.067,1.082,1.057,0.487,0.973,0.912,0.692,0.726,0.474,0.528,0.51,0.198,0.213,0.785,0.536,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,0.86,0.747,0.511,0.489,NA,0.412,0.402,0.271,1.162,0.629,1.346,1.339,1.053,0.702,1.078,0.954,0.608,0.647,0.92,0.764,0.57,0.282,0.344,1.297,0.798,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,1.402,1.06,0.776,0.483,NA,0.355,0.469,0.291,1.192,0.92,1.326,1.372,1.089,0.906,0.994,1.104,0.415,0.461,0.971,0.887,0.753,0.388,0.321,0.952,0.838,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1986,1.694,1.038,1.665,0.867,NA,0.557,0.787,0.426,2.526,1.301,1.812,1.737,1.187,1.064,1.462,1.119,0.868,0.82,1.205,1.192,0.635,0.365,0.353,1.278,0.851,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1987,1.192,0.747,1.292,0.583,NA,0.4,0.652,0.279,2.169,1.203,1.141,1.12,0.487,0.306,0.766,0.607,0.634,0.595,0.894,0.682,0.573,0.214,0.29,0.793,0.491,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1988,1.408,0.811,1.004,0.741,NA,0.599,1,0.422,2.169,1.281,2.219,2.166,1.016,0.744,1.245,0.915,1.278,1.159,1.423,1.369,0.738,0.447,0.381,1.052,0.785,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1989,1.098,0.293,0.948,0.561,NA,0.275,0.4,0.136,0.613,0.517,0.74,0.802,0.362,0.229,0.486,0.286,0.695,0.69,0.413,0.435,0.277,0.174,0.163,0.27,0.22,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1990,1.324,0.522,1.18,0.514,NA,0.341,0.887,0.16,0.522,0.62,0.863,0.837,0.714,0.465,0.66,0.441,0.718,0.701,0.641,0.756,0.251,0.271,0.305,0.599,0.46,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
