age_CE,162011_raw,162012_raw,162021_raw,162022_raw,162031_raw,162032_raw,162041_raw,162042_raw,162051_raw,162052_raw,162061_raw,162062_raw,162071_raw,162072_raw,162011_raw_outlier_flag,162012_raw_outlier_flag,162021_raw_outlier_flag,162022_raw_outlier_flag,162031_raw_outlier_flag,162032_raw_outlier_flag,162041_raw_outlier_flag,162042_raw_outlier_flag,162051_raw_outlier_flag,162052_raw_outlier_flag,162061_raw_outlier_flag,162062_raw_outlier_flag,162071_raw_outlier_flag,162072_raw_outlier_flag
1896,0.24,0.28,0.62,1.11,0.46,0.56,0.15,0.17,0.36,0.73,0.47,0.73,0.65,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,0.3,0.47,0.4,0.79,0.45,0.51,0.6,0.64,0.79,0.74,0.4,0.61,0.73,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,0.26,0.45,0.83,1.76,1.12,0.97,0.89,1.35,0.24,0.26,0.88,1.12,1.23,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.62,0.9,0.78,1.11,0.69,0.85,0.59,0.7,0.25,0.25,0.62,1.1,0.78,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,0.18,0.37,0.33,0.32,0.25,0.2,0.14,0.08,0,0,0.14,0.44,0.14,0.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,0.4,0.24,0.83,1.09,0.44,0.59,0.74,1.08,0.56,0.57,0.64,1.01,0.74,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,0.19,0.34,0.12,0.27,0.33,0.26,0.08,0.06,0.1,0.08,0.08,0.22,0.06,0.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,0.22,0.31,0.46,0.35,0.46,0.51,0.28,0.22,0.31,0.26,0.49,0.87,0.35,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,0.38,0.53,0.6,0.5,0.51,0.67,0.66,0.71,0.5,0.46,0.66,1.16,0.68,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,0.4,0.47,0.5,0.82,0.77,0.65,0.7,0.88,0.45,0.67,0.85,1.35,0.79,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,0.67,1.15,0.95,1.57,1.44,0.99,1.45,1.96,1.04,1.16,0.95,1.51,1.37,1.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,1.12,1.84,1.03,2.27,1.4,1.47,1.63,1.98,1.78,1.87,1.38,2.1,2.19,2.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,0.88,1.37,1.06,2.17,0.93,0.98,1.27,1.7,1.09,1.08,0.8,2.16,1.86,2.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,0.66,0.79,0.49,1.04,0.69,0.66,0.62,0.92,0.49,0.67,0.51,1.92,0.87,1.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,0.73,0.61,0.71,1.18,0.95,0.9,0.96,1.2,0.91,0.86,1.04,2.91,1.18,1.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,0.81,1.15,0.95,1.53,0.85,1.03,1.04,1.38,1.1,1.05,1.13,2.52,1.57,1.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,0.54,0.54,0.6,1.1,0.51,0.54,0.7,1.1,0.67,0.59,0.46,1.02,0.65,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,0.62,1,1.09,1.6,0.82,0.95,1.14,2.05,1.1,1.14,0.54,1.59,1.01,1.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,0.97,1.45,0.94,1.31,0.67,0.98,1.12,1.99,0.81,1.16,0.87,1.79,1.62,1.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,0.92,1.46,1.47,1.88,0.7,0.84,1.12,2.41,0.97,1.15,0.85,1.5,1.36,1.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,0.95,1.26,1.05,1.06,0.85,1.05,0.97,1.92,0.73,1.01,0.73,1.29,1.51,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,0.73,0.92,0.98,0.88,0.8,0.74,0.81,1.38,0.49,0.63,0.53,1.32,1.2,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,1.28,2.44,1.4,1.37,1.27,1.48,1.73,2.59,0.91,1.21,1.25,1.79,2.9,1.89,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,0.69,1.57,0.86,0.98,0.86,1,0.92,1.61,0.58,0.59,0.57,0.88,2.7,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,0.18,0.21,0.54,0.59,0.2,0.26,0.28,0.63,0,0.29,0.08,0.18,0.51,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,0.37,0.46,0.37,0.32,0.41,0.41,0.14,0.23,0.34,0.31,0.12,0.13,0.44,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,0.27,0.18,0.76,0.67,0.3,0.28,0.11,0.47,0.22,0.12,0.12,0.14,0.46,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,0.52,0.52,0.57,0.86,0.59,0.67,0.22,0.72,0.45,0.37,0.66,0.7,0.68,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,0.14,0,0.37,0.44,0.26,0.39,0.59,0.11,0,0,0.24,0.57,0.12,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,0.71,0.75,0.88,1.38,0.76,0.97,0.81,1.47,0.56,0.54,0.71,1.24,1.64,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,0.62,0.85,1.03,1.52,0.52,0.96,0.67,1.49,0.6,0.57,0.44,0.86,1.37,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,0.57,0.62,0.71,1.13,0.81,0.72,0.42,1.38,0.51,0.43,1.16,1.9,1.18,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,0.5,0.62,0.81,1.46,0.77,1.07,0.6,1.25,0.49,0.77,0.75,1.63,0.98,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,0.64,0.78,0.95,1.51,0.94,1.19,0.69,1.33,0.59,0.71,1.42,2.13,1.23,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,0.55,0.51,1.35,3.01,1.16,1.06,0.82,1.52,0.67,0.89,1.21,2.25,1.26,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,0.5,0.92,1.06,1.79,1.02,1.33,0.97,2.14,0.66,1.19,1.2,1.82,1.35,1.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.64,0.91,1.14,1.75,1.19,1.2,0.89,1.85,0.8,0.78,1.08,2.19,1.15,1.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,0.28,0.35,0.45,0.81,0.53,0.6,0.35,0.84,0.24,0.33,0.86,1.8,0.34,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,0.46,1,0.97,1.21,0.77,0.93,0.86,1.54,0.43,0.83,0.82,2.28,0.88,1.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,0.51,0.78,0.62,0.77,1,0.78,0.67,1.12,0.5,0.68,0.48,1.39,0.68,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,0.52,0.66,0.47,0.67,0.45,0.73,0.51,1.17,0.52,0.48,0.43,0.94,0.45,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,0.62,0.9,0.92,0.99,0.69,0.97,0.73,1.41,0.44,0.53,0.73,1.21,0.62,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,0.5,0.71,0.53,0.83,0.51,0.69,0.51,0.97,0.31,0.38,0.49,1.1,0.44,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,0.48,0.63,0.87,1.08,0.5,0.57,0.48,1.07,0.47,0.52,0.43,0.79,0.64,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,0.7,1.04,0.89,1.01,0.92,0.92,0.8,1.63,0.94,0.88,1.32,0.9,0.92,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,0.5,0.63,0.72,0.78,0.54,0.62,0.57,0.94,0.51,0.42,0.52,0.75,0.42,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,0.35,0.43,0.68,0.53,0.73,0.71,0.59,0.99,0.39,0.4,0.85,0.71,0.45,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,0.59,0.6,0.85,0.9,0.41,0.74,0.53,0.92,0.42,0.41,0.75,0.51,0.32,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,0.34,0.56,0.6,0.83,0.41,0.59,0.54,0.8,0.4,0.26,0.76,0.44,0.4,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,0.12,0.21,0.32,0.5,0.24,0.3,0.21,0.13,0.06,0,0.36,0.55,0.05,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,0.23,0.21,0.43,0.43,0.35,0.37,0.16,0.38,0.13,0.14,0.61,0.57,0.05,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,0.17,0.26,0.26,0.28,0.25,0.38,0.29,0.33,0.3,0.25,0.22,0.28,0.28,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,0.2,0.32,0.27,0.56,0.55,0.53,0.35,0.95,0.34,0.21,0.93,1.11,0.24,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,0.28,0.16,0.3,0.25,0.24,0.28,0.08,0.11,0.12,0.01,0.26,0.46,0.04,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,0.1,0.19,0.31,0.26,0.16,0.12,0.08,0.17,0.19,0.02,0.18,0.16,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,0.14,0.3,0.34,0.43,0.35,0.83,0.02,0.63,0.33,0.13,0.46,0.45,0.44,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,0.4,0.2,0.17,0.37,0.39,0.37,0.51,0.16,0.15,0.3,0.47,0.33,0.26,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,0.14,0.3,0.22,0.27,0.24,0.44,0.12,0.12,0.13,0.05,0.91,0.51,0,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,0.14,0.13,0.41,0.16,0.05,0.15,0,0.16,0.03,0.05,0.04,0,0,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,0.03,0.09,0.17,0.5,0.18,0.14,0.17,0.42,0.18,0.06,0.29,0.36,0.03,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,0.1,0.54,0.44,0,0.36,0.39,0.53,0.16,0.39,0.26,0.22,0.31,0.4,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,0.31,0.47,0.3,0.36,0.52,0.49,0.32,0.35,0.36,0.34,0.29,0.46,0.33,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,0.69,0.28,0.13,0.43,0.24,0.28,0.16,0.21,0.3,0.17,0.33,0.5,0.13,0.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,0.42,0.44,0.18,0.51,0.5,0.38,0.36,0.46,0.38,0.17,0.53,0.58,0.45,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,0.32,0.34,0.37,0.51,0.41,0.33,0.12,0.24,0.36,0.16,0.12,0.33,0.61,0.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,0.37,0.42,0.46,0.29,0.52,0.39,0.31,0.44,0.45,0.29,0.14,0.42,0.4,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,0.49,0.56,0.7,0.46,0.73,0.6,0.28,0.41,0.33,0.28,0.18,0.4,0.2,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,0.46,0.63,0.34,0.34,0.33,0.42,0.14,0.28,0.25,0.11,0.27,0.38,0.43,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,0.65,0.6,0.35,0.34,0.54,0.74,0.41,0.52,0.53,0.3,0.11,0.45,0.14,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
