age_CE,DON06A_raw,DON06B_raw,DON07A_raw,DON07B_raw,DON08A_raw,DON08B_raw,DON09B_raw,DON10A_raw,DON10B_raw,DON11A_raw,DON11B_raw,DON06A_raw_outlier_flag,DON06B_raw_outlier_flag,DON07A_raw_outlier_flag,DON07B_raw_outlier_flag,DON08A_raw_outlier_flag,DON08B_raw_outlier_flag,DON09B_raw_outlier_flag,DON10A_raw_outlier_flag,DON10B_raw_outlier_flag,DON11A_raw_outlier_flag,DON11B_raw_outlier_flag
1970,0.64,NA,0.34,0.29,NA,0.56,0.39,0.58,0.84,0.38,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1971,0.44,NA,0.33,0.16,NA,0.53,0.38,0.64,0.77,0.37,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1972,0.4,NA,0.34,0.07,NA,0.48,0.21,0.84,0.83,0.23,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1973,0.41,NA,0.27,0.15,NA,0.72,0.11,0.54,0.55,0.26,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1974,0.6,NA,0.26,0.12,NA,0.61,0.09,0.74,0.89,0.29,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1975,0.68,NA,0.35,0.35,NA,0.48,0.3,0.93,0.98,0.49,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1976,0.63,NA,0.28,0.3,NA,0.64,0.42,1.11,1.11,0.51,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1977,0.75,NA,0.34,0.4,NA,0.74,0.45,1.01,1.29,0.39,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1978,0.57,NA,0.36,0.43,NA,0.79,0.55,1,1.54,0.49,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1979,0.81,NA,0.34,0.44,NA,0.95,0.61,1.33,1.42,0.49,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1980,0.72,NA,0.41,0.37,NA,0.72,0.52,0.98,1.61,0.53,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
